"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"删除"	0	0	0	0	0	0	0	2	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	-0.205	2.207	-0.016	-0.257	3.1	"8"
"利害"	0	0	0	1	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	1.838	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	2.314	"4"
"利息"	0	0	2	0	0	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	1.225	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	-0.257	1.946	"3"
"利率"	0	0	9	0	0	0	1	0	0	0	0.585	0.247	2.44	0.145	0.679	0.272	2.099	0.788	0.182	2.564	-0.262	-0.109	4.621	-0.064	-0.305	-0.12	-0.46	-0.356	-0.08	-1.286	7.663	"3"
"利用"	0	0	0	0	0	0	2	0	0	1	0.175	0.074	0.732	0.044	0.204	0.082	0.63	0.236	0.054	0.769	-0.078	-0.033	-0.364	-0.019	-0.092	-0.036	0.944	-0.107	-0.024	0.23	1.927	"7"
"利用外"	0	0	2	0	0	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	1.225	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	-0.257	1.946	"3"
"到"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"到位"	0	0	0	0	0	0	2	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	1.356	-0.071	-0.016	-0.257	2.115	"7"
"制药厂"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"券"	0	0	2	0	0	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	1.225	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	-0.257	1.946	"3"
"削减"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"前述"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"剩"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"剪綵"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"副院长"	1	0	0	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	1.233	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	1.689	"1"
"办法"	0	0	1	0	2	0	0	1	0	0	0.234	0.099	0.976	0.058	0.272	0.109	0.84	0.315	0.073	1.025	-0.105	-0.043	0.172	-0.025	1.598	-0.048	-0.409	0.553	-0.032	-0.515	3.5	"5"
"办理"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"加上"	1	0	0	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	1.233	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	1.689	"1"
"加之"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"加大"	0	0	0	0	0	0	0	0	0	2	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	1.182	1.889	"10"
"加注"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"加进"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"动用"	1	0	0	0	0	0	1	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	0.945	-0.022	-0.243	-0.013	-0.061	-0.024	0.425	-0.071	-0.016	-0.257	2.077	"1"
"助"	0	0	1	0	0	0	0	0	0	4	0.292	0.123	1.22	0.073	0.34	0.136	1.049	0.394	0.091	1.282	-0.131	-0.054	-0.19	-0.032	-0.153	-0.06	-0.512	-0.178	-0.04	1.765	3.115	"10"
"助学金"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"劳保"	0	0	2	0	0	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	1.225	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	-0.257	1.946	"3"
"劳力"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"劳工"	0	0	1	0	0	0	3	0	0	2	0.351	0.148	1.464	0.087	0.407	0.163	1.259	0.473	0.109	1.538	-0.157	-0.065	-0.261	-0.038	-0.183	-0.072	0.953	-0.214	-0.048	0.318	2.309	"7"
"劳工局"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"募款"	0	0	1	0	0	1	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	0.368	-0.013	-0.061	1.27	-0.205	-0.071	-0.016	-0.257	2.335	"6"
"募足"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"募集"	0	0	4	0	0	1	0	0	0	0	0.292	0.123	1.22	0.073	0.34	0.136	1.049	0.394	0.091	1.282	-0.131	-0.054	1.846	-0.032	-0.153	0.89	-0.512	-0.178	-0.04	-0.643	4.479	"3"
"北县"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"医疗"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"医药"	0	0	0	0	0	0	0	0	0	2	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	1.182	1.889	"10"
"十三亿六千万"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"十亿"	0	0	1	0	0	0	1	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	0.368	-0.013	-0.061	-0.024	0.425	-0.071	-0.016	-0.257	1.309	"7"
"千余万"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"升高"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"半数"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"协办"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"协助"	0	0	0	0	0	1	0	0	0	1	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	1.27	-0.205	-0.071	-0.016	0.35	2.303	"6"
"协商"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"协议"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"单位"	0	0	4	0	1	0	0	2	0	1	0.468	0.198	1.952	0.116	0.543	0.218	1.679	0.63	0.145	2.051	-0.209	-0.087	0.976	-0.051	0.366	-0.096	-0.818	0.898	-0.064	-0.454	4.019	"3"
"单项"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"南方"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"南艺"	0	0	0	0	0	0	0	0	0	2	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	1.182	1.889	"10"
"卫生署"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"厂房"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"县域"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"县市"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"县府"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"县级"	0	0	0	0	0	0	2	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	1.356	-0.071	-0.016	-0.257	2.115	"7"
"及时"	0	0	1	0	0	0	0	1	0	2	0.234	0.099	0.976	0.058	0.272	0.109	0.84	0.315	0.073	1.025	-0.105	-0.043	0.172	-0.025	-0.122	-0.048	-0.409	0.553	-0.032	0.565	2.074	"10"
"反恐"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"发动"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"发展"	0	1	0	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	1.607	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	2.078	"2"
"发放"	0	0	0	0	0	0	1	0	0	1	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	-0.061	-0.024	0.425	-0.071	-0.016	0.35	1.277	"7"
"发红"	0	0	0	1	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	1.838	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	2.314	"4"
"发行"	0	0	2	0	1	0	2	0	0	0	0.292	0.123	1.22	0.073	0.34	0.136	1.049	0.394	0.091	1.282	-0.131	-0.054	0.45	-0.032	0.528	-0.06	0.548	-0.178	-0.04	-0.643	2.664	"10"
"取出"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"取得"	0	0	0	0	0	0	1	0	0	2	0.175	0.074	0.732	0.044	0.204	0.082	0.63	0.236	0.054	0.769	-0.078	-0.033	-0.364	-0.019	-0.092	-0.036	0.295	-0.107	-0.024	0.787	1.835	"10"
"受惠"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"受益"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"只"	0	0	0	0	3	0	0	0	0	0	0.175	0.074	0.732	0.044	0.204	0.082	0.63	0.236	0.054	0.769	-0.078	-0.033	-0.364	-0.019	3.504	-0.036	-0.307	-0.107	-0.024	-0.386	4.858	"5"
"台商"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"台湾省"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"台股"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"吃紧"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"合併"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"合同"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"合资"	0	0	0	0	2	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	-0.243	-0.013	2.336	-0.024	-0.205	-0.071	-0.016	-0.257	3.239	"5"
"同样"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"名义"	1	0	0	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	1.233	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	1.689	"1"
"名列前茅"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"启动"	0	0	2	0	0	0	0	0	0	0	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	1.225	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	-0.257	1.946	"3"
"吸引"	0	0	1	0	0	0	0	0	0	1	0.117	0.049	0.488	0.029	0.136	0.054	0.42	0.158	0.036	0.513	-0.052	-0.022	0.368	-0.013	-0.061	-0.024	-0.205	-0.071	-0.016	0.35	1.182	"3"
"吸收"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"吸毒"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"吸纳"	0	0	1	0	1	0	1	0	0	1	0.234	0.099	0.976	0.058	0.272	0.109	0.84	0.315	0.073	1.025	-0.105	-0.043	0.172	-0.025	0.611	-0.048	0.214	-0.143	-0.032	-0.138	1.531	"5"
"周转"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"咨询"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"唐季礼"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"售股"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"唯独"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"商业"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"商圈"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"善款"	0	0	0	0	0	1	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	1.565	-0.102	-0.036	-0.008	-0.129	2.035	"6"
"善用"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"嘉义县"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"嘉庚"	0	0	0	0	1	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	1.168	-0.012	-0.102	-0.036	-0.008	-0.129	1.619	"5"
"四"	4	0	3	0	1	0	0	0	0	1	0.526	0.222	2.196	0.131	0.611	0.245	1.889	0.709	0.163	2.307	2.936	-0.098	0.417	-0.057	0.329	-0.108	-0.921	-0.321	-0.072	-0.545	5.804	"1"
"四十五亿"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"四千二百"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"回报"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"回收率"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"回流"	0	0	3	0	0	0	0	0	0	0	0.175	0.074	0.732	0.044	0.204	0.082	0.63	0.236	0.054	0.769	-0.078	-0.033	1.838	-0.019	-0.092	-0.036	-0.307	-0.107	-0.024	-0.386	2.92	"3"
"因应"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"团体"	0	0	0	0	0	0	0	1	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	1.104	-0.008	-0.129	1.55	"8"
"困"	0	0	0	0	0	0	1	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	0.678	-0.036	-0.008	-0.129	1.058	"7"
"困扰"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"困难"	0	0	0	0	0	0	1	1	0	6	0.468	0.198	1.952	0.116	0.543	0.218	1.679	0.63	0.145	2.051	-0.209	-0.087	-0.972	-0.051	-0.244	-0.096	-0.324	0.318	-0.064	2.315	4.68	"10"
"国债"	0	0	0	0	0	0	0	0	0	5	0.292	0.123	1.22	0.073	0.34	0.136	1.049	0.394	0.091	1.282	-0.131	-0.054	-0.607	-0.032	-0.153	-0.06	-0.512	-0.178	-0.04	2.956	4.723	"10"
"国内"	0	0	1	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	0.613	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	0.974	"3"
"国大"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"国安"	26	0	0	0	0	0	0	0	0	0	1.52	0.642	6.344	0.378	1.765	0.708	5.457	2.049	0.472	6.665	32.062	-0.282	-3.159	-0.165	-0.794	-0.312	-2.66	-0.927	-0.207	-3.344	43.912	"1"
"国家"	0	3	1	0	1	0	0	0	0	5	0.585	0.247	2.44	0.145	0.679	0.272	2.099	0.788	0.182	2.564	-0.262	2.8	-0.589	-0.064	0.297	-0.12	-1.023	-0.356	-0.08	1.067	6.658	"2"
"国家金"	1	0	0	0	0	0	0	0	0	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	1.233	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	-0.129	1.689	"1"
"国展会"	0	0	0	0	0	0	0	0	0	1	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	-0.008	0.591	0.944	"10"
"国库"	0	0	1	0	0	0	2	0	0	0	0.175	0.074	0.732	0.044	0.204	0.082	0.63	0.236	0.054	0.769	-0.078	-0.033	0.246	-0.019	-0.092	-0.036	0.944	-0.107	-0.024	-0.386	1.965	"7"
"国有"	0	0	0	0	0	0	0	0	1	0	0.058	0.025	0.244	0.015	0.068	0.027	0.21	0.079	0.018	0.256	-0.026	-0.011	-0.121	-0.006	-0.031	-0.012	-0.102	-0.036	1.741	-0.129	2.215	"9"
