"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"新局"	0	0	0	3	0	0	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	-0.369	1.651	-0.064	-0.106	2.693	"4"
"新竹"	0	0	0	0	0	1	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	-0.021	1.107	1.562	"6"
"新竹县"	0	0	0	2	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	-0.246	1.101	-0.042	-0.071	1.796	"4"
"新竹市"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"新航"	0	0	0	0	0	1	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	-0.021	1.107	1.562	"6"
"新苏"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"方面"	0	5	5	1	0	1	1.267	2.885	2.957	3.38	0.572	0.939	-0.582	0.859	0.823	-0.968	-0.254	0.205	3.691	"4"
"施小文"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"施工"	0	0	3	0	0	0	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	1.825	-0.431	-0.064	-0.106	2.929	"3"
"施政"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"旅游"	0	0	0	3	0	0	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	-0.369	1.651	-0.064	-0.106	2.693	"4"
"旅游业"	0	0	0	0	0	1	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	-0.021	1.107	1.562	"6"
"族"	0	1	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	0.619	-0.123	-0.144	-0.021	-0.035	0.99	"2"
"无不"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"无几"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"无座票"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"无论"	0	0	2	0	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	1.217	-0.287	-0.042	-0.071	1.953	"3"
"日后"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"日本货"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"旧书"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"旧书店"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"时常"	0	0	0	0	0	1	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	-0.021	1.107	1.562	"6"
"明显"	1	2	2	0	0	0	0.528	1.202	1.232	1.408	0.238	0.391	0.369	0.46	0.444	-0.718	-0.106	-0.177	2.274	"4"
"明知"	0	0	2	0	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	1.217	-0.287	-0.042	-0.071	1.953	"3"
