"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"5\""	"6"	"7"	"8"	"9"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_5\""	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_5\""	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"警车"	0	0	0	0	0	0	0	0	0	3	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	-0.193	-0.098	-0.097	-0.22	-0.462	-0.001	-0.064	-0.04	-0.057	2.537	3.769	"9"
"计划"	1	1	0	0	4	0	2	1	0	0	1.237	0.655	0.644	1.396	2.688	0.004	0.434	0.271	0.387	1.284	-0.192	0.307	-0.29	-0.659	0.573	-0.002	1.175	0.618	-0.172	-0.602	4.59	"6"
"计算机"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"订"	0	1	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	1.138	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.581	"2"
"认为"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"认同"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"认知"	0	0	0	0	4	0	0	0	0	0	0.55	0.291	0.286	0.621	1.195	0.002	0.193	0.121	0.172	0.571	-0.257	-0.131	-0.129	-0.293	2.099	-0.001	-0.086	-0.053	-0.076	-0.267	3.392	"5"
"认识"	0	0	0	0	0	0	0	0	1	1	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	1.075	0.577	2.434	"8"
"训练"	2	0	0	0	2	0	1	0	0	0	0.687	0.364	0.358	0.776	1.493	0.002	0.241	0.151	0.215	0.713	0.847	-0.164	-0.161	-0.366	0.329	-0.001	0.66	-0.066	-0.095	-0.334	3.023	"1"
"训练场"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"训练机"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"许多"	1	0	0	0	4	0	0	1	0	2	1.1	0.582	0.572	1.241	2.389	0.003	0.386	0.241	0.344	1.141	-0.157	-0.262	-0.258	-0.586	0.718	-0.001	-0.172	0.663	-0.153	0.495	3.465	"5"
"评出"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"识"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"词"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"试片"	0	0	0	0	0	0	0	0	1	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	1.366	-0.067	1.823	"8"
"试行"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"诗巫"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"误蹈法网"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"诱惑"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"读物"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"调查"	0	0	1	0	11	0	1	0	0	0	1.787	0.946	0.93	2.017	3.882	0.005	0.627	0.392	0.559	1.855	-0.835	-0.426	0.208	-0.952	4.159	-0.002	0.324	-0.173	-0.248	-0.869	8.196	"5"
"谈心"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"谋杀罪"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"谋财弑亲"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"谢姓"	0	0	0	5	0	0	0	0	0	0	0.687	0.364	0.358	0.776	1.493	0.002	0.241	0.151	0.215	0.713	-0.321	-0.164	-0.161	4.046	-0.77	-0.001	-0.107	-0.066	-0.095	-0.334	6.065	"4"
"象棋"	2	0	0	0	0	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	1.724	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	-0.038	-0.134	2.55	"1"
"负面"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"败"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"贩卖"	0	0	0	0	0	0	1	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	1.317	-0.013	-0.019	-0.067	1.772	"6"
"贩售"	0	0	1	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	1.145	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.589	"3"
"贫困奖"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"贾森"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"赖盈莉"	2	0	0	0	0	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	1.724	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	-0.038	-0.134	2.55	"1"
"赛"	3	0	0	0	0	0	0	0	0	0	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	2.585	-0.098	-0.097	-0.22	-0.462	-0.001	-0.064	-0.04	-0.057	-0.201	3.825	"1"
"赞助"	0	0	1	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	1.145	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.589	"3"
"走进"	0	0	1	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	1.145	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.589	"3"
"赶来"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"赶紧"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"起出"	0	0	1	1	0	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	0.86	0.543	-0.308	0	-0.043	-0.027	-0.038	-0.134	2.147	"3"
"起步"	0	1	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	1.138	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.581	"2"
"越来越"	0	0	0	0	3	0	0	0	0	0	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	-0.193	-0.098	-0.097	-0.22	1.575	-0.001	-0.064	-0.04	-0.057	-0.201	2.546	"5"
"趋之若鹜"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"趋势"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"足协"	2	0	0	0	0	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	1.724	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	-0.038	-0.134	2.55	"1"
"足球"	11	0	2	2	0	0	2	0	0	0	2.337	1.237	1.216	2.637	5.077	0.007	0.82	0.512	0.731	2.426	5.737	-0.558	0.461	-0.305	-2.619	-0.003	0.706	-0.226	-0.325	-1.137	12.077	"1"
"足球员"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"足球赛"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"足球队"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"跆拳"	2	0	0	0	0	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	1.724	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	-0.038	-0.134	2.55	"1"
"跆拳道"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"跑开"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"跨世纪"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"跷家"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"踊跃"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"踢球"	1	0	0	0	1	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	0.592	-0.066	-0.064	-0.146	0.294	0	-0.043	-0.027	-0.038	-0.134	1.404	"1"
"身体"	0	1	0	0	1	0	0	0	0	1	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	-0.193	0.693	-0.097	-0.22	0.184	-0.001	-0.064	-0.04	-0.057	0.432	1.981	"2"
"身心"	0	0	1	0	1	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	0.86	-0.146	0.294	0	-0.043	-0.027	-0.038	-0.134	1.736	"3"
"身心健康"	0	0	0	0	0	0	1	1	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	-0.308	0	1.026	1.226	-0.038	-0.134	3.136	"7"
"身边"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"身高"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"转而"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"轻轻"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"轻重伤"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"较少"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"辅健励进会"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"辅导"	0	0	0	1	4	0	0	0	0	0	0.687	0.364	0.358	0.776	1.493	0.002	0.241	0.151	0.215	0.713	-0.321	-0.164	-0.161	0.244	1.519	-0.001	-0.107	-0.066	-0.095	-0.334	3.012	"5"
"辅导团体"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"辍学"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"过度"	0	1	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	1.138	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.581	"2"
"过早"	0	0	0	1	1	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	0.543	0.294	0	-0.043	-0.027	-0.038	-0.134	1.337	"4"
"过时"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"过气"	0	0	0	0	0	0	0	0	1	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	1.366	-0.067	1.823	"8"
"过重"	0	1	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	1.138	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.581	"2"
"迎"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"运动"	6	1	0	0	5	0	1	0	0	0	1.787	0.946	0.93	2.017	3.882	0.005	0.627	0.392	0.559	1.855	2.314	0.204	-0.419	-0.952	0.467	-0.002	0.324	-0.173	-0.248	-0.869	5.972	"1"
"运动会"	2	0	0	1	0	0	0	0	0	0	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	1.288	-0.098	-0.097	0.401	-0.462	-0.001	-0.064	-0.04	-0.057	-0.201	2.709	"1"
"运动员"	2	0	0	0	3	0	0	0	0	0	0.687	0.364	0.358	0.776	1.493	0.002	0.241	0.151	0.215	0.713	0.847	-0.164	-0.161	-0.366	0.792	-0.001	-0.107	-0.066	-0.095	-0.334	2.933	"1"
"运动选手"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"运动量"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"近年"	0	0	0	0	1	0	0	1	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	0.294	0	-0.043	1.226	-0.038	-0.134	2.139	"7"
"近年来"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"这么多"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"进取"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"远离"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"违法"	0	0	0	0	0	0	0	3	0	1	0.55	0.291	0.286	0.621	1.195	0.002	0.193	0.121	0.172	0.571	-0.257	-0.131	-0.129	-0.293	-0.616	-0.001	-0.086	3.97	-0.076	0.337	5.896	"7"
"违禁品"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"违禁药物"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"迫切性"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"追"	0	0	0	1	0	0	0	0	0	1	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	0.543	-0.308	0	-0.043	-0.027	-0.038	0.577	1.794	"9"
"追加"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"追踪"	0	0	1	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	1.145	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.589	"3"
"逃逸"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"逃避"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"选出"	1	0	0	0	1	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	0.592	-0.066	-0.064	-0.146	0.294	0	-0.043	-0.027	-0.038	-0.134	1.404	"1"
"选手"	15	0	3	1	1	0	2	0	0	0	3.024	1.6	1.574	3.413	6.57	0.009	1.061	0.663	0.946	3.139	8.114	-0.722	0.687	-0.908	-2.374	-0.004	0.542	-0.292	-0.42	-1.471	15.534	"1"
"选拔"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"途径"	0	0	0	0	2	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	1.05	0	-0.043	-0.027	-0.038	-0.134	1.696	"5"
"通力"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"造林"	1	0	0	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	0.862	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.274	"1"
"逮捕"	0	0	0	3	0	0	0	0	0	0	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	-0.193	-0.098	-0.097	2.428	-0.462	-0.001	-0.064	-0.04	-0.057	-0.201	3.641	"4"
"遇到"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"遏止"	0	0	0	0	0	0	0	1	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	1.521	-0.019	-0.067	1.984	"7"
"邓小平"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"那里"	0	0	0	0	1	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	0.525	0	-0.021	-0.013	-0.019	-0.067	0.847	"5"
"邱姓"	0	0	1	0	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	1.145	-0.073	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.589	"3"
"部美雪"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"郭家铭"	2	0	1	0	0	0	0	0	0	0	0.412	0.218	0.215	0.465	0.896	0.001	0.145	0.09	0.129	0.428	1.288	-0.098	0.7	-0.22	-0.462	-0.001	-0.064	-0.04	-0.057	-0.201	3.131	"1"
"采野"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"重庆"	0	0	0	0	0	0	1	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	1.317	-0.013	-0.019	-0.067	1.772	"6"
"重视"	0	1	0	0	1	0	0	0	0	0	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	0.853	-0.064	-0.146	0.294	0	-0.043	-0.027	-0.038	-0.134	1.727	"2"
"重返"	0	0	0	0	0	0	0	0	0	1	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	-0.019	0.846	1.255	"9"
"重重"	0	0	0	1	0	0	0	0	0	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	0.809	-0.154	0	-0.021	-0.013	-0.019	-0.067	1.212	"4"
"金田"	0	0	0	0	0	0	0	0	1	0	0.137	0.073	0.072	0.155	0.299	0	0.048	0.03	0.043	0.143	-0.064	-0.033	-0.032	-0.073	-0.154	0	-0.021	-0.013	1.366	-0.067	1.823	"8"
"金色"	0	0	0	0	0	0	0	0	0	2	0.275	0.145	0.143	0.31	0.597	0.001	0.096	0.06	0.086	0.285	-0.128	-0.066	-0.064	-0.146	-0.308	0	-0.043	-0.027	-0.038	1.691	2.511	"9"
