"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"承诺"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"技"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"把"	1	0	0	0	0	0	8	1	0	7	0.791	1.354	2.461	1.807	0.47	1.508	4.64	0.866	0.189	2.914	0.255	-0.613	-1.154	-0.83	-0.207	-0.686	1.189	0.23	-0.083	1.768	7.015	"10"
"抓"	0	0	0	0	0	0	1	2	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	-0.204	-0.146	-0.037	-0.121	0.211	2.124	-0.015	-0.245	3.273	"8"
"投资"	0	0	3	0	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	2.518	-0.146	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3.735	"3"
"投身"	0	0	0	0	0	0	0	0	1	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	1.953	-0.082	2.422	"9"
"报告"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"抬头"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"抱"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"抽烟者"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"拘束"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"拟"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"择业"	1	0	0	0	0	0	0	0	3	1	0.233	0.398	0.724	0.531	0.138	0.444	1.365	0.255	0.056	0.857	0.673	-0.18	-0.34	-0.244	-0.061	-0.202	-0.692	-0.114	4.867	0.215	7.588	"9"
"指南"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"指导"	0	0	0	0	0	0	12	0	0	0	0.559	0.955	1.737	1.275	0.332	1.065	3.275	0.611	0.134	2.057	-0.248	-0.432	-0.815	-0.586	-0.146	-0.484	6.767	-0.273	-0.058	-0.98	10.789	"7"
"按照"	0	0	0	0	0	0	3	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	-0.204	-0.146	-0.037	-0.121	1.692	-0.068	-0.015	-0.245	2.698	"7"
"振作"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"挽救"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"掌握"	0	0	0	0	0	0	1	0	0	1	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	0.327	-0.045	-0.01	0.504	1.338	"10"
"採"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"採认"	0	0	0	2	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	1.947	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.796	"4"
"探索"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"探讨"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"推动"	0	0	1	2	0	0	2	0	0	0	0.233	0.398	0.724	0.531	0.138	0.444	1.365	0.255	0.056	0.857	-0.104	-0.18	0.266	1.042	-0.061	-0.202	0.381	-0.114	-0.024	-0.408	2.782	"4"
"推展"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"推崇"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"推进"	0	0	0	0	0	0	1	0	0	1	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	0.327	-0.045	-0.01	0.504	1.338	"10"
"掩盖"	0	0	0	0	0	2	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	2.104	-0.277	-0.045	-0.01	-0.163	2.97	"6"
"提"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"提倡"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"提出"	3	0	0	10	0	0	0	0	0	0	0.605	1.035	1.882	1.382	0.36	1.154	3.548	0.662	0.145	2.228	1.692	-0.468	-0.883	7.412	-0.158	-0.525	-1.8	-0.295	-0.063	-1.061	14.357	"4"
"提高"	0	0	0	0	0	0	1	1	0	3	0.233	0.398	0.724	0.531	0.138	0.444	1.365	0.255	0.056	0.857	-0.104	-0.18	-0.34	-0.244	-0.061	-0.202	-0.233	0.638	-0.024	1.417	3.443	"10"
"搞清楚"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"摆"	0	0	0	0	0	0	2	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	1.128	-0.045	-0.01	-0.163	1.798	"7"
"摩梭"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"支持"	0	0	0	3	0	1	0	0	0	0	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	2.355	-0.049	0.508	-0.554	-0.091	-0.019	-0.327	4.402	"4"
"改"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"改变"	0	0	3	0	0	5	0	0	0	0	0.372	0.637	1.158	0.85	0.221	0.71	2.184	0.408	0.089	1.371	-0.166	-0.288	1.015	-0.39	-0.097	3.611	-1.107	-0.182	-0.039	-0.653	7.548	"6"
"改进"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"改革"	0	0	1	0	0	0	1	0	0	1	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	-0.146	-0.037	-0.121	0.211	-0.068	-0.015	0.365	1.56	"3"
"放下"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"放在"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"放弃"	0	0	0	0	0	2	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	2.104	-0.277	-0.045	-0.01	-0.163	2.97	"6"
"放松"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"放牧"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"放眼"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"政党"	0	0	1	2	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	1.502	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3	"4"
"政治"	0	0	2	1	0	0	4	25	0	4	1.676	2.866	5.211	3.826	0.996	3.194	9.826	1.834	0.401	6.17	-0.745	-1.297	-1.044	-1.034	-0.439	-1.453	-1.766	23.784	-0.175	-0.625	32.362	"8"
"政治工"	0	0	0	0	0	0	0	0	0	2	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	1.532	2.316	"10"
"政策"	0	0	1	2	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	1.502	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3	"4"
"效果"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"效率"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"教"	0	0	0	0	0	0	1	1	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	0.327	1.003	-0.01	-0.163	1.955	"8"
"教材"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"教育"	0	0	6	0	0	0	1	2	0	8	0.791	1.354	2.461	1.807	0.47	1.508	4.64	0.866	0.189	2.914	-0.352	-0.613	1.566	-0.83	-0.207	-0.686	-1.485	0.67	-0.083	2.382	8.874	"10"
"教育局"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"教育部"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"散"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"散步"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"敬业"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"敬畏"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"数位"	0	2	0	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	2.198	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	3.073	"2"
"数字"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"整体"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"文化"	0	0	11	0	0	0	0	0	0	2	0.605	1.035	1.882	1.382	0.36	1.154	3.548	0.662	0.145	2.228	-0.269	-0.468	7.465	-0.634	-0.158	-0.525	-1.8	-0.295	-0.063	-0.215	11.892	"3"
"文字"	0	2	0	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	2.198	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	3.073	"2"
"文章"	0	0	0	0	0	0	1	0	0	1	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	0.327	-0.045	-0.01	0.504	1.338	"10"
"斑斓"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"斗"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"斗争"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"新"	7	3	7	0	0	0	10	1	0	7	1.63	2.787	5.066	3.72	0.968	3.106	9.553	1.783	0.39	5.999	2.997	0.271	0.627	-1.708	-0.426	-1.412	0.304	-0.336	-0.17	0.406	8.657	"1"
"新加坡人"	1	0	0	0	0	0	0	0	1	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	1.041	-0.072	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	1.655	-0.163	3.592	"9"
"新知"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"新科"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"新颖"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"新高潮"	0	0	0	0	0	0	4	0	0	0	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	-0.195	-0.049	-0.161	2.256	-0.091	-0.019	-0.327	3.597	"7"
"方式"	0	0	1	0	0	0	0	0	1	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	0.571	-0.098	-0.024	-0.081	-0.277	-0.045	1.655	-0.163	3.027	"9"
"方案"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"方法"	0	0	2	1	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	1.246	0.543	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	2.86	"3"
"方针"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"施政"	0	0	0	4	0	0	0	0	0	0	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	3.894	-0.049	-0.161	-0.554	-0.091	-0.019	-0.327	5.594	"4"
"旗帜"	0	0	0	0	0	0	2	0	0	1	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	-0.204	-0.146	-0.037	-0.121	0.738	-0.068	-0.015	0.365	1.864	"7"
"无意"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"无聊"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"无论"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"既"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"既然"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"日常"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"时代"	0	0	1	2	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	1.502	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3	"4"
"时期"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"时间"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"春雨"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"是非"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"显然"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"显示出"	0	0	0	1	0	0	0	1	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	0.696	-0.024	-0.081	-0.277	1.003	-0.01	-0.163	2.503	"8"
"晚婚"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"晚育"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"普渡"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"晶圆"	0	0	0	2	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	1.947	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.796	"4"
"暴戾"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"暴跌"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"更为"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"更新"	0	0	1	0	0	0	0	0	0	1	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	0.571	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	0.504	1.723	"3"
"曼奇尼"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"替代"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"最初"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"有"	0	7	0	2	1	1	0	0	0	0	0.512	0.876	1.592	1.169	0.304	0.976	3.002	0.56	0.122	1.885	-0.228	5.299	-0.747	0.482	0.576	0.194	-1.523	-0.25	-0.053	-0.898	10.25	"2"
"有出入"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"有意"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"有所"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"有趣"	1	1	0	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	1.041	0.816	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.691	"1"
"服务"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
