"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"人帝埃"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"人民币"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"人物"	0	0	0	2	0	1	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	1.154	-0.184	0.3	-0.263	-0.079	2.338	"4"
"今天"	0	3	3	4	20	2	6	0	2.445	5.813	1.569	6.151	4.998	7.858	6.936	2.23	-1.098	-0.834	0.686	-0.618	8.137	-2.055	-0.352	-0.998	14.778	"5"
"今日"	29	1	0	0	0	0	0	0	1.93	4.589	1.238	4.856	3.946	6.204	5.476	1.76	33.104	-1.356	-0.549	-2.301	-1.837	-3.019	-2.626	-0.788	45.58	"1"
"今晨"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"从业"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"从事"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"他人"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"令"	0	0	0	0	0	1	0	1	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	0.431	-0.175	0.943	2.063	"8"
"令部"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"以下"	0	0	0	0	2	0	0	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	1.762	-0.201	-0.175	-0.053	2.583	"5"
"以便"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"以及"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"以来"	0	0	3	0	0	0	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	4.153	-0.23	-0.184	-0.302	-0.263	-0.079	5.514	"3"
"以色列"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"任何"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"份"	0	0	0	0	0	3	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	-0.184	2.053	-0.263	-0.079	3.167	"6"
"企业界"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"伊"	0	0	0	0	0	2	0	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	1.369	-0.175	-0.053	2.111	"6"
"伊拉克"	0	0	0	0	0	6	0	0	0.386	0.918	0.248	0.971	0.789	1.241	1.095	0.352	-0.173	-0.433	-0.11	-0.46	-0.367	4.107	-0.525	-0.158	6.333	"6"
"伊拉克人"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"优频道"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"会"	1	0	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	1.191	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.634	"1"
"会商"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"会见"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"传"	0	0	0	0	0	0	0	3	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	-0.184	-0.302	-0.263	3.695	5.032	"8"
"传出"	0	0	0	0	0	0	0	5	0.322	0.765	0.206	0.809	0.658	1.034	0.913	0.293	-0.144	-0.361	-0.092	-0.383	-0.306	-0.503	-0.438	6.158	8.385	"8"
"传出来"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"传到"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"传媒"	0	0	0	0	1	0	2	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	0.462	-0.302	1.057	-0.079	2.488	"7"
"传开"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"传播"	0	0	0	1	0	0	4	0	0.322	0.765	0.206	0.809	0.658	1.034	0.913	0.293	-0.144	-0.361	-0.092	0.232	-0.306	-0.503	2.324	-0.131	4.093	"7"
"传来"	0	0	0	0	0	0	0	2	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	-0.175	2.463	3.353	"8"
"传言"	0	0	1	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	1.384	-0.077	-0.061	-0.101	-0.088	-0.026	1.838	"3"
"传达"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"伤亡"	0	0	0	1	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	0.791	-0.061	-0.101	-0.088	-0.026	1.186	"4"
"伪钞"	0	0	0	0	0	0	0	2	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	-0.175	2.463	3.353	"8"
"作战"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"作栋"	0	0	0	0	0	0	2	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	1.477	-0.053	2.245	"7"
"佳作"	1	0	0	0	0	0	1	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	0.905	-0.144	-0.037	-0.153	-0.122	-0.201	0.479	-0.053	2.094	"1"
"佳节"	0	0	0	1	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	0.791	-0.061	-0.101	-0.088	-0.026	1.186	"4"
"使用"	0	0	0	19	0	1	0	0	1.287	3.059	0.826	3.238	2.631	4.136	3.65	1.174	-0.578	-1.442	-0.366	13.797	-1.225	-1.219	-1.75	-0.525	20.902	"4"
"供"	0	0	0	5	0	0	1	0	0.386	0.918	0.248	0.971	0.789	1.241	1.095	0.352	-0.173	-0.433	-0.11	3.239	-0.367	-0.604	-0.156	-0.158	5.24	"4"
"依法"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"侦查"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"侵犯"	0	0	0	1	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	0.791	-0.061	-0.101	-0.088	-0.026	1.186	"4"
"俄罗斯"	0	0	0	0	3	0	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	2.643	-0.302	-0.263	-0.079	3.875	"5"
"保全"	1	0	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	1.191	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.634	"1"
"保卫"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"信息"	1	0	0	11	0	0	0	0	0.772	1.836	0.495	1.943	1.578	2.482	2.19	0.704	0.26	-0.865	-0.22	7.69	-0.735	-1.207	-1.05	-0.315	12.342	"4"
"信报"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"信託社"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"借由"	0	0	0	0	0	1	1	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	0.431	0.479	-0.053	1.477	"7"
"假"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"偏袒"	0	0	0	1	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	0.791	-0.061	-0.101	-0.088	-0.026	1.186	"4"
"停业"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"健保局"	0	0	1	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	1.384	-0.077	-0.061	-0.101	-0.088	-0.026	1.838	"3"
"免职"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"全"	0	3	0	0	0	0	0	1	0.257	0.612	0.165	0.648	0.526	0.827	0.73	0.235	-0.116	1.897	-0.073	-0.307	-0.245	-0.402	-0.35	0.668	4.058	"2"
"全国"	1	0	0	0	0	0	4	0	0.322	0.765	0.206	0.809	0.658	1.034	0.913	0.293	0.548	-0.361	-0.092	-0.383	-0.306	-0.503	2.324	-0.131	4.648	"7"
"八日电"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"公"	1	0	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	1.191	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.634	"1"
"公众"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"公佈"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"公告"	0	0	0	2	0	0	1	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	1.154	-0.184	-0.302	0.343	-0.079	2.42	"4"
"公安部"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"公布"	0	0	0	1	0	2	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	0.386	-0.184	0.956	-0.263	-0.079	2.226	"6"
"公报"	0	0	0	0	0	4	0	0	0.257	0.612	0.165	0.648	0.526	0.827	0.73	0.235	-0.116	-0.288	-0.073	-0.307	-0.245	2.738	-0.35	-0.105	4.222	"6"
"公民报"	0	0	0	1	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	0.791	-0.061	-0.101	-0.088	-0.026	1.186	"4"
"兰"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"共和党"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"关于"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"兵临"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"兼备型"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"内容"	0	1	0	1	1	2	1	0	0.386	0.918	0.248	0.971	0.789	1.241	1.095	0.352	-0.173	0.2	-0.11	0.185	0.243	0.442	-0.156	-0.158	1.667	"6"
"冒用"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"军事"	0	0	0	0	0	3	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	-0.184	2.053	-0.263	-0.079	3.167	"6"
"军嫂情系"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"军方"	0	0	0	0	0	3	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	-0.184	2.053	-0.263	-0.079	3.167	"6"
"军营"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"决策"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"净化"	1	0	0	2	0	0	0	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	0.743	-0.216	-0.055	1.154	-0.184	-0.302	-0.263	-0.079	2.996	"4"
"减产"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"几内亚比"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"凯利"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"出处"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"出版"	0	1	0	0	0	0	5	0	0.386	0.918	0.248	0.971	0.789	1.241	1.095	0.352	-0.173	0.2	-0.11	-0.46	-0.367	-0.604	2.987	-0.158	5.059	"7"
"出版业"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"出版署"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"击剑"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"分享"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"分体"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"分析"	0	8	0	0	0	0	0	0	0.515	1.224	0.33	1.295	1.052	1.654	1.46	0.469	-0.231	6.523	-0.146	-0.614	-0.49	-0.805	-0.7	-0.21	9.719	"2"
"刊"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"刊出"	0	0	0	6	0	0	0	0	0.386	0.918	0.248	0.971	0.789	1.241	1.095	0.352	-0.173	-0.433	-0.11	4.745	-0.367	-0.604	-0.525	-0.158	7.115	"4"
"刊登"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"列进"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"刘永定"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"则"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"创业板"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"判刑"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"利"	0	0	0	0	0	0	0	2	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	-0.175	2.463	3.353	"8"
"刺激"	0	0	0	0	0	0	2	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	1.477	-0.053	2.245	"7"
"前"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"前天"	0	0	0	0	0	0	0	1	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	1.232	1.678	"8"
"副总统"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"剿灭"	1	0	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	1.191	-0.072	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.634	"1"
"劝告"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"办"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"办公室"	0	1	0	0	0	0	4	0	0.322	0.765	0.206	0.809	0.658	1.034	0.913	0.293	-0.144	0.249	-0.092	-0.383	-0.306	-0.503	2.324	-0.131	4.132	"7"
"加强"	0	0	0	0	0	2	0	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	1.369	-0.175	-0.053	2.111	"6"
"动态"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"劫持"	0	0	0	0	2	0	0	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	1.762	-0.201	-0.175	-0.053	2.583	"5"
"劲"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"劲报"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"劳动"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"勾当"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"北美馆"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"十"	0	0	0	0	1	0	2	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	-0.23	0.462	-0.302	1.057	-0.079	2.488	"7"
"十九日"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"十二日"	0	1	0	0	0	0	1	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	0.549	-0.037	-0.153	-0.122	-0.201	0.479	-0.053	1.652	"2"
"十二日电"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"十二月"	0	0	0	1	0	0	2	0	0.193	0.459	0.124	0.486	0.395	0.62	0.548	0.176	-0.087	-0.216	-0.055	0.386	-0.184	-0.302	1.057	-0.079	2.366	"7"
"十五日"	0	0	0	0	0	1	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	0.684	-0.088	-0.026	1.055	"6"
"十八日"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"十四日"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"十四日电"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"十日"	0	0	0	0	0	0	1	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	-0.061	-0.101	0.739	-0.026	1.123	"7"
"十月"	0	0	0	0	0	0	2	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	1.477	-0.053	2.245	"7"
"千里"	0	2	0	0	0	0	0	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	1.631	-0.037	-0.153	-0.122	-0.201	-0.175	-0.053	2.43	"2"
"华盛顿"	0	0	0	2	2	0	0	0	0.257	0.612	0.165	0.648	0.526	0.827	0.73	0.235	-0.116	-0.288	-0.073	0.902	1.063	-0.402	-0.35	-0.105	3.299	"5"
"华盛顿时报"	0	0	0	0	1	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	-0.072	-0.018	-0.077	0.881	-0.101	-0.088	-0.026	1.292	"5"
"华诞"	0	1	0	0	0	0	0	0	0.064	0.153	0.041	0.162	0.132	0.207	0.183	0.059	-0.029	0.815	-0.018	-0.077	-0.061	-0.101	-0.088	-0.026	1.215	"2"
"协会"	0	0	0	0	0	0	2	0	0.129	0.306	0.083	0.324	0.263	0.414	0.365	0.117	-0.058	-0.144	-0.037	-0.153	-0.122	-0.201	1.477	-0.053	2.245	"7"
"协议"	0	0	0	10	0	0	1	0	0.708	1.683	0.454	1.781	1.447	2.275	2.008	0.645	-0.318	-0.793	-0.201	6.936	-0.674	-1.107	-0.424	-0.289	10.742	"4"
"单位"	0	0	1	1	0	2	6	0	0.643	1.53	0.413	1.619	1.315	2.068	1.825	0.587	-0.289	-0.721	0.463	-0.3	-0.612	-0.182	2.404	-0.263	5.234	"7"
