"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"倍"	0	0	0	0	0	0	0	4	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	-0.34	-0.256	-0.142	-0.25	-0.137	3.816	-0.036	-0.106	5.469	"8"
"借贷"	0	1	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	1.399	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.847	"2"
"债券"	0	0	1	0	0	0	0	1	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	-0.125	-0.069	0.678	-0.018	-0.053	1.824	"8"
"债务"	6	0	1	1	0	2	0	0	0	0	1.656	0.399	1.777	1.372	0.786	1.341	0.759	1.111	0.204	0.594	2.627	-0.177	-0.35	-0.227	-0.356	0.402	-0.343	-0.512	-0.09	-0.266	5.35	"1"
"假币"	0	0	0	0	0	0	0	1	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	0.678	-0.018	0.938	2.389	"10"
"偏向"	0	0	2	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	1.501	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.259	"3"
"偏紧"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"偿"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"偿还"	1	1	1	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	0.378	0.939	0.353	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	2.521	"2"
"储备"	0	0	1	0	1	2	0	1	0	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	-0.089	0.205	-0.32	0.474	0.866	-0.171	0.351	-0.045	-0.133	3.047	"6"
"储备局"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"储蓄"	0	0	0	0	0	0	2	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	2.24	-0.102	-0.018	-0.053	3.099	"7"
"允许"	0	0	0	0	0	0	0	0	1	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	1.69	-0.027	2.147	"9"
"克勒"	7	0	0	0	0	0	0	0	0	0	1.159	0.28	1.244	0.96	0.55	0.938	0.531	0.778	0.143	0.416	5.466	-0.124	-0.595	-0.448	-0.249	-0.438	-0.24	-0.358	-0.063	-0.186	8.167	"1"
"克朗大"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"兑"	0	0	0	0	17	3	0	0	0	0	3.313	0.799	3.554	2.743	1.573	2.681	1.517	2.223	0.409	1.189	-1.573	-0.354	-1.699	-1.281	15.818	0.289	-0.685	-1.023	-0.179	-0.532	23.433	"5"
"兑换"	0	1	0	39	0	1	0	0	0	0	6.791	1.637	7.286	5.623	3.224	5.496	3.11	4.557	0.838	2.437	-3.224	-0.293	-3.484	30.86	-1.458	-1.697	-1.405	-2.098	-0.368	-1.091	45.978	"4"
"兑换率"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"全国性"	0	0	0	0	1	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	1.104	-0.063	-0.034	-0.051	-0.009	-0.027	1.534	"5"
"全球"	6	0	0	0	0	0	0	3	0	0	1.491	0.359	1.599	1.234	0.708	1.207	0.683	1	0.184	0.535	2.96	-0.159	-0.765	-0.577	-0.32	-0.563	-0.308	1.161	-0.081	-0.24	7.134	"1"
"全球化"	0	0	0	0	0	1	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	0.602	-0.069	-0.102	-0.018	0.938	2.29	"10"
"公布"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"共"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"共同"	0	0	0	0	1	0	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	0.821	-0.125	-0.069	-0.102	-0.018	0.938	2.563	"10"
"共同体"	0	0	0	0	0	0	0	0	0	2	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	2.452	3.327	"10"
"关切"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"关税"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"其他"	0	0	0	15	1	7	0	0	0	1	3.975	0.959	4.265	3.292	1.887	3.217	1.82	2.667	0.49	1.427	-1.887	-0.425	-2.039	7.362	-0.37	1.472	-0.822	-1.228	-0.215	-0.238	16.058	"4"
"其它"	0	0	0	10	0	5	0	1	0	0	2.65	0.639	2.843	2.194	1.258	2.145	1.214	1.778	0.327	0.951	-1.258	-0.283	-1.36	5.07	-0.569	1.278	-0.548	-0.341	-0.143	-0.426	11.276	"4"
"内需"	0	0	3	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	2.251	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	3.391	"3"
"写明"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"冲击"	0	0	1	0	0	1	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	0.602	-0.069	-0.102	-0.018	-0.053	1.725	"6"
"决"	0	0	1	0	0	1	0	1	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	0.353	-0.192	-0.107	0.455	-0.103	0.526	-0.027	-0.08	2.132	"8"
"决策"	0	0	3	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	2.251	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	3.391	"3"
"准"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"准会"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"准备"	1	0	3	0	0	0	1	0	0	1	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	0.179	-0.106	1.134	-0.384	-0.213	-0.375	0.424	-0.307	-0.054	0.512	3.688	"3"
"准备好"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"准货"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"减少"	0	0	0	0	0	0	1	2	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	0.676	1.465	-0.027	-0.08	3.279	"8"
"几年"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"凸显"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"出台"	0	0	0	0	0	0	0	3	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	-0.103	2.862	-0.027	-0.08	4.103	"8"
"出境"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"分析"	0	0	2	0	15	2	1	1	0	0	3.478	0.839	3.732	2.88	1.651	2.815	1.593	2.334	0.429	1.248	-1.652	-0.372	-0.598	-1.345	12.03	-0.345	-0.284	-0.515	-0.188	-0.559	17.888	"5"
"分配"	0	0	0	0	0	0	0	3	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	-0.103	2.862	-0.027	-0.08	4.103	"8"
"刘东凯"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"刘海燕"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"刘祥国"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"利率"	0	0	9	0	1	1	0	5	0	0	2.65	0.639	2.843	2.194	1.258	2.145	1.214	1.778	0.327	0.951	-1.258	-0.283	3.221	-1.025	-0.195	-0.459	-0.548	1.587	-0.143	-0.426	9.145	"3"
"制定"	1	0	2	20	0	0	0	0	0	0	3.81	0.919	4.087	3.154	1.809	3.083	1.745	2.556	0.47	1.367	-1.063	-0.407	-0.704	14.19	-0.818	-1.438	-0.788	-1.177	-0.206	-0.612	21.403	"4"
"刺激"	0	1	2	0	0	0	0	1	0	1	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	0.734	0.662	-0.32	-0.178	-0.313	-0.171	0.351	-0.045	0.579	3.746	"2"
"刺激性"	0	0	2	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	1.501	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.259	"3"
"前身"	0	0	0	0	0	0	0	1	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	0.678	-0.018	0.938	2.389	"10"
"副处长"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"副秘书长"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"力度"	0	0	1	0	0	0	0	2	0	1	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	0.265	-0.256	-0.142	-0.25	-0.137	1.197	-0.036	0.663	3.332	"8"
"加上"	0	0	3	0	0	0	6	0	0	0	1.491	0.359	1.599	1.234	0.708	1.207	0.683	1	0.184	0.535	-0.708	-0.159	0.689	-0.577	-0.32	-0.563	4.883	-0.461	-0.081	-0.24	8.681	"7"
"加大"	0	0	0	0	0	0	0	0	0	2	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	2.452	3.327	"10"
"加快"	0	0	1	0	0	0	0	1	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	-0.125	-0.069	0.678	-0.018	-0.053	1.824	"8"
"加拿大人"	0	1	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	1.399	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.847	"2"
"动用"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"动荡"	0	0	1	0	0	1	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	0.602	-0.069	-0.102	-0.018	-0.053	1.725	"6"
"努"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"劳工部"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"势"	1	0	0	0	0	0	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	0.517	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	0.938	2.173	"10"
"勉强"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"化"	0	0	1	0	0	0	0	5	0	0	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	-0.472	-0.106	-0.149	-0.384	-0.213	-0.375	-0.206	4.035	-0.054	-0.16	6.154	"8"
"区域"	0	1	1	0	0	2	0	3	0	2	1.491	0.359	1.599	1.234	0.708	1.207	0.683	1	0.184	0.535	-0.708	0.513	-0.296	-0.577	-0.32	0.462	-0.308	1.161	-0.081	1.016	5.442	"8"
"十一月"	0	0	0	0	0	1	1	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	0.602	0.836	-0.102	-0.018	-0.053	2.172	"7"
"升"	0	0	0	0	4	0	0	0	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	-0.34	-0.256	4.417	-0.25	-0.137	-0.205	-0.036	-0.106	6.133	"5"
"升值"	0	0	0	0	0	2	0	0	0	1	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	1.309	-0.103	-0.154	-0.027	0.775	3.211	"6"
"协议"	3	1	0	0	0	0	0	0	0	1	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	1.457	0.734	-0.425	-0.32	-0.178	-0.313	-0.171	-0.256	-0.045	0.579	4.478	"1"
"卓杰柏格"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"单一"	0	0	0	0	0	0	0	0	11	0	1.822	0.439	1.955	1.509	0.865	1.475	0.834	1.223	0.225	0.654	-0.865	-0.195	-0.935	-0.705	-0.391	-0.688	-0.377	-0.563	18.586	-0.293	23.598	"9"
"南"	0	0	0	0	0	1	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	0.602	-0.069	-0.102	-0.018	0.938	2.29	"10"
"南斯拉夫"	0	3	0	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	4.196	-0.255	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	5.538	"2"
"南韩"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"占款"	0	0	0	0	0	0	0	2	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	1.908	-0.018	-0.053	2.734	"8"
"卢森堡"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"印尼"	7	2	0	0	0	1	0	0	0	1	1.822	0.439	1.955	1.509	0.865	1.475	0.834	1.223	0.225	0.654	3.218	1.161	-0.935	-0.705	-0.391	-0.256	-0.377	-0.563	-0.099	0.309	8.014	"1"
"危"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"危机"	4	0	0	0	0	1	0	0	0	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	2.486	-0.089	-0.425	-0.32	-0.178	0.29	-0.171	-0.256	-0.045	-0.133	4.393	"1"
"参酌"	0	0	0	0	0	0	1	1	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	0.836	0.678	-0.018	-0.053	2.271	"7"
"双边"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"双重"	0	0	0	0	0	0	0	0	0	2	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	2.452	3.327	"10"
"反假"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"反弹"	0	0	0	0	0	2	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	1.745	-0.069	-0.102	-0.018	-0.053	2.548	"6"
"发行"	0	0	0	0	0	0	0	5	0	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	-0.089	-0.425	-0.32	-0.178	-0.313	-0.171	4.771	-0.045	-0.133	6.838	"8"
"发行量"	1	0	1	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	0.517	-0.035	0.49	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	1.608	"1"
"发表"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"取代"	0	1	0	0	0	2	0	0	0	2	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	0.734	-0.425	-0.32	-0.178	0.866	-0.171	-0.256	-0.045	1.504	4.892	"10"
"受"	1	0	1	0	4	0	2	0	0	0	1.325	0.32	1.422	1.097	0.629	1.072	0.607	0.889	0.163	0.476	-0.216	-0.142	-0.244	-0.513	2.685	-0.5	0.926	-0.409	-0.072	-0.213	5.92	"5"
"受累"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"变动"	0	0	2	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	1.501	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.259	"3"
"变动率"	0	0	0	0	0	0	2	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	2.24	-0.102	-0.018	-0.053	3.099	"7"
"变现性"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"叩头"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"可"	1	0	0	27	0	2	0	0	0	0	4.969	1.198	5.331	4.115	2.359	4.022	2.276	3.334	0.613	1.783	-1.517	-0.531	-2.549	19.872	-1.067	-0.669	-1.028	-1.535	-0.269	-0.798	29.835	"4"
"可望"	0	0	3	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	2.251	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	3.391	"3"
"司"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"各"	0	0	0	25	0	0	0	0	0	0	4.141	0.998	4.443	3.429	1.966	3.351	1.896	2.779	0.511	1.486	-1.966	-0.443	-2.124	21.57	-0.889	-1.563	-0.856	-1.279	-0.224	-0.665	31.579	"4"
"合作"	1	0	0	0	0	0	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	0.517	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	0.938	2.173	"10"
"名词"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"后盾"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"吞下"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"吴晓灵"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"呈"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"呈现"	1	0	0	0	7	0	0	1	0	0	1.491	0.359	1.599	1.234	0.708	1.207	0.683	1	0.184	0.535	-0.263	-0.159	-0.765	-0.577	6.236	-0.563	-0.308	-0.133	-0.081	-0.24	9.325	"5"
"和"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"回升"	1	0	0	0	0	1	0	1	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	0.378	-0.053	-0.255	-0.192	-0.107	0.455	-0.103	0.526	-0.027	-0.08	2.176	"8"
"回落"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"因素"	0	0	0	0	0	1	1	2	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	-0.34	-0.256	-0.142	0.359	0.568	1.197	-0.036	-0.106	3.39	"8"
