"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"义务"	0	0	7	0	0	0	0.424	1.813	3.393	0.647	0.226	0.496	-0.19	-0.911	2.201	-0.295	-0.1	-0.224	3.921	"3"
"义工"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"之余"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"九寨"	0	0	0	0	0	1	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	-0.042	-0.014	1.149	1.65	"6"
"乱象"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"了事"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"予"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"予以"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"争取"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"事件"	0	2	0	2	0	1	0.303	1.295	2.424	0.462	0.162	0.355	-0.136	0.413	-1.44	1.15	-0.071	0.512	3.722	"3"
"事故"	0	1	3	3	0	0	0.424	1.813	3.393	0.647	0.226	0.496	-0.19	-0.374	-0.273	1.682	-0.1	-0.224	2.843	"4"
"于"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"互相"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"交付"	1	0	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	1.218	-0.13	-0.288	-0.042	-0.014	-0.032	1.724	"1"
"交办"	0	2	0	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	1.173	-0.576	-0.084	-0.029	-0.064	1.98	"2"
"交托"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"交管局"	0	0	0	1	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	1.034	-0.014	-0.032	1.525	"4"
"交通大队"	0	2	0	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	1.173	-0.576	-0.084	-0.029	-0.064	1.98	"2"
"产地"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"产生"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"亩"	3	0	0	0	0	0	0.182	0.777	1.454	0.277	0.097	0.213	3.653	-0.391	-0.864	-0.126	-0.043	-0.096	5.173	"1"
"京华城"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"人员"	0	3	5	3	0	2	0.788	3.367	6.302	1.202	0.42	0.922	-0.353	-0.256	-0.481	0.95	-0.185	0.63	2.855	"4"
"人命"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"人手"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"人民"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"人身"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"人马座"	0	2	0	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	1.173	-0.576	-0.084	-0.029	-0.064	1.98	"2"
"今后"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"仍然"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"从事"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"从而"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"以便"	0	2	0	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	1.173	-0.576	-0.084	-0.029	-0.064	1.98	"2"
"任何"	0	1	1	1	1	0	0.242	1.036	1.939	0.37	0.129	0.284	-0.109	-0.141	-0.474	0.493	0.91	-0.128	2.255	"5"
"任务"	2	1	5	0	0	0	0.485	2.072	3.878	0.74	0.259	0.567	1.094	-0.462	0.481	-0.337	-0.114	-0.256	2.744	"1"
"任职"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"份子"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"伊"	0	0	0	0	0	1	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	-0.042	-0.014	1.149	1.65	"6"
"伊拉克"	2	6	1	0	0	0	0.545	2.331	4.363	0.832	0.291	0.638	1.002	1.921	-1.616	-0.379	-0.128	-0.288	5.334	"2"
"伊拉克人"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"伊朗"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"优先"	0	1	2	0	0	0	0.182	0.777	1.454	0.277	0.097	0.213	-0.081	0.227	0.321	-0.126	-0.043	-0.096	0.894	"3"
"优待"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"会"	0	0	0	0	0	1	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	-0.042	-0.014	1.149	1.65	"6"
"体"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"作"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"作为"	0	2	7	0	0	0	0.545	2.331	4.363	0.832	0.291	0.638	-0.244	-0.24	1.121	-0.379	-0.128	-0.288	2.4	"3"
"作战"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"使命"	0	0	3	0	0	0	0.182	0.777	1.454	0.277	0.097	0.213	-0.081	-0.391	0.943	-0.126	-0.043	-0.096	1.68	"3"
"例行"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"依"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"依法"	0	0	6	8	0	0	0.848	3.626	6.786	1.294	0.452	0.993	-0.38	-1.822	-0.356	5.018	-0.2	-0.447	8.223	"4"
"依然"	0	0	2	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	0.629	-0.084	-0.029	-0.064	1.12	"3"
"依纪"	0	0	0	1	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	1.034	-0.014	-0.032	1.525	"4"
"侵害"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"侵略"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"促进台港"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"俗话说"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
