"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"环保"	0	0	0	0	0	1	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	0.516	-0.009	-0.113	0.846	"6"
"环保局"	0	1	0	0	0	0	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	0.663	-0.031	-0.036	-0.018	-0.158	-0.009	-0.113	1.045	"2"
"环境"	0	0	0	0	0	3	0	0	0.117	0.651	0.206	0.239	0.124	0.913	0.061	0.688	-0.052	-0.319	-0.093	-0.108	-0.055	1.549	-0.027	-0.339	2.542	"6"
"环境卫生"	0	0	0	0	0	1	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	0.516	-0.009	-0.113	0.846	"6"
"现实"	0	0	0	0	0	0	1	1	0.078	0.434	0.137	0.159	0.083	0.609	0.041	0.458	-0.035	-0.213	-0.062	-0.072	-0.037	-0.315	1.392	0.392	2.518	"7"
"现时"	0	0	0	0	0	0	0	2	0.078	0.434	0.137	0.159	0.083	0.609	0.041	0.458	-0.035	-0.213	-0.062	-0.072	-0.037	-0.315	-0.018	1.28	2.032	"8"
"理会"	0	1	0	0	0	0	0	0	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	0.663	-0.031	-0.036	-0.018	-0.158	-0.009	-0.113	1.045	"2"
"理应"	0	0	1	0	0	1	0	0	0.078	0.434	0.137	0.159	0.083	0.609	0.041	0.458	-0.035	-0.213	0.877	-0.072	-0.037	0.287	-0.018	-0.226	1.765	"3"
"理念"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
"理性"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
"瑕疵"	0	0	0	0	0	0	0	1	0.039	0.217	0.069	0.08	0.041	0.304	0.02	0.229	-0.017	-0.106	-0.031	-0.036	-0.018	-0.158	-0.009	0.64	1.015	"8"
