"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"业界"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"业者"	0	0	0	3	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	-0.448	-0.257	1.941	-0.093	-0.259	3.072	"4"
"业非"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"东亚"	1	1	0	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	0.969	0.303	-0.171	-0.222	-0.062	-0.173	1.9	"1"
"两国"	0	2	0	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	1.072	-0.171	-0.222	-0.062	-0.173	1.749	"2"
"两岸"	0	5	0	1	0	0	0.331	1.746	1.074	1.353	0.414	1.083	-0.148	2.023	-0.514	-0.227	-0.186	-0.519	3.617	"2"
"两成"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"严厉"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"个股"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"中介"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"中俄"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"中华"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"中华门"	0	0	2	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	-0.299	1.494	-0.222	-0.062	-0.173	2.299	"3"
"中国"	0	11	3	3	3	0	1.104	5.819	3.58	4.509	1.379	3.61	-0.493	1.869	-0.295	-0.511	0.807	-1.729	5.704	"2"
"中国家"	0	1	1	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	0.303	0.487	-0.222	-0.062	-0.173	1.296	"3"
