"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"副司长"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"副部长"	0	0	0	0	0	0	0	1	0	1	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	0.426	-0.026	0.506	1.516	"10"
"副院长"	0	0	0	0	0	0	0	0	1	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	1.535	-0.081	1.997	"9"
"力争"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"功"	0	2	0	0	0	0	0	1	0	0	0.736	0.167	0.293	0.03	0.161	0.345	0.042	0.627	0.088	0.511	-0.367	2.046	-0.134	-0.013	-0.072	-0.159	-0.018	0.296	-0.039	-0.243	3.387	"2"
"加入"	0	1	0	0	0	0	0	4	0	2	1.717	0.39	0.683	0.07	0.375	0.805	0.098	1.464	0.204	1.193	-0.856	0.48	-0.312	-0.031	-0.167	-0.372	-0.043	1.41	-0.09	0.468	4.229	"8"
"加拿大人"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"加沙"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"加沙地带"	0	1	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	1.254	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.704	"2"
"加纳"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"加藤派"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"动员"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"动用"	0	0	0	0	2	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	2.542	-0.106	-0.012	-0.204	-0.026	-0.162	3.444	"5"
"努尔"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"劲"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"劳尔"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"包庇"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"包括"	0	4	3	0	0	0	0	2	1	10	4.906	1.115	1.952	0.2	1.072	2.301	0.279	4.183	0.584	3.407	-2.445	1.641	0.509	-0.087	-0.478	-1.061	-0.122	-0.746	0.35	3.144	10.583	"10"
"包袱"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"北约"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"北美馆"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"医治"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"十余"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"十八罗汉"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"半数"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"华乐"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"华人区"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"华会馆"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"华初"	2	0	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	1.221	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	1.927	"1"
"华集团"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"协"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"协会"	0	0	0	0	0	0	0	0	0	7	1.717	0.39	0.683	0.07	0.375	0.805	0.098	1.464	0.204	1.193	-0.856	-0.174	-0.312	-0.031	-0.167	-0.372	-0.043	-0.713	-0.09	5.38	8.138	"10"
"协力"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"协进会"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"单打"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"南斯拉夫"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"占有"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"卡"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"卡伊达"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"卡伊达组"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"卢"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"卫队"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"印尼队"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"厂商"	0	0	0	0	0	2	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	-0.048	1.878	-0.012	-0.204	-0.026	-0.162	2.722	"6"
"厄瓜多尔队"	2	0	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	1.221	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	1.927	"1"
"压到"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"厌倦"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"原石"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"参与"	0	0	2	0	0	1	0	2	0	0	1.227	0.279	0.488	0.05	0.268	0.575	0.07	1.046	0.146	0.852	-0.611	-0.125	1.108	-0.022	-0.12	0.34	-0.03	0.55	-0.064	-0.406	3.376	"3"
"参加"	9	1	0	0	1	1	0	0	0	1	3.189	0.725	1.269	0.13	0.697	1.495	0.181	2.719	0.38	2.215	3.069	0.279	-0.58	-0.057	0.291	-0.26	-0.079	-1.325	-0.167	-0.49	6.597	"1"
"参拜"	0	0	0	0	0	0	1	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	1.856	-0.102	-0.013	-0.081	2.325	"7"
"参议员"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"参议院"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"参赛"	1	1	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	0.366	0.965	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	1.987	"2"
"及其"	0	0	0	0	0	0	0	2	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	1.359	-0.026	-0.162	2.105	"8"
"反政府武装"	0	2	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	2.507	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	3.407	"2"
"反败为胜"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"发挥"	6	0	0	0	0	0	0	0	0	0	1.472	0.335	0.586	0.06	0.322	0.69	0.084	1.255	0.175	1.022	3.662	-0.15	-0.268	-0.026	-0.144	-0.318	-0.037	-0.611	-0.077	-0.487	5.78	"1"
"发挥出"	2	0	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	1.221	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	1.927	"1"
"发球"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"发给"	0	0	0	0	1	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	1.271	-0.053	-0.006	-0.102	-0.013	-0.081	1.722	"5"
"发行"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"发言"	0	0	0	0	0	0	0	2	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	1.359	-0.026	-0.162	2.105	"8"
"发起"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"取消"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"受困"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"受害人"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"受雇"	0	0	0	1	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	1.999	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	2.47	"4"
"变动"	0	0	2	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	2.021	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	2.882	"3"
"古迪"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"另"	2	0	1	0	0	0	0	0	0	0	0.736	0.167	0.293	0.03	0.161	0.345	0.042	0.627	0.088	0.511	0.821	-0.075	0.576	-0.013	-0.072	-0.159	-0.018	-0.306	-0.039	-0.243	2.322	"1"
"召开"	0	0	0	0	0	0	0	0	0	2	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	1.537	2.325	"10"
"召集"	0	0	0	0	0	0	0	0	1	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	1.535	-0.081	1.997	"9"
"可疑"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"台泥"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"台湾"	0	0	0	0	0	0	0	6	0	2	1.963	0.446	0.781	0.08	0.429	0.92	0.112	1.673	0.234	1.363	-0.978	-0.199	-0.357	-0.035	-0.191	-0.425	-0.049	2.801	-0.103	0.391	5.529	"8"
"台湾客"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"台联"	0	0	0	0	0	0	0	0	1	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	1.535	-0.081	1.997	"9"
"史瓦伯"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"号"	2	0	0	0	0	0	0	0	0	0	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	1.221	-0.05	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	-0.162	1.927	"1"
"司长"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"各"	0	0	0	0	0	6	0	7	1	4	4.416	1.004	1.757	0.18	0.965	2.071	0.251	3.765	0.525	3.067	-2.2	-0.449	-0.803	-0.079	-0.431	1.9	-0.11	1.198	0.384	0.434	7.988	"1"
"各行各业"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"合"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"合作制"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"合作组"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"合组"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"吉林队"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"同业"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"同心协力"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"同济会"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"同道"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"名"	23	32	9	1	2	1	1	2	3	16	22.078	5.02	8.784	0.902	4.824	10.353	1.255	18.824	2.627	15.333	0.346	17.132	0.283	0.225	-0.876	-3.673	-0.192	-6.687	0.309	0.329	30.052	"2"
"名单"	2	0	0	0	0	0	0	0	0	1	0.736	0.167	0.293	0.03	0.161	0.345	0.042	0.627	0.088	0.511	0.821	-0.075	-0.134	-0.013	-0.072	-0.159	-0.018	-0.306	-0.039	0.368	2.005	"1"
"名字"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"后卫"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"后场"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"后援会"	0	0	0	0	0	1	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	0.939	-0.006	-0.102	-0.013	-0.081	1.361	"6"
"后防线"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"吴淑珍"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
"告诫"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"周勇金"	0	1	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	1.254	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.704	"2"
"呼起来"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"咨询"	0	0	0	0	0	0	0	0	1	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	1.535	-0.081	1.997	"9"
"哈"	0	1	0	0	0	0	0	0	0	1	0.491	0.112	0.195	0.02	0.107	0.23	0.028	0.418	0.058	0.341	-0.244	0.965	-0.089	-0.009	-0.048	-0.106	-0.012	-0.204	-0.026	0.506	2.209	"2"
"哈基姆"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"哈尔滨市队"	1	0	0	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	0.61	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	0.963	"1"
"哈米斯"	0	0	1	0	0	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	1.011	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	-0.081	1.441	"3"
"哈马斯"	0	0	4	0	0	0	0	0	0	0	0.981	0.223	0.39	0.04	0.214	0.46	0.056	0.837	0.117	0.681	-0.489	-0.1	4.042	-0.017	-0.096	-0.212	-0.024	-0.408	-0.051	-0.324	5.763	"3"
"售票"	0	0	0	0	1	0	0	0	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	1.271	-0.053	-0.006	-0.102	-0.013	-0.081	1.722	"5"
"商业部"	0	0	0	0	0	0	0	1	0	0	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	0.68	-0.013	-0.081	1.053	"8"
"商会"	0	0	0	0	0	0	0	0	0	1	0.245	0.056	0.098	0.01	0.054	0.115	0.014	0.209	0.029	0.17	-0.122	-0.025	-0.045	-0.004	-0.024	-0.053	-0.006	-0.102	-0.013	0.769	1.163	"10"
