"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"减薪"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"出售"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"出资"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"分成"	0	1	0	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	1.04	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.463	"2"
"分摊"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"分隔"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"切尔西队"	1	0	0	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	1.228	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.666	"1"
"刑事"	0	0	0	0	0	0	0	1	2	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	-0.253	0.507	1.448	-0.104	3.031	"9"
"列明"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"刚果"	0	0	0	0	0	0	0	1	2	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	-0.253	0.507	1.448	-0.104	3.031	"9"
"初步"	0	0	0	0	0	1	2	1	0	2	0.355	0.547	0.201	1.147	0.103	0.75	1.058	0.701	0.681	0.46	-0.159	-0.249	-0.089	-0.553	-0.045	0.259	0.543	0.28	-0.314	1.145	3.636	"10"
"利比"	0	0	0	0	0	0	0	0	0	1	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	1.116	1.545	"10"
"利比里亚"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"利物浦"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"利用"	0	3	0	0	0	0	0	0	0	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	3.121	-0.044	-0.276	-0.022	-0.174	-0.253	-0.162	-0.157	-0.104	4.392	"2"
"到期"	0	0	0	0	0	6	0	0	0	0	0.355	0.547	0.201	1.147	0.103	0.75	1.058	0.701	0.681	0.46	-0.159	-0.249	-0.089	-0.553	-0.045	5.42	-0.505	-0.324	-0.314	-0.208	7.866	"6"
"制止"	0	0	0	0	0	0	1	0	0	2	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	0.355	-0.162	-0.157	1.777	3.17	"10"
"制造"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"制造商"	0	0	0	0	0	2	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	1.807	-0.168	-0.108	-0.105	-0.069	2.622	"6"
"剩下"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"力搏"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"办事"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"办理"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"加拉"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"加拉加斯"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"加斯"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"加朗"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"加盟"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"加速"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"劳"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"劳务"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"劳动"	0	0	0	2	0	0	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	1.437	-0.015	-0.116	-0.168	-0.108	-0.105	-0.069	2.184	"4"
"劳资"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"勒沃库森"	0	0	0	0	0	0	2	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	1.508	-0.108	-0.105	-0.069	2.271	"7"
"包商"	0	0	0	4	0	0	0	0	0	0	0.237	0.364	0.134	0.765	0.068	0.5	0.705	0.467	0.454	0.306	-0.106	-0.166	-0.059	2.875	-0.03	-0.232	-0.337	-0.216	-0.209	-0.138	4.368	"4"
"北京草"	0	0	1	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	1.475	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.924	"3"
"北宜"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"北韩"	0	0	0	0	0	0	4	1	0	0	0.296	0.456	0.167	0.956	0.086	0.625	0.881	0.584	0.567	0.383	-0.132	-0.207	-0.074	-0.461	-0.037	-0.29	2.382	0.335	-0.261	-0.173	4.352	"7"
"十七日"	0	0	0	0	0	0	0	1	0	1	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	-0.168	0.658	-0.105	0.832	2.244	"10"
"十三点六"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"十亿"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"半导体"	0	0	0	0	0	4	0	0	0	0	0.237	0.364	0.134	0.765	0.068	0.5	0.705	0.467	0.454	0.306	-0.106	-0.166	-0.059	-0.369	-0.03	3.613	-0.337	-0.216	-0.209	-0.138	5.243	"6"
"华为"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"华航"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"华诚"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"协"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"协定"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"协议"	4	1	2	0	0	0	10	7	19	1	2.602	4.009	1.473	8.411	0.753	5.498	7.756	5.138	4.991	3.371	0.582	-1.092	0.361	-4.054	-0.33	-2.551	0.623	0.602	7.044	-0.856	18.095	"9"
"协调会议"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"单一"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"单位"	0	0	0	0	0	2	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	1.807	-0.168	-0.108	-0.105	-0.069	2.622	"6"
"单方面"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"南北"	0	0	0	0	0	0	0	0	2	1	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	-0.253	-0.162	1.448	0.672	3.254	"9"
"南北韩"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"南艺"	0	0	0	0	0	3	0	0	0	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	2.71	-0.253	-0.162	-0.157	-0.104	3.931	"6"
"南韩"	0	0	0	0	0	0	1	0	0	1	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	0.493	-0.108	-0.105	0.832	2.019	"10"
"占"	0	6	0	0	0	0	0	0	0	0	0.355	0.547	0.201	1.147	0.103	0.75	1.058	0.701	0.681	0.46	-0.159	6.243	-0.089	-0.553	-0.045	-0.348	-0.505	-0.324	-0.314	-0.208	8.788	"2"
"占用"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"卡消"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"卡萨"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"卢森堡"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"卢萨卡"	0	0	0	0	0	0	0	1	2	1	0.237	0.364	0.134	0.765	0.068	0.5	0.705	0.467	0.454	0.306	-0.106	-0.166	-0.059	-0.369	-0.03	-0.232	-0.337	0.407	1.18	0.564	3.45	"9"
"卫星"	0	2	0	0	0	0	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	2.081	-0.03	-0.184	-0.015	-0.116	-0.168	-0.108	-0.105	-0.069	2.929	"2"
"危地"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"即"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"历年"	0	1	0	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	1.04	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.463	"2"
"原先"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"原则"	0	0	0	1	0	0	0	0	1	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	0.461	-0.015	-0.116	-0.168	-0.108	0.67	-0.069	1.773	"9"
"原子能"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"原油"	0	0	0	0	0	0	1	2	0	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	0.355	1.423	-0.157	-0.104	2.758	"8"
"及"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"双"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"双方"	1	0	0	0	0	2	13	4	4	5	1.715	2.642	0.971	5.543	0.496	3.624	5.112	3.386	3.289	2.222	-0.317	-1.203	-0.429	-2.672	-0.217	-0.553	3.199	0.353	0.376	1.174	10.493	"7"
"双边"	1	0	0	0	0	0	3	4	4	0	0.71	1.093	0.402	2.294	0.205	1.499	2.115	1.401	1.361	0.919	0.285	-0.498	-0.177	-1.106	-0.09	-0.696	0.447	1.371	1.412	-0.415	6.497	"9"
"双重课"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"反恐怖"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"反政府武装"	0	0	0	0	0	0	0	1	0	1	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	-0.168	0.658	-0.105	0.832	2.244	"10"
"发包"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"发展商"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"发展局"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"发展权"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"发电"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"取得"	0	2	1	0	0	1	0	0	0	0	0.237	0.364	0.134	0.765	0.068	0.5	0.705	0.467	0.454	0.306	-0.106	1.357	0.895	-0.369	-0.03	0.383	-0.337	-0.216	-0.209	-0.138	4.04	"2"
"受害者"	0	0	0	0	0	0	3	0	0	0	0.177	0.273	0.1	0.573	0.051	0.375	0.529	0.35	0.34	0.23	-0.079	-0.124	-0.044	-0.276	-0.022	-0.174	2.261	-0.162	-0.157	-0.104	3.403	"7"
"受益人"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"受雇"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"变更"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"可不可以"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"可能性"	0	0	0	0	0	0	0	0	2	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	-0.168	-0.108	1.891	-0.069	2.717	"9"
"可行性"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"台电"	0	0	1	5	0	0	0	0	0	0	0.355	0.547	0.201	1.147	0.103	0.75	1.058	0.701	0.681	0.46	-0.159	-0.249	0.733	2.89	-0.045	-0.348	-0.505	-0.324	-0.314	-0.208	5.775	"4"
"司"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"司职"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"各造"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"合"	0	2	0	1	0	0	0	0	1	0	0.237	0.364	0.134	0.765	0.068	0.5	0.705	0.467	0.454	0.306	-0.106	1.357	-0.059	0.243	-0.03	-0.232	-0.337	-0.216	0.418	-0.138	3.136	"2"
"合作"	7	1	2	2	3	0	5	12	9	0	2.424	3.736	1.372	7.837	0.701	5.123	7.227	4.788	4.65	3.141	2.017	-0.993	0.397	-2.025	1.482	-2.377	-0.608	2.713	1.426	-1.419	15.457	"8"
"合同"	1	1	0	8	0	1	0	1	1	0	0.769	1.184	0.435	2.485	0.222	1.624	2.292	1.518	1.475	0.996	0.262	-0.177	-0.192	3.041	-0.097	-0.298	-1.095	-0.267	-0.254	-0.45	6.133	"4"
"合并"	0	0	0	0	0	0	1	0	1	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	-0.03	-0.184	-0.015	-0.116	0.493	-0.108	0.67	-0.069	1.821	"9"
"合法"	0	0	0	1	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	0.719	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.091	"4"
"合约"	0	0	2	7	0	1	1	0	0	0	0.65	1.002	0.368	2.103	0.188	1.374	1.939	1.284	1.248	0.843	-0.291	-0.456	1.298	2.828	-0.082	-0.228	-0.401	-0.593	-0.575	-0.381	7.133	"4"
"合营"	0	0	0	0	0	0	0	0	1	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	0.945	-0.035	1.357	"9"
"合计"	0	1	0	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	1.04	-0.015	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.463	"2"
"合资"	0	0	0	0	0	0	0	1	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	-0.084	0.933	-0.052	-0.035	1.343	"8"
"吉宝"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"同"	0	0	1	0	0	0	0	1	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	1.182	-0.184	-0.015	-0.116	-0.168	0.658	-0.105	-0.069	2.633	"3"
"同年"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"同意"	1	0	0	0	0	0	5	0	2	0	0.473	0.729	0.268	1.529	0.137	1	1.41	0.934	0.907	0.613	0.414	-0.332	-0.118	-0.737	-0.06	-0.464	2.227	-0.431	0.643	-0.277	5.703	"7"
"同期"	0	1	0	1	0	0	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	0.76	-0.03	0.461	-0.015	-0.116	-0.168	-0.108	-0.105	-0.069	1.885	"2"
"后年"	0	0	0	0	0	0	1	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	-0.058	0.754	-0.054	-0.052	-0.035	1.134	"7"
"后来"	0	0	0	0	0	1	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	-0.015	-0.092	-0.007	0.903	-0.084	-0.054	-0.052	-0.035	1.309	"6"
"后者"	0	0	1	1	0	0	0	0	0	0	0.118	0.182	0.067	0.382	0.034	0.25	0.353	0.234	0.227	0.153	-0.053	-0.083	1.182	0.461	-0.015	-0.116	-0.168	-0.108	-0.105	-0.069	2.36	"3"
"君士坦丁"	0	0	1	0	0	0	0	0	0	0	0.059	0.091	0.033	0.191	0.017	0.125	0.176	0.117	0.113	0.077	-0.026	-0.041	1.475	-0.092	-0.007	-0.058	-0.084	-0.054	-0.052	-0.035	1.924	"3"
