,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
犯规/V/XIN_CMN_19950522_wpr/1116,犯规/V/XIN_CMN_19950522_wpr/1116,犯规,XIN,Mainland,quality,突入/N;造成/V;拉人/N;守门员/N;带/V;太阳神队/N;禁区/N;球/N;号/N;命中/V;罚/V;点球/N,"""<small>比赛 进行到 20 分钟 时 , 是 8 号 王俊</small> <u>带</u><sup>1.081</sup> <u>球</u><sup>3.82</sup> <u>突入</u><sup>5.84</sup> <u>禁区</u><sup>5.869</sup> , <u>造成</u><sup>1.498</sup> 广州 <u>太阳神队</u><sup>4.419</sup> <u>守门员</u><sup>4.469</sup> <u>拉人</u><sup>7.212</sup> <span class='target'>犯规</span> , <u>罚</u><sup>6.05</sup> <u>点球</u><sup>5.945</sup> , 20 <u>号</u><sup>2.504</sup> 根伟主罚 <u>命中</u><sup>5.423</sup> 。 , <small>双方 虽 各 有 攻守 , 但 没有 建树 。</small>""",-3.69560917282795,2.98820956589688,NA,NA
犯规/V/XIN_CMN_20030510_wpr/3302,犯规/V/XIN_CMN_20030510_wpr/3302,犯规,XIN,Mainland,quality,上半时/N;因/C;1/N;哥伦比亚队/N;严重/V;对方/N;时/N;点球/N;阿根廷队/N;而/C;下/N;半/N;得分/N;获得/V,"""<small>另 一 场 比赛 中 , 阿根廷队 与 哥伦比亚队 1</small> : <u>1</u><sup>1.144</sup> 握手言和 。 <u>上半时</u><sup>3.68</sup> , <u>哥伦比亚队</u><sup>2.871</sup> <u>因</u><sup>2.244</sup> <u>对方</u><sup>4.063</sup> <u>严重</u><sup>2.096</sup> <span class='target'>犯规</span> <u>而</u><sup>1.271</sup> <u>获得</u><sup>1.27</sup> <u>点球</u><sup>5.945</sup> <u>得分</u><sup>3.792</sup> 。 <u>下</u><sup>1.474</sup> <u>半</u><sup>2.068</sup> <u>时</u><sup>1.482</sup> , <u>阿根廷队</u><sup>3.512</sup> <small>获得 一 次 点球 机会 , 比分 扳平 。 90</small>""",-1.28612600122948,2.94784218852339,NA,NA
犯规/V/XIN_CMN_20030216_wpr/36485,犯规/V/XIN_CMN_20030216_wpr/36485,犯规,XIN,Mainland,quality,分钟/N;拉人/N;时/N;球员/N;补/V;主/V;罚点球/N;机会/N;队/N;获得/N,"""<small>成功 , 比分 扳平 。 比赛 结束 前 的 三</small> <u>分钟</u><sup>4.099</sup> <u>补</u><sup>1.821</sup> <u>时</u><sup>1.482</sup> 阶段 , 皇家 社会队 一 <u>球员</u><sup>3.638</sup> <u>拉人</u><sup>7.212</sup> <span class='target'>犯规</span> , 贝蒂斯 <u>队</u><sup>2.806</sup> <u>获得</u><sup>1.683</sup> <u>罚点球</u><sup>7.575</sup> 的 <u>机会</u><sup>2.467</sup> 。 费尔南多 <u>主</u><sup>1.7</sup> <small>罚 , 机智 地 皮球 射入 网 底 , 使得</small>""",-3.10574063417075,3.18404107592753,NA,NA
犯规/V/XIN_CMN_20000408_wpr/36570,犯规/V/XIN_CMN_20000408_wpr/36570,犯规,XIN,Mainland,quality,分钟/N;因/C;时/N;门将/N;韩国队/N;下/N;半/N;场/N;下场/V;但/C;罚/V;攻/V;红牌/N;而/C;韩国队/N;进/V,"""<small>面 。 上半场 , 韩国队 3 : 0 领先 。</small> <u>下</u><sup>1.474</sup> <u>半</u><sup>2.068</sup> <u>场</u><sup>2.35</sup> 30 <u>分钟</u><sup>4.099</sup> <u>时</u><sup>1.482</sup> , <u>韩国队</u><sup>3.507</sup> <u>门将</u><sup>3.766</sup> <u>因</u><sup>2.244</sup> <span class='target'>犯规</span> <u>而</u><sup>1.271</sup> <u>红牌</u><sup>6.635</sup> <u>罚</u><sup>6.05</sup> <u>下场</u><sup>6.501</sup> , <u>但</u><sup>1.193</sup> <u>韩国队</u><sup>3.507</sup> <u>进</u><sup>1.791</sup> <u>攻</u><sup>2.621</sup> , <small>6 : 0 赢得 比赛 。 第六 小组 中 ,</small>""",-3.66968247867885,-0.68673001514846,NA,NA
犯规/V/XIN_CMN_20000408_wpr/5636,犯规/V/XIN_CMN_20000408_wpr/5636,犯规,XIN,Mainland,quality,分钟/N;号/N;5/N;严重/V;第四十四/N;太阳神队/N;禁区/N;罚/V;主裁/V;红牌/N;下/N;出示/V;当/V;出赛场/N,"""<small>雷纳托 直接 射门 , 结果 皮球 偏 了 一点 。</small> <u>第四十四</u><sup>3.255</sup> <u>分钟</u><sup>4.099</sup> , <u>太阳神队</u><sup>4.419</sup> <u>5</u><sup>1.899</sup> <u>号</u><sup>2.504</sup> 彭锦波 <u>禁区</u><sup>5.869</sup> 外围 <u>严重</u><sup>2.096</sup> <span class='target'>犯规</span> , <u>当</u><sup>1.067</sup> 职 <u>主裁</u><sup>5.813</sup> <u>出示</u><sup>4.982</sup> <u>红牌</u><sup>6.635</sup> <u>罚</u><sup>6.05</sup> <u>出赛场</u><sup>6.981</sup> 。 <u>下</u><sup>1.474</sup> <small>半 场 一 开始 , 陕西 博华队 人数 占 优</small>""",-3.46903113833701,0.004744547792251,NA,NA
犯规/N/CNA_CMN_20010427_wpr/80260,犯规/N/CNA_CMN_20010427_wpr/80260,犯规,CNA,Taiwan,quality,湖人队/N;驱逐出/V;技术/N;随后/N;场/N;大王/N;判/V;罚/V;出场/V,"""<small>节 开赛 三分 十四秒 , 戴尔 . 戴维斯 挥肘 偷袭</small> <u>湖人队</u><sup>4.123</sup> 罗伯特 . 欧瑞 , <u>驱逐出</u><sup>4.731</sup> <u>场</u><sup>2.487</sup> , <u>随后</u><sup>1.162</sup> <u>技术</u><sup>1.416</sup> <span class='target'>犯规</span> <u>大王</u><sup>4.685</sup> 华许 . 华莱 士 <u>判</u><sup>4.129</sup> <u>罚</u><sup>5.366</sup> <u>出场</u><sup>4.134</sup> , 总计 <small>拓荒者队 共 抓到 五 次 技术 犯规 。 欧尼尔 打</small>""",-4.51052317410932,-2.85871779378977,NA,NA
犯规/V/XIN_CMN_20000709_wpr/6165,犯规/V/XIN_CMN_20000709_wpr/6165,犯规,XIN,Mainland,quality,队员/N;多次/V;频频/V;前/N;场/N;迫使/V;任意球/N;但/C;多次/V;机会/N;获得/V,"""<small>。 比赛 一 开始 , 国安队 打出 了 气势 ,</small> <u>多次</u><sup>2.477</sup> 配合 攻到 <u>前</u><sup>1.135</sup> <u>场</u><sup>2.35</sup> , <u>迫使</u><sup>2.824</sup> 全兴 <u>队员</u><sup>4.016</sup> <u>频频</u><sup>3.625</sup> <span class='target'>犯规</span> 。 虽然 <u>获得</u><sup>1.27</sup> 了 <u>多次</u><sup>2.477</sup> <u>任意球</u><sup>5.438</sup> <u>机会</u><sup>2.467</sup> , <u>但</u><sup>1.193</sup> 几 <small>次 射门 形成 太 大 威胁 。 两 队 的</small>""",-0.431194001705017,2.08047402117178,NA,NA
犯规/V/XIN_CMN_19910710_wpr/8096,犯规/V/XIN_CMN_19910710_wpr/8096,犯规,XIN,Mainland,quality,分钟/N;克队/N;时/N;防守/V;内/N;禁区/N;判/V;号/N;罚/V;4/N;波兰队/N;球/N,"""<small>门 前 12 码 处 一 脚 劲射 得分 。</small> 32 <u>分钟</u><sup>4.099</sup> <u>时</u><sup>1.482</sup> , 爱尔兰 科 <u>克队</u><sup>4.223</sup> <u>防守</u><sup>4.884</sup> <u>禁区</u><sup>5.869</sup> <u>内</u><sup>1.407</sup> <span class='target'>犯规</span> , <u>判</u><sup>5.025</sup> <u>罚</u><sup>6.05</sup> 点 <u>球</u><sup>3.82</sup> 。 <u>波兰队</u><sup>3.01</sup> <u>4</u><sup>1.694</sup> <u>号</u><sup>2.504</sup> 莱谢克 <small>添 分 。 波兰队 3 : 0 的 优 势</small>""",-3.7852375516631,2.49596261387413,NA,NA
犯规/V/XIN_CMN_20040426_wpr/79375,犯规/V/XIN_CMN_20040426_wpr/79375,犯规,XIN,Mainland,quality,5/N;前面/N;犯规/V;次/N;分钟/N;姚明/N;上场/V;只有/V,"""<small>脑 后 。 ” 但 他 最后 罚下 不仅 是</small> 这 一 <u>次</u><sup>2.197</sup> <u>犯规</u><sup>5.492</sup> , <u>前面</u><sup>1.954</sup> 积累 的 <u>5</u><sup>1.899</sup> <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> 让 <u>姚明</u><sup>4.363</sup> 的 <u>上场</u><sup>3.475</sup> 时间 减少到 <u>只有</u><sup>1.141</sup> 34 <u>分钟</u><sup>4.099</sup> , <small>是 这 几 场 比赛 中 上场 时间 最 短</small>""",-0.508975941008016,1.27938746879808,NA,NA
犯规/V/CNA_CMN_20020307_wpr/59399,犯规/V/CNA_CMN_20020307_wpr/59399,犯规,CNA,Taiwan,quality,判/V;两/N;抗议/V;裁/V;技术/N;次/N;第二/N;魔术队/N;最后/N;驱逐出/V;NBA/F;败阵/V;场/N,"""<small>安 那 熘马队 欧尼尔 进攻 犯规 , 与 后卫 阿姆斯壮</small> <u>裁</u><sup>3.334</sup> <u>判</u><sup>5.025</sup> <u>抗议</u><sup>1.241</sup> , <u>两</u><sup>1.401</sup> 人 <u>判</u><sup>5.025</sup> <u>第二</u><sup>1.295</sup> <u>次</u><sup>2.197</sup> <u>技术</u><sup>1.594</sup> <span class='target'>犯规</span> <u>驱逐出</u><sup>4.731</sup> <u>场</u><sup>2.35</sup> , <u>魔术队</u><sup>3.718</sup> <u>最后</u><sup>2.093</sup> 九十八 一百一十一 <u>败阵</u><sup>3.77</sup> 。 <u>NBA</u><sup>2.4</sup> <small>资深 营运 副总裁 杰克逊 表示 , 瑞维士 依规 定 离场</small>""",0.275586552004383,-5.14026391473291,NA,NA
犯规/V/CNA_CMN_19990604_wpr/83127,犯规/V/CNA_CMN_19990604_wpr/83127,犯规,CNA,Taiwan,quality,领队/N;裁判/N;严/V;中华队/N;于是/C;抗议/V,"""<small>次 犯规 而 失格 , 输 了 这 场 比赛</small> 。 <u>领队</u><sup>1.896</sup> 许安进 认 <u>裁判</u><sup>5.177</sup> <u>严</u><sup>1.256</sup> <u>中华队</u><sup>3.113</sup> , 同时 抓 <span class='target'>犯规</span> 的 态 度 不一 , <u>于是</u><sup>1.312</sup> 冲进 会场 <u>抗议</u><sup>1.241</sup> , <small>并 呈交 保证金 一百 美元 , 不过 大会 接受 ,</small>""",-1.41924472095549,-4.44059919421068,5,out
犯规/V/XIN_CMN_20010531_wpr/33580,犯规/V/XIN_CMN_20010531_wpr/33580,犯规,XIN,Mainland,quality,两/N;发挥/N;不但/C;次/N;分/N;3/N;4/N,"""<small>分 之 差 落败 。 阿伦 第四 节 比赛 出场</small> 有 超高 水平 <u>发挥</u><sup>1.013</sup> , <u>不但</u><sup>1.411</sup> 让 弗森 <u>两</u><sup>1.401</sup> <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> , 而且 完成 了 一 双 <u>3</u><sup>1.393</sup> <u>分</u><sup>1.911</sup> 和 <u>4</u><sup>1.694</sup> <small>分 的 表演 , 从而 使 雄鹿队 77 : 74</small>""",6.10838176551421,0.151863161105103,NA,NA
犯规/V/XIN_CMN_20020625_wpr/53012,犯规/V/XIN_CMN_20020625_wpr/53012,犯规,XIN,Mainland,quality,3/N;射门/V;韩国队/N;德国队/N;射/V;6/N;进/V;球/N;黄牌/N;点球/N;1/N;2/N;红牌/N;乌龙球/N;角球/N;越位/V;19/N;12/N,"""<small>东道主 韩国队 。 双方 比赛 的 技术 统计 如下 :</small> <u>德国队</u><sup>2.836</sup> <u>韩国队</u><sup>3.507</sup> <u>进</u><sup>1.791</sup> <u>球</u><sup>3.82</sup> <u>射门</u><sup>4.267</sup> 16 <u>6</u><sup>1.836</sup> <u>射</u><sup>3.896</sup> 正6 <u>3</u><sup>1.393</sup> <span class='target'>犯规</span> <u>12</u><sup>1.083</sup> <u>19</u><sup>1.01</sup> <u>角球</u><sup>5.351</sup> <u>点球</u><sup>5.945</sup> <u>越位</u><sup>6.325</sup> <u>乌龙球</u><sup>7.327</sup> <u>黄牌</u><sup>5.827</sup> <u>2</u><sup>1.249</sup> <u>1</u><sup>1.144</sup> <u>红牌</u><sup>6.635</sup> <small>控球 时间 50 % 50 % 美 国务卿 鲍威尔 会见</small>""",-2.63644753041203,2.8991464946261,NA,NA
犯规/V/CNA_CMN_19930711_wpr/43271,犯规/V/CNA_CMN_19930711_wpr/43271,犯规,CNA,Taiwan,quality,分钟/N;只/D;半/N;次/N;打/V;场/N;分钟/N;时/N;下/N;半/N;场/N;换下/V,"""<small>过份 轻敌 是 致 命 伤 。 主将 齐璘 上</small> <u>半</u><sup>2.068</sup> <u>场</u><sup>2.35</sup> <u>只</u><sup>1.175</sup> <u>打</u><sup>2.27</sup> 了 十 <u>分钟</u><sup>4.099</sup> , 四 <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> <u>换下</u><sup>4.67</sup> , <u>下</u><sup>1.474</sup> <u>半</u><sup>2.068</sup> <u>场</u><sup>2.35</sup> 十 <u>分钟</u><sup>4.099</sup> <u>时</u><sup>1.482</sup> 她 披挂上阵 <small>, 才 打 了 分 钟 五 次 犯 满</small>""",0.18532544396384,3.27103152639025,NA,NA
犯规/V/XIN_CMN_19960108_wpr/168,犯规/V/XIN_CMN_19960108_wpr/168,犯规,XIN,Mainland,quality,出发/V;预赛/N;泳/N;米/N;但/C;取消/V;教练/N;资格/N,"""<small>蛙泳 金牌 的 中国 15 岁 的 湖北 选手 韩雪</small> , 今天 上午 100 <u>米</u><sup>1.901</sup> 自由 <u>泳</u><sup>1.668</sup> <u>预赛</u><sup>2.655</sup> 中 <u>出发</u><sup>1.57</sup> <span class='target'>犯规</span> , <u>取消</u><sup>2.86</sup> 了 <u>资格</u><sup>2.643</sup> 。 <u>但</u><sup>1.193</sup> 她 幺 杰 <u>教练</u><sup>2.132</sup> <small>的 鼓励 下 , 今晚 5 0 米 蛙泳 决赛</small>""",5.87959290525718,-2.53993693809702,NA,NA
犯规/V/XIN_CMN_19991019_wpr/4187,犯规/V/XIN_CMN_19991019_wpr/4187,犯规,XIN,Mainland,quality,分/N;77/N;51/N;秒/N;因为/C;中途/N;比赛/N;扣/V;罚/V;八一/N;秒/N;第三/N;队/N,"""<small>第二 名 的 是 辽宁 选手 潘广春 , 成绩 为</small> <u>51</u><sup>1.274</sup> <u>分</u><sup>1.911</sup> 32 <u>秒</u><sup>2.258</sup> <u>77</u><sup>1.612</sup> 。 他 <u>因为</u><sup>1.588</sup> <u>比赛</u><sup>2.403</sup> <u>中途</u><sup>2.709</sup> <span class='target'>犯规</span> <u>扣</u><sup>2.579</sup> <u>罚</u><sup>6.05</sup> 了 23 <u>秒</u><sup>2.258</sup> 。 <u>第三</u><sup>1.391</sup> 名 <u>八一</u><sup>3.3</sup> <u>队</u><sup>2.806</sup> <small>的 罗建士 获得 。 今天 进行 了 青年 男子 30</small>""",-5.20293115486776,-0.693817373141525,NA,NA
犯规/N/CNA_CMN_20000729_wpr/95912,犯规/N/CNA_CMN_20000729_wpr/95912,犯规,CNA,Taiwan,quality,暂停/V;叫/V;次数/N;得到/N;中华队/N;机会/N,"""<small>补平 分数 , 且 六十五 六十三 超前 , 中华队 见状</small> 不妙 , <u>叫</u><sup>2.074</sup> <u>暂停</u><sup>2.427</sup> 。 <u>暂停</u><sup>2.427</sup> 后 , 菲国队 的 <span class='target'>犯规</span> <u>次数</u><sup>5.729</sup> 变 多 , <u>中华队</u><sup>2.755</sup> <u>得到</u><sup>1.325</sup> 喘息 的 <u>机会</u><sup>2.526</sup> 好好 <small>调整 进攻 阵容 , 陈志忠 的 三分球 、 周泓 谕</small>""",3.06778915278313,-1.92717138247645,1,out
犯规/V/XIN_CMN_19980809_wpr/48948,犯规/V/XIN_CMN_19980809_wpr/48948,犯规,XIN,Mainland,quality,号/N;5/N;美国队/N;64/N;最后/N;平/V;关头/N;分/N;得到/V;2/N;抓住/V;俄罗斯队/N;机会/N,"""<small>10 号 队员 科夫 的 3分球 分 追成 64 :</small> <u>64</u><sup>1.386</sup> <u>平</u><sup>1.347</sup> 。 <u>最后</u><sup>2.093</sup> <u>关头</u><sup>2.623</sup> , <u>美国队</u><sup>3.065</sup> <u>5</u><sup>1.899</sup> <u>号</u><sup>2.504</sup> 哈金斯 <span class='target'>犯规</span> , <u>俄罗斯队</u><sup>2.6</sup> <u>抓住</u><sup>2.632</sup> <u>机会</u><sup>2.467</sup> <u>得到</u><sup>1.503</sup> 了 来之不易 的 <u>2</u><sup>1.249</sup> <u>分</u><sup>1.911</sup> <small>, 66 : 64 险胜 美国队 。 今天 另外 几</small>""",4.61928372900901,0.854257708473544,NA,NA
犯规/N/CNA_CMN_20010829_wpr/172168,犯规/N/CNA_CMN_20010829_wpr/172168,犯规,CNA,Taiwan,quality,次/N;成绩/N;获得/V,"""<small>文骞 外 , 还有 张铭煌 参加 男子 铅球 资格赛 及</small> 张可欣 角逐 女子 撑竿跳 , 但是 张铭煌 三 <u>次</u><sup>2.013</sup> 投掷 <span class='target'>犯规</span> , <u>获得</u><sup>1.489</sup> 任何 <u>成绩</u><sup>1.593</sup> , 淘汰 。 张可欣 女子 撑竿跳 <small>直接 参加 决赛 , 跳过 三 公尺 八 十 后</small>""",6.57480692422321,-1.54433424912961,NA,NA
犯规/V/XIN_CMN_20020601_wpr/5115,犯规/V/XIN_CMN_20020601_wpr/5115,犯规,XIN,Mainland,quality,判/V;分钟/N;终场/N;次/N;前/N;出局/V,"""<small>失手 。 迪瓦茨 企图 阻止 , 正好 上 了 “</small> 贼船 ” , <u>终场</u><sup>3.878</sup> <u>前</u><sup>1.135</sup> 三 <u>分钟</u><sup>4.099</sup> <u>判</u><sup>5.025</sup> 六 <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> <u>出局</u><sup>3.097</sup> 。 “ 让 人 相信 ! ” 谁 让 <small>你 今晚 想 防守 奥尼尔 。 于是 霍利 两 罚</small>""",-2.21362496685717,1.29875211316867,NA,NA
犯规/V/XIN_CMN_19920807_wpr/46376,犯规/V/XIN_CMN_19920807_wpr/46376,犯规,XIN,Mainland,quality,判/V;裁判/N;选手/N;发球/N;次/N;6/N;13/N;决胜局/N;4/N;1/N;打到/V,"""<small>块 金牌 属 我们 。 ” 女双 决赛 中 ,</small> 英国 的 <u>发球</u><sup>2.83</sup> <u>裁判</u><sup>5.177</sup> 共 <u>判</u><sup>5.025</sup> 中国 <u>选手</u><sup>1.813</sup> <u>6</u><sup>1.836</sup> <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> , 特别 是 <u>决胜局</u><sup>3.508</sup> <u>打到</u><sup>3.196</sup> <u>13</u><sup>1.272</sup> : <u>1</u><sup>1.144</sup> <u>4</u><sup>1.694</sup> 决定 <small>胜负 时 , 判 中国 选手 犯规 , 引来 全</small>""",-0.634210027028351,-4.44447188722479,5,out
犯规/V/CNA_CMN_20010503_wpr/76629,犯规/V/CNA_CMN_20010503_wpr/76629,犯规,CNA,Taiwan,quality,分/N;但/C;第三/N;吹/V;节/N;技术/N;次/N;第二/N;驱逐出/V;而/C;场/N,"""<small>分 追 艾弗森 , 受 人 尊敬 ; 罗斯 获得</small> 十八 <u>分</u><sup>1.911</sup> , <u>但</u><sup>1.193</sup> <u>第三</u><sup>1.391</sup> <u>节</u><sup>3.313</sup> <u>吹</u><sup>4.755</sup> <u>第二</u><sup>1.295</sup> <u>次</u><sup>2.197</sup> <u>技术</u><sup>1.594</sup> <span class='target'>犯规</span> <u>而</u><sup>1.271</sup> <u>驱逐出</u><sup>4.731</sup> <u>场</u><sup>2.35</sup> 。 900503 香港 手机 渗透率 亚洲 称冠 <small>达到 八成三 ( 中央社 记者 卢健辉 香港 三 日 电</small>""",1.29017735872468,-4.12078024745517,NA,NA
犯规/V/CNA_CMN_20010607_wpr/92023,犯规/V/CNA_CMN_20010607_wpr/92023,犯规,CNA,Taiwan,quality,进攻/V;抓到/V;时/N;欧尼尔/N;篮板/N;穆汤波/N;投篮/V;两/N;罚/V;操刀/V;穆汤波/N;球/N,"""<small>三十四秒 时 , 两 队 战成 九十四 九十四 平手 ,</small> 这 <u>时</u><sup>1.482</sup> <u>穆汤波</u><sup>5.416</sup> <u>抓到</u><sup>3.255</sup> <u>进攻</u><sup>3.877</sup> <u>篮板</u><sup>4.051</sup> , 准备 <u>投篮</u><sup>4.69</sup> <u>欧尼尔</u><sup>4.29</sup> <span class='target'>犯规</span> , <u>罚</u><sup>6.05</sup> <u>球</u><sup>3.82</sup> 神准 的 <u>穆汤波</u><sup>5.416</sup> <u>操刀</u><sup>6.273</sup> , <u>两</u><sup>1.401</sup> <u>罚</u><sup>6.05</sup> <small>落空 , 湖人队 布莱恩 进 攻 操之过急 失误 , 七六人队</small>""",-4.38961927674264,1.37627400214693,NA,NA
犯规/V/XIN_CMN_19970609_wpr/28106,犯规/V/XIN_CMN_19970609_wpr/28106,犯规,XIN,Mainland,quality,时/N;球员/N;射门/V;佩雷斯/N;内/N;禁区/N;西班牙队/N;命中/V;主罚/V;点球/N;机会/N;队/N;获得/N,"""<small>当 上半场 比赛 结 束 时 , 捷克 门将 封堵</small> <u>西班牙队</u><sup>3.226</sup> <u>球员</u><sup>3.638</sup> <u>佩雷斯</u><sup>1.714</sup> 的 <u>射门</u><sup>4.267</sup> <u>时</u><sup>1.482</sup> , 在 <u>禁区</u><sup>5.869</sup> <u>内</u><sup>1.407</sup> <span class='target'>犯规</span> , <u>队</u><sup>2.806</sup> <u>获得</u><sup>1.683</sup> <u>点球</u><sup>5.945</sup> <u>机会</u><sup>2.467</sup> , 耶罗 <u>主罚</u><sup>6.767</sup> <u>命中</u><sup>5.423</sup> 。 <small>另外 两 场 比赛 结果 是 , 南斯拉夫队 贝尔格莱德 主场</small>""",-2.69535063473527,3.81693286279482,2,in
犯规/V/CNA_CMN_20011101_wpr/53913,犯规/V/CNA_CMN_20011101_wpr/53913,犯规,CNA,Taiwan,quality,时/N;篮/N;进/V;球/N;投篮/V;出手/V;两/N;罚/V;篮网队/N;失手/V;皮尔斯/N,"""<small>。 这时 塞尔蒂克队 有 反败为胜 机会 , 皮尔斯 三 分外</small> 线 <u>出手</u><sup>3.378</sup> <u>进</u><sup>1.791</sup> , 抢到 <u>球</u><sup>3.82</sup> <u>投篮</u><sup>4.69</sup> <u>时</u><sup>1.482</sup> <u>篮</u><sup>4.311</sup> 网球员 <span class='target'>犯规</span> , <u>皮尔斯</u><sup>3.886</sup> <u>两</u><sup>1.401</sup> <u>罚</u><sup>6.05</sup> <u>失手</u><sup>3.803</sup> , <u>篮网队</u><sup>4.423</sup> 九十五 九十三 捡到 <small>胜利 , 皮 尔斯 倒地 呕吐 。 皮尔斯 这 场</small>""",-4.53626915599311,0.913147046155376,NA,NA
犯规/V/CNA_CMN_19991015_wpr/114975,犯规/V/CNA_CMN_19991015_wpr/114975,犯规,CNA,Taiwan,quality,两/N;时/N;起跑/V;次/N;轮椅/N;田径/N;判/V,"""<small>今天 田径 上 表现 不佳 , 上 届 获得 二金</small> 二 银 的 林淑娟 一百 公尺 <u>起跑</u><sup>3.54</sup> <u>时</u><sup>1.482</sup> <u>两</u><sup>1.401</sup> <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> , <u>判</u><sup>5.025</sup> 弃权 。 世界 <u>轮椅</u><sup>2.067</sup> 运动会 明天 有 <u>田径</u><sup>1.073</sup> <small>、 健力 、 桌球 单打 及 射击 ( 自由 手枪</small>""",-0.151072241675663,-6.24862583537264,NA,NA
犯规/N/XIN_CMN_20010905_wpr/2268,犯规/N/XIN_CMN_20010905_wpr/2268,犯规,XIN,Mainland,quality,23/N;虽然/C;次/N;胜利/V;没有/N;次数/N;得到/N,"""<small>中 , 巴西队 的 犯规 次数 分 达到 26 次</small> 、 <u>23</u><sup>1.236</sup> <u>次</u><sup>2.013</sup> 和 <u>23</u><sup>1.236</sup> <u>次</u><sup>2.013</sup> 。 <u>虽然</u><sup>1.548</sup> <u>胜利</u><sup>1.549</sup> 与 <span class='target'>犯规</span> <u>次数</u><sup>5.729</sup> 之间 的 关系 <u>没有</u><sup>1.906</sup> <u>得到</u><sup>1.325</sup> 充分 的 证实 , <small>但 斯 科 拉 里 认为 他 的 说法 是</small>""",3.06021710817078,-2.07516076185405,1,out
犯规/V/XIN_CMN_20030808_wpr/46518,犯规/V/XIN_CMN_20030808_wpr/46518,犯规,XIN,Mainland,quality,造成/V;姚明/N;扣篮/V;对方/N;节/N;5分/N;第二/N;命中/V;领先/N;优势/N;罚球/V;队/N,"""<small>, 为 中国队 贡献 10 分 和 8 分 。</small> <u>第二</u><sup>1.295</sup> <u>节</u><sup>3.313</sup> <u>5分</u><sup>4.135</sup> 44秒 , <u>姚明</u><sup>4.363</sup> 的 <u>扣篮</u><sup>4.415</sup> <u>造成</u><sup>1.498</sup> <u>对方</u><sup>4.063</sup> <span class='target'>犯规</span> , <u>罚球</u><sup>6.417</sup> <u>命中</u><sup>5.423</sup> 后 中 国 <u>队</u><sup>2.806</sup> 的 <u>领先</u><sup>2.513</sup> <u>优势</u><sup>1.127</sup> <small>扩大到 10 分 。 第三 节 , 中国队 换上 老将</small>""",1.34948298195489,4.36123055078352,NA,NA
犯规/V/XIN_CMN_19970201_wpr/792,犯规/V/XIN_CMN_19970201_wpr/792,犯规,XIN,Mainland,quality,利用/V;节/N;次/N;6/N;第四/N;比赛/N;罚/V;打出/V;机会/N;出场/V,"""<small>但 胡杰 上场 后 , 主队 比分 扳平 超出 。</small> 湖北 黄鹤队 <u>第四</u><sup>1.65</sup> <u>节</u><sup>3.313</sup> <u>比赛</u><sup>2.403</sup> 中 <u>利用</u><sup>1.258</sup> 胡杰 <u>6</u><sup>1.836</sup> <u>次</u><sup>2.197</sup> <span class='target'>犯规</span> <u>罚</u><sup>6.05</sup> <u>出场</u><sup>4.881</sup> 的 <u>机会</u><sup>2.467</sup> , <u>打出</u><sup>2.243</sup> 了 一 个 小 <small>高潮 , 最后 87 : 85 险胜 。 上海 交大</small>""",-4.97833949301838,-0.846463280017713,NA,NA
犯规/V/CNA_CMN_19940129_wpr/73510,犯规/V/CNA_CMN_19940129_wpr/73510,犯规,CNA,Taiwan,quality,但/C;比数/N;扣/V;两/N;极为/D;分/V,"""<small>痛哭 , 潘丽琪 决赛 中 , 三 三 险胜日 本</small> 冈本 依子 , <u>比数</u><sup>3.83</sup> 为 五 三 , <u>但</u><sup>1.193</sup> 潘 <span class='target'>犯规</span> <u>扣</u><sup>2.579</sup> <u>两</u><sup>1.401</sup> <u>分</u><sup>2.428</sup> , <u>两</u><sup>1.401</sup> 战胜 <u>极为</u><sup>1.08</sup> 惊险 。 男子组 <small>轻量级 韦政宏 连胜 新加坡 , 科威特 及 越南 选手 后</small>""",3.0329714963604,4.59609324267592,NA,NA
犯规/N/CNA_CMN_19941024_wpr/27663,犯规/N/CNA_CMN_19941024_wpr/27663,犯规,CNA,Taiwan,quality,故意/N;两/N,"""<small>中共 同意 中荷 航线 中国 大陆 经过 飞 台湾 一</small> 事 , 他 认为 , 有 业者 自触楣头 , <u>故意</u><sup>5.886</sup> <span class='target'>犯规</span> 。 了解 , 由于 政府 过去 <u>两</u><sup>1.179</sup> 年 内 开辟 <small>了 中德 、 中英 、 中奥 和 中法 等 航线</small>""",-2.27125352873126,-6.32881652116721,NA,NA
