"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"得分/N/CNA_CMN_19990903_wpr/55122","得分/N/CNA_CMN_19990903_wpr/55122","得分","CNA","Taiwan","quality","前/N;场/N;中华队/N;比赛/N;几/N;最/D;球员/N;平均/V;场/N;得分/N","""<small>郑志龙 传 切 和 组织 能力 很 突出 。 蒋兴权</small> 分析 说 , 罗兴梁 是 <u>中华队</u><sup>3.575</sup> <u>前</u><sup>1.163</sup> <u>几</u><sup>1.087</sup> <u>场</u><sup>2.68</sup> <u>比赛</u><sup>2.314</sup> <span class='target'>得分</span> <u>最</u><sup>1.179</sup> 多 的 <u>球员</u><sup>3.405</sup> , <u>平均</u><sup>2.069</sup> 每 <u>场</u><sup>2.68</sup> <u>得分</u><sup>4.774</sup> 二 <small>十分 以上 。 因此 郑志龙 、 罗兴梁 , 加上 后卫</small>""",2.33974446308823,0.0444570804233932,NA
"得分/N/CNA_CMN_20021120_wpr/182909","得分/N/CNA_CMN_20021120_wpr/182909","得分","CNA","Taiwan","quality","分钟/N;门将/N;挂网/N;第六/N;追平/V;比数/N;最后/N;诺/F","""<small>的 本领 , 速度 压过 韩队 后防 , 球 韩队</small> <u>门将</u><sup>3.044</sup> 李云 双腿 间 射过 , <u>第六</u><sup>1.529</sup> 十八 <u>分钟</u><sup>3.601</sup> <u>挂网</u><sup>4.584</sup> <span class='target'>得分</span> , <u>追平</u><sup>3.803</sup> <u>比数</u><sup>3.664</sup> 二 二 。 <u>最后</u><sup>2.019</sup> 就是 罗纳迪 <u>诺</u><sup>1.054</sup> <small>的 关键 罚球 , 比赛 剩下 数 秒钟 时 ,</small>""",-1.76449781279982,0.0747280833733614,NA
"得分/N/CNA_CMN_20011228_wpr/42703","得分/N/CNA_CMN_20011228_wpr/42703","得分","CNA","Taiwan","quality","巫师队/N;走样/V;NBA/F;乔丹/N;仅/D;个位数/N","""<small>校园 散 步 , 欣赏 中正 大学 校园 的 另</small> 一 番 风貌 。 901228 <u>NBA</u><sup>3.684</sup> <u>巫师队</u><sup>4.331</sup> 演出 <u>走样</u><sup>3.033</sup> <u>乔丹</u><sup>3.806</sup> <span class='target'>得分</span> <u>仅</u><sup>1.127</sup> <u>个位数</u><sup>3.899</sup> ( 中央社 记者 陈正杰 华盛顿 二十七 日 专电 <small>) 美国 NBA 职 篮 华府 「 巫师队 」 今晚</small>""",4.44665924958484,-2.46911660203692,NA
"得分/N/CNA_CMN_19910814_wpr/10953","得分/N/CNA_CMN_19910814_wpr/10953","得分","CNA","Taiwan","quality","投手/N;对方/N;失误/N;三垒/N;中华队/N;出战/V;饮恨/V;分/V;中华队/N","""<small>打成 平手 , 最后 延长赛 第九 局 下 半 ,</small> <u>中华队</u><sup>3.575</sup> <u>投手</u><sup>3.331</sup> 曹峻扬 牵 制 <u>三垒</u><sup>4.811</sup> <u>失误</u><sup>3.832</sup> , 造成 <u>对方</u><sup>3.428</sup> <span class='target'>得分</span> , <u>中华队</u><sup>3.575</sup> <u>分</u><sup>2.457</sup> <u>饮恨</u><sup>3.43</sup> 。 <u>中华队</u><sup>3.575</sup> 十六日 <u>出战</u><sup>2.098</sup> 美 南 <small>与 佛罗里达州 的 胜队 。 东京 股市 早盘 收高 (</small>""",0.709035932778701,-3.12624843678695,NA
"得分/N/CNA_CMN_19970719_wpr/96513","得分/N/CNA_CMN_19970719_wpr/96513","得分","CNA","Taiwan","quality","投出/V;满垒/V;第十一/N;漂亮/V;次/N;三振/V;击/V;压制/V;郑嘉明/N;对手/N;打/V;中华队/N","""<small>五 一 领先 南韩 。 中华队 投手 郑嘉明 六 局</small> 上 <u>投出</u><sup>2.289</sup> <u>第十一</u><sup>1.059</sup> <u>次</u><sup>1.294</sup> <u>三振</u><sup>3.523</sup> <u>漂亮</u><sup>2.895</sup> 化 解 南韩 <u>满垒</u><sup>5.018</sup> <span class='target'>得分</span> 企图 , <u>中华队</u><sup>3.575</sup> <u>郑嘉明</u><sup>5.609</sup> 成功 <u>压制</u><sup>2.598</sup> <u>对手</u><sup>3.078</sup> <u>打</u><sup>2.041</sup> <u>击</u><sup>1.092</sup> 的 <small>情况 下 , 打击 火力 更加 畅旺 , 六 局</small>""",0.667056275597162,-3.69438395795971,NA
"得分/N/XIN_CMN_20010605_wpr/75200","得分/N/XIN_CMN_20010605_wpr/75200","得分","XIN","Mainland","quality","拿/V;牌/N;两/N;队/N","""<small>沈体 走 与 外省 联办 方式 。 蹦床 , 与</small> 上海 联办 , 九 运会 上 若 <u>拿</u><sup>1.283</sup> <u>牌</u><sup>1.087</sup> 或 <span class='target'>得分</span> , 计 辽宁 、 上海 <u>两</u><sup>1.204</sup> <u>队</u><sup>2.84</sup> 帐 上 。 <small>几 年 来 , 沈阳 体院 先后 与 中国 邮电</small>""",1.22209694416969,3.67024833325277,NA
"得分/N/CNA_CMN_19930715_wpr/82278","得分/N/CNA_CMN_19930715_wpr/82278","得分","CNA","Taiwan","quality","篮/N;摘/V;频频/V;快/V;但/C;宏国/N;郑志龙/N;急起直追/V","""<small>老将 为 主力 。 比赛 一 开始 , 新瑞 老将</small> 凭着 经验 足 、 速度 <u>快</u><sup>1.13</sup> , <u>频频</u><sup>3.911</sup> <u>摘</u><sup>1.458</sup> <u>篮</u><sup>4.205</sup> <span class='target'>得分</span> ; <u>但</u><sup>1.11</sup> <u>宏国</u><sup>1.79</sup> <u>郑志龙</u><sup>4.22</sup> 等 人 非 弱者 , <u>急起直追</u><sup>2.711</sup> <small>, 数 度 追成 平手 。 上 半 场 结束</small>""",-0.645347874505566,-2.49393164327872,NA
"得分/N/CNA_CMN_20031101_wpr/73395","得分/N/CNA_CMN_20031101_wpr/73395","得分","CNA","Taiwan","quality","个人/N;刷新/V;十分/N;单场/N;生涯/N;高/V;刷新/V;最/D;NBA/F;纪/V","""<small>前锋 路易斯 砍 下 了 本 季 单场 最 高</small> 的 五 <u>十分</u><sup>1.947</sup> , 不仅 <u>刷新</u><sup>1.689</sup> 了 <u>个人</u><sup>1.617</sup> <u>生涯</u><sup>2.489</sup> <u>单场</u><sup>5.575</sup> <span class='target'>得分</span> <u>最</u><sup>1.179</sup> <u>高</u><sup>1.661</sup> <u>纪</u><sup>1.84</sup> 录 , <u>刷新</u><sup>1.689</sup> 了 <u>NBA</u><sup>3.684</sup> 日本赛 的 <small>单场 得分 新高 , 超音速 轻松 的 一 百二十四 一百零五</small>""",5.05326746572639,-1.86533434186403,NA
"进球/N/XIN_CMN_19990412_wpr/65631","进球/N/XIN_CMN_19990412_wpr/65631","进球","XIN","Mainland","quality","判/V;个/N;无效/V;森/N;:/C","""<small>裁判 举 了 很 长 时间 旗子 , 裁判 一时</small> 看见 ” 。 福格 <u>森</u><sup>1.511</sup> 这 <u>个</u><sup>1.536</sup> <u>判</u><sup>2.304</sup> <u>无效</u><sup>3.266</sup> 的 <span class='target'>进球</span> 拒绝 进行 任何 评论 。 他 说 <u>:</u><sup>1.134</sup> “ 现在 <small>无所谓 。 我 想到 的 就是 复赛 一 定 非常</small>""",-6.37336625276228,-4.53150237955441,NA
"得分/N/XIN_CMN_20000924_wpr/30310","得分/N/XIN_CMN_20000924_wpr/30310","得分","XIN","Mainland","quality","打/V;刘国梁/N;老瓦/N;手段/N;球/N","""<small>搏杀 付出 代价 。 直 板 选手 的 是 弱项</small> 。 直 拍横 <u>打</u><sup>2.041</sup> , 只 过渡 , 是 有效 <span class='target'>得分</span> <u>手段</u><sup>1.468</sup> 。 <u>老瓦</u><sup>3.67</sup> <u>球</u><sup>3.395</sup> 拉到 、 回到 <u>刘国梁</u><sup>1.459</sup> 的 位 <small>, 刘 国 梁 只 平推 或 减 力推 ,</small>""",-3.80209397665431,-1.49865709569324,NA
"进球/N/XIN_CMN_20030316_wpr/33102","进球/N/XIN_CMN_20030316_wpr/33102","进球","XIN","Mainland","quality","祁宏/N;个/N;凭借/V;国脚/N;贝/N;0/N;:/C;1/N;青岛/N;战胜/V","""<small>东道主 上海 中 远 队 走出 了 “ 青岛 必输</small> ” 的 历史 , <u>凭借</u><sup>4.896</sup> <u>国脚</u><sup>3.956</sup> <u>祁宏</u><sup>5.07</sup> 的 一 <u>个</u><sup>1.536</sup> <span class='target'>进球</span> , <u>1</u><sup>2.177</sup> <u>:</u><sup>1.134</sup> <u>0</u><sup>3.019</sup> <u>战胜</u><sup>2.71</sup> <u>青岛</u><sup>1.583</sup> <u>贝</u><sup>1.392</sup> 莱特队 , 取得 <small>开门 红 。 上 赛 季 亚军 深圳 健力宝队 15</small>""",-1.92561674039999,3.75324146406155,NA
"破门/N/XIN_CMN_19990814_wpr/2607","破门/N/XIN_CMN_19990814_wpr/2607","破门","XIN","Mainland","quality","攻势/N;先后/N;减/V;优势/N;次/N;获得/V;良机/N;但/C;不下/V;攻/V;抓住/V","""<small>。 先进 一 球 的 加佳队 下 半 时 想</small> 扩大 <u>优势</u><sup>1.828</sup> , <u>攻势</u><sup>4.16</sup> <u>减</u><sup>1.74</sup> , <u>先后</u><sup>1.568</sup> <u>获得</u><sup>1.528</sup> 三 <u>次</u><sup>1.847</sup> <span class='target'>破门</span> <u>良机</u><sup>6.66</sup> , <u>但</u><sup>1.787</sup> <u>抓住</u><sup>3.538</sup> 。 久 <u>攻</u><sup>3.137</sup> <u>不下</u><sup>2.549</sup> 的 加佳 <small>队员 显得 有 些 急躁 , 场 上 配合 接连</small>""",-5.65682454009192,-2.56597138074978,6
"进球/N/XIN_CMN_20010717_wpr/19298","进球/N/XIN_CMN_20010717_wpr/19298","进球","XIN","Mainland","quality","但/C;虚拟/N;1281/N;球/N;但/C;・/F;第一/N","""<small>, 共 各 种 脚法 和 头 球 攻进 了</small> <u>1281</u><sup>5.911</sup> <u>球</u><sup>3.96</sup> , <u>但</u><sup>1.112</sup> 活 了 60 岁 , <u>虚拟</u><sup>2.953</sup> <span class='target'>进球</span> 是 <u>第一</u><sup>1.221</sup> 次 听说 。 <u>但</u><sup>1.112</sup> 导演 阿尼巴尔 <u>.</u><sup>1.361</sup> 马塞尼 <small>拍摄 的 《 贝利 , 世纪 球星 》 影片 中</small>""",-4.41635399601281,2.64537164118371,NA
"得分/N/CNA_CMN_20041011_wpr/137985","得分/N/CNA_CMN_20041011_wpr/137985","得分","CNA","Taiwan","quality","分/N;最后/N;个个/N;球员/N;上阵/V;分/N;击/V;逊色/V;之多/V;轻松/V;实力/N","""<small>三十四 领先 , 下 半 时 纬来队 最多 超前 台银队</small> 二十八 <u>分</u><sup>3.389</sup> , <u>最后</u><sup>2.019</sup> 十二 名 <u>球员</u><sup>3.405</sup> <u>上阵</u><sup>3.059</sup> , <u>个个</u><sup>1.957</sup> <span class='target'>得分</span> , 十七 <u>分</u><sup>3.389</sup> <u>之多</u><sup>2.245</sup> <u>轻松</u><sup>2.26</sup> <u>击</u><sup>1.092</sup> 溃 <u>实力</u><sup>1.224</sup> <u>逊色</u><sup>1.801</sup> 的 <small>台银队 。 台银队 无论 投篮 命中率 、 篮板 不如 纬来队</small>""",2.61073924739837,-0.380950576579941,NA
"得分/N/CNA_CMN_19970721_wpr/127085","得分/N/CNA_CMN_19970721_wpr/127085","得分","CNA","Taiwan","quality","平均/N;平/V;场/N;出场/V;蔡福财/N","""<small>朱 仁 三十八 分居 次 , 第六 人奖 是以 年度</small> <u>出场</u><sup>2.734</sup> 时间 、 <u>平</u><sup>1.932</sup> <u>出场</u><sup>2.734</sup> 时间 及 每 <u>场</u><sup>2.68</sup> <u>平均</u><sup>2.726</sup> <span class='target'>得分</span> 为 依据 , 媒体 会员 票选 产 生 。 <u>蔡福财</u><sup>4.86</sup> <small>今天 笑逐颜开 地 出席 中华 职篮 公司 下午 他 举行</small>""",4.41346283674109,-0.15794867315171,NA
"得分/N/CNA_CMN_20010405_wpr/91265","得分/N/CNA_CMN_20010405_wpr/91265","得分","CNA","Taiwan","quality","控球/N;手/N;上阵/V;球/N;打起/V;奏效/V;后卫/N","""<small>出赛 , 但是 葛瑞迪 在意 伤 势 , 不但 请缨</small> <u>上阵</u><sup>3.059</sup> , 而且 <u>球</u><sup>3.395</sup> 过半场 <u>控球</u><sup>4.348</sup> <u>手</u><sup>2.572</sup> , 改 <u>打起</u><sup>2.148</sup> <span class='target'>得分</span> <u>后卫</u><sup>4.486</sup> 的 角色 , 这 一 招 <u>奏效</u><sup>2.668</sup> , 葛瑞迪 <small>拿到 三十四 分 , 送出 生涯 最 高 的 十一</small>""",-5.74587179311111,-0.991468629762041,NA
"进球/N/XIN_CMN_19980623_wpr/6372","进球/N/XIN_CMN_19980623_wpr/6372","进球","XIN","Mainland","quality","踢进/V;全/N;唯一/V;场/N;创造/V;突尼斯队/N;突尼斯/N;最后/N;机会/N","""<small>的 卡 ・ 高德巴内 等 换上 场 是 很 大</small> 的 失策 , 为 哥伦比亚人 <u>踢进</u><sup>5.168</sup> <u>全</u><sup>1.248</sup> <u>场</u><sup>3.05</sup> <u>唯一</u><sup>3.114</sup> 的 <span class='target'>进球</span> <u>创造</u><sup>2.014</sup> 了 <u>机会</u><sup>2.955</sup> 。 <u>突尼斯</u><sup>1.115</sup> 报纸 希望 , <u>突尼斯队</u><sup>3.774</sup> <u>最后</u><sup>1.745</sup> <small>一 场 同 罗马尼亚队 的 比赛 中 发挥 有的 ,</small>""",-0.693339555679415,2.61035567870453,NA
"得分/N/CNA_CMN_20001117_wpr/21852","得分/N/CNA_CMN_20001117_wpr/21852","得分","CNA","Taiwan","quality","局/N;第三/N;没有/V;平均/V;回合/N;分/V;第三/N;回合/N;第二/N","""<small>, 但 德国 选手 争夺 金牌 , 两 人 实力</small> <u>平均</u><sup>2.069</sup> , 到 <u>第三</u><sup>1.421</sup> <u>局</u><sup>2.659</sup> 难分难解 。 第一 <u>回合</u><sup>1.702</sup> <u>没有</u><sup>1.122</sup> <span class='target'>得分</span> , <u>第二</u><sup>1.399</sup> <u>回合</u><sup>1.702</sup> <u>分</u><sup>2.457</sup> , 到 了 <u>第三</u><sup>1.421</sup> <u>回合</u><sup>1.702</sup> , <small>赖盈莉 连得 三 分 , 德国 选手 两 分 ,</small>""",2.18847173407614,0.680556942277327,NA
"得分/N/CNA_CMN_19930207_wpr/46113","得分/N/CNA_CMN_19930207_wpr/46113","得分","CNA","Taiwan","quality","八分/N;高/V;不如/V","""<small>, 郝柏村 得 五十九 分 , 林洋港 六十七 分 ,</small> 连战 六十 <u>八分</u><sup>3.937</sup> ; 他 认为 连战 国际 视野 上 <span class='target'>得分</span> <u>高</u><sup>1.661</sup> , 魄力 和 民意 基础 上 <u>不如</u><sup>1.101</sup> 林洋港 。 <small>谢长廷 表示 , 民进党 是 认同 国家 , 但 中华</small>""",5.96027852464362,-0.264074180590308,NA
"得分/N/CNA_CMN_19990707_wpr/18535","得分/N/CNA_CMN_19990707_wpr/18535","得分","CNA","Taiwan","quality","进攻/V;局/N;频频/V;下/N;半/N;球/N;排队/V;休息/V;流畅/V","""<small>乱 七八 糟 , 举 球员 七 号 的 吕晓惠</small> 四 <u>局</u><sup>2.659</sup> <u>下</u><sup>1.156</sup> <u>半</u><sup>2.199</sup> 儆醒 , <u>频频</u><sup>3.911</sup> 做 <u>球</u><sup>3.395</sup> <u>进攻</u><sup>3.724</sup> <span class='target'>得分</span> , 演出 才 <u>流畅</u><sup>2.559</sup> 。 中华女 <u>排队</u><sup>1.165</sup> 明天 轮空 <u>休息</u><sup>1.338</sup> <small>, 预计 下 一 场 遭遇 亚洲 女排 劲旅 的</small>""",-4.23930982595288,-2.33190236391085,NA
"得分/N/CNA_CMN_20010319_wpr/131091","得分/N/CNA_CMN_20010319_wpr/131091","得分","CNA","Taiwan","quality","比/C;题数/N;答对/V;少/V;得分/N;高/V;试题/N","""<small>学生 及 家长 清楚 计分 , 甚 至 传闻 有</small> <u>答对</u><sup>5.005</sup> <u>题数</u><sup>5.464</sup> <u>少</u><sup>1.189</sup> 的 <u>得分</u><sup>4.774</sup> <u>比</u><sup>2.748</sup> <u>答对</u><sup>5.005</sup> <u>题数</u><sup>5.464</sup> 多 的 <span class='target'>得分</span> <u>高</u><sup>1.661</sup> , 希 望 教育部 加强 宣导 , <u>试题</u><sup>2.399</sup> 研发 <small>小组 召集人 林世华 澄清 说 , 答对 题数 对照 的</small>""",6.23485824217823,-1.10017845424645,NA
"进球/N/XIN_CMN_20000629_wpr/47815","进球/N/XIN_CMN_20000629_wpr/47815","进球","XIN","Mainland","quality","个/N;但/C;得/D;漂亮/V;靠/V;取胜/V;个/N;点球/N;争议/N","""<small>国 , 但 足球 很 高 。 今晚 法国队 踢</small> <u>得</u><sup>1.215</sup> 更 好 , <u>但</u><sup>1.112</sup> <u>靠</u><sup>1.853</sup> 一 <u>个</u><sup>1.536</sup> <u>漂亮</u><sup>3.626</sup> 的 <span class='target'>进球</span> <u>取胜</u><sup>2.972</sup> , 而 是 一 <u>个</u><sup>1.536</sup> 有 <u>争议</u><sup>1.07</sup> 的 <u>点球</u><sup>4.141</sup> <small>。 ( 欧锦赛 ) 题 : 葡萄牙队 , 有点 遗憾</small>""",-4.66938984704534,-1.58574524850275,NA
"得分/N/CNA_CMN_20011024_wpr/97833","得分/N/CNA_CMN_20011024_wpr/97833","得分","CNA","Taiwan","quality","金块/N;李安东/N;队/N;金块队/N;出战/V;湖人队/N;后卫/N","""<small>901024 莱德 希望 收到 湖人队 总冠军 戒指 ( 中央社 记者</small> <u>李安东</u><sup>2.14</sup> 台北 二十四日 综合 报导 ) 丹佛 <u>金块</u><sup>3.523</sup> <u>队</u><sup>2.84</sup> 的 <span class='target'>得分</span> <u>后卫</u><sup>4.486</sup> 莱德 , 希望 十一月 二十五日 <u>金块队</u><sup>3.481</sup> <u>出战</u><sup>2.098</sup> 洛杉矶 <u>湖人队</u><sup>3.631</sup> <small>时 , 收到 他 的 总冠军 戒指 , 不过 莱德</small>""",3.60568090060792,-2.71760649695853,NA
"得分/N/CNA_CMN_20011108_wpr/190814","得分/N/CNA_CMN_20011108_wpr/190814","得分","CNA","Taiwan","quality","连续/V;盗垒/N;世界盃/N;棒球赛/N;中华队/N;完美/V;守备/V;世界盃/N;棒球赛/N","""<small>美国 圣 三一 大 教堂 演讲 二十二 、 彩色 心脏</small> 超音波 仪器 二十三 、 <u>世界盃</u><sup>1.437</sup> <u>棒球赛</u><sup>1.802</sup> <u>中华队</u><sup>3.575</sup> 张泰山 <u>连续</u><sup>2.117</sup> <u>盗垒</u><sup>4.559</sup> <span class='target'>得分</span> 二十四 、 <u>世界盃</u><sup>1.437</sup> <u>棒球赛</u><sup>1.802</sup> 中华 法国 演出 <u>完美</u><sup>1.655</sup> <u>守备</u><sup>3.038</sup> 二十五 <small>、 世界盃 棒球赛 陈金 锋 打出 三 分 全垒打 二十六</small>""",1.50802636591127,-2.88228719676782,NA
"得分/N/CNA_CMN_20020613_wpr/92670","得分/N/CNA_CMN_20020613_wpr/92670","得分","CNA","Taiwan","quality","赢得/V;赢/V;晋级/V;唯一/N;下/N;场/N;比赛/N","""<small>瑞典籍 教练 英国队 号称 「 死亡 之 组 」 的</small> F 组 <u>赢得</u><sup>1.345</sup> 分组 冠军 怎么 忧虑 -- 英国 <u>赢</u><sup>2.197</sup> <span class='target'>得分</span> 组 冠军 , <u>下</u><sup>1.156</sup> 一 <u>场</u><sup>2.68</sup> <u>比赛</u><sup>2.314</sup> <u>唯一</u><sup>1.063</sup> <u>晋级</u><sup>1.321</sup> 十六 <small>强 的 非洲 球队 塞 内加尔 交手 , 休息 时间</small>""",1.53583761970074,2.54802269936877,NA
"得分/N/CNA_CMN_20010302_wpr/116914","得分/N/CNA_CMN_20010302_wpr/116914","得分","CNA","Taiwan","quality",";测验/N","""<small>英语 教学 、 新闻 业 人员者 成绩 较 高 ;</small> 学习 时数 、 使用 频率 方面 显示 多 学 多 <span class='target'>得分</span> 的 现象 。 这 项 <u>测验</u><sup>1.807</sup> 是 教育部 补助 财团 <small>法人 语言 训练 测验 中 心 研发 办理 , 鼓励</small>""",7.08257795448024,2.39215417705629,NA
"进球/N/CNA_CMN_20021113_wpr/67725","进球/N/CNA_CMN_20021113_wpr/67725","进球","CNA","Taiwan","quality","我/N;失球/N;场/N;进球/N;今晚/N;应战/V;虽然/C;得分/N","""<small>、 传 球 和 防守 很 满意 。 我们 连续</small> 三 <u>场</u><sup>3.05</sup> <u>失球</u><sup>6.543</sup> , 而且 <u>我</u><sup>1.081</sup> 知道 我们 有 能力 <span class='target'>进球</span> <u>得分</u><sup>3.596</sup> , <u>虽然</u><sup>1.008</sup> <u>今晚</u><sup>1.394</sup> <u>进球</u><sup>6.0</sup> , 不过 我们 十人 <u>应战</u><sup>3.14</sup> <small>的 时间 太 长 。 」 同 组 的 法国</small>""",-2.2453184020691,0.481373630881809,NA
"得分/N/XIN_CMN_20010212_wpr/38731","得分/N/XIN_CMN_20010212_wpr/38731","得分","XIN","Mainland","quality","频/N;主动/V;得/D;发球局/N;打/V;1/N;2/N;场/N;胜利/V","""<small>, 但 最后 出场 的 杨净 竹 西扎卢丁 的 比赛</small> 中 , <u>打</u><sup>2.041</sup> <u>得</u><sup>1.739</sup> 积极 <u>主动</u><sup>1.134</sup> , 利用 <u>发球局</u><sup>3.883</sup> <u>频</u><sup>2.812</sup> <span class='target'>得分</span> , <u>2</u><sup>1.227</sup> : <u>1</u><sup>1.212</sup> 取得 了 <u>胜利</u><sup>1.68</sup> 。 三 <u>场</u><sup>2.68</sup> <small>比赛 分为 2 : 3 , 印度队 获胜 。 国际</small>""",-2.44507344797747,-3.15197033354541,NA
"得分/N/XIN_CMN_20041013_wpr/56762","得分/N/XIN_CMN_20041013_wpr/56762","得分","XIN","Mainland","quality","次数/N;攻门/V;创造出/V;中国队/N;虽然/C;得/D;踢/V;领先/N;科威特队/N;机会/N","""<small>突破 能力 较 强 的 严嵩 和 孙继海 。 不过</small> , <u>虽然</u><sup>1.023</sup> <u>中国队</u><sup>3.107</sup> 的 <u>攻门</u><sup>4.841</sup> <u>次数</u><sup>2.03</sup> 增加 , <u>创造出</u><sup>2.256</sup> 的 <span class='target'>得分</span> <u>机会</u><sup>2.891</sup> 。 而 <u>科威特队</u><sup>2.884</sup> <u>领先</u><sup>2.485</sup> 后 保守 , <u>踢</u><sup>2.869</sup> <u>得</u><sup>1.739</sup> <small>有板有眼 , 9 号 巴沙尔 其 娴熟 的 个人 技术</small>""",-4.63599257330338,-1.46258841633756,NA
"进球/N/CNA_CMN_20011012_wpr/159556","进球/N/CNA_CMN_20011012_wpr/159556","进球","CNA","Taiwan","quality","两/N;前锋/N;中华队/N;力克/V;零/N;终场/N;大连/N","""<small>场 有 一千 名 观众 。 中华队 门将 黄守 每</small> 把关 成功 , <u>中华队</u><sup>2.299</sup> <u>两</u><sup>1.142</sup> 位 <u>前锋</u><sup>4.451</sup> 李明恕 和 林绮苡 <span class='target'>进球</span> , <u>终场</u><sup>3.043</sup> 二 <u>零</u><sup>1.598</sup> <u>力克</u><sup>2.677</sup> <u>大连</u><sup>2.362</sup> 凯 飞队 , 获得 <small>前往 大陆 移地 训练 后 的 第一 胜 。 年底</small>""",0.806563402532229,-0.118953491422191,NA
"破门/N/XIN_CMN_20040625_wpr/44004","破门/N/XIN_CMN_20040625_wpr/44004","破门","XIN","Mainland","quality","分钟/N;时/N;头/N;比赛/N;球/N;进行到/V;希腊队/N;淘汰/V","""<small>时 说 , 他 坚信 希腊队 有 能力 冲进 决赛</small> 。 哈里斯 特亚斯 <u>比赛</u><sup>2.366</sup> <u>进行到</u><sup>5.086</sup> 65 <u>分钟</u><sup>5.096</sup> <u>时</u><sup>1.78</sup> <u>头</u><sup>4.124</sup> <u>球</u><sup>4.711</sup> <span class='target'>破门</span> , 帮助 <u>希腊队</u><sup>3.282</sup> 欧 锦赛 四分之一 决赛 中 <u>淘汰</u><sup>2.278</sup> 了 <small>法国队 。 赛 后 新闻发布会 上 , 哈里斯 特亚斯 表现</small>""",-2.91956947752068,1.57024402687655,NA
"进球/N/CNA_CMN_19970907_wpr/5956","进球/N/CNA_CMN_19970907_wpr/5956","进球","CNA","Taiwan","quality","发/N;第一/N;胜率/N;第二/N;相同/V;失误/N","""<small>张德培 , 共有 九 个 , 发 失误 四 次</small> , <u>第一</u><sup>1.221</sup> <u>发</u><sup>2.318</sup> 进球得 <u>胜率</u><sup>4.397</sup> 高达 百分之八十二 , <u>第二</u><sup>1.16</sup> <u>发</u><sup>2.318</sup> <span class='target'>进球</span> 得胜率 张德培 <u>相同</u><sup>1.344</sup> 为 百分之五十一 , 受迫性 <u>失误</u><sup>2.418</sup> 共有 二十七 <small>次 , 发球 最 快 记录 达 每 小时 一</small>""",2.87354631151924,-0.0130670489333792,NA
"进球/N/XIN_CMN_19991008_wpr/80353","进球/N/XIN_CMN_19991008_wpr/80353","进球","XIN","Mainland","quality","两/N;传/V;科威特队/N;球/N;攻入/V;8/N;分钟/N;号/N;队友/N;接/V;对方/N;禁区/N","""<small>沙阿 勒 先后 接 队友 左 路 和 右路 的</small> <u>两</u><sup>1.142</sup> 次 <u>传</u><sup>1.465</sup> 中 <u>攻入</u><sup>5.681</sup> <u>两</u><sup>1.142</sup> <u>球</u><sup>3.96</sup> 。 <u>科威特队</u><sup>4.403</sup> 的 <span class='target'>进球</span> 是 第46 <u>分钟</u><sup>4.038</sup> 时 <u>8</u><sup>1.476</sup> <u>号</u><sup>1.307</sup> <u>接</u><sup>1.035</sup> <u>队友</u><sup>3.048</sup> <u>对方</u><sup>2.825</sup> <u>禁区</u><sup>3.442</sup> <small>左侧 开出 的 任意球 头 顶进 的 。 下 半</small>""",-5.05544514214866,1.00874878416769,5
"得分/N/XIN_CMN_20020102_wpr/18711","得分/N/XIN_CMN_20020102_wpr/18711","得分","XIN","Mainland","quality","号/N;分/N;正东/N;浪狮队/N;得了/V;11/N;号/N;13/N;最多/V;后卫/N","""<small>场 得分 最 高 的 球员 。 江苏队 小将 、</small> <u>11</u><sup>1.435</sup> <u>号</u><sup>1.832</sup> 唐 <u>正东</u><sup>4.023</sup> <u>得了</u><sup>3.291</sup> 25 <u>分</u><sup>3.389</sup> 。 新 <u>浪狮队</u><sup>5.303</sup> <span class='target'>得分</span> <u>最多</u><sup>3.026</sup> 的 是 <u>13</u><sup>1.355</sup> <u>号</u><sup>1.832</sup> 、 <u>后卫</u><sup>4.486</sup> 罗兴梁 , 他 <small>一 人 得了 22 分 , 其中 包括 6 个</small>""",3.20294479294322,-0.155183617240778,NA
"进球/N/XIN_CMN_19950614_wpr/3253","进球/N/XIN_CMN_19950614_wpr/3253","进球","XIN","Mainland","quality","号/N;个/N;奥兰多/N;把握住/V;16/N;前锋/N;上场/V;良机/N;国安队/N;被动/V","""<small>, 使 其 右路 进攻 更加 活跃 , 然而 上半时</small> 换 <u>上场</u><sup>2.96</sup> 的 <u>16</u><sup>1.089</sup> <u>号</u><sup>1.307</sup> <u>前锋</u><sup>4.451</sup> <u>奥兰多</u><sup>3.095</sup> <u>把握住</u><sup>4.996</sup> 几 <u>个</u><sup>1.536</sup> <span class='target'>进球</span> 的 <u>良机</u><sup>4.402</sup> 。 处于 <u>被动</u><sup>1.495</sup> 的 <u>国安队</u><sup>4.518</sup> 有 几 次 <small>反击 的 机会 , 可惜 最后 射门 的 一刹那 错过</small>""",-5.46671661802526,-1.53569696608273,NA
