"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"手球/N/CNA_CMN_19910708_wpr/49197","手球/N/CNA_CMN_19910708_wpr/49197","手球","CNA","Taiwan","quality","蒂拉摩/N;国际/N;文山/N;进入/N;手球队/N;国小/N;邀请赛/N;决赛/N","""<small>棋子 ; 如果 是 假 的 , 那 是 执政党</small> 说谎 , 为 审查 选罢法 而 不择手段 。 <u>蒂拉摩</u><sup>8.552</sup> <u>国际</u><sup>1.011</sup> <span class='target'>手球</span> <u>邀请赛</u><sup>4.6</sup> <u>文山</u><sup>2.836</sup> <u>国小</u><sup>1.411</sup> <u>手球队</u><sup>7.013</sup> <u>进入</u><sup>1.365</sup> <u>决赛</u><sup>3.139</sup> 『 LF 』 ( <small>91 - 07 - 08 ) ( 中央社 罗马 七</small>""",3.01024467605189,-0.858732871245721,NA
"手球/N/CNA_CMN_20010314_wpr/162272","手球/N/CNA_CMN_20010314_wpr/162272","手球","CNA","Taiwan","quality","运动/N;手球/N;网/N;、/P;球/N;拔河/V;、/P;协会/N;获得/V","""<small>行 政院 工程 委员会 评选 委员 , 专长 田径 、</small> <u>手球</u><sup>6.898</sup> <u>、</u><sup>1.055</sup> <u>网</u><sup>1.232</sup> <u>球</u><sup>2.85</sup> 等 <u>运动</u><sup>2.674</sup> , 并 是 中华民国 <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>拔河</u><sup>4.008</sup> <u>、</u><sup>1.055</sup> 休闲 <u>协会</u><sup>2.395</sup> 理 事 , 过去 <u>获得</u><sup>1.457</sup> <small>多 项 运动 奖牌 。 运动 健将 出身 的 他</small>""",1.08851121146076,-3.61693014051659,NA
"手球/N/CNA_CMN_20000802_wpr/59216","手球/N/CNA_CMN_20000802_wpr/59216","手球","CNA","Taiwan","quality","女子/N;台北县/N;中学/N;树林/N;闭幕/V;遭遇/N;代表队/N;总决赛/N;届/N;比赛/N;实力/N","""<small>锦标赛 七月 三十一日 孟加拉 达卡 市国家 体育馆 进行 总决赛 后</small> <u>闭幕</u><sup>1.653</sup> , <u>台北县</u><sup>1.182</sup> <u>树林</u><sup>2.565</sup> <u>中学</u><sup>1.898</sup> 为 班底 的 中华 <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>代表队</u><sup>3.048</sup> , 在 这 <u>届</u><sup>2.413</sup> <u>比赛</u><sup>2.476</sup> <u>总决赛</u><sup>1.905</sup> 中 <u>遭遇</u><sup>1.2</sup> <u>实力</u><sup>1.557</sup> <small>坚强 的 南 韩队 , 终场 三十 七 二十三 屈居</small>""",1.0535679484688,1.53141687134062,NA
"手球/N/XIN_CMN_19951216_wpr/25996","手球/N/XIN_CMN_19951216_wpr/25996","手球","XIN","Mainland","quality","女子/N;世界/N;郭勇/N;15日/N;12月/N;维也纳/N;电/N;新城/N;锦标赛/N;决赛/N;场/N;维也纳/N","""<small>足球赛 。 世界 女子 手球 锦标赛 韩国队 进入 决赛 新华社</small> <u>维也纳</u><sup>2.302</sup> <u>12月</u><sup>1.784</sup> <u>15日</u><sup>1.311</sup> <u>电</u><sup>1.247</sup> ( 记者 <u>郭勇</u><sup>5.392</sup> ) <u>世界</u><sup>2.109</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 今天 <u>维也纳</u><sup>2.302</sup> <u>新城</u><sup>2.492</sup> 进行 了 一 <u>场</u><sup>1.189</sup> 半 <u>决赛</u><sup>3.139</sup> <small>, 结果 韩 国 队 33 : 31 击败 丹麦队</small>""",2.61682912524641,3.57207298865074,NA
"手球/N/XIN_CMN_19960415_wpr/10943","手球/N/XIN_CMN_19960415_wpr/10943","手球","XIN","Mainland","quality","运动/N;手球/N;项目/N;运动/N","""<small>的 传 统 强项 , 但 近 几 年 来</small> <u>手球</u><sup>6.898</sup> <u>运动</u><sup>2.674</sup> 提高 快 , 特别 是 传统 <u>项目</u><sup>1.988</sup> 学校 <span class='target'>手球</span> <u>运动</u><sup>2.674</sup> 的 水 平和 四五 年前 相比 几乎 提高 。 <small>了解 , 安徽省 目前 开展 手球 项目 的 仅有 9</small>""",1.02797919131145,-3.56152102198015,NA
"手球/N/CNA_CMN_19921030_wpr/29990","手球/N/CNA_CMN_19921030_wpr/29990","手球","CNA","Taiwan","quality","台北县/N;男子/N;胜/V;女子/N;胜/V","""<small>台北县 胜 台北市 ( 八十四 七十六 ) 。 女子 篮球</small> : <u>台北县</u><sup>1.182</sup> <u>胜</u><sup>1.922</sup> 台南市 ( 一百一十六 六十三 ) 。 <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> : 新竹县 <u>胜</u><sup>1.922</sup> 台北市 ( 二十四 十七 ) 。 <u>女子</u><sup>4.202</sup> <small>手球 : 高雄市 胜 台北市 ( 二十九 十三 ) 。</small>""",-2.99129176397508,1.90723467315093,NA
"手球/N/XIN_CMN_20040108_wpr/11559","手球/N/XIN_CMN_20040108_wpr/11559","手球","XIN","Mainland","quality","正/V;凭借/V;手球/N;反/V;、/P","""<small>还是 大满贯 赛事 冠军 得主 , 面对 排名 第13 的</small> 诺瓦克 , 他 毫无 惧色 , <u>凭借</u><sup>1.835</sup> 强有力 的 <u>正</u><sup>2.912</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> 准确 到 位 的 <u>反</u><sup>1.654</sup> <u>手球</u><sup>6.898</sup> 和 预测 的 <small>发球 , 控制 了 场 上 局面 , 最后 两</small>""",1.1246213460034,-3.47287882135964,NA
"手球/N/XIN_CMN_19931127_wpr/48042","手球/N/XIN_CMN_19931127_wpr/48042","手球","XIN","Mainland","quality","女子/N;世界/N;第/N;吴平/N;26日电/N;届/N;挪威/N;第一/N;锦标赛/N;场/N","""<small>女子 手球 锦标赛 进行 两 场 小组赛 新华社 斯德哥尔摩 11月</small> <u>26日电</u><sup>2.248</sup> ( 记者 <u>吴平</u><sup>5.016</sup> ) <u>第</u><sup>1.086</sup> 十一 <u>届</u><sup>2.413</sup> <u>世界</u><sup>2.109</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 今天 <u>挪威</u><sup>2.914</sup> 进行 了 <u>第一</u><sup>1.015</sup> 小组 的 两 <u>场</u><sup>1.189</sup> <small>比赛 , 挪威队 20 : 16 胜 西班牙队 , 匈牙利队</small>""",2.18646478891198,3.21256689246214,NA
"手球/N/CNA_CMN_19941002_wpr/12288","手球/N/CNA_CMN_19941002_wpr/12288","手球","CNA","Taiwan","quality","、/P;中华队/N;羽球/N;保龄球/N;参加/V;高尔夫/N;、/P","""<small>、 桌球 登场 , 六 日 射箭 、 高尔夫 ,</small> 七 日 <u>羽球</u><sup>4.325</sup> 展开 竞技 , <u>中华队</u><sup>2.084</sup> 轻 艇 <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>参加</u><sup>1.568</sup> 外 , <u>保龄球</u><sup>4.532</sup> <u>、</u><sup>1.055</sup> <u>高尔夫</u><sup>3.159</sup> 最 具 冠军相 , <small>但 是 还要 看 表现 , 另外 三 种 比赛</small>""",-2.98645625116615,-6.40606482800687,NA
"手球/N/CNA_CMN_20010519_wpr/14064","手球/N/CNA_CMN_20010519_wpr/14064","手球","CNA","Taiwan","quality","林谦如/N;选手/N;游泳/V;男篮/N;中华队/N;潘建宏/N;穿着/N;选手/N;山地/N","""<small>加 , 中华队 是 第六 个 进场 的 队伍 。</small> <u>中华队</u><sup>2.084</sup> <u>男篮</u><sup>2.489</sup> <u>选手</u><sup>1.481</sup> 吴志伟 掌旗 , <u>游泳</u><sup>3.512</sup> <u>选手</u><sup>1.481</sup> <u>林谦如</u><sup>5.942</sup> 和 <span class='target'>手球</span> <u>选手</u><sup>1.481</sup> <u>潘建宏</u><sup>8.043</sup> <u>穿着</u><sup>1.723</sup> 阿美族 传统 <u>山地</u><sup>1.604</sup> 服装 。 大坂 巨 <small>蛋 体育场 位于 大坂市 的 中央 , 总共 容纳 五万五千</small>""",-4.01360687512497,-1.16930236667318,NA
"手球/N/XIN_CMN_20020913_wpr/17387","手球/N/XIN_CMN_20020913_wpr/17387","手球","XIN","Mainland","quality","女子/N;曲棍球/N;自行车/N;棒球/N;、/P;帆板/N;举行/V;项目/N;场/N","""<small>、 娄底 、 郴州 和 常德 8 个 城市 承办</small> 。 <u>棒球</u><sup>3.843</sup> <u>、</u><sup>1.055</sup> <u>女子</u><sup>4.202</sup> <u>曲棍球</u><sup>6.082</sup> <u>、</u><sup>1.055</sup> <u>帆板</u><sup>3.392</sup> <u>、</u><sup>1.055</sup> <u>自行车</u><sup>2.976</sup> 和 <span class='target'>手球</span> 5 个 <u>项目</u><sup>1.988</sup> <u>场</u><sup>1.189</sup> 地 限制 湖南 <u>举行</u><sup>1.729</sup> 外 , <small>湖南 承办 22 个 项目 。 其中 , 常德 承办</small>""",-2.51921197405657,-3.41548165003045,NA
"手球/N/CNA_CMN_19970303_wpr/125611","手球/N/CNA_CMN_19970303_wpr/125611","手球","CNA","Taiwan","quality","商工/N;参加/V;高中/N;男子/N;、/P;中学/N;、/P;决赛/N;队/N","""<small>高苑工商 、 海山 高工 、 大甲 高工 、 新丰 高中</small> <u>、</u><sup>1.055</sup> 景文 <u>高中</u><sup>1.18</sup> <u>、</u><sup>1.055</sup> 南英 <u>商工</u><sup>2.526</sup> 。 <u>参加</u><sup>1.568</sup> <u>高中</u><sup>1.18</sup> <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> <u>决赛</u><sup>3.139</sup> 的 八 <u>队</u><sup>2.284</sup> 是 成渊 <u>中学</u><sup>1.898</sup> <u>、</u><sup>1.055</sup> 三民 家商 <small>、 启聪 学校 、 新丰 高中 、 世界 工家 、</small>""",-2.16609145503863,2.08300833574131,NA
"手球/N/CNA_CMN_20020422_wpr/37626","手球/N/CNA_CMN_20020422_wpr/37626","手球","CNA","Taiwan","quality","田径/N;、/P;泳/N;足球/N;桌球/N;网球/N;、/P;垒球/N;羽球/N","""<small>明显 特色 。 这 次 全中 运 的 比赛 项目</small> 共有 十六 项 , 包括 <u>田径</u><sup>3.616</sup> <u>、</u><sup>1.055</sup> 游 <u>泳</u><sup>2.271</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>足球</u><sup>3.199</sup> <u>、</u><sup>1.055</sup> <u>羽球</u><sup>4.325</sup> <u>、</u><sup>1.055</sup> <u>垒球</u><sup>5.55</sup> <u>、</u><sup>1.055</sup> <u>网球</u><sup>3.643</sup> <u>、</u><sup>1.055</sup> <u>桌球</u><sup>4.128</sup> <small>、 角力 、 拳 击 、 柔道 、 跆拳道 、</small>""",-2.62874220369791,-5.77886128427656,NA
"手球/N/CNA_CMN_20040808_wpr/38289","手球/N/CNA_CMN_20040808_wpr/38289","手球","CNA","Taiwan","quality","手球/N;类似/V;玩/V;运动/N;瑞/N","""<small>及 观赛 。 Handball 手球 : 荷马 史诗 记载 古希腊人</small> <u>玩</u><sup>1.67</sup> 着 一 种 <u>类似</u><sup>1.247</sup> <u>手球</u><sup>6.898</sup> 的 游戏 。 一八四八年 <span class='target'>手球</span> <u>运动</u><sup>2.674</sup> 北欧 国家 大为 流行 , 一九一 0 年 <u>瑞</u><sup>1.635</sup> <small>典 体坛 首 次 它 正式 定名为 「 手球 」</small>""",1.05132954323423,-3.61528298894853,NA
"手球/N/CNA_CMN_20010411_wpr/167922","手球/N/CNA_CMN_20010411_wpr/167922","手球","CNA","Taiwan","quality","体操/N;男女/N;、/P;软网/N;举重/N;游泳/V;角力/N;、/P;跳水/N;柔道/N;拳击/N","""<small>中心 参加 总集训 的 队伍 包括 跆拳道 、 排球 、</small> <u>举重</u><sup>3.375</sup> <u>、</u><sup>1.055</sup> 武 术 <u>、</u><sup>1.055</sup> <u>软网</u><sup>5.766</sup> <u>、</u><sup>1.055</sup> <u>体操</u><sup>4.18</sup> <u>、</u><sup>1.055</sup> <u>男女</u><sup>3.109</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>柔道</u><sup>4.679</sup> <u>、</u><sup>1.055</sup> <u>角力</u><sup>4.527</sup> <u>、</u><sup>1.055</sup> <u>拳击</u><sup>4.244</sup> <u>、</u><sup>1.055</sup> <u>游泳</u><sup>3.512</sup> 及 <u>跳水</u><sup>2.734</sup> <small>等 十三 队 , 教练 、 选手 共 二百五十九 人</small>""",-4.04821518400913,-4.72870705835208,NA
"手球/N/CNA_CMN_19951029_wpr/61638","手球/N/CNA_CMN_19951029_wpr/61638","手球","CNA","Taiwan","quality","手球/N;女子/N;男子/N;台中县/N;、/P;马术/N;、/P;夺得/V;角逐/V","""<small>争取 女子 田径 七 连 霸 、 女子 跆拳道 六</small> 连 霸成 功 , <u>台中县</u><sup>1.853</sup> <u>女子</u><sup>4.202</sup> <u>手球</u><sup>6.898</sup> <u>、</u><sup>1.055</sup> 台中市 <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> 台北市 <u>马术</u><sup>4.412</sup> , 历经 激烈 <u>角逐</u><sup>1.917</sup> 如愿 <u>夺得</u><sup>2.376</sup> 七 <small>连胜 。 云林县 男子 羽球 六 连 霸 , 新竹市</small>""",-1.26020529638273,-1.49341598662067,NA
"手球/N/XIN_CMN_19930529_wpr/3917","手球/N/XIN_CMN_19930529_wpr/3917","手球","XIN","Mainland","quality","枚/N;决出/V;述/V;金牌/N;低谷/N;走出/V;运动/N;5月/N;述/V;新华社/N;29日/N;低谷/N;走出/V;电/N","""<small>开幕 七 运会 手球 决赛 结束 述 : 手球 运动</small> <u>走出</u><sup>1.684</sup> <u>低谷</u><sup>4.282</sup> 七运 会 <u>决出</u><sup>3.518</sup> 13 <u>枚</u><sup>2.037</sup> <u>金牌</u><sup>1.926</sup> <u>述</u><sup>1.631</sup> : <span class='target'>手球</span> <u>运动</u><sup>2.674</sup> <u>走出</u><sup>1.684</sup> <u>低谷</u><sup>4.282</sup> <u>新华社</u><sup>1.251</sup> 北京 <u>5月</u><sup>1.525</sup> <u>29日</u><sup>1.731</sup> <u>电</u><sup>1.247</sup> <u>述</u><sup>1.631</sup> : <small>手球 运动 走出 低谷 新华社 记者 王岳龙 七 运会 手球</small>""",3.77845243388577,4.22262461010372,NA
"手球/N/CNA_CMN_20010314_wpr/13649","手球/N/CNA_CMN_20010314_wpr/13649","手球","CNA","Taiwan","quality","手球/N;主办/V;国际/N;协会/N;参赛/N;举行/V;邀请赛/N;体育场/N","""<small>记者 郝雪卿 台中市 十四日 电 ︶ 国立 台湾 体育 学院</small> 与 中华民国 <u>手球</u><sup>6.898</sup> <u>协会</u><sup>2.395</sup> <u>主办</u><sup>1.247</sup> 的 「 二○○一年 <u>国际</u><sup>1.011</sup> 大学 <span class='target'>手球</span> <u>邀请赛</u><sup>4.6</sup> 」 十六日 十八 日 台中市 <u>体育场</u><sup>1.336</sup> <u>举行</u><sup>1.729</sup> , <u>参赛</u><sup>2.957</sup> <small>队伍 有 来自 日本 的 四 所 大学 与 国内</small>""",1.73749633948568,-2.34071999590269,1
"手球/N/XIN_CMN_19990325_wpr/12893","手球/N/XIN_CMN_19990325_wpr/12893","手球","XIN","Mainland","quality","手球/N;1972年/N;手球赛/N;国际/N;联合会/N;手球/N;女子/N;奥运会/N;项目/N;比赛/N","""<small>手球 运动 起源 中欧 , 1925年 举行 首 次 国际</small> <u>手球赛</u><sup>6.001</sup> , 1928年 成立 <u>国际</u><sup>1.011</sup> <u>手球</u><sup>6.898</sup> <u>联合会</u><sup>3.574</sup> 。 <u>1972年</u><sup>2.713</sup> , <span class='target'>手球</span> 列为 <u>奥运会</u><sup>2.251</sup> <u>比赛</u><sup>2.476</sup> <u>项目</u><sup>1.988</sup> , <u>女子</u><sup>4.202</sup> <u>手球</u><sup>6.898</sup> 1976年 成为 <u>奥运会</u><sup>2.251</sup> <small>正式 比赛 项目 。 目前 国际 手联 有 会员 协会</small>""",1.0539978659992,-1.2921202150598,NA
"手球/N/CNA_CMN_20021026_wpr/132538","手球/N/CNA_CMN_20021026_wpr/132538","手球","CNA","Taiwan","quality","球场/N;体育/N;学院/N;球门/N;手/N","""<small>教育局 表示 , 周士群 是 今天 上午 与 同学 们</small> 相约 <u>体育</u><sup>2.211</sup> <u>学院</u><sup>1.563</sup> 的 <u>球场</u><sup>1.853</sup> 打球 时 , 中午 悬吊 <span class='target'>手球</span> 门架 , 导致 <u>手</u><sup>1.266</sup> <u>球门</u><sup>3.331</sup> 倒塌 , 压伤 , 送 <small>新光 医院 急救 后 , 延至 晚间 七 时 左右</small>""",-4.33291737265154,7.1684391437676,NA
"手球/N/XIN_CMN_19960420_wpr/457","手球/N/XIN_CMN_19960420_wpr/457","手球","XIN","Mainland","quality","全国/N;体育/N;阶段/N;第一/N;合肥/N;举办/V;锦标赛/N;布加勒斯特/N;比赛/N","""<small>条约 扩展为 地区性 的 , 引起 很 大 问题 。</small> <u>体育</u><sup>2.211</sup> 新闻 绿茵场 上 父子兵 陇 千里 夕阳 红 <u>全国</u><sup>1.697</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>第一</u><sup>1.015</sup> <u>阶段</u><sup>2.319</sup> <u>比赛</u><sup>2.476</sup> <u>合肥</u><sup>4.131</sup> 开始 <u>布加勒斯特</u><sup>2.782</sup> 星队 <u>举办</u><sup>1.041</sup> 纪念 <small>比赛 沪 港 手球 邀请赛 5月 举行 国际 田联 承认</small>""",3.95010674219766,2.95582249067139,NA
"手球/N/XIN_CMN_19960606_wpr/65569","手球/N/XIN_CMN_19960606_wpr/65569","手球","XIN","Mainland","quality","反/V;漂亮/V;对手/N","""<small>前天 战胜 卫冕 冠军 穆斯 , 士气 盛 。 今天</small> 他 发球 的 成功率 很 高 , <u>漂亮</u><sup>2.224</sup> 的 <u>反</u><sup>1.654</sup> <span class='target'>手球</span> 给 <u>对手</u><sup>1.7</sup> 造成 很 大 威胁 。 他 不失 时机 <small>地 放短球 和 上网 截 击 , 使 皮奥利 显得</small>""",-4.31546627945568,6.20661200803709,NA
"手球/N/XIN_CMN_20000830_wpr/50005","手球/N/XIN_CMN_20000830_wpr/50005","手球","XIN","Mainland","quality","女子/N;田径/N;击剑/N;射击/V;、/P;赛艇/N;皮/N;划艇/N;游泳/V;、/P;跳水/N;举重/N","""<small>156 名 选手 , 参加 体操 、 拳击 、 柔道</small> <u>、</u><sup>1.055</sup> <u>射击</u><sup>3.036</sup> <u>、</u><sup>1.055</sup> <u>击剑</u><sup>4.625</sup> <u>、</u><sup>1.055</sup> <u>赛艇</u><sup>4.323</sup> <u>、</u><sup>1.055</sup> <u>田径</u><sup>3.616</sup> <u>、</u><sup>1.055</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>举重</u><sup>3.375</sup> <u>、</u><sup>1.055</sup> <u>游泳</u><sup>3.512</sup> <u>、</u><sup>1.055</sup> <u>跳水</u><sup>2.734</sup> <u>、</u><sup>1.055</sup> <u>、</u><sup>1.055</sup> <u>皮</u><sup>3.054</sup> <u>划艇</u><sup>4.529</sup> <small>、 摔跤 和 网球 项目 的 比赛 。 罗马尼亚 体育</small>""",-4.10013358922428,-3.43425081582753,4
"手球/N/XIN_CMN_19931109_wpr/31092","手球/N/XIN_CMN_19931109_wpr/31092","手球","XIN","Mainland","quality","世界/N;8日/N;新华社/N;图尔钦/N;赛场/N;布加勒斯特/N;教练/N","""<small>繁荣 ” 。 他 说 , 新加坡 政府 欢迎 更多</small> 的 中国 公司 来 新加坡 开展 业务 。 <u>世界</u><sup>2.109</sup> 著名 <span class='target'>手球</span> <u>教练</u><sup>2.569</sup> <u>图尔钦</u><sup>7.986</sup> <u>赛场</u><sup>2.231</sup> 上 去世 <u>新华社</u><sup>1.251</sup> <u>布加勒斯特</u><sup>2.782</sup> 11月 <u>8日</u><sup>1.086</sup> 消息 <small>( 记者 郑坚 ) 享誉 世界 体坛 的 乌克兰 著名</small>""",2.62579548826671,5.08729251412074,NA
"手球/N/XIN_CMN_19950930_wpr/18374","手球/N/XIN_CMN_19950930_wpr/18374","手球","XIN","Mainland","quality","亚洲/N;本/N;韩国队/N;届/N;亚特兰大/N;1996年/N;奥运会/N;锦标赛/N;冠军/N;资格赛/N;获得/N","""<small>役 中国队 战胜 韩国队 困难 。 不过 , 中国队 虽然</small> 同 <u>韩国队</u><sup>3.672</sup> 有 差距 , 搏 。 <u>本</u><sup>1.061</sup> <u>届</u><sup>2.413</sup> <u>亚洲</u><sup>2.705</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 是 <u>1996年</u><sup>1.013</sup> <u>亚特兰大</u><sup>2.613</sup> <u>奥运会</u><sup>2.251</sup> 的 <u>资格赛</u><sup>3.258</sup> , <u>获得</u><sup>1.805</sup> <u>冠军</u><sup>2.727</sup> <small>的 队伍 代表 亚洲 参加 明年 奥运会 的 男子 手球赛</small>""",-0.071824037539435,2.68234519298975,NA
"手球/N/XIN_CMN_20010926_wpr/10113","手球/N/XIN_CMN_20010926_wpr/10113","手球","XIN","Mainland","quality","备战/V;女子/N;北京队/N;进入/V;杯/N;足球队/N;九运会/N;参加/V;国际/N;决赛/N","""<small>羽毛球 天王 挑战赛 九运会 女子 手球 比赛 实行 新 规则</small> 香港 <u>足球队</u><sup>1.339</sup> 着手 <u>备战</u><sup>3.383</sup> 沪港 <u>杯</u><sup>2.023</sup> <u>北京队</u><sup>3.582</sup> <u>进入</u><sup>1.083</sup> <u>九运会</u><sup>4.365</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>决赛</u><sup>3.139</sup> 祖国 内地 <u>参加</u><sup>1.568</sup> 香港 <u>国际</u><sup>1.011</sup> 草地 滚球 精英赛 拜仁慕尼黑 <small>不 放 齐格勒 拜仁慕尼黑 不 放 齐格勒 新华社 柏林 9月</small>""",-0.768708889102482,3.22578861400782,NA
"手球/N/CNA_CMN_20000912_wpr/39594","手球/N/CNA_CMN_20000912_wpr/39594","手球","CNA","Taiwan","quality","雪梨/N;棒球/N;奥运会/N;、/P;奥运/N;角逐/V;马术/N;比赛/N","""<small>名 游 泳 选手 及 两 名 轻艇 选手 。</small> 大陆 <u>奥运</u><sup>1.247</sup> 代表团 参与 <u>雪梨</u><sup>2.267</sup> <u>奥运会</u><sup>2.251</sup> , <u>角逐</u><sup>1.917</sup> <u>棒球</u><sup>3.843</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> 和 <u>马术</u><sup>4.412</sup> 之外 的 二十五 种 <u>比赛</u><sup>2.476</sup> , 今天 的 <small>入村 仪式 奥 运 筹备会 安排 下 , 大陆 国家</small>""",-2.51997204178715,-3.7084225579263,NA
"手球/N/CNA_CMN_20000829_wpr/95923","手球/N/CNA_CMN_20000829_wpr/95923","手球","CNA","Taiwan","quality","高球/N;小将/N;高尔夫/N;小将/N","""<small>玉井乡 垃圾 卫生 掩埋场 办理 环境 影响 评估 中 。</small> 890829 <u>高球</u><sup>2.52</sup> <u>小将</u><sup>1.75</sup> 廖俊豪 明 返国 探亲 并 少年 选 <span class='target'>手球</span> 叙 ( 中央社 台北 二十九日电 ) 旅美 <u>高尔夫</u><sup>3.159</sup> <u>小将</u><sup>1.75</sup> 廖俊豪 <small>中华 民国 高尔夫 协会 邀请 , 明天 凌晨 五时 三十分</small>""",-3.03006410160861,-6.65910291198063,NA
"手球/N/CNA_CMN_19910719_wpr/59698","手球/N/CNA_CMN_19910719_wpr/59698","手球","CNA","Taiwan","quality","女子/N;女垒/N;选手/N;第三/N;铜牌/N;射箭/N;第三/N","""<small>或 国立 体育 实验 中学 就读 。 这 五 位</small> 杰出 <u>选手</u><sup>1.481</sup> 是 : <u>女垒</u><sup>4.285</sup> <u>第三</u><sup>1.39</sup> 名 叶美秀 , <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>第三</u><sup>1.39</sup> 名 周 娟娟 , <u>射箭</u><sup>4.234</sup> <u>铜牌</u><sup>2.395</sup> 涂 志成 , <small>女篮 第三 名 何咏文 , 国术 选手 黄谛纳 。 教育部</small>""",-3.15942530330413,0.701845941421716,NA
"手球/N/CNA_CMN_19930219_wpr/28942","手球/N/CNA_CMN_19930219_wpr/28942","手球","CNA","Taiwan","quality","田径/N;举行/V;国小/N;、/P;比赛/N;躲避球/N;运动会/N;排球/N;、/P","""<small>, 二十七日 、 二十八 日 , 同时 花莲市 美崙 田径场</small> 和 中正 <u>国小</u><sup>1.411</sup> <u>举行</u><sup>1.729</sup> , <u>比赛</u><sup>2.476</sup> 种类 有 <u>田径</u><sup>3.616</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>排球</u><sup>4.992</sup> <u>、</u><sup>1.055</sup> <u>躲避球</u><sup>6.317</sup> 等 ; 学校 <u>运动会</u><sup>2.368</sup> , 三月 <small>十一日 、 十二 日 , 美崙 田径场 举行 , 比赛</small>""",-1.97577212112619,-6.19717193969481,NA
"手球/N/XIN_CMN_19930819_wpr/1272","手球/N/XIN_CMN_19930819_wpr/1272","手球","XIN","Mainland","quality","女子/N;这里/N;举行/V;亚洲/N;孟新/N;届/N;第四/N;进入/V;组/N;锦标赛/N;A/F;第二/N;比赛/N","""<small>锦标赛 进入 第二 天 新华社 汕头 8月 19日 电 (</small> 记者 <u>孟新</u><sup>5.954</sup> ) <u>这里</u><sup>1.783</sup> <u>举行</u><sup>1.729</sup> 的 <u>第四</u><sup>1.219</sup> <u>届</u><sup>2.413</sup> <u>亚洲</u><sup>2.705</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 今天 <u>进入</u><sup>1.083</sup> <u>第二</u><sup>1.362</sup> 天 。 <u>A</u><sup>1.756</sup> <u>组</u><sup>1.796</sup> 的 <u>比赛</u><sup>2.476</sup> <small>, 上 届 冠军 韩国队 开局 不利 的 情况 下</small>""",1.43357756630626,2.14724215320153,3
"手球/N/CNA_CMN_19930924_wpr/81961","手球/N/CNA_CMN_19930924_wpr/81961","手球","CNA","Taiwan","quality","男子/N;亚洲盃/N;第七/N;届/N;利雅德/N;揭幕/V;首/N;巴林/N;锦标赛/N;中华队/N","""<small>协议 是 难事 。 亚洲盃 男子 手球赛 巴林 揭幕 (</small> 中央社 <u>利雅德</u><sup>1.74</sup> 二十四 日 专电 ) <u>第七</u><sup>2.807</sup> <u>届</u><sup>2.413</sup> <u>亚洲盃</u><sup>3.232</sup> <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 今天 下午 <u>巴林</u><sup>3.158</sup> <u>揭幕</u><sup>2.485</sup> , <u>中华队</u><sup>2.084</sup> 预定 明天 <u>首</u><sup>1.195</sup> <small>战 大陆 队 , 全 队 士气 高昂 , 希望</small>""",1.94740308828323,1.42392652016682,NA
"手球/N/XIN_CMN_19981016_wpr/8115","手球/N/XIN_CMN_19981016_wpr/8115","手球","XIN","Mainland","quality","反/V;对手/N","""<small>10 : 7 领先 时 , 格林卡 连 得 7</small> 分 , 14 : 7 <u>反</u><sup>1.654</sup> 。 格林卡 的 <u>反</u><sup>1.654</sup> <span class='target'>手球</span> 犹如 闪电 般 迅 疾 , 使 <u>对手</u><sup>1.7</sup> 猝不及防 。 <small>之后 , 瓦尔德内尔 丰富 的 经验 追到 17 : 18</small>""",-4.24645422311083,6.05221050554925,NA
