,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
门将/N/XIN_CMN_19990815_wpr/7385,门将/N/XIN_CMN_19990815_wpr/7385,门将,XIN,Mainland,quality,摆脱/V;插上/V;后防/N;球员/N;对方/N;队/N;但/C;命中/V;球/N;冷静/V,"""<small>号 喀麦隆 球员 恩贝 中场 头 球 摆渡 , 马赛罗</small> 迅速 <u>插上</u><sup>4.862</sup> , <u>摆脱</u><sup>1.563</sup> <u>对方</u><sup>4.51</sup> <u>后防</u><sup>4.869</sup> <u>球员</u><sup>2.799</sup> , 面对客 <u>队</u><sup>2.672</sup> <span class='target'>门将</span> <u>冷静</u><sup>3.932</sup> 施射 <u>命中</u><sup>3.661</sup> 。 <u>但</u><sup>1.054</sup> 两 <u>球</u><sup>4.436</sup> 在握 的 上海 <small>申花队 继续 压 上 进攻 , 扩 大战 果 ,</small>""",-2.04372247385105,1.62563615679461,NA,NA
门将/N/XIN_CMN_20031218_wpr/8526,门将/N/XIN_CMN_20031218_wpr/8526,门将,XIN,Mainland,quality,工商部/N;工商/N;分/V;,"""<small>居民 可以 到 深圳 申办 个体 工商户 , 申请 接到</small> 深圳 各 <u>工商</u><sup>1.749</sup> <u>分</u><sup>1.266</sup> 局 办理 登记 注册 , <u>工商部</u><sup>5.477</sup> <span class='target'>门将</span> 确保 5 个 工作 日 内 完成 登记 注册 。 <small>深圳市 工商局 注册 分局 负责人 告诉 记者 , 《 内地</small>""",0.426869746621219,-7.00312696732173,NA,NA
守门员/N/CNA_CMN_20021119_wpr/62639,守门员/N/CNA_CMN_20021119_wpr/62639,守门员,CNA,Taiwan,quality,获得/V;卡恩/N;德国/N;足坛/N;拜仁慕尼黑队/N;效力/N;劲旅/N,"""<small>他 成为 一九九一年国 际 足总 创立 「 世界 足球先生 」</small> 头衔 以来 , 第一 位 <u>获得</u><sup>1.078</sup> 这 项 殊荣 的 <span class='target'>守门员</span> 。 <u>卡恩</u><sup>6.637</sup> 目前 <u>效力</u><sup>3.23</sup> <u>德国</u><sup>1.071</sup> <u>足坛</u><sup>3.274</sup> <u>劲旅</u><sup>2.544</sup> <u>拜仁慕尼黑队</u><sup>3.959</sup> 。 去年日 <small>韩 世界盃 卡恩 表现 优异 , 有助于 德国 意外 踢进</small>""",3.86122960966842,-2.5629105202749,NA,NA
门将/N/XIN_CMN_19981111_wpr/44125,门将/N/XIN_CMN_19981111_wpr/44125,门将,XIN,Mainland,quality,转借/V;许可证/N;主管部/N;,"""<small>价格 、 财政 主管部 门将 依法 查处 ; 有 涂改</small> 、 <u>转借</u><sup>5.219</sup> <u>许可证</u><sup>1.47</sup> 行为 的 收费 单位 , 价格 <u>主管部</u><sup>3.857</sup> <span class='target'>门将</span> 扣 或 吊销 其 收费 凭证 。 给 消费者 提 <small>个 醒 : 官司 胜诉 后 申请 执行 新华社 北京</small>""",-1.15640100007324,-7.06420683571796,NA,NA
守门员/N/CNA_CMN_20020603_wpr/105239,守门员/N/CNA_CMN_20020603_wpr/105239,守门员,CNA,Taiwan,quality,但/C;失误/N;队/N,"""<small>, 遵守 。 」 柯利纳 强调 : 「 每 个人</small> 希望 做到 , <u>但</u><sup>1.099</sup> 有 时 心想事成 , 我 记得 <span class='target'>守门员</span> 发生 重大 <u>失误</u><sup>4.111</sup> 之 后 , 义大利 佛伦提 那 <u>队</u><sup>3.015</sup> <small>教练 崔帕托尼 ( Giovanni Trapattoni ) 三 、 四 年前</small>""",0.607174470735736,0.730630879850451,3,in
门将/N/XIN_CMN_19940522_wpr/22033,门将/N/XIN_CMN_19940522_wpr/22033,门将,XIN,Mainland,quality,球队/N;球员/N;出战/V;・/F;纳/V;爱尔兰队/N,"""<small>意大利 世界 杯 赛 的 老 队员 。 这 支</small> <u>球队</u><sup>1.798</sup> 经验 最为 丰富 的 <u>球员</u><sup>2.799</sup> 是 34 岁 的 <span class='target'>门将</span> 基 <u>.</u><sup>2.394</sup> 邦 <u>纳</u><sup>1.646</sup> , 他 代表 <u>爱尔兰队</u><sup>3.938</sup> <u>出战</u><sup>2.121</sup> 过 <small>72 场 比赛 ; 但 年龄 最 大 的 球</small>""",4.81075811798767,-0.38276652516108,5,in
门将/N/CNA_CMN_20010612_wpr/146397,门将/N/CNA_CMN_20010612_wpr/146397,门将,CNA,Taiwan,quality,工商部/N;户口/N,"""<small>, 严格 检查 安全 许可证 、 经营 许可证 等 审</small> 批 手续 和 营业 执照 核发 情况 。 | <u>工商部</u><sup>5.477</sup> <span class='target'>门将</span> 运用 企业 年检 和 经济 <u>户口</u><sup>1.611</sup> 管理 制度 等 手段 <small>, 加大 网吧 的 监管 力度 , 顶风 作案 的</small>""",0.437458422863239,-7.03055214281974,NA,NA
守门员/N/XIN_CMN_20011015_wpr/11396,守门员/N/XIN_CMN_20011015_wpr/11396,守门员,XIN,Mainland,quality,进攻/V;日本队/N;进攻/V;队员/N;日本队/N;换/V,"""<small>守门员 吓出 一身 冷汗 。 第一 局 双方 进 球</small> 。 第二 局 <u>日本队</u><sup>3.199</sup> 明显 加强 了 <u>进攻</u><sup>3.517</sup> , 开局 <span class='target'>守门员</span> <u>换</u><sup>1.312</sup> 成 了 <u>进攻</u><sup>3.517</sup> <u>队员</u><sup>3.791</sup> 。 5分 36秒 , <u>日本队</u><sup>3.199</sup> <small>10 号 村 上 裕幸 接 队 友 传 球</small>""",1.32194182723772,0.818975938107283,NA,NA
门将/N/CNA_CMN_19950621_wpr/99936,门将/N/CNA_CMN_19950621_wpr/99936,门将,CNA,Taiwan,quality,澳/N;部/N;回归/V,"""<small>经济部 成立 港澳 推动 小组 加强 投资 辅导 ( 中央社</small> 记者 李祖岚 台北 二十一日电 ) 为 因应 香港 及 <u>澳</u><sup>2.294</sup> <span class='target'>门将</span> 1997年 、 1999年 <u>回归</u><sup>1.602</sup> 中共 管辖 , 济 <u>部</u><sup>1.716</sup> 拟妥 <small>鼓励 港澳 资金 回 台 投资 辅导 措施 , 加强</small>""",-0.036652367759583,-5.88042011648955,NA,NA
守门员/N/CNA_CMN_19940718_wpr/59573,守门员/N/CNA_CMN_19940718_wpr/59573,守门员,CNA,Taiwan,quality,中场/N;记/N;漏接/V;反弹/V;球/N,"""<small>比赛 。 双方 的 僵持 第七十五 分钟 时 几乎 巴西队</small> <u>中场</u><sup>4.389</sup> 席瓦 的 一 <u>记</u><sup>3.629</sup> 长射 打破 。 当时 义大利 <span class='target'>守门员</span> 帕格纽卡 <u>漏接</u><sup>5.981</sup> 这 个 <u>球</u><sup>4.774</sup> , <u>球</u><sup>4.774</sup> 其 手掌 <u>反弹</u><sup>1.063</sup> <small>打到 球柱 , 帕格纽卡 地 接住 。 延长 时间 中</small>""",-2.0016460695832,2.32402730094704,NA,NA
门将/N/XIN_CMN_20040220_wpr/43020,门将/N/XIN_CMN_20040220_wpr/43020,门将,XIN,Mainland,quality,公安部/N;,"""<small>层层 签订 了 安全 生产 责任状 , 建 立 起</small> 了 完备 健全 的 责任制 度 。 此外 , <u>公安部</u><sup>3.473</sup> <span class='target'>门将</span> 各 地 派出 工作组 , 严格 检查 安全 责任制 情况 <small>, 加 大 责任 的 追究 力度 。 工作 不力</small>""",-0.404357332249061,-6.79368989211148,1,out
守门员/N/CNA_CMN_20020629_wpr/86135,守门员/N/CNA_CMN_20020629_wpr/86135,守门员,CNA,Taiwan,quality,;卡恩/N;胜负/N,"""<small>」 球评 伊籐 高昭 指出 , 本 届 决赛 是</small> 巴 西 「 三R 」 与 德国籍 世界 最 强 <span class='target'>守门员</span> <u>卡恩</u><sup>6.637</sup> 的 对决 , 但是 , 决定 <u>胜负</u><sup>2.572</sup> 的 关键 <small>是 巴西 稳定 的 防守 和 德国 单 调 攻击</small>""",3.47256163461518,-2.97769866550417,6,in
守门员/N/XIN_CMN_19971018_wpr/6866,守门员/N/XIN_CMN_19971018_wpr/6866,守门员,XIN,Mainland,quality,伊朗队/N;1/N;威胁/N;神勇/V;表现/N;阿贝/N;准确/V;中国队/N;判断/N,"""<small>号 郝海东 上半场 第35 分钟 和 下 半 场 开始</small> 不久 各 有 <u>1</u><sup>1.532</sup> 次 严 重 <u>威胁</u><sup>1.966</sup> , <u>伊朗队</u><sup>3.886</sup> <span class='target'>守门员</span> <u>阿贝</u><sup>5.879</sup> 德扎德 <u>表现</u><sup>2.486</sup> <u>神勇</u><sup>6.115</sup> , <u>判断</u><sup>2.847</sup> <u>准确</u><sup>2.088</sup> 使 <u>中国队</u><sup>3.073</sup> 获得 <small>进球 的 机会 。 报 道说 , 鲁斯塔 上半场 结束</small>""",1.70188970652821,-0.363192792126405,NA,NA
门将/N/CNA_CMN_20020427_wpr/115237,门将/N/CNA_CMN_20020427_wpr/115237,门将,CNA,Taiwan,quality,门楣/N;门将/N;球/N;冷汗/N;惊险/V;救下/V;身/N,"""<small>禁区 , 发动 奇袭 , 头 槌 叩关 , 一</small> 南 韩 <u>门将</u><sup>5.082</sup> 拍出 <u>门楣</u><sup>5.431</sup> , 另 一 <u>球</u><sup>4.436</sup> 南韩 <span class='target'>门将</span> <u>惊险</u><sup>2.907</sup> <u>救下</u><sup>6.094</sup> , 南韩 上 下 吓出 一 <u>身</u><sup>1.885</sup> <u>冷汗</u><sup>5.287</sup> <small>; 半 场 终了 前 几 分钟 , 他 兵</small>""",-2.99762023168234,4.20162285479406,NA,NA
守门员/N/CNA_CMN_20020613_wpr/160580,守门员/N/CNA_CMN_20020613_wpr/160580,守门员,CNA,Taiwan,quality,巴拉圭队/N;表现/N;杰出/V,"""<small>的 考验 。 本 届 预赛 分 B 组 的</small> <u>巴拉圭队</u><sup>4.9</sup> , 跌跌撞撞 的 挤进 十六 强 , 依赖 的 <span class='target'>守门员</span> 奇拉维 的 <u>杰出</u><sup>1.11</sup> <u>表现</u><sup>2.486</sup> 外 , 整体 战力 的 发挥 <small>是 重要 。 上场 机会 甚少 的 前锋 奎 瓦斯</small>""",2.93210948663539,-0.475794865648169,NA,NA
守门员/N/XIN_CMN_20001219_wpr/62830,守门员/N/XIN_CMN_20001219_wpr/62830,守门员,XIN,Mainland,quality,队友/N;传/V;球门/N;对方/N;前/N;接到/V;球/N;空门/N;受伤/V;射门/V;面对/N;倒地/V;起脚/V,"""<small>提 出 表扬 。 ” 迪卡尼奥 埃弗顿队 的 比赛 中</small> , <u>球门</u><sup>5.778</sup> <u>前</u><sup>1.41</sup> <u>接到</u><sup>1.731</sup> <u>队友</u><sup>4.059</sup> <u>传</u><sup>2.594</sup> <u>球</u><sup>4.774</sup> 后 发现 <u>对方</u><sup>4.92</sup> <span class='target'>守门员</span> 格拉德 <u>受伤</u><sup>1.623</sup> <u>倒地</u><sup>4.665</sup> , <u>面对</u><sup>3.165</sup> <u>空门</u><sup>6.586</sup> 的 迪卡尼奥 <u>起脚</u><sup>6.28</sup> <u>射门</u><sup>5.797</sup> <small>, 而是 停 了 下来 等 队医 给 格拉德 诊</small>""",-3.98439035677618,2.69368487052619,2,in
守门员/N/XIN_CMN_20000614_wpr/4428,守门员/N/XIN_CMN_20000614_wpr/4428,守门员,XIN,Mainland,quality,分钟/N;得/D;踢/V;法国队/N;巴尔特/N;救/V,"""<small>承认 , 同 丹麦队 一 战 开始 的 前 十五</small> <u>分钟</u><sup>3.769</sup> <u>法国队</u><sup>3.101</sup> <u>踢</u><sup>3.914</sup> <u>得</u><sup>1.077</sup> 很 糟 , “ <u>巴尔特</u><sup>7.702</sup> ( <span class='target'>守门员</span> ) <u>救</u><sup>2.028</sup> 了 我们 。 这 让 我们 感到 非常 <small>高兴 , 同时 让 大家 清醒 ” 。 “ 比赛</small>""",1.25840368317818,0.618535062293621,NA,NA
守门员/N/XIN_CMN_20000703_wpr/48497,守门员/N/XIN_CMN_20000703_wpr/48497,守门员,XIN,Mainland,quality,取胜/V;法国队/N;过/D;比赛/N;巴尔特/N,"""<small>决赛 葡萄牙队 我们 是 0 : 1 落后 , 但</small> 我们 <u>取胜</u><sup>2.022</sup> , 说明 了 这 一点 。 ” <u>法国队</u><sup>3.101</sup> <span class='target'>守门员</span> <u>巴尔特</u><sup>7.702</sup> 说 : “ 我们 放弃 <u>过</u><sup>1.135</sup> , <u>比赛</u><sup>1.774</sup> 中 <small>我们 满怀 希望 。 我 为 自己 是 这 支</small>""",3.91878221150505,-0.527362050716201,NA,NA
守门员/N/CNA_CMN_20020515_wpr/15368,守门员/N/CNA_CMN_20020515_wpr/15368,守门员,CNA,Taiwan,quality,角/N;攻/V;门框/N;对方/N;措手不及/V;下/N,"""<small>的 沙乌 地 阿拉伯队 , 中场阿 亚米 神 一 脚</small> 的 右旋 球直 <u>攻</u><sup>3.089</sup> <u>对方</u><sup>4.92</sup> <u>门框</u><sup>5.405</sup> 上 <u>角</u><sup>2.271</sup> , 塞队 <span class='target'>守门员</span> 塞尔瓦 <u>措手不及</u><sup>3.736</sup> <u>下</u><sup>1.235</sup> , 沙队 潻一 分 奠定 了 胜利 <small>基础 。 此 时距 球赛 结束 有 半 小时 。</small>""",-4.17777436325446,0.62687810346251,NA,NA
门将/N/CNA_CMN_20021126_wpr/94934,门将/N/CNA_CMN_20021126_wpr/94934,门将,CNA,Taiwan,quality,行政部/N;,"""<small>。 游盈隆 说 , 农业 金融 会议 召开 之前 ,</small> 民进党 凝聚 全 党 共识 和 立法 共识 , <u>行政部</u><sup>3.576</sup> <span class='target'>门将</span> 妥善 处理 , 开好 这 项 会议 , 会议 的 <small>基础 上 , 完成 制订 农业 金融法 、 健 全</small>""",-1.12469743945519,-7.07876868787389,NA,NA
门将/N/XIN_CMN_20020524_wpr/26381,门将/N/XIN_CMN_20020524_wpr/26381,门将,XIN,Mainland,quality,但/C;接/V;球/N;扑/V,"""<small>种球 , 我 最 喜欢 法国 世界杯 上 的 球</small> , 容易 <u>接</u><sup>2.259</sup> 些 。 <u>但</u><sup>1.054</sup> 既然 每 支队 的 <span class='target'>门将</span> <u>扑</u><sup>4.911</sup> 这 讨厌 的 <u>球</u><sup>4.436</sup> , 我 认为 我 接受 <small>。 ” 西班牙队 的 医生 鲁阿诺 今天 透露 说 ,</small>""",-3.91049316058747,0.098379691397967,NA,NA
门将/N/XIN_CMN_20040707_wpr/16540,门将/N/XIN_CMN_20040707_wpr/16540,门将,XIN,Mainland,quality,突入/N;快速/V;委内瑞拉队/N;带/V;禁区/N;机会/N;球/N;赢得/V;哥/N;比亚/N;扑倒/V,"""<small>分钟 时 , 哥伦比亚队 前锋 莫雷诺 抓住 一 次 反击</small> 的 <u>机会</u><sup>2.359</sup> , <u>快速</u><sup>2.049</sup> <u>带</u><sup>1.554</sup> <u>球</u><sup>4.436</sup> <u>突入</u><sup>6.108</sup> <u>禁区</u><sup>5.143</sup> , <u>委内瑞拉队</u><sup>3.414</sup> <span class='target'>门将</span> 安杰卢奇 <u>扑倒</u><sup>6.83</sup> , 为 <u>哥</u><sup>1.476</sup> 伦 <u>比亚</u><sup>1.322</sup> <u>赢得</u><sup>1.075</sup> 一 个 <small>点球 机会 。 莫雷诺 操刀 主罚 , 第一 次 罚中</small>""",-2.96498181186316,3.38771338127739,NA,NA
门将/N/CNA_CMN_20020608_wpr/107732,门将/N/CNA_CMN_20020608_wpr/107732,门将,CNA,Taiwan,quality,传球/N;分钟/N;接应/V;前锋/N;空门/N;萨/N;滚进/V;球/N;扑/V,"""<small>这时 义大利 开始 反扑 , 但 伤 停 的 第九十二</small> <u>分钟</u><sup>3.642</sup> , <u>前锋</u><sup>4.865</sup> 英萨吉 <u>接应</u><sup>4.198</sup> 长 <u>传球</u><sup>4.465</sup> , 造成 克罗埃西亚 <span class='target'>门将</span> 普雷提科 <u>萨</u><sup>2.753</sup> 混乱 中 <u>扑</u><sup>4.911</sup> <u>球</u><sup>4.436</sup> , <u>球</u><sup>4.436</sup> <u>滚进</u><sup>5.846</sup> <u>空门</u><sup>6.329</sup> <small>内 , 判 越位 无效 , 义大利 功亏一篑 , 终场</small>""",-4.1962736981102,2.86175962387096,NA,NA
门将/N/XIN_CMN_19990731_wpr/7689,门将/N/XIN_CMN_19990731_wpr/7689,门将,XIN,Mainland,quality,35/N;记/N;队/N;远射/V;脱手/N;命中/V;跟进/V;补射/V,"""<small>7 号 唐晓程 首开 记录 , 当时 18 号 程</small> 中 健在 <u>35</u><sup>1.457</sup> 米 外 一 <u>记</u><sup>3.619</sup> <u>远射</u><sup>5.433</sup> , <u>队</u><sup>2.672</sup> <span class='target'>门将</span> 廖威扑球 <u>脱手</u><sup>6.73</sup> , 唐晓程 <u>跟进</u><sup>3.66</sup> <u>补射</u><sup>6.627</sup> <u>命中</u><sup>3.661</sup> 。 第 四十一 <small>分钟 时 , 替换 受伤 的 唐晓程 上场 仅 10</small>""",-3.95274197135395,3.93409820536956,NA,NA
门将/N/XIN_CMN_19990711_wpr/55054,门将/N/XIN_CMN_19990711_wpr/55054,门将,XIN,Mainland,quality,;称/N;缺席/V;奇拉维特/N,"""<small>1 平 。 双方 有 建树 。 前 三 轮</small> 小组 循环赛 中 , 尽管 东道主队 中 有 世界 第一 <span class='target'>门将</span> 之 <u>称</u><sup>2.022</sup> 的 <u>奇拉维特</u><sup>7.498</sup> <u>缺席</u><sup>1.981</sup> , 取代 他 的 塔瓦雷利 <small>同样 表现 俗 。 但 今天 点球 决胜负 时 ,</small>""",6.18143450805679,1.15958779440996,NA,NA
门将/N/XIN_CMN_20030924_wpr/71053,门将/N/XIN_CMN_20030924_wpr/71053,门将,XIN,Mainland,quality,部/N;,"""<small>边防 检查 综合 管理 新 系统 , 近期 推广至 皇岗</small> 口岸 , 提高 旅客 验放 速度 。 深港 口岸 <u>部</u><sup>1.716</sup> <span class='target'>门将</span> 继续 坚持 热线 电话 联系 和 节日 期间 罗湖 口岸 <small>桥头 会晤 制度 , 其 是 加强 客流 预报 ,</small>""",-0.60401332752613,-6.26961321099302,NA,NA
门将/N/CNA_CMN_20020613_wpr/14088,门将/N/CNA_CMN_20020613_wpr/14088,门将,CNA,Taiwan,quality,巴拉圭/N;西班牙队/N;世足赛/N;奇拉维特/N,"""<small>南韩 西 归 浦 十三 日 法新电 ) 抵达 亚洲</small> 的 第一 天 不断 与 <u>西班牙队</u><sup>3.256</sup> 上 的 <u>巴拉圭</u><sup>2.551</sup> 怪异 <span class='target'>门将</span> <u>奇拉维特</u><sup>7.498</sup> , 今天 在 <u>世足赛</u><sup>3.786</sup> B 组 预赛 中 , <small>眼见 巴拉圭 最后 靠 着 西班牙 三 二 击败 南非</small>""",6.1804470798807,0.939360174478747,NA,NA
门将/N/XIN_CMN_20040821_wpr/66549,门将/N/XIN_CMN_20040821_wpr/66549,门将,XIN,Mainland,quality,伊拉克队/N;门/N;防守/V;无奈/V;对方/N;严密/V;威胁/V;球/N;色/N;表现出/V;威/N;澳大利亚队/N,"""<small>后 澳大利亚队 改变 战术 , 采用 长传冲吊 打法 , 频频</small> <u>威胁</u><sup>1.552</sup> <u>对方</u><sup>4.51</sup> <u>球</u><sup>4.436</sup> <u>门</u><sup>2.849</sup> , <u>无奈</u><sup>2.879</sup> <u>伊拉克队</u><sup>4.686</sup> <u>防守</u><sup>3.957</sup> <u>严密</u><sup>1.654</sup> , <span class='target'>门将</span> <u>表现出</u><sup>3.563</sup> <u>色</u><sup>3.152</sup> , 使 <u>澳大利亚队</u><sup>2.075</sup> 极 具 <u>威</u><sup>1.116</sup> 胁 的 <small>攻击 有始无终 。 伊拉克队 获胜 的 功臣 埃马德 赛 后</small>""",-1.37798483530222,0.804034770717143,NA,NA
守门员/N/XIN_CMN_19921129_wpr/41595,守门员/N/XIN_CMN_19921129_wpr/41595,守门员,XIN,Mainland,quality,换上/V;号/N;美国队/N;队员/N;战术/N;但/C;回/V;败局/N,"""<small>勇 , 并 第十四 分钟 时 头 球 添 分</small> 。 <u>美国队</u><sup>3.2</sup> 改变 <u>战术</u><sup>2.292</sup> , <u>换上</u><sup>3.169</sup> 6 <u>号</u><sup>3.048</sup> <u>队员</u><sup>3.791</sup> 取代 <span class='target'>守门员</span> , 力图 加强 攻击力量 , 挽 <u>回</u><sup>1.366</sup> <u>败局</u><sup>4.484</sup> , <u>但</u><sup>1.099</sup> <small>奏效 , 1 : 4 败北 。 西班牙队 与 伊朗队</small>""",1.1877062188555,0.852602481526473,3,in
门将/N/CNA_CMN_20011012_wpr/159700,门将/N/CNA_CMN_20011012_wpr/159700,门将,CNA,Taiwan,quality,快速/V;反击/V;半/N;场/N;化解/V;黄守/N;半/N;场/N,"""<small>, 十 码 处 劲射 入网 , 大连 凯 飞队</small> 上 <u>半</u><sup>1.706</sup> <u>场</u><sup>1.665</sup> 有 三 次 <u>快速</u><sup>2.049</sup> <u>反击</u><sup>3.305</sup> , 结果 <span class='target'>门将</span> <u>黄守</u><sup>6.597</sup> 每 有惊无险 <u>化解</u><sup>3.556</sup> , 下 <u>半</u><sup>1.706</sup> <u>场</u><sup>1.665</sup> 中华队 四十一 <small>分钟 时 林绮苡 六码处 进球 , 终场 中华队 二 零</small>""",-3.37085931833652,-1.35516101881116,NA,NA
门将/N/CNA_CMN_20020603_wpr/153167,门将/N/CNA_CMN_20020603_wpr/153167,门将,CNA,Taiwan,quality,防守/V;后卫/N;起脚/V;厄瓜多/N;但/C;挡/V;魏/N;一下/N;补上/V;脚/N,"""<small>脚 踢 , 魏 里 迅速 前 场 接应 ,</small> 甩开 <u>防守</u><sup>3.957</sup> 的 <u>厄瓜多</u><sup>2.805</sup> <u>后卫</u><sup>5.457</sup> 之后 <u>起脚</u><sup>6.021</sup> , 虽然 <u>厄瓜多</u><sup>2.805</sup> <span class='target'>门将</span> <u>挡</u><sup>4.289</sup> 了 <u>一下</u><sup>2.296</sup> , <u>但</u><sup>1.054</sup> <u>魏</u><sup>2.38</sup> 里 <u>补上</u><sup>4.487</sup> 一 <u>脚</u><sup>4.246</sup> <small>。 着魏 里 连 下 两 城 , 义大利 上</small>""",-4.64989533985484,1.49625370748951,NA,NA
门将/N/XIN_CMN_19950424_wpr/44112,门将/N/XIN_CMN_19950424_wpr/44112,门将,XIN,Mainland,quality,渔业部/N;门/N;关/V,"""<small>合作 关系 新华社 萨 那 4月 23日 电 ( 记者</small> 沈肇渎 ) <u>门</u><sup>2.849</sup> <u>渔业部</u><sup>3.9</sup> 长 巴法德勒 今天 这里 表示 , <span class='target'>门将</span> 同 中国 签订 的 有 <u>关</u><sup>1.572</sup> 协议 , 发展 两 <small>国 渔业 方面 的 合作 关系 。 3月 下旬 ,</small>""",0.237448638152555,-6.33609544101756,NA,NA
门将/N/CNA_CMN_19980701_wpr/18097,门将/N/CNA_CMN_19980701_wpr/18097,门将,CNA,Taiwan,quality,决胜负/V;阿队/N;十二码球/N;踢/V;PK/F;救/V;优异/V;球/N,"""<small>共 三十 分钟 的 延长 死 赛 , 双方 进球</small> , 最后 按 规定 <u>踢</u><sup>3.461</sup> <u>十二码球</u><sup>5.475</sup> 一 <u>决胜负</u><sup>4.793</sup> , <u>阿队</u><sup>4.41</sup> <span class='target'>门将</span> 演出 <u>优异</u><sup>1.478</sup> , 五 <u>球</u><sup>4.436</sup> <u>PK</u><sup>5.263</sup> 中 <u>救</u><sup>1.561</sup> 两 <u>球</u><sup>4.436</sup> <small>, 英 队门将 只 救下 一 球 , 阿根廷 四</small>""",0.514970203025525,0.999123053263602,NA,NA
守门员/N/CNA_CMN_20020701_wpr/71247,守门员/N/CNA_CMN_20020701_wpr/71247,守门员,CNA,Taiwan,quality,最佳/V;门将/N;德国/N;攻破/V;卡恩/N,"""<small>世界 足坛 的 「 新王 」 。 「 巴西队 一</small> 个 晚上 两 度 <u>攻破</u><sup>4.104</sup> 世足 <u>最佳</u><sup>3.215</sup> <u>门将</u><sup>4.539</sup> 、 <u>德国</u><sup>1.071</sup> <span class='target'>守门员</span> <u>卡恩</u><sup>6.637</sup> , 实际 上 为 亚洲 举行 的 世 足赛 <small>划下 完美 句点 。 」 「 球队 必须 夺冠 ,</small>""",2.96555432950108,-2.84195270419919,NA,NA
守门员/N/XIN_CMN_20010819_wpr/10617,守门员/N/XIN_CMN_20010819_wpr/10617,守门员,XIN,Mainland,quality,守门员/N;女足/N;位置/N;身体/N;李必/V;不错/V;韩文霞/N;教练/N,"""<small>三 到 四 个 月 。 韩文霞 的 受伤 退出</small> , 让 人 中国 <u>女足</u><sup>2.119</sup> <u>守门员</u><sup>6.119</sup> <u>位置</u><sup>2.298</sup> 产生 忧虑 。 <span class='target'>守门员</span> <u>教练</u><sup>3.358</sup> <u>李必</u><sup>6.493</sup> 说 , <u>韩文霞</u><sup>7.874</sup> <u>身体</u><sup>1.041</sup> 条件 <u>不错</u><sup>1.951</sup> , 技 <small>术 较为 全面 , 经过 几 年 的 锤炼 ,</small>""",3.39905275594838,1.93711190220549,NA,NA
守门员/N/CNA_CMN_19980705_wpr/3327,守门员/N/CNA_CMN_19980705_wpr/3327,守门员,CNA,Taiwan,quality,中场/N;德国队/N;脚/N;劲射/V;入网/N;应声/V;球/N,"""<small>的 裁判 彼得森 判 出场 。 五 分钟 后 ,</small> 克罗埃西亚 的 <u>中场</u><sup>4.389</sup> 札尔尼 举 <u>脚</u><sup>4.345</sup> <u>劲射</u><sup>5.825</sup> , <u>德国队</u><sup>3.546</sup> 的 <span class='target'>守门员</span> 柯 普克 只 的 看 着 <u>球</u><sup>4.774</sup> <u>应声</u><sup>5.012</sup> <u>入网</u><sup>5.953</sup> 。 <small>下 半 场 的 两 个 球 是 克罗埃西亚 的</small>""",-3.98292566067257,1.73118637845477,NA,NA
门将/N/XIN_CMN_20000729_wpr/7345,门将/N/XIN_CMN_20000729_wpr/7345,门将,XIN,Mainland,quality,但/C;罚/V;点球/N;国力队/N;主/N;江洪/N;国力队/N;主场/N;没收/V,"""<small>第七十 五 分钟 , 处于 被动 地位 的 浦东队 获得</small> 一 个 <u>点球</u><sup>5.834</sup> , <u>但</u><sup>1.054</sup> <u>主</u><sup>1.309</sup> <u>罚</u><sup>3.256</sup> 的 <u>点球</u><sup>5.834</sup> <u>国力队</u><sup>4.258</sup> <span class='target'>门将</span> <u>江洪</u><sup>7.419</sup> <u>没收</u><sup>3.51</sup> 。 <u>国力队</u><sup>4.258</sup> 今天 是 新 <u>主场</u><sup>1.682</sup> 宝鸡 体育场 <small>迎战 浦东队 的 。 在 7月 15日 第十六 轮 比赛</small>""",0.383739911008855,3.22668514505141,NA,NA
守门员/N/XIN_CMN_20010806_wpr/55849,守门员/N/XIN_CMN_20010806_wpr/55849,守门员,XIN,Mainland,quality,3/N;替补/N;名/N;符宾/N;米卢/N;效力/N;机会/N,"""<small>有 上场 的 机会 。 他 实现 了 自己 的</small> 表态 , <u>3</u><sup>1.076</sup> 位 伤病员 , 只有 一 <u>名</u><sup>1.22</sup> <u>替补</u><sup>5.119</sup> <span class='target'>守门员</span> <u>符宾</u><sup>7.087</sup> 得到 出场 <u>机会</u><sup>2.548</sup> 。 同时 <u>米卢</u><sup>3.105</sup> 暗示 海外 <u>效力</u><sup>3.23</sup> <small>的 选手 , 国家队 人员 有 什么 变化 。 “</small>""",3.19330831154,1.80376362213995,NA,NA
