"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"前锋/N/CNA_CMN_20020508_wpr/189264","前锋/N/CNA_CMN_20020508_wpr/189264","前锋","CNA","Taiwan","quality","岁/N;俱乐部/N;国脚/N","""<small>国内 德国 踢球 的 巴西 选手 够 注意 , 乃是</small> 错误 的 。 年 仅 二十 <u>岁</u><sup>1.151</sup> 的 圣保罗 <u>俱乐部</u><sup>2.446</sup> <span class='target'>前锋</span> 卡喀 , 乃是 最 年轻 的 <u>国脚</u><sup>3.604</sup> 。 他 家 <small>里 收看 实况 转播 , 听到 菲力朋 念到 己 的</small>""",-2.43998953145744,4.14351347726517,NA
"锋线/N/XIN_CMN_19990718_wpr/18113","锋线/N/XIN_CMN_19990718_wpr/18113","锋线","XIN","Mainland","quality","传球/N;多次/V;组成/V;失误/N;魏意民/N;搭挡/N;主队/N;太多/V;机会/N;比赛/N","""<small>位置 的 小将 王光 。 同时 松日队 的 前卫 线</small> <u>多次</u><sup>1.852</sup> 出现 <u>传球</u><sup>4.288</sup> <u>失误</u><sup>3.05</sup> , <u>魏意民</u><sup>7.613</sup> 和 黎梓菲 <u>组成</u><sup>3.329</sup> 的 <span class='target'>锋线</span> <u>搭挡</u><sup>6.144</sup> <u>太多</u><sup>2.297</sup> 施展 手脚 的 <u>机会</u><sup>1.874</sup> 。 而 <u>主队</u><sup>4.734</sup> <u>比赛</u><sup>2.121</sup> <small>中 打 得 很 有 激情 。 比赛 进行到 第七十七</small>""",-0.870036113628273,-3.60941968543598,NA
"前锋/N/CNA_CMN_20010413_wpr/136519","前锋/N/CNA_CMN_20010413_wpr/136519","前锋","CNA","Taiwan","quality","陈瑞德/N;前锋/N;甲组/N;进球/N;联赛/N;中华队/N","""<small>张武业 、 许 瑞 、 沈财富 、 许小宝 和 陈瑞德</small> 等 二十六 人 , 其中 大同 <u>前锋</u><sup>5.46</sup> <u>陈瑞德</u><sup>5.389</sup> 和 台电 <span class='target'>前锋</span> 沈财富 并列 今年 <u>甲组</u><sup>1.187</sup> <u>联赛</u><sup>2.314</sup> 的 <u>进球</u><sup>4.451</sup> 王 。 <u>中华队</u><sup>1.505</sup> <small>四月 十八日 台北 圆山 饭店 接受 足协 理事长 黄石城 授旗</small>""",-3.15053960423041,-0.470788569182353,NA
"射手/N/CNA_CMN_19990517_wpr/117566","射手/N/CNA_CMN_19990517_wpr/117566","射手","CNA","Taiwan","quality","射手/N;右/N;左/N;","""<small>先进 反射 镜 式 瞄准器 , 砲 组 操作 成员</small> 仅 需 砲长 、 <u>射手</u><sup>6.033</sup> 、 <u>左</u><sup>1.587</sup> <u>射手</u><sup>6.033</sup> 、 <u>右</u><sup>1.475</sup> <span class='target'>射手</span> 等 , 较 过去 使用 的 武器 人数 为 少 <small>, 但 构成 火 网 的 威力 更 可观 。</small>""",-4.11961767337739,0.919977116505025,NA
"前锋/N/CNA_CMN_20001117_wpr/66943","前锋/N/CNA_CMN_20001117_wpr/66943","前锋","CNA","Taiwan","quality",";报/V;论坛/N","""<small>的 势头 良好 , 而 北京 目前 准备 同时 化</small> 解 内部 的 疑虑 满足 外界 的 期望 。 国际 <span class='target'>前锋</span> <u>论坛</u><sup>1.812</sup> <u>报</u><sup>1.915</sup> 今天 引述 中共 「 入世 」 谈判 首席 <small>代 表 龙永图 的 话说 : 「 我 认为 ,</small>""",3.79976843278145,6.06839414833641,NA
"前锋/N/CNA_CMN_19940812_wpr/83650","前锋/N/CNA_CMN_19940812_wpr/83650","前锋","CNA","Taiwan","quality",";报/V;论坛/N","""<small>的 集团 卷入 , 他 的 弟弟 行贿 的 罪名</small> 收押 。 淡化 此 起 事件 , 贝鲁斯柯尼 告诉 国际 <span class='target'>前锋</span> <u>论坛</u><sup>1.812</sup> <u>报</u><sup>1.915</sup> , 行贿 「 款额 数量 而言 , 是 <small>可笑 的 少 」 。 贝鲁斯柯尼 的 弟弟 巴奥洛 负责</small>""",3.79976843278145,6.06839414833641,NA
"前锋/N/CNA_CMN_19970814_wpr/58372","前锋/N/CNA_CMN_19970814_wpr/58372","前锋","CNA","Taiwan","quality","选秀/N;勇士队/N;状元/N;金州/N;分/N;新人/N;场/N;得分/N","""<small>九 分 。 乔 . 史密斯 Smith ) 是 一九九五年</small> 的 <u>选秀</u><sup>3.184</sup> <u>状元</u><sup>2.256</sup> , 担任 「 <u>金州</u><sup>3.867</sup> <u>勇士队</u><sup>3.572</sup> 」 的 <span class='target'>前锋</span> , <u>新人</u><sup>1.998</sup> 第一 季 平均 每 <u>场</u><sup>2.138</sup> <u>得分</u><sup>3.93</sup> 十五点三 <u>分</u><sup>1.936</sup> <small>, 职篮 生涯 总平均 十六点九 分 , 一九九七年 球季 出赛</small>""",4.5818864166814,-2.42673335919282,NA
"前锋/N/CNA_CMN_19970423_wpr/141607","前锋/N/CNA_CMN_19970423_wpr/141607","前锋","CNA","Taiwan","quality","克/V;罗德曼/N;佣兵/N;库柯奇/N;东区/N","""<small>场 球 , 为 伤 久 上阵 的 篮板王 「</small> 小虫 」 <u>罗德曼</u><sup>3.862</sup> 与 <u>克</u><sup>2.189</sup> 罗西亚 <u>佣兵</u><sup>3.555</sup> 「 百步穿杨 」 <span class='target'>前锋</span> <u>库柯奇</u><sup>6.236</sup> 两 人 暖身 。 <u>东区</u><sup>2.393</sup> 排名 第三 的 纽约 <small>「 尼克队 」 对上 排名 第六 的 夏 洛特 「</small>""",5.63029552382952,-1.17647459508038,NA
"前锋/N/XIN_CMN_20020318_wpr/29898","前锋/N/XIN_CMN_20020318_wpr/29898","前锋","XIN","Mainland","quality","队员/N;11/N;名/N;后卫/N;名/N;中锋/N","""<small>, 美国 著名 篮球 运动员 乔丹 出自 这 只 球队</small> 。 此次 共有 <u>11</u><sup>1.929</sup> <u>名</u><sup>1.143</sup> <u>队员</u><sup>3.109</sup> 来访 , 5 <u>名</u><sup>1.143</sup> <span class='target'>前锋</span> , 2 <u>名</u><sup>1.143</sup> <u>中锋</u><sup>5.509</sup> , 4 <u>名</u><sup>1.143</sup> <u>后卫</u><sup>5.759</sup> , 平均 <small>身高 1 ・ 93 米 , 队长 是 1 ・</small>""",1.0789105106859,-1.42752612210126,3
"前锋/N/XIN_CMN_20020526_wpr/4149","前锋/N/XIN_CMN_20020526_wpr/4149","前锋","XIN","Mainland","quality","科斯塔/N;塞尔吉奥/N;・/F;中场/N;鲁伊/N;11/N;前锋/N;10/N;乌戈/N;13/N;・/F;中场/N;后卫/N;12/N","""<small>前锋 8 若奥 ・ 平托 前锋 9 佩德罗 ・ 保莱塔</small> <u>前锋</u><sup>5.46</sup> <u>10</u><sup>1.241</sup> <u>鲁伊</u><sup>4.979</sup> <u>.</u><sup>2.782</sup> <u>科斯塔</u><sup>3.424</sup> <u>中场</u><sup>5.742</sup> <u>11</u><sup>1.929</sup> <u>塞尔吉奥</u><sup>5.542</sup> <u>.</u><sup>2.782</sup> 康塞桑 <span class='target'>前锋</span> <u>12</u><sup>1.355</sup> <u>乌戈</u><sup>3.456</sup> <u>.</u><sup>2.782</sup> 维亚纳 <u>中场</u><sup>5.742</sup> <u>13</u><sup>1.207</sup> 若热 <u>.</u><sup>2.782</sup> 安德拉德 <u>后卫</u><sup>5.759</sup> <small>14 佩德罗 ・ 巴尔 博扎 中场 15 内 尔松 ・</small>""",0.509777534348034,1.96114780883621,NA
"射手/N/XIN_CMN_20011021_wpr/8","射手/N/XIN_CMN_20011021_wpr/8","射手","XIN","Mainland","quality","足球/N;埃尔贝/N;德甲/N;联赛/N;居/V;王东/N;柏林/N;位/V;榜首/N","""<small>德甲 足球 联赛 埃尔贝 居</small> <u>德甲</u><sup>5.683</sup> <u>足球</u><sup>2.982</sup> <u>联赛</u><sup>4.212</sup> <u>埃尔贝</u><sup>7.192</sup> <u>居</u><sup>2.128</sup> <span class='target'>射手</span> <u>榜首</u><sup>5.181</sup> <u>位</u><sup>4.606</sup> 新华社 <u>柏林</u><sup>3.356</sup> 10月 20日电 ( 记者 <u>王东</u><sup>4.874</sup> ) <small>德国 足球 甲 级 联赛 第十 轮 今天 下午 进行</small>""",-5.17940470906602,3.17692728340376,NA
"前锋/N/CNA_CMN_19980425_wpr/5714","前锋/N/CNA_CMN_19980425_wpr/5714","前锋","CNA","Taiwan","quality","钟/N;迈阿密/N;报/V;刊出/V","""<small>。 台北 驻 美 代表处 投书 指正 美报 言论 (</small> 中央社 记者 <u>钟</u><sup>3.031</sup> 行宪 华盛顿 二十四 日 专电 ) <u>迈阿密</u><sup>2.691</sup> <span class='target'>前锋</span> <u>报</u><sup>1.915</sup> 二十三日 <u>刊出</u><sup>1.333</sup> 驻 美国 台北 经济 文化 代表处 新闻 <small>组长 姚 的 投书 , 指出 该 报 政治 编辑</small>""",6.58067185811689,-0.620594245096484,NA
"前锋/N/CNA_CMN_20021105_wpr/102634","前锋/N/CNA_CMN_20021105_wpr/102634","前锋","CNA","Taiwan","quality","冷/V;气象台/N;空气/N;一带/N;移到/V","""<small>大暴雪 ( 中央社 台北 五 日 电 ) 中国 大陆</small> 中央 <u>气象台</u><sup>1.69</sup> 透露 , 目前 有 一 股 <u>冷</u><sup>3.417</sup> <u>空气</u><sup>2.816</sup> <span class='target'>前锋</span> <u>移到</u><sup>3.108</sup> 蒙古 西部 到 新疆 北部 <u>一带</u><sup>2.33</sup> , 这 波 <small>冷 空气 前锋 过 后 , 大陆 北方 地区 气温</small>""",3.66289221941556,1.86701905187029,8
"前锋/N/XIN_CMN_20040911_wpr/40898","前锋/N/XIN_CMN_20040911_wpr/40898","前锋","XIN","Mainland","quality","当日/N;分/V;队/N;比赛/N;有望/V;判/V;分钟/N;第80/N;主裁/V;对方/N;后卫/N;绊倒/V","""<small>相比 , 切尔西队 对 主 裁判 充满 了 怒气 。</small> 该 <u>队</u><sup>2.866</sup> <u>有望</u><sup>1.293</sup> <u>当日</u><sup>1.401</sup> <u>比赛</u><sup>1.85</sup> 中 取 三 <u>分</u><sup>1.599</sup> , <span class='target'>前锋</span> 德罗格巴 <u>第80</u><sup>5.294</sup> <u>分钟</u><sup>3.945</sup> <u>对方</u><sup>3.52</sup> <u>后卫</u><sup>5.759</sup> <u>绊倒</u><sup>5.608</sup> ; <u>主裁</u><sup>3.701</sup> <u>判</u><sup>1.563</sup> 他 <small>摔 , 反而 给 了 他 一 张 黄牌 。</small>""",-1.74607190190276,-3.22921275284326,NA
"前锋/N/XIN_CMN_20000621_wpr/55370","前锋/N/XIN_CMN_20000621_wpr/55370","前锋","XIN","Mainland","quality","守门员/N;队员/N;主力/N;出线权/N;中场/N;葡萄牙队/N;球员/N;不佳/V;状态/N;出场/V","""<small>和 第七十一 分钟 时 为 葡萄牙队 射入 3 球 。</small> 获得 <u>出线权</u><sup>1.908</sup> 的 <u>葡萄牙队</u><sup>3.643</sup> <u>主力</u><sup>4.606</sup> <u>守门员</u><sup>4.416</sup> 、 <u>中场</u><sup>5.742</sup> <u>队员</u><sup>3.109</sup> 和 <span class='target'>前锋</span> <u>出场</u><sup>2.909</sup> , 结果 令 <u>状态</u><sup>1.439</sup> <u>不佳</u><sup>1.762</sup> 的 德国 <u>球员</u><sup>3.256</sup> 应接不暇 <small>。 比赛 进行到 第三十六 分钟 , 孔塞尚 接到 代替 戈麦斯</small>""",-0.821428397176489,-0.430882611935893,3
"前锋/N/CNA_CMN_20031001_wpr/73527","前锋/N/CNA_CMN_20031001_wpr/73527","前锋","CNA","Taiwan","quality","火箭队/N;NBA/F;休士顿/N;送走/V;莱斯/N","""<small>赛程 二千 公尺 三千 公尺 ; 长征 黑皮 组十 五点五</small> 公里 , 适合 长跑 选手 参加 。 <u>NBA</u><sup>3.7</sup> <u>休士顿</u><sup>2.174</sup> <u>火箭队</u><sup>3.669</sup> <span class='target'>前锋</span> <u>莱斯</u><sup>3.281</sup> <u>送走</u><sup>3.092</sup> 中央社 记者 吴协昌 台北 一日 综合 报导 美国 <small>职篮 NBA 球季 十 月底 开打 , 各 队 季</small>""",5.852274659149,-1.52260356621993,NA
"前锋/N/CNA_CMN_20031227_wpr/52580","前锋/N/CNA_CMN_20031227_wpr/52580","前锋","CNA","Taiwan","quality","不佳/V;三分球/N;命中率/N;球队/N;本季/N;魔术/N;西区/N","""<small>机会 。 魔术 麦格瑞迪 的 二十四 分 最 高 ,</small> 不过 <u>命中率</u><sup>2.903</sup> <u>不佳</u><sup>1.762</sup> , <u>三分球</u><sup>3.338</sup> 是 六 投 尽墨 , <span class='target'>前锋</span> 豪沃德 十三 分居 次 , <u>魔术</u><sup>2.444</sup> <u>本季</u><sup>3.507</sup> 对上 <u>西区</u><sup>3.257</sup> <u>球队</u><sup>2.323</sup> <small>的 战绩 仅有 二 胜 十一 负 , 马刺 对上</small>""",4.54271261756925,-3.19212678350392,NA
"前锋/N/CNA_CMN_20011103_wpr/84979","前锋/N/CNA_CMN_20011103_wpr/84979","前锋","CNA","Taiwan","quality","分/N;攻得/V;生涯/N;控球/N;位置/N;后卫/N;得分/N","""<small>首 场 败仗 。 熘马队 罗斯 三 天 前 NBA</small> 开幕战 <u>攻得</u><sup>4.526</sup> <u>生涯</u><sup>1.698</sup> 新高 四 十三 <u>分</u><sup>1.936</sup> , 今天 小 <span class='target'>前锋</span> 打到 <u>得分</u><sup>3.93</sup> <u>后卫</u><sup>5.759</sup> 以致 <u>控球</u><sup>4.553</sup> <u>后卫</u><sup>5.759</sup> , 任 何 <u>位置</u><sup>2.867</sup> <small>样样 精通 , 同时 贡献 七 篮板 、 六 助攻</small>""",1.64085317002201,-2.92634975813872,NA
"射手/N/CNA_CMN_19940703_wpr/6561","射手/N/CNA_CMN_19940703_wpr/6561","射手","CNA","Taiwan","quality","队友/N;球/N;助攻/V;新秀/N;射门/V;起脚/V","""<small>将功赎罪 , 带 球 冲刺 至 队门 前 禁区 ,</small> 一 个 漂亮 的 做 <u>球</u><sup>4.326</sup> 卡位 <u>助攻</u><sup>4.066</sup> , <u>队友</u><sup>3.14</sup> <span class='target'>射手</span> <u>新秀</u><sup>1.967</sup> 克林斯 一 个 箭步 后 补上 , <u>起脚</u><sup>3.659</sup> <u>射门</u><sup>3.861</sup> <small>下 一 城 , 德国队 二 度 超前 。 德国队</small>""",-1.67106606383517,-3.69972379594744,NA
"射手/N/XIN_CMN_20020603_wpr/22842","射手/N/XIN_CMN_20020603_wpr/22842","射手","XIN","Mainland","quality","世界杯/N;足球赛/N;世界杯/N;足球/N;榜/N;韩日/N;2002年/N","""<small>权益 保 护 等 方面 存在 问题 。 通知 要求</small> 各 级 政府 这 一 事件 中 汲取 <u>世界杯</u><sup>3.407</sup> <u>足球赛</u><sup>3.097</sup> <span class='target'>射手</span> <u>榜</u><sup>5.996</sup> ( 至 6月 3日 ) <u>2002年</u><sup>2.007</sup> <u>韩日</u><sup>4.721</sup> <u>世界杯</u><sup>3.407</sup> <u>足球</u><sup>2.982</sup> <small>赛 5月 31日 6月 3日 进行 了 11 场 比赛</small>""",-5.27142935265591,3.34888917268588,NA
"射手/N/XIN_CMN_19980526_wpr/31597","射手/N/XIN_CMN_19980526_wpr/31597","射手","XIN","Mainland","quality","射手/N;第一/N;第二/N;教练/N;漏掉/V;上场/V;场/N","""<small>基拉奇 当时 的 表现 一样 好 。 他 说 :</small> “ <u>教练</u><sup>2.292</sup> 知道 我 作 <u>第一</u><sup>1.277</sup> <u>射手</u><sup>6.033</sup> , 作 <u>第二</u><sup>1.153</sup> <span class='target'>射手</span> , 我 <u>漏掉</u><sup>5.164</sup> 一 <u>场</u><sup>2.029</sup> , 我 太 喜欢 <u>上场</u><sup>3.052</sup> <small>了 。 ” 因 扎吉 是 第一 次 参加 世界杯赛</small>""",-4.13558569034313,1.29764897298376,NA
"前锋/N/XIN_CMN_20000125_wpr/65892","前锋/N/XIN_CMN_20000125_wpr/65892","前锋","XIN","Mainland","quality","巴/N;巴塞罗/N;西班牙/N;队/N;国际足联/N;评选为/V;尔多/N;球员/N;瓦/N;里/N","""<small>访问 的 。 世界 足球 最佳 运动员 巴西人 最多 新华社</small> 北京 1月 25日电 <u>西班牙</u><sup>1.639</sup> <u>巴塞罗</u><sup>2.268</sup> 那 <u>队</u><sup>2.866</sup> 的 <u>巴</u><sup>1.324</sup> 西 <span class='target'>前锋</span> <u>里</u><sup>1.309</sup> <u>瓦</u><sup>1.083</sup> <u>尔多</u><sup>5.113</sup> 24 日 <u>国际足联</u><sup>1.289</sup> <u>评选为</u><sup>3.406</sup> 1999年 世界 <u>球员</u><sup>3.256</sup> <small>, 成 为继 罗马 里 奥 和 罗纳尔多 之后 第三</small>""",-2.32567258172214,3.4130165400081,6
"前锋/N/CNA_CMN_20020628_wpr/131195","前锋/N/CNA_CMN_20020628_wpr/131195","前锋","CNA","Taiwan","quality","获选/N;球员/N;巴西/N;攻进/V;球/N;名将/N;罗纳/N;攻进/V;场/N;比赛/N","""<small>决赛 的 巴西 和 德国 两 队 共有 七 名</small> <u>球员</u><sup>3.256</sup> <u>获选</u><sup>2.098</sup> , 其中 包括 <u>攻进</u><sup>4.907</sup> 六 <u>球</u><sup>3.971</sup> 的 <u>巴西</u><sup>2.114</sup> <span class='target'>前锋</span> <u>名将</u><sup>1.327</sup> <u>罗纳</u><sup>5.067</sup> 度 , 和 六 <u>场</u><sup>2.138</sup> <u>比赛</u><sup>1.85</sup> 只 <u>攻进</u><sup>4.907</sup> <small>一 球 的 德国 铁门 守 球员卡 恩 这 两</small>""",-3.29303750383777,-0.81204309299721,NA
"前锋/N/CNA_CMN_19940623_wpr/17202","前锋/N/CNA_CMN_19940623_wpr/17202","前锋","CNA","Taiwan","quality","哥伦比亚/N;分钟/N;分/N;攻下/V;威力/N;阿斯普里拉/N;半/N;换/V;场/N","""<small>获胜 是 侥倖 , 前锋 史提华 在下 半 场 一</small> 开始 六 <u>分钟</u><sup>3.945</sup> 即为 美国 <u>攻下</u><sup>4.078</sup> 第二 <u>分</u><sup>1.936</sup> 。 <u>哥伦比亚</u><sup>1.348</sup> <span class='target'>前锋</span> <u>阿斯普里拉</u><sup>6.078</sup> 今天 发挥 <u>威力</u><sup>2.201</sup> , 下 <u>半</u><sup>1.959</sup> <u>场</u><sup>2.138</sup> <u>换</u><sup>1.412</sup> 了 <small>下来 , 哥伦比亚 挂零 比赛 结束 前 , 美 队</small>""",-3.37003425072769,-4.32652405070704,NA
"射手/N/XIN_CMN_19920712_wpr/12347","射手/N/XIN_CMN_19920712_wpr/12347","射手","XIN","Mainland","quality","女/N;红/V;登上/V;欧洲/N;战胜/V","""<small>获 去年 世界杯 总决赛 气 手枪 冠 军 , 今年</small> 又 两 次 这 个 项目 上 称雄 。 <u>女</u><sup>1.52</sup> <span class='target'>射手</span> 李 <u>红</u><sup>1.063</sup> 近年来 多次 <u>战胜</u><sup>1.642</sup> <u>欧洲</u><sup>1.218</sup> 选手 <u>登上</u><sup>2.129</sup> 运动 手 <small>枪 的 冠军奖 台 。 韩国 男子 步枪 成绩 突出</small>""",-4.88878443320603,3.89612108964959,NA
"前锋/N/CNA_CMN_20000308_wpr/112609","前锋/N/CNA_CMN_20000308_wpr/112609","前锋","CNA","Taiwan","quality","传球/N;分钟/N;记/N;漂亮/V;精彩/V;尼克/N","""<small>渥德 , 表现 令 人 刮目 , 上场 才 四</small> <u>分钟</u><sup>3.945</sup> , 一 <u>记</u><sup>3.202</sup> <u>漂亮</u><sup>2.828</sup> 的 快速 <u>传球</u><sup>4.744</sup> , 助 <span class='target'>前锋</span> 赖 瑞强森 演出 <u>精彩</u><sup>1.811</sup> 的 灌篮 。 <u>尼克</u><sup>3.428</sup> 取得 十三 <small>零 的 领先 , 并 保持 领先 优势 终场 ,</small>""",-1.77100461147769,-4.41646029915572,NA
"前锋/N/CNA_CMN_20020131_wpr/62510","前锋/N/CNA_CMN_20020131_wpr/62510","前锋","CNA","Taiwan","quality",";另外/N;日报/N;名/N","""<small>机构 , 公开 保德信 名字 此 一 事实 显示 保德信</small> 与 南韩 政府 的 谈判 获得 一些 进展 。 韩国 <span class='target'>前锋</span> <u>日报</u><sup>1.28</sup> 引述 <u>另外</u><sup>1.488</sup> 一 <u>名</u><sup>1.143</sup> 金融 监督 委员会 官员 的 <small>话 说 : 「 由于 保德信 表达 投资 现代 公司</small>""",0.716472115971717,5.59948692813485,NA
"前锋/N/CNA_CMN_20011219_wpr/71941","前锋/N/CNA_CMN_20011219_wpr/71941","前锋","CNA","Taiwan","quality","火箭队/N;肌腱/N;受伤/V;休士顿/N;右膝/N;出战/V;伤兵/N;名单/N;莱斯/N","""<small>灰狼队 将 比拉斯 和 艾佛瑞 取代 他 的 控球 位置</small> 。 另外 , <u>休士顿</u><sup>2.174</sup> <u>火箭队</u><sup>3.669</sup> 今天 <u>右膝</u><sup>4.314</sup> <u>肌腱</u><sup>3.765</sup> <u>受伤</u><sup>1.853</sup> 的 <span class='target'>前锋</span> <u>莱斯</u><sup>3.281</sup> 放进 <u>伤兵</u><sup>4.679</sup> <u>名单</u><sup>1.142</sup> , <u>莱斯</u><sup>3.281</sup> 本 月 七月 <u>出战</u><sup>2.377</sup> <small>华盛顿 巫师队 时 受伤 , 本季 出赛 二十 场 平均</small>""",4.9002138087131,-0.849139040561752,NA
"前锋/N/XIN_CMN_19960728_wpr/20923","前锋/N/XIN_CMN_19960728_wpr/20923","前锋","XIN","Mainland","quality","最佳/V;巴西队/N;阵容/N;入选/V;分/N;得/D;巴西/N","""<small>, 打出 水平 ” 。 不过 他 承认 中国队 实力</small> 上 <u>巴西队</u><sup>3.357</sup> 。 前年 <u>入选</u><sup>3.499</sup> 世界 锦标赛 <u>最佳</u><sup>2.559</sup> <u>阵容</u><sup>3.592</sup> 的 <span class='target'>前锋</span> 詹内斯 <u>巴西</u><sup>2.114</sup> <u>得</u><sup>1.1</sup> 了 26 <u>分</u><sup>1.936</sup> 。 <u>巴西</u><sup>2.114</sup> 现在 A <small>组4 战 全 胜 保持 第一 , 俄罗斯 和 意</small>""",-4.16401248618284,2.10479758141527,NA
"前锋/N/XIN_CMN_19940802_wpr/44999","前锋/N/XIN_CMN_19940802_wpr/44999","前锋","XIN","Mainland","quality","分钟/N;美国队/N;岁/N;第十四/N;22/N;比赛/N;进行到/V;赢得/V;突破/N;观战/V;中路/N;首开/V","""<small>美国队 2 : 1 击败 欧洲 劲旅 德国队 。 当</small> <u>比赛</u><sup>1.85</sup> <u>进行到</u><sup>4.183</sup> <u>第十四</u><sup>1.042</sup> <u>分钟</u><sup>3.945</sup> 时 , <u>美国队</u><sup>2.563</sup> <u>22</u><sup>1.489</sup> <u>岁</u><sup>1.151</sup> 的 <span class='target'>前锋</span> <u>中路</u><sup>4.822</sup> <u>突破</u><sup>1.825</sup> <u>首开</u><sup>4.425</sup> 纪录 , <u>赢得</u><sup>1.032</sup> 现场 <u>观战</u><sup>2.203</sup> 的 近 <small>6000 球迷 的 一阵 欢呼 。 第二十九 分钟 时 ,</small>""",-3.28493792622754,-3.80670756967731,2
"射手/N/XIN_CMN_19920802_wpr/67247","射手/N/XIN_CMN_19920802_wpr/67247","射手","XIN","Mainland","quality","冲进/V;亚洲/N;本/N;奥运会/N;届/N;欧洲/N;之内/N;堡垒/N;夺得/V","""<small>亚洲 选手 才能 获得 一 枚 奥运会 射击 金牌 。</small> <u>本</u><sup>1.687</sup> <u>届</u><sup>1.447</sup> <u>奥运会</u><sup>2.141</sup> 上 , <u>亚洲</u><sup>1.091</sup> 选手 <u>冲进</u><sup>3.43</sup> 了 <u>欧洲</u><sup>1.218</sup> <span class='target'>射手</span> 盘锯 的 “ <u>堡垒</u><sup>3.387</sup> ” , 八 天 <u>之内</u><sup>1.687</sup> <u>夺得</u><sup>2.413</sup> <small>4 枚 金 牌 、 3 枚 银牌 和 2</small>""",-5.69302790768376,3.79305543231713,NA
"前锋/N/CNA_CMN_20021018_wpr/56705","前锋/N/CNA_CMN_20021018_wpr/56705","前锋","CNA","Taiwan","quality","骑士队/N;克/V;夫/N;兰/N;里/N;陈信安/N;国王队/N","""<small>王子 」 。 事实 上 , 当 国王队 九月 底</small> 克利夫斯 交换 到 <u>克</u><sup>2.189</sup> <u>里</u><sup>1.309</sup> <u>夫</u><sup>1.141</sup> <u>兰</u><sup>1.768</sup> <u>骑士队</u><sup>4.235</sup> , 换回 <span class='target'>前锋</span> 杰梅约翰 时 , 令 <u>陈信安</u><sup>4.328</sup> 进入 <u>国王队</u><sup>4.641</sup> 的 行情 看涨 <small>。 因为 这 一 交换 , 国王队 今年 十月 二十九日</small>""",5.48868830171384,-1.74375560307325,NA
"前锋/N/CNA_CMN_19910601_wpr/1200","前锋/N/CNA_CMN_19910601_wpr/1200","前锋","CNA","Taiwan","quality","译/V;张茂柏/N;论坛报/N;气/N;80年/N;览/V","""<small>, 比方 汰换 爱国 者 的 飞弹 , 如果 数国</small> 政府 购买 , 即可 负担得起 。 ( <u>张茂柏</u><sup>7.281</sup> <u>译</u><sup>5.043</sup> 国际 <span class='target'>前锋</span> <u>论坛报</u><sup>5.795</sup> ) 全球 <u>气</u><sup>1.117</sup> 像 一 <u>览</u><sup>1.573</sup> <u>80年</u><sup>4.057</sup> 6月 1日 <small>地区 气温 ( 摄氏 ) 天气 曼谷 25 – 33</small>""",4.4794522209686,5.42919816800408,NA
"前锋/N/XIN_CMN_19980609_wpr/26480","前锋/N/XIN_CMN_19980609_wpr/26480","前锋","XIN","Mainland","quality","20/N;索尔/N;・/F;亚/N;29/N;斯/N;克/N;・/F;中场/N;21/N;22/N","""<small>奥斯滕 斯塔 德 前锋 26 19 埃里克 ・ 霍夫顿 后卫</small> <u>29</u><sup>1.358</sup> <u>20</u><sup>1.336</sup> 奥尔 <u>.</u><sup>2.782</sup> 冈纳 <u>.</u><sup>2.782</sup> <u>索尔</u><sup>4.21</sup> <u>斯</u><sup>2.199</sup> <u>克</u><sup>1.591</sup> <u>亚</u><sup>1.427</sup> <span class='target'>前锋</span> 25 <u>21</u><sup>1.721</sup> 维达 <u>.</u><sup>2.782</sup> 里斯 <u>中场</u><sup>5.742</sup> 26 <u>22</u><sup>1.489</sup> 罗尔 <u>.</u><sup>2.782</sup> <small>斯特兰德 中场 28 第十六 届 世界杯 足球赛 32 队 参赛</small>""",0.463532101639292,3.01205750483125,NA
"前锋/N/CNA_CMN_20011122_wpr/178004","前锋/N/CNA_CMN_20011122_wpr/178004","前锋","CNA","Taiwan","quality",";林绮苡/N","""<small>陈巧鹃 、 黄玉珍 , 中场 黄春兰 、 张卉静 、 廖樱湾</small> 、 张慈云 、 陈雅 玲 、 陈芝兰 、 萧小玲 , <span class='target'>前锋</span> 是 李明恕 、 <u>林绮苡</u><sup>6.401</sup> 、 何梦 华 、 何梦婷 。 <small>经过 教练团 精选 后 的 中华队 , 平均 年龄 二十二点一</small>""",-2.42327871862536,-5.01516390498659,NA
"前锋/N/CNA_CMN_20020603_wpr/107564","前锋/N/CNA_CMN_20020603_wpr/107564","前锋","CNA","Taiwan","quality","后退/V;对方/N;越位/V;陷于/V;球门/N;对方/N;前锋/N;场/N","""<small>) 基本 上 是 后卫 三 名 成 一 列</small> 同时 前进 <u>后退</u><sup>2.158</sup> , 使 方 <u>陷于</u><sup>1.145</sup> <u>越位</u><sup>4.887</sup> 缩小 <u>对方</u><sup>3.52</sup> <span class='target'>前锋</span> 活动 空间 , <u>前锋</u><sup>5.46</sup> 中 <u>场</u><sup>2.138</sup> 接近 <u>对方</u><sup>3.52</sup> <u>球门</u><sup>4.592</sup> 夺球 <small>进攻 , 是 种 攻击性 的 守备 队形 , 但</small>""",-1.12259564794909,-3.573979208466,NA
