,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
裁判/N/CNA_CMN_19960116_wpr/54499,裁判/N/CNA_CMN_19960116_wpr/54499,裁判,CNA,Taiwan,quality,兼/V;分开/N;球员/N;电信总局/N;明定/V,"""<small>了 电信总局 改制 的 法源 基础 , 使 电信 事业</small> 监理权 和 经营权 <u>分开</u><sup>1.258</sup> , <u>电信总局</u><sup>1.772</sup> 不再 「 <u>球员</u><sup>3.304</sup> <u>兼</u><sup>2.356</sup> <span class='target'>裁判</span> 」 。 另外 , 修正案 中 <u>明定</u><sup>1.796</sup> 交通部 为 有效 <small>运用 电波 资源 , 无线电 频率 使用者 , 得 收取</small>""",-2.37966397082264,-3.03411889192119,NA,NA
裁判/N/CNA_CMN_19970731_wpr/122935,裁判/N/CNA_CMN_19970731_wpr/122935,裁判,CNA,Taiwan,quality,投手/N;主审/N;球/N;跑/V;手势/N;垒/N,"""<small>打击 球数 二 好 三 坏满 球数 时 , 太阳队</small> <u>投手</u><sup>1.45</sup> 梁如豪 投出 第六 <u>球</u><sup>2.565</sup> , 吴复连 <u>主审</u><sup>5.084</sup> 席伯多 做出 <span class='target'>裁判</span> <u>手势</u><sup>3.93</sup> , 以为 保送 一 <u>垒</u><sup>2.272</sup> <u>跑</u><sup>1.223</sup> , 因为 这 <small>个 动作 , 主审 妨碍 守备 判 吴复连 出局 。</small>""",0.68918524405161,1.99232502354578,NA,NA
裁判/N/XIN_CMN_20020518_wpr/5638,裁判/N/XIN_CMN_20020518_wpr/5638,裁判,XIN,Mainland,quality,分钟/N;场/N;比赛/N;进行到/V;队员/N;犯规/V;丹麦队/N;喀麦隆队/N;禁区/N,"""<small>中 出现 了 一 个 有 争议 的 点 球</small> 。 这 <u>场</u><sup>1.975</sup> <u>比赛</u><sup>2.634</sup> <u>进行到</u><sup>2.576</sup> 第58 <u>分钟</u><sup>2.021</sup> 时 , 挪威 <span class='target'>裁判</span> 彼得 森认 为 <u>喀麦隆队</u><sup>2.086</sup> <u>队员</u><sup>2.748</sup> <u>禁区</u><sup>3.63</sup> 内 <u>丹麦队</u><sup>2.432</sup> 员延森 <u>犯规</u><sup>5.177</sup> <small>判 罚 了 点 球 , 丹麦 前锋 托马森 主罚</small>""",-1.20688799192268,3.64381956317956,NA,NA
裁判/N/CNA_CMN_20020726_wpr/54688,裁判/N/CNA_CMN_20020726_wpr/54688,裁判,CNA,Taiwan,quality,缴交/V;判决/N;诉/V;法院/N;费/V;缴交/V,"""<small>, 陈家 台北 地方 法院 提起 的 债务人 异议 之</small> <u>诉</u><sup>1.457</sup> <u>判决</u><sup>3.189</sup> 后 , 并 依法 <u>缴交</u><sup>1.138</sup> 三十二万四千余 元 的 <span class='target'>裁判</span> <u>费</u><sup>1.191</sup> , 仅 <u>缴交</u><sup>1.138</sup> 一万 元 , 虽 <u>法院</u><sup>1.909</sup> 催缴 <small>, 但 陈家 始终 补足 缺额 , 法院 去年 底</small>""",7.69079344554208,-0.532914321706033,NA,NA
裁判/N/XIN_CMN_20040209_wpr/37196,裁判/N/XIN_CMN_20040209_wpr/37196,裁判,XIN,Mainland,quality,足/N;球队/N;协会/N;足协/N;尺度/N;心理/N;侥幸/V;监督/N,"""<small>2月 9日 电 ( 王英诚 、 赵颖全 ) 针对 不少</small> 支 <u>球队</u><sup>1.848</sup> 中国 <u>足</u><sup>2.306</sup> <u>协会</u><sup>1.189</sup> 放宽 今年 YOYO 体 测 <span class='target'>裁判</span> <u>监督</u><sup>1.228</sup> <u>尺度</u><sup>4.635</sup> 抱有 的 <u>侥幸</u><sup>2.167</sup> <u>心理</u><sup>1.036</sup> , 中国 <u>足协</u><sup>3.49</sup> 官员 <small>马成荃 严肃 批 评 。 他 接受 记者 采访 时</small>""",-0.794295190590928,-1.01533526988233,NA,NA
裁判/N/XIN_CMN_20010830_wpr/36491,裁判/N/XIN_CMN_20010830_wpr/36491,裁判,XIN,Mainland,quality,裁判/N;规则/N;比赛/N;解释/N,"""<small>的 裁判员 学 过 2000年 新 颁布 的 国 际</small> <u>裁判</u><sup>5.709</sup> 新 <u>规则</u><sup>2.997</sup> , 规定 参加 这 次 <u>比赛</u><sup>2.634</sup> 的 <span class='target'>裁判</span> 工作 。 她 <u>解释</u><sup>1.121</sup> 完 , 她 嚷嚷 开 了 <small>: “ 这 公平 , 这 太 不公 平 了</small>""",1.12938613074897,-1.58257962703332,3,out
裁判/N/XIN_CMN_20011121_wpr/21866,裁判/N/XIN_CMN_20011121_wpr/21866,裁判,XIN,Mainland,quality,执场/N;仲裁/N;裁判长/N;录/V;判决/N;比赛/N,"""<small>一 次 , 而 教练员 举 牌 申诉 后 ,</small> <u>仲裁</u><sup>3.042</sup> 席 可以 受理 , <u>裁判长</u><sup>5.668</sup> 和 三 位 <u>执场</u><sup>7.287</sup> <span class='target'>裁判</span> 通 过 看 <u>比赛</u><sup>2.634</sup> <u>录</u><sup>1.77</sup> 做 <u>判决</u><sup>3.189</sup> , 如果 意见 <small>不一 致 , 或者 申诉 教练 员 裁决 结果 不服</small>""",1.32772532668504,-2.46785395232121,NA,NA
裁判/N/XIN_CMN_19941121_wpr/21812,裁判/N/XIN_CMN_19941121_wpr/21812,裁判,XIN,Mainland,quality,体操/N;体育/N;主观/N;打分/V;公平/V,"""<small>竞赛 的 公平 程度 。 公平 竞争 , 是 竞技</small> <u>体育</u><sup>1.468</sup> 亘古 不变 的 首要 宗旨 。 <u>体操</u><sup>2.949</sup> , 由于 <span class='target'>裁判</span> <u>打分</u><sup>5.993</sup> 的 <u>主观</u><sup>3.184</sup> 因素 太 大 , 创造 <u>公平</u><sup>1.922</sup> 争 <small>的 环境 不易 。 国际体 操 联合会 作出 改革 尝试</small>""",0.80821407605285,-3.77883466459266,NA,NA
裁判/N/CNA_CMN_19950410_wpr/78467,裁判/N/CNA_CMN_19950410_wpr/78467,裁判,CNA,Taiwan,quality,兼/V;球员/N;,"""<small>、 中华 、 中兴 等 四 家 顾问 轮流 议价</small> , 议价 达 三十 次 , 无异 是 <u>球员</u><sup>3.304</sup> <u>兼</u><sup>2.356</sup> <span class='target'>裁判</span> , 顾问团 成员 令 人 怀疑 , 经费 检讨 删减 <small>。 高雄 市政府 捷运局 代 局长 孙嘉阳 强调 说 ,</small>""",-2.65359282233939,-2.64757499469516,4,out
裁判/N/XIN_CMN_19991011_wpr/44529,裁判/N/XIN_CMN_19991011_wpr/44529,裁判,XIN,Mainland,quality,故意/N;分/V;队/N;执法/V;角度/N,"""<small>了 。 中国 体操 协会 主席 张健 认为 是 裁判</small> <u>故意</u><sup>3.112</sup> 压 中国 <u>队</u><sup>1.601</sup> 的 <u>分</u><sup>1.376</sup> 。 他 说 , <span class='target'>裁判</span> 现场 <u>执法</u><sup>4.539</sup> 的 时候 , 由于 处 <u>角度</u><sup>1.127</sup> 同 , <small>场 上 运动员 逝 的 某 一 动作 看 得</small>""",4.48021300569515,-3.11394874752372,NA,NA
裁判/N/CNA_CMN_20040823_wpr/50245,裁判/N/CNA_CMN_20040823_wpr/50245,裁判,CNA,Taiwan,quality,体操/N;奥运/N;选手/N;金牌/N,"""<small>, 何况 是 金牌 , 全 队 欢腾 , 那</small> 是 民族 的 荣耀 。 <u>奥运</u><sup>1.094</sup> 短讯 : 停权 <u>体操</u><sup>2.949</sup> <span class='target'>裁判</span> 和 <u>金牌</u><sup>1.173</sup> <u>选手</u><sup>1.856</sup> 竟是 同乡 中央社 台北 二十三日 综合 报导 <small>国际 体操 杂志 二十二 日 爆料 , 雅典 奥运 停权</small>""",-5.66778130319494,0.397885673531537,7,out
裁判/N/CNA_CMN_19910101_wpr/10813,裁判/N/CNA_CMN_19910101_wpr/10813,裁判,CNA,Taiwan,quality,判/V;建树/N;裁判/N;违法/V;品质/N,"""<small>新 修正 的 法院 组织法 增列 条文 规定 , 裁</small> <u>判</u><sup>4.055</sup> 书 全文 刊载 公报 。 以上 两 者 提高 <span class='target'>裁判</span> <u>品质</u><sup>1.937</sup> , 减少 <u>裁判</u><sup>5.709</sup> <u>违法</u><sup>1.002</sup> , 有 正面 的 <u>建树</u><sup>1.127</sup> <small>。 另外 , 法务部 七十九 年 二月 十三日 完成 了</small>""",2.65620069189649,-1.14653967392362,NA,NA
裁判/N/XIN_CMN_20001015_wpr/19975,裁判/N/XIN_CMN_20001015_wpr/19975,裁判,XIN,Mainland,quality,国际赛/N;裁判/N;花样/N;滑冰/V,"""<small>国际 滑联 裁判长级 裁判 , 他 可以 参加 高 水平</small> <u>国际赛</u><sup>1.99</sup> 事 的 <u>裁判</u><sup>5.709</sup> 工作 , 经过 其 他国 家 <span class='target'>裁判</span> 的 交流 , 不断 了解到 滑冰界 我国 <u>花样</u><sup>2.904</sup> <u>滑冰</u><sup>3.236</sup> 的 <small>看法 , 掌握 情况 , 认识 我们 的 差距 与</small>""",-0.070172406670501,-1.81330068569119,NA,NA
裁判/N/CNA_CMN_19940719_wpr/46425,裁判/N/CNA_CMN_19940719_wpr/46425,裁判,CNA,Taiwan,quality,政府採购/V;嫌/N;兼/V;球员/N;混淆/V,"""<small>合 , 不过 , 有关 法源 问题 解决 。 主计长</small> 汪锟 表示 , <u>政府採购</u><sup>1.44</sup> 委员会 併 主计处 下 , 有 <span class='target'>裁判</span> <u>兼</u><sup>2.356</sup> <u>球员</u><sup>3.304</sup> 之 <u>嫌</u><sup>2.12</sup> , 两 者 不宜 <u>混淆</u><sup>2.257</sup> 。 <small>连战 相当 重视 这 项 意见 , 指示 主计处 与</small>""",-2.18930674289759,-2.95514834075978,NA,NA
裁判/N/XIN_CMN_20020625_wpr/71792,裁判/N/XIN_CMN_20020625_wpr/71792,裁判,XIN,Mainland,quality,场/N;比赛/N;裁判/N;表现/N;挑剔/V,"""<small>足球 变成 另外 一 种 运动 ” 。 日本 共同社</small> 的 记者 早 川中 宏 认为 , 这 <u>场</u><sup>1.975</sup> <u>比赛</u><sup>2.634</sup> <span class='target'>裁判</span> 的 <u>表现</u><sup>1.501</sup> <u>挑剔</u><sup>3.635</sup> 。 他 说 : “ <u>裁判</u><sup>5.709</sup> 很 <small>公正 。 前 几 场 比赛 , 美国 森林 大火</small>""",0.574240243071699,-1.03962415972424,NA,NA
裁判/N/CNA_CMN_19980115_wpr/63422,裁判/N/CNA_CMN_19980115_wpr/63422,裁判,CNA,Taiwan,quality,;好评/N,"""<small>, 防止 灾难 的 扩大 , 熟练 动作 不亚于 受</small> 过 正式 训练 的 警 义消 人员 , 获得 与会 <span class='target'>裁判</span> 人员 的 <u>好评</u><sup>1.492</sup> 。 东势 消防 分队 的 勤务 演习 <small>项目 , 包括 有 云梯车 救生 、 挂梯 救生 、</small>""",-5.35144147373354,4.05796284221579,NA,NA
裁判/N/CNA_CMN_20020511_wpr/48057,裁判/N/CNA_CMN_20020511_wpr/48057,裁判,CNA,Taiwan,quality,西籍/N;选为/V,"""<small>910511 巴 西籍 世界盃 裁判 赛蒙 国内 判 无限期禁赛 (</small> 中央社 里约 热内卢 十 日 法新电 ) 巴 <u>西籍</u><sup>3.208</sup> 的 <span class='target'>裁判</span> 赛蒙 <u>选为</u><sup>1.53</sup> 五月 底 日本 、 南韩 举行 的 二00二年 <small>世界盃 决赛 三十六 位 裁判 之 一 , 然而 ,</small>""",-3.16423630440554,-2.57047608792958,NA,NA
裁判/N/XIN_CMN_20000422_wpr/8807,裁判/N/XIN_CMN_20000422_wpr/8807,裁判,XIN,Mainland,quality,分钟/N;球员/N;对方/N;绊倒/V;太阳神队/N;禁区/N;点球/N;判罚/V;赛季/N,"""<small>5 : 0 大胜 成都 五牛队 。 比赛 开始 到</small> 一 <u>分钟</u><sup>2.021</sup> , <u>太阳神队</u><sup>2.592</sup> <u>球员</u><sup>3.304</sup> <u>对方</u><sup>2.463</sup> <u>禁区</u><sup>3.63</sup> 内 <u>绊倒</u><sup>5.396</sup> , <span class='target'>裁判</span> <u>判罚</u><sup>6.808</sup> <u>点球</u><sup>4.372</sup> 。 本 <u>赛季</u><sup>2.097</sup> 加盟 太阳神 的 马麦罗 操 <small>刀 主罚 命中 , 为 太阳神队 首开 纪录 。 失球</small>""",-0.002857372910968,3.38247858972744,NA,NA
裁判/N/XIN_CMN_19980727_wpr/16548,裁判/N/XIN_CMN_19980727_wpr/16548,裁判,XIN,Mainland,quality,世界杯/N;裁判/N;执/V;比赛/N;铲球/N;背后/N;国际足联/N;表现/N,"""<small>。 这 次 研讨会 8月 1日 至 3 日 吉隆坡</small> 举行 。 与会 <u>裁判</u><sup>5.709</sup> 分析 今年 <u>世界杯</u><sup>2.5</sup> <u>比赛</u><sup>2.634</sup> <u>执</u><sup>1.872</sup> 法 <span class='target'>裁判</span> 的 <u>表现</u><sup>1.501</sup> , 并 重点 讨论 <u>国际足联</u><sup>4.164</sup> <u>背后</u><sup>2.713</sup> <u>铲球</u><sup>5.986</sup> 的 <small>新规 定 。 通讯 : 众志成城 战苍龙 －－ 湖北省 百万</small>""",0.432179365830142,-0.925722833940517,NA,NA
裁判/N/CNA_CMN_20000727_wpr/136445,裁判/N/CNA_CMN_20000727_wpr/136445,裁判,CNA,Taiwan,quality,韩队/N;下场/V;裁判/N;叫/V;赛/V;南韩队/N;警告/V;主审/N,"""<small>两 分 , 南韩队 的 职员 上 球场 抗议 ,</small> <u>裁判</u><sup>5.709</sup> 请 下去 , 南 <u>韩队</u><sup>2.771</sup> 阵容 <u>叫</u><sup>1.195</sup> <u>下场</u><sup>3.91</sup> , <span class='target'>裁判</span> 请 <u>南韩队</u><sup>3.251</sup> 回到场 上 继续 完成 <u>赛</u><sup>2.067</sup> , <u>主审</u><sup>5.084</sup> <u>警告</u><sup>1.254</sup> <small>, 如果 回到场 上 比赛 , 这 场 赛会 没收</small>""",0.586497031241471,-0.01589171245938,NA,NA
裁判/N/CNA_CMN_19950107_wpr/36384,裁判/N/CNA_CMN_19950107_wpr/36384,裁判,CNA,Taiwan,quality,;品质/N,"""<small>四级 三审制 」 进行 讨论 , 与会 委员 认为 实施</small> 「 四级 三审制 」 并 纾解 讼员 、 提 高 <span class='target'>裁判</span> <u>品质</u><sup>1.937</sup> 的 重要 关键 , 改善 週边 环境 配合 才能 <small>有效 达 到 目的 。 司法院长 施启扬 上午 主持 司法</small>""",6.7484408040289,-3.07963870903547,NA,NA
裁判/N/CNA_CMN_19910624_wpr/67537,裁判/N/CNA_CMN_19910624_wpr/67537,裁判,CNA,Taiwan,quality,丢/V;脏话/N;骂/V;表现/N;野蛮/V,"""<small>队伍 。 报导 中 说 , 北平队 的 支持者 场</small> 内 「 <u>丢</u><sup>1.808</sup> 东西 」 , 并 「 <u>脏话</u><sup>4.011</sup> <u>骂</u><sup>3.085</sup> <span class='target'>裁判</span> 」 , 乃是 「 <u>野蛮</u><sup>1.57</sup> 的 <u>表现</u><sup>1.501</sup> 」 。 欧洲 <small>汇市 美元 暴涨 ( 中央社 伦敦 二十四 日 法新电 )</small>""",2.45435342266997,2.64519739055404,NA,NA
裁判/N/CNA_CMN_20010520_wpr/56635,裁判/N/CNA_CMN_20010520_wpr/56635,裁判,CNA,Taiwan,quality,场/N;比赛/N;警告/N;主审/N,"""<small>大学 与 国立 中兴 大学 争取 准决赛权 时 , 第二</small> <u>场</u><sup>1.975</sup> <u>比赛</u><sup>2.634</sup> 中 双方 臀部 着 地 过 久 , <span class='target'>裁判</span> 分别 <u>警告</u><sup>1.843</sup> 二 次 ; <u>主审</u><sup>5.084</sup> 甚 至 二 度 <small>宣佈 重赛 , 虽然 最后 逢甲 大学 惊涛骇浪 中 获胜</small>""",0.401562617092561,1.27623111914801,NA,NA
裁判/N/CNA_CMN_19930106_wpr/59096,裁判/N/CNA_CMN_19930106_wpr/59096,裁判,CNA,Taiwan,quality,国家级/N;比赛/N;锦标赛/N;讲习/N;教练/N,"""<small>射击 运动 的 水准 。 射击 协会 今天 表示 ,</small> 训练 和 <u>比赛</u><sup>2.634</sup> 的 内容 包括 二 月份 举办 <u>国家级</u><sup>2.956</sup> <span class='target'>裁判</span> <u>教练</u><sup>3.269</sup> <u>讲习</u><sup>4.034</sup> 和 全国 自由盃 射击 <u>锦标赛</u><sup>1.185</sup> , 三 月份 <small>举办 第十三 届 全国 青年盃 射击 锦标赛 , 四 月份</small>""",-5.23319935200405,-2.08444328256172,NA,NA
裁判/N/XIN_CMN_20030329_wpr/38533,裁判/N/XIN_CMN_20030329_wpr/38533,裁判,XIN,Mainland,quality,分/V;球员/N;分钟/N;给出/V;得分/N,"""<small>比分 扳平 。 之后 沃勒 尔 虽 很 快 换上</small> 库拉尼 等 <u>球员</u><sup>3.304</sup> 力图 全 取 三 <u>分</u><sup>1.376</sup> , 但 <span class='target'>裁判</span> <u>给出</u><sup>4.702</sup> 了 5 <u>分钟</u><sup>2.021</sup> 的 加 时 用尽 之后 <u>得分</u><sup>2.777</sup> <small>, 被迫 接受 平局 。 面对 平局 的 结果 ,</small>""",-0.980878488229861,3.56215358135749,NA,NA
裁判/N/CNA_CMN_20000716_wpr/23144,裁判/N/CNA_CMN_20000716_wpr/23144,裁判,CNA,Taiwan,quality,;路易斯/N;获胜/V;结束/N;判定/N;比赛/N,"""<small>左右 组合 连击拳 波塔 逼到 围绳 边 , 波塔 仰卧</small> 围绳 外 , 虽然 波塔 很 快 脚抽 回 , <span class='target'>裁判</span> <u>判定</u><sup>3.889</sup> <u>比赛</u><sup>2.634</sup> <u>结束</u><sup>1.139</sup> , <u>路易斯</u><sup>1.988</sup> <u>获胜</u><sup>2.731</sup> 。 <u>路易斯</u><sup>1.988</sup> 今天 <u>获胜</u><sup>2.731</sup> <small>后 唿 , 「 感觉 棒 透 ! 」 他</small>""",-3.48954157111905,3.66719443979498,NA,NA
裁判/N/CNA_CMN_19940703_wpr/75494,裁判/N/CNA_CMN_19940703_wpr/75494,裁判,CNA,Taiwan,quality,队/N;球赛/N;警告/N;出示/V;场/N,"""<small>拚斗 勇勐 , 具有 斗牛 精神 的 西班牙队 多 次</small> 构 成 威胁 , 两 <u>队</u><sup>1.601</sup> 各 有 三 次 <span class='target'>裁判</span> <u>出示</u><sup>5.048</sup> 黄卡 <u>警告</u><sup>1.843</sup> 的 纪录 。 这 <u>场</u><sup>1.975</sup> <u>球赛</u><sup>2.668</sup> 瑞士国营 <small>三 家 电视台 法 、 德 、 义 语 转播</small>""",1.18947157272532,4.43011044698828,NA,NA
裁判/N/XIN_CMN_20030523_wpr/59193,裁判/N/XIN_CMN_20030523_wpr/59193,裁判,XIN,Mainland,quality,错/V;判/V;罚/V,"""<small>判罚 输掉 了 整 场 比赛 。 仲 裁 委员会</small> 说 : “ 相关 调查 确认 谁 谁 <u>错</u><sup>2.695</sup> , <span class='target'>裁判</span> 的 <u>判</u><sup>4.055</sup> <u>罚</u><sup>3.972</sup> 是 值得 怀疑 的 。 ” 但 <small>该 委员会 解释 说 : “ 无论如何 , 国 际</small>""",3.16523326086816,2.0468762826376,NA,NA
裁判/N/CNA_CMN_19941228_wpr/74278,裁判/N/CNA_CMN_19941228_wpr/74278,裁判,CNA,Taiwan,quality,录影带/N;区进/V;检视/V;比赛/N;公正/V;客观/N,"""<small>中 表示 , 菲律 宾 职篮 裁判 目前 每 场</small> <u>比赛</u><sup>2.634</sup> 后 <u>检视</u><sup>1.566</sup> <u>录影带</u><sup>1.491</sup> , 责任 <u>区进</u><sup>5.3</sup> 行进行 检讨 , <span class='target'>裁判</span> 不但 自信心 保持 <u>客观</u><sup>1.93</sup> 、 <u>公正</u><sup>3.109</sup> , 而 且 有 <small>任何 利益 偏袒 , 否则 发现 开除 资格 , 录用</small>""",4.03042071077988,-2.86648616492498,NA,NA
裁判/N/CNA_CMN_19961024_wpr/130797,裁判/N/CNA_CMN_19961024_wpr/130797,裁判,CNA,Taiwan,quality,平息/V;严/V;区运/N;跳水赛/N;评分/V,"""<small>起因于 给分 意见 相左 , 进而 发生 拉扯 , 裁判长</small> 杨传广 劝阻 后 <u>平息</u><sup>1.466</sup> , 但 <u>严</u><sup>1.552</sup> 格 要求 日后 <span class='target'>裁判</span> <u>评分</u><sup>4.386</sup> 时 不得 交谈 。 <u>区运</u><sup>2.693</sup> <u>跳水赛</u><sup>2.314</sup> 第三 天 继续 <small>高雄市 立 国际标 准 游泳池 举行 , 今天 进行 三</small>""",-3.23528703938189,0.204382109232592,NA,NA
裁判/N/CNA_CMN_19990519_wpr/137328,裁判/N/CNA_CMN_19990519_wpr/137328,裁判,CNA,Taiwan,quality,名单/N;领队/N,"""<small>获得奖 牌 , 为 国 增光 。 中华 角力 代表队</small> 全体 队职 <u>名单</u><sup>1.296</sup> 如下 : 总领队 : 赖茂雄 。 国际 <span class='target'>裁判</span> : 张仙娟 、 杨启明 。 自由式 : <u>领队</u><sup>2.94</sup> 李成显 、 <small>教练 MAJID TORK AN 、 队员 陈瑞贤 、 周鸿杰 、</small>""",-4.36674303298605,-1.93394814443556,NA,NA
裁判/V/CNA_CMN_19931016_wpr/78864,裁判/V/CNA_CMN_19931016_wpr/78864,裁判,CNA,Taiwan,quality,委员会/N;教练/V;委员会/N,"""<small>, 其他 委员会 召集人 是 : 技术 委员会 – 蔡敏忠</small> 。 纪律 <u>委员会</u><sup>2.377</sup> – 王纯健 <u>教练</u><sup>5.161</sup> <u>委员会</u><sup>2.377</sup> – 陈润波 。 <span class='target'>裁判</span> <u>委员会</u><sup>2.377</sup> – 王富雄 。 慢 垒 联盟 会长 – 王祺 <small>。 获选为 理事 十一 人 是 : 吴东亮 、 王纯健</small>""",-3.84125323154801,-1.7225115582612,NA,NA
裁判/N/CNA_CMN_20010504_wpr/12679,裁判/N/CNA_CMN_20010504_wpr/12679,裁判,CNA,Taiwan,quality,国光/N;奖章/N;教练/V;审/V;讲习/N,"""<small>方式 , 竞技 运动 的 三 项 业务 以及 全民</small> 运动处 非 亚奥运 业务 的 <u>国光</u><sup>1.788</sup> <u>奖章</u><sup>1.046</sup> 审查 、 <u>教练</u><sup>3.261</sup> <span class='target'>裁判</span> <u>讲习</u><sup>4.034</sup> 、 身心 障碍 奖励 <u>审</u><sup>2.177</sup> 查 等 事宜 交由 <small>体总 执行 , 最 快 下 週 可以 议价 ,</small>""",-5.25190158568288,-3.0856893913257,NA,NA
裁判/N/XIN_CMN_19990919_wpr/30963,裁判/N/XIN_CMN_19990919_wpr/30963,裁判,XIN,Mainland,quality,;114/N;计分/N,"""<small>几 轮 中 明显 被动 , 但 后 三 轮</small> 中 发挥力 大 拳沉 的 优势 。 一 个 美国 <span class='target'>裁判</span> 的 <u>计分</u><sup>2.857</sup> 为 <u>114</u><sup>2.701</sup> 平 , 另 一 个 美国 <small>裁判 和 一 名 比利时 裁判 判 特里 尼达德 115</small>""",-2.83168071322012,0.090186160682699,NA,NA
裁判/N/XIN_CMN_19970412_wpr/31509,裁判/N/XIN_CMN_19970412_wpr/31509,裁判,XIN,Mainland,quality,黄牌/N;足球/N;因/C;砸/V;拖延/V;裁判/N;红牌/N;瓦尔/N;出示/V,"""<small>克 ・ 阿劳 约 守门员 瓦尔特米尔 出示 了 一 张</small> <u>黄牌</u><sup>5.34</sup> , <u>因</u><sup>1.328</sup> 他 <u>拖延</u><sup>1.355</sup> 时间 。 瓦尔特米尔 <u>足球</u><sup>2.768</sup> <u>砸</u><sup>1.626</sup> <span class='target'>裁判</span> 。 <u>裁判</u><sup>5.709</sup> <u>出示</u><sup>5.048</sup> <u>红牌</u><sup>5.76</sup> , <u>瓦尔</u><sup>2.448</sup> 特米尔 面对 着 电视 <small>摄 镜头 和 场内 6万 观众 攻击 裁判 , 他</small>""",1.56133539598319,3.79768914060705,NA,NA
裁判/N/XIN_CMN_20000726_wpr/35755,裁判/N/XIN_CMN_20000726_wpr/35755,裁判,XIN,Mainland,quality,公正/V;球员/N;追打/V;足协/N,"""<small>主裁判 孙彦 本 场 比赛 的 判罚 是 正确 和</small> <u>公正</u><sup>3.109</sup> 的 。 这 种 情况 下 发生 <u>球员</u><sup>3.304</sup> <u>追打</u><sup>3.914</sup> <span class='target'>裁判</span> 事件 , 令 人 震惊 。 昨天 , 中国 <u>足协</u><sup>3.49</sup> <small>官员 表示 这 起 事件 严肃 处理 。 230 名</small>""",-1.25015343560005,-1.19278559690856,NA,NA
裁判/N/CNA_CMN_19940425_wpr/34358,裁判/N/CNA_CMN_19940425_wpr/34358,裁判,CNA,Taiwan,quality,选手/N;教练/V;排球/N;名/N;女垒/N;名/N;队/N,"""<small>先行 作业 。 女足 : 选手 十八 名 、 职员</small> 三 <u>名</u><sup>1.248</sup> 。 <u>排球</u><sup>1.603</sup> : <u>选手</u><sup>1.856</sup> 十二 <u>名</u><sup>1.248</sup> 、 <u>教练</u><sup>3.261</sup> <span class='target'>裁判</span> 等 五 <u>名</u><sup>1.248</sup> 。 <u>女垒</u><sup>2.767</sup> : 报名 一 <u>队</u><sup>1.601</sup> , <small>选手 十七 名 。 中华民国 体育 运动 总会 秘书长 蔡特龙</small>""",-4.89993436798921,0.10037838025743,NA,NA
裁判/N/CNA_CMN_19960922_wpr/63323,裁判/N/CNA_CMN_19960922_wpr/63323,裁判,CNA,Taiwan,quality,李娟/N;比赛/N;脸/N;球员/N,"""<small>裁判 , 她 是 来自 大陆 四川省 的 李娟 。</small> 年龄 才 三十 岁出 头 的 <u>李娟</u><sup>4.962</sup> <u>比赛</u><sup>2.634</sup> 中 执行 <span class='target'>裁判</span> 任务 中 , 具有 甜美 圆 <u>脸</u><sup>1.259</sup> 使得 <u>球员</u><sup>3.304</sup> 心生畏惧 <small>, 不过 她 的 认真 执法 是 公认 , 而</small>""",-2.69436874904414,-0.232367913872473,NA,NA
裁判/N/XIN_CMN_20000521_wpr/2965,裁判/N/XIN_CMN_20000521_wpr/2965,裁判,XIN,Mainland,quality,黄牌/N;因/C;张/N;进球/N;罚/V;失控/V;红牌/N;场/N;出赛场/N,"""<small>但 动作 过 大 。 第六十一 分钟 时 , 泰达队</small> 的 <u>进球</u><sup>3.221</sup> 功 臣 爱默森 <u>因</u><sup>1.328</sup> 累计 两 <u>张</u><sup>1.264</sup> <u>黄牌</u><sup>5.34</sup> <span class='target'>裁判</span> <u>红牌</u><sup>5.76</sup> <u>罚</u><sup>3.972</sup> <u>出赛场</u><sup>5.608</sup> , 使 <u>场</u><sup>1.975</sup> 上 局面 <u>失控</u><sup>1.652</sup> 。 <small>双方 的 中国 球员 此 争论 不休 时 , 验</small>""",0.844103851652487,4.06827319042973,2,in
裁判/N/CNA_CMN_19970403_wpr/105590,裁判/N/CNA_CMN_19970403_wpr/105590,裁判,CNA,Taiwan,quality,哥伦比亚/N;球员/N;守门/N;判/V;罚球/V;队/N;出场/V,"""<small>优势 , 但 在下 半 场 终了 前 十二 分钟</small> , 发生 <u>哥伦比亚</u><sup>1.253</sup> <u>球员</u><sup>3.304</sup> 和 巴拉圭 <u>守门</u><sup>3.449</sup> 打架 事件 , <span class='target'>裁判</span> 两 人 <u>出场</u><sup>3.619</sup> , <u>判</u><sup>4.055</sup> <u>罚球</u><sup>3.73</sup> , 哥 <u>队</u><sup>1.601</sup> 分成 <small>一 一 的 局面 , 数万 巴拉圭 观众 寂寞 无声</small>""",-0.223041673810333,3.31096851083321,NA,NA
