"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"长传/N/CNA_CMN_19970127_wpr/34087","长传/N/CNA_CMN_19970127_wpr/34087","长传","CNA","Taiwan","quality","达阵/V;四分卫/N;","""<small>边 锋 怀特 , 配合 特别组 回攻员 霍华德 的 一</small> 次 回攻 <u>达阵</u><sup>7.57</sup> , 及 <u>四分卫</u><sup>7.511</sup> 费佛 的 两 次 <span class='target'>长传</span> , 让 代表 国家 联盟 的 绿 湾包装 人队 , <small>阔别 二十九 年 后 , 三十 五 二十一 , 击败</small>""",-24.0971478741384,18.2876746559996,NA
"长传/N/XIN_CMN_20030609_wpr/4732","长传/N/XIN_CMN_20030609_wpr/4732","长传","XIN","Mainland","quality","分钟/N;队友/N;接/V;比赛/N;进行到/V;破门/N","""<small>乌拉圭队 的 友谊赛 是 一 场 纪念 2002年 世界杯 的</small> 赛事 。 <u>比赛</u><sup>1.254</sup> <u>进行到</u><sup>4.495</sup> 第13 <u>分钟</u><sup>4.706</sup> , 奥尔诺斯 <u>接</u><sup>4.659</sup> <u>队友</u><sup>5.956</sup> <span class='target'>长传</span> 首先 <u>破门</u><sup>5.74</sup> 。 双方 有来有往 , 有 攻守 。 第53 <small>分钟 , 阿布鲁 抓住 机会 , 为 乌拉圭队 锁定 胜局</small>""",-9.80048886627571,-4.0988355451724,NA
"长传/N/CNA_CMN_20040724_wpr/40152","长传/N/CNA_CMN_20040724_wpr/40152","长传","CNA","Taiwan","quality","后/N;","""<small>四 坏 , 形成 满垒 无 人 出局 。 统一</small> 打击 罗敏卿 击出 右外野 飞球 , 兄弟 彭政闵 接杀 <u>后</u><sup>1.121</sup> <span class='target'>长传</span> 本垒 刺杀 回 本垒 的 跑者 , 形成 两 人 <small>出局 , 统一 攻势 瓦解 大半 。 最后 半 局</small>""",3.40295053814597,-35.9239668774737,NA
"传中/N/XIN_CMN_19950702_wpr/7136","传中/N/XIN_CMN_19950702_wpr/7136","传中","XIN","Mainland","quality","底/N;分钟/N;号/N;下/V;中国队/N;号/N;头/N;破网/N;球/N","""<small>组织 显得 软弱 , 进攻 上半场 犀利 。 终场 前</small> 四 <u>分钟</u><sup>5.076</sup> , <u>中国队</u><sup>3.64</sup> 4 <u>号</u><sup>3.935</sup> 张恩华 左侧 <u>下</u><sup>4.205</sup> <u>底</u><sup>3.192</sup> <span class='target'>传中</span> , 11 <u>号</u><sup>3.935</sup> 庄毅 <u>头</u><sup>4.348</sup> <u>球</u><sup>5.604</sup> <u>破网</u><sup>7.64</sup> 建功 , 为 <small>中国队 锦上添花 。 新加坡队 下 半 场 有 几 次</small>""",-24.1890812751127,1.17510615415526,NA
"长传/N/XIN_CMN_20040818_wpr/101577","长传/N/XIN_CMN_20040818_wpr/101577","长传","XIN","Mainland","quality","反/V;分钟/N;成功/V;接/V;德国队/N;门/N;门将/N;对方/N","""<small>左下角 , 令 奥地利队 门将 曼德尔望 球 兴叹 。 第73</small> <u>分钟</u><sup>4.706</sup> , <u>德国队</u><sup>3.985</sup> <u>反</u><sup>1.487</sup> 越位 <u>成功</u><sup>1.576</sup> , 库兰伊 <u>接</u><sup>4.659</sup> 巴拉克 <span class='target'>长传</span> , 盘 过 <u>对方</u><sup>4.809</sup> 弃 <u>门</u><sup>3.073</sup> 而 出 的 <u>门将</u><sup>5.277</sup> <small>, 球 送入 空门 , 上演 了 “ 帽子 戏法</small>""",-1.64115653476765,-0.284281506819565,NA
"长传/N/XIN_CMN_20020321_wpr/33709","长传/N/XIN_CMN_20020321_wpr/33709","长传","XIN","Mainland","quality","分钟/N;发动/V;日本队/N;半/N;场/N;面对/V;中场/N;球员/N;反击/V","""<small>发起 反击 , 让 乌 克 兰队 守门员 惊出 一身</small> 冷汗 。 下 <u>半</u><sup>2.279</sup> <u>场</u><sup>2.717</sup> 第18 <u>分钟</u><sup>4.706</sup> , <u>日本队</u><sup>3.657</sup> <u>发动</u><sup>3.415</sup> <span class='target'>长传</span> <u>反击</u><sup>6.169</sup> , <u>中场</u><sup>5.945</sup> <u>球员</u><sup>2.729</sup> 小笠原 满 男 单刀赴会 , <u>面对</u><sup>2.371</sup> <small>出击 的 乌克兰 守队 门员 拔脚 劲射 , 皮球 擦右</small>""",17.8502353837717,20.4383040066711,NA
"长传/N/CNA_CMN_20021012_wpr/111243","长传/N/CNA_CMN_20021012_wpr/111243","长传","CNA","Taiwan","quality","冲/V;","""<small>, 陈 致远 敲出 深处 的 强劲 滚地球 , 前</small> <u>冲</u><sup>4.838</sup> 并 採用 头部 滑垒 , 鲸队 的 游击手 郑昌明 <span class='target'>长传</span> 一垒 方向 偏 , 形成 内野 安打 , 垒 上 <small>两 名 跑者 回垒 得分 。 此 时 , 像队</small>""",32.0063643560569,4.73850689480617,NA
"长传/N/XIN_CMN_19950702_wpr/2405","长传/N/XIN_CMN_19950702_wpr/2405","长传","XIN","Mainland","quality","北京队/N;号/N;队友/N;右/N;接/V;11/N;北京队/N;门/N;网/N;前/N;球/N","""<small>的 成绩 进入 八 强 。 上半时 第九 分钟 时</small> , <u>北京队</u><sup>4.68</sup> <u>11</u><sup>2.121</sup> <u>号</u><sup>3.159</sup> 高峰 <u>接</u><sup>4.659</sup> <u>队友</u><sup>5.956</sup> <u>右</u><sup>3.375</sup> 路一 记 <span class='target'>长传</span> , <u>门</u><sup>3.073</sup> <u>前</u><sup>2.03</sup> <u>球</u><sup>4.654</sup> 踢入 <u>网</u><sup>2.763</sup> 内 , 为 <u>北京队</u><sup>4.68</sup> <small>首开 纪录 。 3 分钟 后 , 北京队 15 号</small>""",1.43060327979424,-19.1524401013399,2
"长传/N/CNA_CMN_20020603_wpr/157930","长传/N/CNA_CMN_20020603_wpr/157930","长传","CNA","Taiwan","quality","分钟/N;队友/N;后/N;面对/V;摆脱/V;防守/V;门将/N;球员/N","""<small>里 二十 码 处 起 左脚 劲射 , 球 右上角</small> 挂网 。 二十 <u>分钟</u><sup>4.706</sup> <u>后</u><sup>1.121</sup> , 魏 里 接获 <u>队友</u><sup>5.956</sup> <span class='target'>长传</span> , <u>摆脱</u><sup>3.219</sup> <u>防守</u><sup>4.821</sup> <u>球员</u><sup>2.729</sup> , <u>面对</u><sup>2.371</sup> 厄瓜多 <u>门将</u><sup>5.277</sup> 塞 瓦约 <small>斯 , 起脚 抽射 , 踢 中塞 瓦约 斯 ,</small>""",7.78084249671203,19.2783449904341,NA
"长传/N/XIN_CMN_20010811_wpr/16742","长传/N/XIN_CMN_20010811_wpr/16742","长传","XIN","Mainland","quality","只/D;队员/N;发挥/N;得/D","""<small>无趣 的 原因 归结 场地 的 质量 上 , 认为</small> 长春 体育场 的 场地 好 , <u>队员</u><sup>3.616</sup> 们 <u>只</u><sup>1.242</sup> 进行 <span class='target'>长传</span> , 影响 了 水平 的 <u>发挥</u><sup>2.049</sup> , 否则 踢 <u>得</u><sup>1.667</sup> <small>更 好 。 这 场 比赛 的 当值主 裁判 是</small>""",19.1904730883757,30.173082257531,NA
"长传/N/XIN_CMN_20040313_wpr/39763","长传/N/XIN_CMN_20040313_wpr/39763","长传","XIN","Mainland","quality","分钟/N;后场/N;脚/N;后/N;头/N;后卫/N;球/N","""<small>极 大地 振奋 了 罗斯 托克队 的 士气 。 第65</small> <u>分钟</u><sup>4.706</sup> , 罗斯 托克队 故伎 重演 , <u>后场</u><sup>8.155</sup> 大 <u>脚</u><sup>5.011</sup> <span class='target'>长传</span> , 马克斯 <u>头</u><sup>2.446</sup> <u>球</u><sup>4.654</sup> 摆渡 <u>后</u><sup>1.121</sup> , 拜 仁队 <u>后卫</u><sup>5.616</sup> <small>库福尔 失误 , 阿 维德森近 距离 右脚 射门 , 分</small>""",10.3897221615531,8.99323664129026,NA
"传中/N/XIN_CMN_20020623_wpr/18002","传中/N/XIN_CMN_20020623_wpr/18002","传中","XIN","Mainland","quality","分钟/N;号/N;边/N;接/V;路/N;攻破/V;头/N;球/N","""<small>猛攻 后 , 打出 了 自己 的 风格 , 第</small> 二十二 <u>分钟</u><sup>5.076</sup> , 波导队 29 <u>号</u><sup>3.935</sup> 李金羽 <u>接</u><sup>5.012</sup> <u>边</u><sup>3.2</sup> <u>路</u><sup>4.243</sup> <span class='target'>传中</span> <u>球</u><sup>5.604</sup> , 狮子 甩 <u>头</u><sup>4.348</sup> <u>攻破</u><sup>6.123</sup> 了 区楚良 把守 的 <small>大门 。 3 分钟 以后 , 波导队 的 10 号</small>""",-19.5619794712382,-11.3939700588695,NA
"传中/N/XIN_CMN_20020921_wpr/28760","传中/N/XIN_CMN_20020921_wpr/28760","传中","XIN","Mainland","quality","队友/N;接/V;分钟/N;时/N;后/N;破网/N","""<small>。 下 半 场 开始 仅 三 分钟 , 如今</small> 成为 拜仁队 新 的 铁血 领袖 的 巴拉克 <u>接</u><sup>5.012</sup> <u>队友</u><sup>6.473</sup> <span class='target'>传中</span> <u>后</u><sup>1.555</sup> 轻松 <u>破网</u><sup>7.64</sup> , 第 76 <u>分钟</u><sup>5.076</sup> <u>时</u><sup>1.826</sup> 埃尔博 锦上添花 <small>, 3 : 1 击败 对手 。 此 战 获胜</small>""",-14.7802991963401,-3.68595583891945,NA
"长传/N/XIN_CMN_20010823_wpr/44346","长传/N/XIN_CMN_20010823_wpr/44346","长传","XIN","Mainland","quality","快速/V;短传/N;脚/N;范围/N;转移/V","""<small>的 中国 姑娘 们 上半场 踢 得 很 活跃 ,</small> <u>快速</u><sup>4.231</sup> 巧妙 的 两三 <u>脚</u><sup>5.011</sup> <u>短传</u><sup>8.131</sup> , 大 <u>范围</u><sup>1.584</sup> 的 <span class='target'>长传</span> <u>转移</u><sup>4.809</sup> , 牢牢 控制 了 场上 的 赛 节奏 , <small>水银 泻地 般 的 攻势 令 芬兰队 防不胜防 。 比赛</small>""",31.1673143082656,39.1497912479349,3
"长传/N/CNA_CMN_19950621_wpr/135309","长传/N/CNA_CMN_19950621_wpr/135309","长传","CNA","Taiwan","quality","号/N;队友/N;分/V;快攻/V","""<small>大 部分 攻势 , 保持 领先 。 中华队 落后 情形</small> 下 紧追不舍 , 十 <u>号</u><sup>3.159</sup> 东方 介德 获 <u>队友</u><sup>5.956</sup> 抄截 <span class='target'>长传</span> , <u>快攻</u><sup>6.664</sup> 上篮 加罚 <u>分</u><sup>2.365</sup> , 比数 追成 二十二 二十八 <small>, 仅 落后 六 分 。 沙乌地阿拉伯 一 开始 採取</small>""",44.2070628604748,13.2252084036499,NA
"传中/N/XIN_CMN_20040731_wpr/45210","传中/N/XIN_CMN_20040731_wpr/45210","传中","XIN","Mainland","quality","分钟/N;时/N;对方/N;3/N;次/N;球/N","""<small>” 。 而 韩国队 的 后卫 朴珍燮 小小 地 帮</small> 了 对手 一 , 他 第51 <u>分钟</u><sup>5.076</sup> <u>时</u><sup>1.826</sup> <u>对方</u><sup>4.827</sup> 的 <span class='target'>传中</span> <u>球</u><sup>5.604</sup> “ 摆乌龙 ” 。 , <u>3</u><sup>1.465</sup> <u>次</u><sup>1.086</sup> 夺得 亚洲杯 <small>的 伊朗队 4 : 3 战胜 韩国队 , 夺冠 之</small>""",-3.12706459058982,7.13137185508317,1
"横传/N/CNA_CMN_19911118_wpr/52964","横传/N/CNA_CMN_19911118_wpr/52964","横传","CNA","Taiwan","quality",";迅速/V","""<small>的 义国 , 娘子军 的 表现 令 人 刮目相看 ,</small> 外界 低估 了 她们 的 实力 。 义队 的 攻击力 <span class='target'>横传</span> 准确 、 <u>迅速</u><sup>2.719</sup> 外 , 传 的 穿越 渗透球 具 <small>积极 作用 , 中华队 脚程 不及 对手 , 退 防</small>""",38.7568189526151,35.7975358220457,NA
"长传/N/XIN_CMN_19920125_wpr/52817","长传/N/XIN_CMN_19920125_wpr/52817","长传","XIN","Mainland","quality","利用/V;打法/N;进攻/V;发动/V;多次/V;中国队/N;突破/N;多次/V","""<small>的 猛拼猛抢 打法 , 失误 减少 。 泰国队 采用 快速</small> 反击 的 <u>打法</u><sup>5.683</sup> , <u>多次</u><sup>3.107</sup> <u>发动</u><sup>3.415</sup> <u>进攻</u><sup>4.255</sup> 。 <u>中国队</u><sup>3.36</sup> <u>利用</u><sup>2.833</sup> <span class='target'>长传</span> 以及 李晓 和 谢育新 的 <u>突破</u><sup>3.587</sup> , <u>多次</u><sup>3.107</sup> 使 泰国队 <small>门 前 告急 , 但 双方 破门 。 今晚 进行</small>""",33.1096622282082,23.3383151565497,NA
"长传/N/CNA_CMN_19940623_wpr/14090","长传/N/CNA_CMN_19940623_wpr/14090","长传","CNA","Taiwan","quality","分钟/N;美国队/N;时/N;球门/N;前/N;美国队/N","""<small>扫把 脚 」 艾斯 古巴 , 上 半 场 三十五</small> <u>分钟</u><sup>4.706</sup> <u>时</u><sup>1.343</sup> , 自己 <u>球门</u><sup>5.342</sup> <u>前</u><sup>2.03</sup> 想 <u>美国队</u><sup>3.696</sup> 一 记 <span class='target'>长传</span> 踢掉 , 知 一 个 闪失 , 为 <u>美国队</u><sup>3.696</sup> 建立 <small>头功 , 若 是 艾斯 古巴 的 这 记 乌龙</small>""",-9.68577562540246,6.4471714765038,NA
"传中/N/CNA_CMN_19980708_wpr/13115","传中/N/CNA_CMN_19980708_wpr/13115","传中","CNA","Taiwan","quality","边/N;右/N;后/N;门/N;攻势/N;前/N;禁区/N","""<small>下 , 斗志 稍懈 , 致 后防 出现 要命 漏洞</small> 。 荷兰 中场 大将 德尔波 截球 <u>后</u><sup>1.555</sup> , <u>右</u><sup>4.753</sup> <u>边</u><sup>3.2</sup> <span class='target'>传中</span> 策动 <u>攻势</u><sup>4.454</sup> , 埋伏 <u>门</u><sup>4.346</sup> <u>前</u><sup>2.413</sup> <u>禁区</u><sup>5.766</sup> 的 苏利南 籍黑 <small>前锋 库伊 维特 乱军 中 跃起 头攻 , 巴西 后卫</small>""",-17.9603461627508,-39.8999864143474,6
"长传/N/XIN_CMN_19950430_wpr/8008","长传/N/XIN_CMN_19950430_wpr/8008","长传","XIN","Mainland","quality","号/N;队友/N;记/N;前/N;","""<small>八一 队 门 前 。 第五 分钟 , 埋伏 门</small> <u>前</u><sup>2.03</sup> 的 17 <u>号</u><sup>3.159</sup> 刘兆旭接 到 <u>队友</u><sup>5.956</sup> 的 一 <u>记</u><sup>5.665</sup> <span class='target'>长传</span> , 果断 侧身 抽射 , 为 海牛队 扳回 1 分 <small>。 海牛队 进球 后 , 进攻 的 节奏 加快 ,</small>""",10.2033206884351,-23.8716597978129,NA
"传中/N/XIN_CMN_19970504_wpr/4133","传中/N/XIN_CMN_19970504_wpr/4133","传中","XIN","Mainland","quality","队友/N;罚球区/N;接/V;左/N;记/N;路/N;网/N;内/N;起脚/V;球/N","""<small>门 前 。 11 号 斯 ・ 马 里 斯</small> 冲进 <u>罚球区</u><sup>6.678</sup> , <u>接</u><sup>5.012</sup> <u>队友</u><sup>6.473</sup> 的 一 <u>记</u><sup>4.587</sup> <u>左</u><sup>5.137</sup> <u>路</u><sup>4.243</sup> <span class='target'>传中</span> <u>球</u><sup>5.604</sup> , 转身 <u>起脚</u><sup>7.21</sup> , <u>球</u><sup>5.604</sup> 打入 <u>网</u><sup>3.959</sup> <u>内</u><sup>1.379</sup> 。 <small>10 分钟 后 , 迪那堡 队 卷土重来 。 6 号</small>""",-13.2539111120382,-24.9454762263854,NA
"长传/N/CNA_CMN_19911118_wpr/52737","长传/N/CNA_CMN_19911118_wpr/52737","长传","CNA","Taiwan","quality",";反/V;前锋/N","""<small>下 , 多 大 脚 球 踢 前 场 ,</small> 但 人高马大 的 义队 掌握 了 制空权 , 我方 的 <span class='target'>长传</span> 既 无 准头 、 缺 <u>前锋</u><sup>5.109</sup> 接应 , <u>反</u><sup>1.487</sup> 造成 <small>义队 另 一 波 的 反攻 。 中华队 中场 球员</small>""",3.31691583574655,32.950222451162,NA
"横传/N/XIN_CMN_19981126_wpr/53930","横传/N/XIN_CMN_19981126_wpr/53930","横传","XIN","Mainland","quality","底线/N;左/N;后/N;路/N;球/N;迅速/V;后卫/N","""<small>那 队 完成 了 防守 攻击 的 转换 。 30</small> 秒钟 <u>后</u><sup>2.036</sup> , 泽旦 <u>左</u><sup>5.321</sup> <u>路</u><sup>4.331</sup> <u>球</u><sup>5.471</sup> 带到 <u>底线</u><sup>6.624</sup> , <span class='target'>横传</span> , 联 <u>后卫</u><sup>5.286</sup> 跟进 <u>迅速</u><sup>2.719</sup> , 才 算 解围 。 <small>比赛 进行到 第六十七 分钟 时 , 联队 的 德 ・</small>""",-7.80024706528849,-41.4695435352427,NA
"传中/N/XIN_CMN_20010430_wpr/10792","传中/N/XIN_CMN_20010430_wpr/10792","传中","XIN","Mainland","quality","号/N;右/N;路/N;10/N;分钟/N;时/N;破门/N;劲射/V","""<small>攻入 吉林队 禁区 的 机会 。 比赛 开场 3 分钟</small> , 吉林队 <u>10</u><sup>1.739</sup> <u>号</u><sup>3.935</sup> 文虎 一 接队 友 <u>右</u><sup>4.753</sup> <u>路</u><sup>4.243</sup> <span class='target'>传中</span> <u>劲射</u><sup>7.025</sup> <u>破门</u><sup>6.736</sup> , 他 77 <u>分钟</u><sup>5.076</sup> 和 78 <u>分钟</u><sup>5.076</sup> <u>时</u><sup>1.826</sup> <small>两 次 攻破 澳门队 的 城池 , 完成 了 本</small>""",-25.2854052516626,-11.3245371647144,NA
"横传/N/CNA_CMN_20021022_wpr/177862","横传/N/CNA_CMN_20021022_wpr/177862","横传","CNA","Taiwan","quality","分钟/N;下/N;半/N;场/N;入网/N","""<small>上 半 场 结束 , 中华队 二 三 落后 。</small> <u>下</u><sup>1.253</sup> <u>半</u><sup>1.776</sup> <u>场</u><sup>1.946</sup> 第三十三 <u>分钟</u><sup>4.641</sup> , 张福祥 接获 张耀明 的 <span class='target'>横传</span> , 长射 <u>入网</u><sup>6.507</sup> , 一 度 为 中华队 比数 追成 <small>四 四 平手 ; 不过 马来西亚 第三十六 、 三十七 分钟</small>""",-15.9578545097298,6.74174565951004,NA
"传中/N/XIN_CMN_19960511_wpr/2838","传中/N/XIN_CMN_19960511_wpr/2838","传中","XIN","Mainland","quality","分钟/N;底线/N;时/N;左/N;路/N;城/N;下/N","""<small>, 路 和 两翼 全面 压 迫 对手 。 第六十一</small> <u>分钟</u><sup>5.076</sup> <u>时</u><sup>1.826</sup> , 汤乐普 快 马 杀到 <u>左</u><sup>5.137</sup> <u>路</u><sup>4.243</sup> <u>底线</u><sup>6.926</sup> <span class='target'>传中</span> , 埋伏 <u>城</u><sup>3.304</sup> <u>下</u><sup>1.749</sup> 的 纪玉杰候 个 正 着 , <small>小 角度 头 球 攻门 成功 。 海牛队 目前 保持</small>""",-7.99731308767393,-37.1277379540345,NA
"横传/N/CNA_CMN_20020603_wpr/2396","横传/N/CNA_CMN_20020603_wpr/2396","横传","CNA","Taiwan","quality","钟/N;下/N;半/N;场/N;门/N;后卫/N;西班牙/N;前/N;队/N","""<small>, 西班牙队 驰得点 。 下 半 场 西班牙 掌握 着</small> 主动权 , <u>下</u><sup>1.253</sup> <u>半</u><sup>1.776</sup> <u>场</u><sup>1.946</sup> 二十九 分 <u>钟</u><sup>4.13</sup> , 裴德洛 <span class='target'>横传</span> <u>门</u><sup>4.486</sup> <u>前</u><sup>2.403</sup> , 斯 <u>队</u><sup>2.47</sup> <u>后卫</u><sup>5.286</sup> 拦截 不及 , <u>西班牙</u><sup>2.858</sup> <small>中场 威雷隆 第一时间 抢进 , 抽 右脚 射门 , 为</small>""",-2.55549296709469,26.2253217702265,NA
"长传/N/XIN_CMN_20020402_wpr/25239","长传/N/XIN_CMN_20020402_wpr/25239","长传","XIN","Mainland","quality","队员/N;频频/V;利用/V;号/N;11/N;前锋/N;前/N;速度/N;场/N","""<small>弹出 , 后卫 大脚 解围 。 时间 流 逝 ,</small> 天津队 <u>队员</u><sup>3.616</sup> 体力 下降 , 大连队 不甘 平局 , <u>频频</u><sup>3.509</sup> <span class='target'>长传</span> <u>前</u><sup>2.03</sup> <u>场</u><sup>2.717</sup> , <u>利用</u><sup>2.833</sup> <u>11</u><sup>2.121</sup> <u>号</u><sup>3.159</sup> <u>前锋</u><sup>5.109</sup> 郑琴 的 <u>速度</u><sup>2.444</sup> <small>突破 , 但 很 好 把握 门 前 机会 ,</small>""",11.2448524443159,27.0021734350902,NA
