,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
越位/V/XIN_CMN_19990421_wpr/7725,越位/V/XIN_CMN_19990421_wpr/7725,越位,XIN,Mainland,quality,;传球/N;次数/N;进攻/V,"""<small>, 给 对方 中 前 场 造成 了 较 大</small> 的 压力 。 伊拉克国 奥队 士气 显得 沉闷 , 且 <span class='target'>越位</span> <u>次数</u><sup>3.145</sup> 较 多 , 影响 了 <u>传球</u><sup>5.922</sup> 和 <u>进攻</u><sup>4.067</sup> 。 <small>比赛 结束 后 , 中国 国奥队 教练 朱广沪 接受 记者</small>""",28.3995534681765,-21.6850992631028,NA,NA
越位/V/XIN_CMN_19980925_wpr/71574,越位/V/XIN_CMN_19980925_wpr/71574,越位,XIN,Mainland,quality,判/V;但是/C;球/N;攻入/V;分钟/N;时/N;第八十/N;前/N;在先/V,"""<small>但是 得势 不得 分 。 该 队 的 卡 ・</small> 里 德尔 <u>攻入</u><sup>5.763</sup> 一 <u>球</u><sup>4.938</sup> , <u>但是</u><sup>1.101</sup> 此 <u>球</u><sup>4.938</sup> <u>判</u><sup>5.202</sup> <span class='target'>越位</span> <u>在先</u><sup>7.502</sup> 。 <u>第八十</u><sup>5.75</sup> <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , 保 . 斯科尔斯 <u>前</u><sup>1.257</sup> <small>场 接到 替补 队员 安 ・ 科尔 的 一 个</small>""",-17.5108849534171,11.6117238028952,2,in
越位/V/XIN_CMN_20011006_wpr/15479,越位/V/XIN_CMN_20011006_wpr/15479,越位,XIN,Mainland,quality,单刀赴会/N;队员/N;突破/N;带/V;球/N;犯规/V;防/V;轻松/V,"""<small>扳回 分 。 三 分钟 后 , 桑托斯 中 路</small> <u>带</u><sup>2.193</sup> <u>球</u><sup>4.938</sup> <u>突破</u><sup>2.336</sup> , <u>单刀赴会</u><sup>7.517</sup> 。 舜天 <u>队员</u><sup>3.657</sup> 误以为 他 <span class='target'>越位</span> <u>犯规</u><sup>6.325</sup> , <u>防</u><sup>1.484</sup> 范 不力 , 结果 , 他 <u>轻松</u><sup>3.589</sup> <small>地 攻入 一 球 , 分 扳成 2平 。 舜天</small>""",18.0444057398063,-25.3333834828959,NA,NA
越位/V/CNA_CMN_20020613_wpr/175573,越位/V/CNA_CMN_20020613_wpr/175573,越位,CNA,Taiwan,quality,义大利/N;因为/C;算/V;而/C;场/N;比赛/N;最后/N;进/V;比赛/N;球/N;取消/V,"""<small>时 , 「 蓝衫军 」 义大利 两 度 进 球</small> <u>算</u><sup>3.014</sup> ; <u>而</u><sup>1.203</sup> 这 <u>场</u><sup>2.195</sup> <u>比赛</u><sup>1.979</sup> 中 , <u>义大利</u><sup>1.662</sup> <u>因为</u><sup>1.02</sup> <span class='target'>越位</span> , 两 度 <u>进</u><sup>2.086</sup> <u>球</u><sup>4.938</sup> <u>取消</u><sup>1.821</sup> 。 过当 <u>比赛</u><sup>1.979</sup> <u>最后</u><sup>1.036</sup> <small>时刻 , 两 队 确定 可以 晋 级 十六 强</small>""",18.550551664719,31.6557283768752,NA,NA
越位/V/XIN_CMN_20020611_wpr/38378,越位/V/XIN_CMN_20020611_wpr/38378,越位,XIN,Mainland,quality,5/N;点球/N;犯规/V;2/N;14/N;角球/N;射/V;15/N;控球/N;51/N;黄/N;49/N;红牌/N;乌龙球/N;牌/N;%/N;时间/N,"""<small>技术 统计 如下 : 沙特阿拉伯队 爱尔兰队 进 球0 3 射门</small> <u>射</u><sup>5.363</sup> 正5 <u>5</u><sup>1.425</sup> <u>犯规</u><sup>6.325</sup> <u>15</u><sup>1.36</sup> <u>14</u><sup>1.616</sup> <u>角球</u><sup>6.974</sup> <u>2</u><sup>2.017</sup> <u>5</u><sup>1.425</sup> <u>点球</u><sup>5.419</sup> <span class='target'>越位</span> <u>乌龙球</u><sup>9.011</sup> <u>黄</u><sup>4.051</sup> <u>牌</u><sup>3.26</sup> <u>红牌</u><sup>6.753</sup> <u>控球</u><sup>7.494</sup> <u>时间</u><sup>1.931</sup> <u>49</u><sup>3.063</sup> <u>%</u><sup>1.631</sup> <u>51</u><sup>2.936</sup> <u>%</u><sup>1.631</sup> <small>喀麦隆队 与 德国队 比赛 技术 统计 2002年 世界杯足 球赛 E</small>""",20.2025839366567,-50.3310432927936,NA,NA
越位/V/XIN_CMN_20030405_wpr/30016,越位/V/XIN_CMN_20030405_wpr/30016,越位,XIN,Mainland,quality,利用/V;分钟/N;时/N;次/N;门/N;攻/V;得手/V;机会/N,"""<small>指挥 的 北京 现代队 , 取得 来之不易 的 1 分</small> 。 第22 <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , 北京 现代队 <u>利用</u><sup>2.134</sup> 一 <u>次</u><sup>1.442</sup> <span class='target'>越位</span> <u>机会</u><sup>2.466</sup> , 马科斯 推射 空 <u>门</u><sup>2.851</sup> <u>得手</u><sup>4.58</sup> , <u>攻</u><sup>3.59</sup> 中 <small>了 加盟 北京队 的 首 粒 入球 后 , 马科斯</small>""",-4.92993452934599,-32.5896622407935,NA,NA
越位/V/XIN_CMN_20030227_wpr/64291,越位/V/XIN_CMN_20030227_wpr/64291,越位,XIN,Mainland,quality,反/V;时/N;成功/N;准确/V;利用/V;速度/N,"""<small>比赛 进行到 第67 分钟 时 , 利物浦队 前卫 默菲 妙传</small> , 欧文 跑位 <u>时</u><sup>1.419</sup> 机 非常 <u>准确</u><sup>2.953</sup> , <u>成功</u><sup>2.209</sup> <u>反</u><sup>3.137</sup> <span class='target'>越位</span> , 并 <u>利用</u><sup>2.134</sup> 他 的 <u>速度</u><sup>1.78</sup> 甩掉 身旁 的 两 <small>名 后卫 。 面对 上前 封堵 的 门将 库尔 ,</small>""",30.2336174001352,3.60245276550166,NA,NA
越位/V/CNA_CMN_19970731_wpr/7490,越位/V/CNA_CMN_19970731_wpr/7490,越位,CNA,Taiwan,quality,;而/C,"""<small>节目 中 批评 时政 的 港人 , 发现 他们 的</small> 地盘 「 健在 」 ; 怕 属下 的 报导 「 <span class='target'>越位</span> 」 , 误触 地雷 区 <u>而</u><sup>1.203</sup> 提心吊胆 的 传媒 编採 <small>主管 , 并 接到 「 有关 当局 」 的 警告</small>""",29.8853994270361,24.6894243120015,NA,NA
越位/V/CNA_CMN_20020616_wpr/95758,越位/V/CNA_CMN_20020616_wpr/95758,越位,CNA,Taiwan,quality,Gonzales/F;陷入/V;斯/N;劳尔/N;次/N;Raul/F;陷阱/N;错失/V;西班牙/N;机会/N,"""<small>九 次 的 越位 , 是 破坏力 奇大 的 莫瑞安提</small> <u>斯</u><sup>1.796</sup> <u>劳尔</u><sup>6.367</sup> ( <u>Raul</u><sup>8.942</sup> <u>Gonzales</u><sup>8.775</sup> ) , 多 <u>次</u><sup>1.442</sup> <u>陷入</u><sup>3.32</sup> <span class='target'>越位</span> <u>陷阱</u><sup>6.45</sup> , <u>错失</u><sup>6.217</sup> 了 不少 <u>机会</u><sup>2.466</sup> 。 <u>西班牙</u><sup>1.916</sup> 上 、 <small>下 半 场 各 有 一 次 进球 因为 越位</small>""",-37.1450958547797,30.1694444277325,NA,NA
越位/V/CNA_CMN_20020613_wpr/163354,越位/V/CNA_CMN_20020613_wpr/163354,越位,CNA,Taiwan,quality,传球/N;入/V;网/N;可惜/V;劲射/V;判/V;掌握/V;攻势/N;算/V;在先/V,"""<small>, 开赛 初 勐攻 。 英萨吉 ( Filippo Inzighi )</small> 在 六码处 接获 <u>传球</u><sup>5.922</sup> , <u>劲射</u><sup>4.955</sup> <u>入</u><sup>2.201</sup> <u>网</u><sup>3.101</sup> , <u>可惜</u><sup>4.596</sup> <span class='target'>越位</span> <u>在先</u><sup>7.502</sup> , <u>判</u><sup>5.202</sup> <u>算</u><sup>3.014</sup> 。 <u>掌握</u><sup>1.421</sup> 较 多 <u>攻势</u><sup>2.631</sup> 的 <small>义大利 久攻 不下 , 墨西哥 反 第三 十四 分钟 发动</small>""",-12.7240999697945,6.65166962049542,NA,NA
越位/V/XIN_CMN_20031002_wpr/38459,越位/V/XIN_CMN_20031002_wpr/38459,越位,XIN,Mainland,quality,什么/N;含义/N;概念/N;越位/V,"""<small>只 篮球 和 棒球 感兴趣 。 不过 美国人 的 足球</small> 知识 很 贫乏 , 大多数 人 搞 懂 <u>什么</u><sup>1.369</sup> 是 <span class='target'>越位</span> 。 回答 “ <u>越位</u><sup>7.237</sup> ” 这 一 <u>概念</u><sup>2.817</sup> 的 <u>含义</u><sup>4.743</sup> <small>时 , 很多 人 认为 越位 “ 进攻 球员 比赛</small>""",-32.9509800167391,-21.9165630902491,8,in
越位/V/CNA_CMN_20020603_wpr/152612,越位/V/CNA_CMN_20020603_wpr/152612,越位,CNA,Taiwan,quality,传球/N;队友/N;接/V;破网/N;码/N;最后/N,"""<small>化解 。 巴西 继续 土耳其 施压 , 第六十二 分钟 ,</small> 李瓦度 <u>接</u><sup>2.555</sup> 到 <u>队友</u><sup>4.068</sup> 的 <u>传球</u><sup>5.922</sup> , 头锤 <u>破网</u><sup>5.703</sup> , <span class='target'>越位</span> , <u>最后</u><sup>1.036</sup> 才 靠 着 十二 <u>码</u><sup>3.154</sup> 罚球 取胜 。 <small>910603 自强号 一 列车 因 主吊线 断落 困在 七堵 近</small>""",26.3603525437357,-27.7759905461973,NA,NA
越位/V/XIN_CMN_20010303_wpr/20526,越位/V/XIN_CMN_20010303_wpr/20526,越位,XIN,Mainland,quality,足球/N;但是/C;,"""<small>, 是 球迷 。 ” 他 表示 自己 虽然 喜爱</small> 体育 运动 , <u>但是</u><sup>1.101</sup> <u>足球</u><sup>2.077</sup> 知 之 甚少 , 连 <span class='target'>越位</span> 看 懂 。 与会者 愉快 的 笑声 中 , 李永金 <small>为 自己 球迷 的 举 动 进行 了 “ 誓师</small>""",25.551468814479,46.8298358517987,NA,NA
越位/V/CNA_CMN_20020508_wpr/51988,越位/V/CNA_CMN_20020508_wpr/51988,越位,CNA,Taiwan,quality,分钟/N;开赛/N;时/N;前锋/N;队友/N;位置/N,"""<small>日本队 说 是 项 好 消 息 。 马队 二军</small> 的 <u>前锋</u><sup>4.887</sup> 孔戈 <u>开赛</u><sup>2.521</sup> 二十七 <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , 一 个 <span class='target'>越位</span> 的 <u>位置</u><sup>3.087</sup> , 接应 <u>队友</u><sup>4.068</sup> 卡罗斯 踢出 的 一 个 <small>球 大 脚 攻进 了 唯一 的 分 。 此</small>""",-4.7451190445851,-17.4139545787051,NA,NA
越位/V/XIN_CMN_19950904_wpr/2459,越位/V/XIN_CMN_19950904_wpr/2459,越位,XIN,Mainland,quality,反/V;分钟/N;时/N;接/V;守门员/N;晃过/V;成功/V;带/V;球/N;攻入/V,"""<small>逐 出赛场 , 广东队 占据 场 上 优势 。 第六十</small> <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , 广东队 黎兵 <u>接</u><sup>2.555</sup> 谢育新 妙 传后 <u>反</u><sup>3.137</sup> <span class='target'>越位</span> <u>成功</u><sup>4.127</sup> , <u>带</u><sup>2.193</sup> <u>球</u><sup>4.938</sup> <u>晃过</u><sup>6.908</sup> <u>守门员</u><sup>5.606</sup> 施射 , 为主队 <u>攻入</u><sup>5.763</sup> <small>第二 个 球 。 终场 前 15 分钟 时 ,</small>""",7.59470950950221,-25.2537965359687,1,in
越位/V/XIN_CMN_20020611_wpr/15599,越位/V/XIN_CMN_20020611_wpr/15599,越位,XIN,Mainland,quality,3/N;23/N;点球/N;犯规/V;14/N;射门/V;角球/N;19/N;射/V;6/N;控球/N;5/N;黄/N;红牌/N;乌龙球/N;%/N;时间/N;45/N;55/N,"""<small>。 比赛 技术 统计 如下 : 塞内加尔队 乌拉圭队 进 球3</small> <u>3</u><sup>1.502</sup> <u>射门</u><sup>5.351</sup> <u>6</u><sup>1.401</sup> <u>14</u><sup>1.616</sup> <u>射</u><sup>5.363</sup> <u>犯规</u><sup>6.325</sup> <u>23</u><sup>1.616</sup> <u>19</u><sup>1.876</sup> <u>角球</u><sup>6.974</sup> <u>点球</u><sup>5.419</sup> <span class='target'>越位</span> <u>乌龙球</u><sup>9.011</sup> <u>黄</u><sup>4.051</sup> 牌7 <u>5</u><sup>1.425</sup> <u>红牌</u><sup>6.753</sup> <u>控球</u><sup>7.494</sup> <u>时间</u><sup>1.931</sup> <u>45</u><sup>3.023</sup> <u>%</u><sup>1.631</sup> <u>55</u><sup>3.129</sup> <small>% 观众 人数 : 33681 人 ( 完 ) 丹麦队</small>""",15.6150800724995,-46.5624324195421,NA,NA
越位/V/CNA_CMN_20020622_wpr/105631,越位/V/CNA_CMN_20020622_wpr/105631,越位,CNA,Taiwan,quality,越过/V;球门线/N;明显/V;但/C;因为/C;分钟/N;快速/V;进球/N;算/V;第二十四/N,"""<small>( Rustu Recber ) 身 后 , 补上 一 脚</small> , 虽然 <u>越过</u><sup>3.69</sup> 了 <u>球门线</u><sup>7.227</sup> , <u>但</u><sup>1.664</sup> <u>因为</u><sup>1.02</sup> <u>明显</u><sup>1.564</sup> 的 <span class='target'>越位</span> , <u>进球</u><sup>5.715</sup> 不 <u>算</u><sup>3.014</sup> 。 <u>第二十四</u><sup>4.39</sup> <u>分钟</u><sup>4.676</sup> , 土耳其 <u>快速</u><sup>2.662</sup> <small>反击 , 哈山 ( Hasan Sas ) 单刀 杀到 禁区</small>""",-17.6820635752014,-12.6078235408133,NA,NA
越位/V/CNA_CMN_20020526_wpr/1595,越位/V/CNA_CMN_20020526_wpr/1595,越位,CNA,Taiwan,quality,判/V;分钟/N;入网/N;射门/V;分钟/N;巴西队/N,"""<small>是 一样 , 伤 后 东山再起 的 罗纳度 多 踢</small> 了 十 <u>分钟</u><sup>4.676</sup> 。 罗纳度 两 度 <u>射门</u><sup>5.351</sup> <u>入网</u><sup>4.872</sup> <u>判</u><sup>5.202</sup> <span class='target'>越位</span> , 到 第五十二 <u>分钟</u><sup>4.676</sup> 建功 。 他 为 <u>巴西队</u><sup>3.4</sup> 开胡 <small>后 , 三 位 队友 进 一 球 , 四</small>""",2.96277037686971,6.70806666760035,NA,NA
越位/V/XIN_CMN_19920921_wpr/4975,越位/V/XIN_CMN_19920921_wpr/4975,越位,XIN,Mainland,quality,判/V;球迷/N;球员/N;而/C;罚/V;球员/N,"""<small>。 执法 中 , 黑 衣 判官 受 球员 或</small> <u>球迷</u><sup>1.833</sup> 追打 的 场面 司空 见惯 。 <u>而</u><sup>1.203</sup> <u>判</u><sup>5.202</sup> <u>球员</u><sup>3.136</sup> <span class='target'>越位</span> 或 <u>球员</u><sup>3.136</sup> <u>罚</u><sup>3.565</sup> 出场 外 是 他们 成为 “ 矢 <small>之 的 ” 的 原因 。 最 典型 的 例子</small>""",-6.88160245496929,33.0102869587962,NA,NA
越位/V/XIN_CMN_19980815_wpr/14895,越位/V/XIN_CMN_19980815_wpr/14895,越位,XIN,Mainland,quality,员/N;分钟/N;队/N;传给/V;时/N;成功/V;曲圣卿/N;上场/V;半/N;球/N,"""<small>球 , 缩小 了 比分 差距 。 辽宁队 先后 换上</small> 了 几 名 老 <u>队</u><sup>2.526</sup> <u>员</u><sup>1.892</sup> , 并 第八十七 <u>分钟</u><sup>4.676</sup> <span class='target'>越位</span> <u>成功</u><sup>4.127</sup> , <u>曲圣卿</u><sup>7.181</sup> <u>球</u><sup>4.938</sup> <u>传给</u><sup>5.002</sup> 下 <u>半</u><sup>2.338</sup> <u>时</u><sup>1.419</sup> 替换 <u>上场</u><sup>3.253</sup> <small>的 外援 姆博克 , 后者 罚球区 内 接球 轻松 破网</small>""",5.32999987825735,-12.5249456698433,NA,NA
越位/V/CNA_CMN_20020616_wpr/86640,越位/V/CNA_CMN_20020616_wpr/86640,越位,CNA,Taiwan,quality,牙/N;多达/V;西班/N;半/N;次/N;场/N;破坏力/N;奇大/V;莫瑞安提/N;斯/N;劳尔/N,"""<small>的 快速 反击 , 频频 制造 越位 陷阱 , 上</small> <u>半</u><sup>2.338</sup> <u>场</u><sup>2.195</sup> 让 <u>西班</u><sup>4.44</sup> <u>牙</u><sup>3.583</sup> 有 <u>多达</u><sup>3.101</sup> 九 <u>次</u><sup>1.442</sup> 的 <span class='target'>越位</span> , 是 <u>破坏力</u><sup>5.951</sup> <u>奇大</u><sup>7.823</sup> 的 <u>莫瑞安提</u><sup>8.265</sup> <u>斯</u><sup>1.796</sup> 与 <u>劳尔</u><sup>6.367</sup> ( <small>Raul Gonzales ) , 多 次 陷入 越位 陷阱 ,</small>""",-36.8032501428063,37.9060244735079,NA,NA
越位/V/CNA_CMN_20020622_wpr/97881,越位/V/CNA_CMN_20020622_wpr/97881,越位,CNA,Taiwan,quality,越过/V;球门线/N;明显/V;但/C;因为/C;分钟/N;快速/V;算/V;第二十四/N;进/V;球/N,"""<small>( Rustu Recber ) 身 后 , 补上 一 脚</small> , 虽然 <u>越过</u><sup>3.69</sup> 了 <u>球门线</u><sup>7.227</sup> , <u>但</u><sup>1.664</sup> <u>因为</u><sup>1.02</sup> <u>明显</u><sup>1.564</sup> 的 <span class='target'>越位</span> , <u>进</u><sup>2.086</sup> <u>球</u><sup>4.938</sup> <u>算</u><sup>3.014</sup> 。 <u>第二十四</u><sup>4.39</sup> <u>分钟</u><sup>4.676</sup> , 土耳其 <u>快速</u><sup>2.662</sup> <small>反击 , 哈山 ( Hasan Sas ) 单刀 杀到 禁区</small>""",-15.2517058786654,-16.4889821254928,NA,NA
越位/V/XIN_CMN_20010502_wpr/8737,越位/V/XIN_CMN_20010502_wpr/8737,越位,XIN,Mainland,quality,分钟/N;号/N;9/N;时/N;山东队/N;成功/V;左/N;射门/V;失/V;球/N;得分/N,"""<small>军 中 路 获得 机会 , 禁区 内 破 门</small> 。 39 <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , <u>山东队</u><sup>3.911</sup> <u>9</u><sup>1.905</sup> <u>号</u><sup>2.726</sup> 相 福军反 <span class='target'>越位</span> <u>成功</u><sup>4.127</sup> , 接队友 <u>左</u><sup>2.977</sup> 路传 <u>球</u><sup>4.938</sup> <u>射门</u><sup>5.351</sup> <u>得分</u><sup>2.681</sup> 。 <u>失</u><sup>2.06</sup> <small>两 球 的 吉林队 下 半 场 加紧 了 进攻</small>""",1.86825573524683,-22.2284373151997,NA,NA
越位/V/XIN_CMN_19970505_wpr/47314,越位/V/XIN_CMN_19970505_wpr/47314,越位,XIN,Mainland,quality,反/V;分钟/N;快速/V;时/N;反击/V;高峰/N;0/N;3/N;成功/V;比分/N,"""<small>渐减 ; 中国队 先后 换上 了 黎兵 和 李金羽 ,</small> 加强 <u>快速</u><sup>2.662</sup> <u>反击</u><sup>4.156</sup> 。 第78 <u>分钟</u><sup>4.676</sup> <u>时</u><sup>1.419</sup> , <u>高峰</u><sup>2.481</sup> <u>反</u><sup>3.137</sup> <span class='target'>越位</span> <u>成功</u><sup>4.127</sup> , <u>比分</u><sup>3.63</sup> 扩大到 了 <u>3</u><sup>1.502</sup> : <u>0</u><sup>2.329</sup> ; <u>3</u><sup>1.502</sup> <small>分钟 之后 , 李金羽 单刀赴会 , 起脚 劲射 , 球</small>""",-6.22981220465821,-26.20085538849,NA,NA
越位/V/CNA_CMN_20020616_wpr/96798,越位/V/CNA_CMN_20020616_wpr/96798,越位,CNA,Taiwan,quality,多达/V;半/N;西班牙/N;次/N;场/N;破坏力/N;奇大/V;莫瑞安提/N;斯/N;劳尔/N;Raul/F,"""<small>防线 优异 的 默契 , 频频 制造 位 陷阱 ,</small> 上 <u>半</u><sup>2.338</sup> <u>场</u><sup>2.195</sup> 让 <u>西班牙</u><sup>1.916</sup> 有 <u>多达</u><sup>3.101</sup> 九 <u>次</u><sup>1.442</sup> 的 <span class='target'>越位</span> , 是 <u>破坏力</u><sup>5.951</sup> <u>奇大</u><sup>7.823</sup> 的 <u>莫瑞安提</u><sup>8.265</sup> <u>斯</u><sup>1.796</sup> <u>劳尔</u><sup>6.367</sup> ( <u>Raul</u><sup>8.942</sup> <small>Gonzales ) , 多 次 陷入 越位 陷阱 , 错失</small>""",-31.3011421851394,36.6381286591496,NA,NA
越位/V/CNA_CMN_20020613_wpr/175705,越位/V/CNA_CMN_20020613_wpr/175705,越位,CNA,Taiwan,quality,射/V;破网/N;义大利/N;算/V;教练/N,"""<small>比赛 中 的 一段 小 插曲 。 第十三 分钟 ,</small> 英萨吉 ( Filippo Inzaghi ) 抽 <u>射</u><sup>5.363</sup> <u>破网</u><sup>5.703</sup> , 认定为 <span class='target'>越位</span> <u>算</u><sup>3.014</sup> 。 <u>义大利</u><sup>1.662</sup> <u>教练</u><sup>1.868</sup> 查普托尼 ( Giovanni Trapattoni ) 下 <small>半 场 十 分钟 之后 , 英萨吉 换下 , 蒙泰拉</small>""",28.6848066223544,-34.0479454888251,NA,NA
越位/V/CNA_CMN_19980625_wpr/870,越位/V/CNA_CMN_19980625_wpr/870,越位,CNA,Taiwan,quality,分钟/N;队员/N;防守/V;带/V;球/N,"""<small>, 上下 半 场 进 一 球 。 开赛 第十八</small> <u>分钟</u><sup>4.676</sup> , 尽管 沙乌地阿拉伯 <u>防守</u><sup>3.986</sup> <u>队员</u><sup>3.657</sup> 表示 南非 <u>队员</u><sup>3.657</sup> 巴特列 <span class='target'>越位</span> , 不过 巴特列 不加 理会 <u>带</u><sup>2.193</sup> <u>球</u><sup>4.938</sup> 攻门 得逞 , <small>南非队 获得 领先 。 沙乌地阿拉伯队 的 两 次 罚球 使得</small>""",12.9090572228428,-20.8220803836438,1,in
越位/V/CNA_CMN_20020516_wpr/96102,越位/V/CNA_CMN_20020516_wpr/96102,越位,CNA,Taiwan,quality,对手/N;中场/N;对方/N;前锋/N,"""<small>战术 基本 上 是 后卫 三 名 横地 排成 一</small> 列 频仍 地 同时 前进 后退 , 使 <u>对手</u><sup>2.282</sup> 陷于 <span class='target'>越位</span> 减少 <u>对方</u><sup>4.479</sup> <u>前锋</u><sup>4.887</sup> 的 活动 空间 , <u>前锋</u><sup>4.887</sup> 和 <u>中场</u><sup>3.86</sup> <small>接近 对方 球门 夺球 进攻 , 是 种 具有 攻</small>""",16.0258243819052,-3.61978056760887,NA,NA
越位/V/CNA_CMN_20021225_wpr/56527,越位/V/CNA_CMN_20021225_wpr/56527,越位,CNA,Taiwan,quality,但/C;职能/N;次/N;错位/N;缺位/N;存在/V;现象/N,"""<small>细化 。 深圳市 人事局 局长 陈安仁 指出 , 深圳 进行</small> 六 <u>次</u><sup>1.442</sup> 大 规模 机构 改革 , <u>但</u><sup>1.664</sup> 政府 <u>职能</u><sup>3.066</sup> <span class='target'>越位</span> 、 <u>错位</u><sup>7.791</sup> 、 <u>缺位</u><sup>8.483</sup> <u>现象</u><sup>1.641</sup> <u>存在</u><sup>1.723</sup> , 且 决策 易 <small>受 执行部门 利益 的 影响 , 缺乏 有效 制约 等</small>""",-46.8004296421742,-15.2470467709661,4,out
越位/V/XIN_CMN_19940613_wpr/45171,越位/V/XIN_CMN_19940613_wpr/45171,越位,XIN,Mainland,quality,分/V;场/N;限制/N;判罚/V;后/N,"""<small>联 做 的 一 切事 几乎 是 鼓励 进攻 ,</small> 知 小组 赛胜 一 <u>场</u><sup>2.195</sup> 得 三 <u>分</u><sup>1.961</sup> 、 放宽 <span class='target'>越位</span> <u>限制</u><sup>1.325</sup> 、 设立 杯赛 娱乐奖 、 <u>判罚</u><sup>6.319</sup> 背 <u>后</u><sup>1.054</sup> 阻截 <small>犯规者 出场 、 禁止 守门员 手接 回传球 这些 新 规定</small>""",-1.8601130306629,43.4912489411911,NA,NA
越位/V/XIN_CMN_20041217_wpr/6950,越位/V/XIN_CMN_20041217_wpr/6950,越位,XIN,Mainland,quality,争议/N;医学/N;判罚/V;西班牙/N,"""<small>称 人类 肉眼 越位 进行 准确 的 判断 , 因此</small> 足球场 上 才 出现 如此 多 的 有 <u>争议</u><sup>1.818</sup> 的 <span class='target'>越位</span> <u>判罚</u><sup>6.319</sup> 。 日前 , <u>西班牙</u><sup>1.916</sup> 医生 马鲁恩达 《 英国 <u>医学</u><sup>1.898</sup> <small>杂志 》 上 发表 文章 说 , 判 断 越位</small>""",2.1306938475511,46.3106153022269,NA,NA
越位/V/CNA_CMN_20020622_wpr/93894,越位/V/CNA_CMN_20020622_wpr/93894,越位,CNA,Taiwan,quality,对手/N;西班牙/N;次/N;攻/V;最后/N;错失/V;进/V;机会/N,"""<small>守 城池 , 逼 西班牙 进入 延长赛 , 体力 踢垮</small> <u>对手</u><sup>2.282</sup> , 结 果 <u>西班牙</u><sup>1.916</sup> 操之过急 , 发生 五 <u>次</u><sup>1.442</sup> <span class='target'>越位</span> , <u>错失</u><sup>6.217</sup> 了 许多 大好 <u>进</u><sup>2.086</sup> <u>攻</u><sup>3.59</sup> <u>机会</u><sup>2.466</sup> , <u>最后</u><sup>1.036</sup> <small>意外 踢 罚球 输掉 比赛 。 910622 民进党 预定 七月</small>""",-13.0911595857482,-37.2334383933519,NA,NA
越位/V/CNA_CMN_20020622_wpr/116266,越位/V/CNA_CMN_20020622_wpr/116266,越位,CNA,Taiwan,quality,明显/V;裁判/N;但/C;判定/V;算/V;进/V;场/N;比赛/N;球/N,"""<small>。 亨利 . 卡马拉 一 度 球 捅过 球门线 而</small> 有望 塞队 建功 破蛋 , <u>但</u><sup>1.664</sup> <u>裁判</u><sup>4.925</sup> <u>判定</u><sup>4.198</sup> 他 <u>明显</u><sup>1.564</sup> <span class='target'>越位</span> , <u>进</u><sup>2.086</sup> <u>球</u><sup>4.938</sup> <u>算</u><sup>3.014</sup> 。 土耳其 上 一 <u>场</u><sup>2.195</sup> <u>比赛</u><sup>1.979</sup> <small>日本队 淘汰 。 910622 伊朗 震灾 五百 死 两千 伤</small>""",13.4093282292209,33.8205161832239,NA,NA
越位/V/XIN_CMN_19990624_wpr/23740,越位/V/XIN_CMN_19990624_wpr/23740,越位,XIN,Mainland,quality,中国队/N;次/N;比赛/N;成功/V;队/N,"""<small>, 加纳队 制造 越位 的 战术 中国队 领教 , 这</small> <u>次</u><sup>1.442</sup> <u>比赛</u><sup>1.979</sup> <u>中国队</u><sup>3.166</sup> 有 的 心理 准备 。 几 <u>次</u><sup>1.442</sup> <span class='target'>越位</span> <u>成功</u><sup>4.127</sup> , 给 中 国 <u>队</u><sup>2.526</sup> 打开 了 胜利 之 <small>门 。 他 认为 加纳队 今天 比赛 的 表现 较</small>""",-5.09675503418692,-4.59494933285976,NA,NA
越位/V/XIN_CMN_19990612_wpr/18218,越位/V/XIN_CMN_19990612_wpr/18218,越位,XIN,Mainland,quality,但/C;美国队/N;2/N;裁判/N;球/N,"""<small>但 优势 。 1996 年 奥运会 上 , 我们 1</small> : <u>2</u><sup>2.017</sup> 输给 <u>美国队</u><sup>2.598</sup> , <u>但</u><sup>1.664</sup> 美 队进 的 是 <span class='target'>越位</span> <u>球</u><sup>4.938</sup> , 结果 <u>裁判</u><sup>4.925</sup> 算进 。 我们 不久前 来 美国 <small>热身赛 , 1 : 2 输 给 对方 的 那</small>""",7.6041469944947,32.4294210076252,NA,NA
越位/V/XIN_CMN_20010325_wpr/16492,越位/V/XIN_CMN_20010325_wpr/16492,越位,XIN,Mainland,quality,;管/V,"""<small>府 职能 , 转变 工作 方式 , 转变 工作 作风</small> , 政府机 关办 的 事情 坚决 减 下来 , “ <span class='target'>越位</span> ” , 该 政府 机关 <u>管</u><sup>1.6</sup> 的 事情 , <u>管</u><sup>1.6</sup> <small>, 而且 管住 、 管 好 , “ 缺位 ”</small>""",-52.4552963396641,-11.3473677568895,NA,NA
