"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"角球/N/XIN_CMN_20000319_wpr/2527","角球/N/XIN_CMN_20000319_wpr/2527","角球","XIN","Mainland","quality","分钟/N;主罚/V;时/N;攻势/N;第七十九/N;抢/V;攻门/V;头/N;点/N;前/N;球/N","""<small>有 生气 , 一度 压制住 了 大连 德 队 的</small> <u>攻势</u><sup>4.069</sup> 。 但 <u>第七十九</u><sup>5.496</sup> <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , 李 明 <u>主罚</u><sup>6.16</sup> <span class='target'>角球</span> , 张 恩 华 <u>抢</u><sup>3.946</sup> <u>前</u><sup>2.303</sup> <u>点</u><sup>1.491</sup> <u>头</u><sup>4.178</sup> <u>球</u><sup>4.985</sup> <u>攻门</u><sup>6.785</sup> <small>得手 , 比分 改写为 2 : 0 。 深圳 平安队</small>""",-20.5536744605528,6.98929251717348,NA
"角球/N/XIN_CMN_19980726_wpr/55790","角球/N/XIN_CMN_19980726_wpr/55790","角球","XIN","Mainland","quality","分钟/N;3/N;后/N;获得/V;挪威队/N;球门/N;一/N;赵利红/N;脚/N;传到/V;机会/N;球/N","""<small>彼得森 补 射入 网 , 挪威队 1 分 。 中国队</small> 失分 <u>后</u><sup>1.317</sup> 提高 了 警惕 , <u>3</u><sup>1.993</sup> <u>分钟</u><sup>5.284</sup> <u>后</u><sup>1.317</sup> <u>获得</u><sup>2.932</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> , <u>赵利红</u><sup>7.007</sup> <u>一</u><sup>1.081</sup> <u>脚</u><sup>3.551</sup> <u>球</u><sup>4.985</sup> <u>传到</u><sup>3.635</sup> <u>挪威队</u><sup>4.16</sup> <u>球门</u><sup>6.029</sup> 中央 <small>; 范运杰 跃起 两 位 高大 的 挪威 球员 中间</small>""",-1.0857382999876,6.6965411393072,NA
"角球/N/CNA_CMN_20040827_wpr/53583","角球/N/CNA_CMN_20040827_wpr/53583","角球","CNA","Taiwan","quality","分钟/N;一/N;第二十二/N;次/N;获得/V;老将/N;开球/V;禁区/N;机会/N","""<small>延长赛 。 延长赛 后段 , 巴西 球员 明显 体力 不继</small> , 延长赛 <u>第二十二</u><sup>3.699</sup> <u>分钟</u><sup>5.284</sup> , 美 国 <u>获得</u><sup>2.932</sup> <u>一</u><sup>1.081</sup> <u>次</u><sup>2.503</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> , <u>老将</u><sup>3.439</sup> 莉莉 <u>开球</u><sup>3.711</sup> 到 <u>禁区</u><sup>5.447</sup> , 瓦蓓珂 适时 <small>跳 起头 垂 建功 , 为 美国 取得 二 一</small>""",22.7365843001066,-3.33380579943559,NA
"角球/N/CNA_CMN_19960727_wpr/4514","角球/N/CNA_CMN_19960727_wpr/4514","角球","CNA","Taiwan","quality","边/N;利/V;一/N","""<small>落败 , 第二 盘 六 二 得手 后 由于 太</small> 热 体力 不继 , 加上 费南德 兹 运用 两 <u>边</u><sup>1.068</sup> <span class='target'>角球</span> 而 疲于奔命 之下 , <u>一</u><sup>1.081</sup> 六 决胜 盘失 <u>利</u><sup>1.363</sup> 。 <small>王思婷 今天 费南德兹 之 役 , 在 亚特兰大 石头 山公</small>""",26.4524790187793,22.9967183274745,NA
"角球/N/CNA_CMN_20020603_wpr/3632","角球/N/CNA_CMN_20020603_wpr/3632","角球","CNA","Taiwan","quality","分钟/N;英格兰队/N;时/N;得到/N;一/N;发/V;次/N;不错/V;角度/N;机会/N","""<small>贝克汉 的 表现 无 独特 之 处 , 但是 比赛</small> 进行至 二十四 <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , <u>英格兰队</u><sup>3.533</sup> <u>得到</u><sup>1.004</sup> <u>一</u><sup>1.081</sup> <u>次</u><sup>2.503</sup> <u>发</u><sup>2.277</sup> <span class='target'>角球</span> 的 <u>机会</u><sup>4.384</sup> , 贝克汉 发球 切入 的 <u>角度</u><sup>1.656</sup> 相当 <u>不错</u><sup>1.419</sup> <small>, 后卫 坎贝尔 头 槌 破网 得分 。 教练 艾利克森</small>""",29.2885880930353,-9.47282261132558,7
"角球/N/XIN_CMN_19970525_wpr/13852","角球/N/XIN_CMN_19970525_wpr/13852","角球","XIN","Mainland","quality","开出/V;分/N;钟/N;队员/N;第37/N;一/N;球/N;上半时/N;号/N;一/N;11/N;轻松/V;球/N;攻入/V","""<small>分钟 后 , 海牛队 的 15 号 乔伦 回敬 了</small> <u>一</u><sup>1.081</sup> <u>球</u><sup>4.985</sup> 。 <u>第37</u><sup>4.987</sup> <u>分</u><sup>1.421</sup> <u>钟</u><sup>4.107</sup> 香港 愉园队 <u>队员</u><sup>2.943</sup> <u>开出</u><sup>5.376</sup> <span class='target'>角球</span> , <u>11</u><sup>2.41</sup> <u>号</u><sup>3.293</sup> 颠尼 <u>轻松</u><sup>1.697</sup> <u>攻入</u><sup>5.121</sup> <u>一</u><sup>1.081</sup> <u>球</u><sup>4.985</sup> 。 <u>上半时</u><sup>4.89</sup> <small>结束 前 香港 愉园队 20 号 队员 一 个 鱼跃冲顶</small>""",9.96586300584572,-13.7749976992178,4
"角球/N/CNA_CMN_19990714_wpr/67521","角球/N/CNA_CMN_19990714_wpr/67521","角球","CNA","Taiwan","quality","分钟/N;踢进/V;纪录/N;一/N;后/N;比赛/N;乌拉圭队/N;首开/V;分钟/N;后/N;智利队/N;次/N","""<small>蓝波 的 防守 下 , 乌拉圭队 全 力 反攻 。</small> <u>比赛</u><sup>1.944</sup> 开始 <u>后</u><sup>1.317</sup> 二十二 <u>分钟</u><sup>5.284</sup> <u>乌拉圭队</u><sup>3.797</sup> <u>首开</u><sup>5.142</sup> <u>纪录</u><sup>1.394</sup> <u>踢进</u><sup>4.235</sup> <u>一</u><sup>1.081</sup> <span class='target'>角球</span> , 四 <u>分钟</u><sup>5.284</sup> <u>后</u><sup>1.317</sup> <u>智利队</u><sup>3.923</sup> 有 两 <u>次</u><sup>2.503</sup> 很 好 <small>的 机会 , 但 有成 功 , 第六十 分钟 ,</small>""",9.43259214821712,-27.0950666589036,NA
"角球/N/XIN_CMN_19920120_wpr/40078","角球/N/XIN_CMN_19920120_wpr/40078","角球","XIN","Mainland","quality","分钟/N;对手/N;周旋/V;第十一/N;上半场/N;开出/V;号/N;9/N;后/N;机会/N;球/N","""<small>样子 。 但是 科威特队 表现 得 很 沉稳 , 耐心</small> 与 <u>对手</u><sup>2.666</sup> <u>周旋</u><sup>4.466</sup> 。 <u>上半场</u><sup>5.244</sup> <u>第十一</u><sup>2.256</sup> <u>分钟</u><sup>5.284</sup> , 科 队获得发 <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> , <u>球</u><sup>4.985</sup> <u>开出</u><sup>5.376</sup> <u>后</u><sup>1.317</sup> , <u>9</u><sup>2.178</sup> <u>号</u><sup>3.293</sup> 哈迪亚赫 . <small>阿里 犹豫 , 拔脚 劲射 , 破门 得分 。 第三十一</small>""",12.6292502434698,-8.569481858106,NA
"角球/N/XIN_CMN_20030315_wpr/54034","角球/N/XIN_CMN_20030315_wpr/54034","角球","XIN","Mainland","quality","分钟/N;时/N;防守/V;第37/N;队/N;混战/N;时/N;一/N;内/N;禁区/N;场/N","""<small>的 攻势 明显 更加 顺畅 。 疲 防守 的 波鸿队</small> <u>第37</u><sup>4.987</sup> <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> 出现 疏漏 , <u>防守</u><sup>3.95</sup> 拜仁 <u>队</u><sup>2.938</sup> 的 <span class='target'>角球</span> <u>时</u><sup>1.893</sup> 引起 <u>禁区</u><sup>5.447</sup> <u>内</u><sup>1.136</sup> <u>一</u><sup>1.081</sup> <u>场</u><sup>2.471</sup> <u>混战</u><sup>6.654</sup> , 导致 波鸿队 <small>的 杜金霍芬忙中 出错 , 一 个 乌龙球 帮助 拜仁 分</small>""",-19.464960175741,16.9925039253348,NA
"角球/N/XIN_CMN_19970328_wpr/2244","角球/N/XIN_CMN_19970328_wpr/2244","角球","XIN","Mainland","quality","开出/V;分钟/N;仅/D;开/V;国安队/N;场/N;直接/V;下/N;半/N;场/N;得分/N","""<small>队名 唐晓程 和 刘越 伤 上场 , 实力 受到 影响</small> 。 <u>开</u><sup>1.717</sup> <u>场</u><sup>2.471</sup> <u>仅</u><sup>1.918</sup> 四 <u>分钟</u><sup>5.284</sup> , <u>国安队</u><sup>5.415</sup> 胡建平 <u>开出</u><sup>5.376</sup> <span class='target'>角球</span> <u>直接</u><sup>1.964</sup> <u>得分</u><sup>4.178</sup> , <u>下</u><sup>1.182</sup> <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> “ 快 马 ” <small>谢峰 跟上 球 封堵 进网 。 一 分钟 后 ,</small>""",18.3786461280636,-10.5972320615236,NA
"角球/N/CNA_CMN_19980611_wpr/744","角球/N/CNA_CMN_19980611_wpr/744","角球","CNA","Taiwan","quality","利用/V;队友/N;一/N;后/N;踢进/V;纪录/N;首开/V;得分/N","""<small>冠军 五 虎将 的 丰采 。 , 开赛 四 分钟</small> <u>后</u><sup>1.317</sup> , 巴西 的 森 派欧 <u>利用</u><sup>3.365</sup> <u>队友</u><sup>5.247</sup> <u>一</u><sup>1.081</sup> 个 <span class='target'>角球</span> <u>得分</u><sup>4.178</sup> <u>首开</u><sup>5.142</sup> <u>纪录</u><sup>1.394</sup> , <u>踢进</u><sup>4.235</sup> 本 届 世界盃 足球赛 第一 <small>分 。 但 上 半 场 结束 前 七 分钟</small>""",5.27393246007365,-23.9790555459961,NA
"角球/N/XIN_CMN_20000520_wpr/5296","角球/N/XIN_CMN_20000520_wpr/5296","角球","XIN","Mainland","quality","利用/V;分钟/N;时/N;战术/N;一/N;次/N;国力队/N;陕西/N;第二十六/N;号/N;攻门/V;混战/N;得手/V;马科斯/N;15/N","""<small>次 反击 吹 响 了 主队 进攻 的 号角 。</small> <u>第二十六</u><sup>3.783</sup> <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , <u>陕西</u><sup>2.071</sup> <u>国力队</u><sup>4.904</sup> <u>利用</u><sup>3.365</sup> <u>一</u><sup>1.081</sup> <u>次</u><sup>2.503</sup> <u>战术</u><sup>4.213</sup> <span class='target'>角球</span> , <u>15</u><sup>1.581</sup> <u>号</u><sup>3.293</sup> <u>马科斯</u><sup>4.6</sup> <u>混战</u><sup>6.654</sup> 中 <u>攻门</u><sup>6.785</sup> <u>得手</u><sup>4.454</sup> 。 舜天 <small>队 回过神 , 是 马科斯 接 队友 的 一 记</small>""",-14.8955836647024,17.1315764426908,NA
"角球/N/XIN_CMN_20030712_wpr/24087","角球/N/XIN_CMN_20030712_wpr/24087","角球","XIN","Mainland","quality","分钟/N;5/N;4/N;下/N;前/N;获得/V;传/V","""<small>援 外 , 众多 新老 国脚 发 , 老将 刘英</small> 的 率领 <u>下</u><sup>1.182</sup> , <u>前</u><sup>2.303</sup> <u>5</u><sup>2.023</sup> <u>分钟</u><sup>5.284</sup> <u>获得</u><sup>2.932</sup> <u>4</u><sup>2.01</sup> 个 <span class='target'>角球</span> 。 而 河南队 积水 成片 的 草坪 上 , <u>传</u><sup>1.788</sup> <small>接球 失误 频频 , 很 难 组织 起 有效 的</small>""",-23.9803413300338,29.7222333062331,NA
"角球/N/CNA_CMN_19911118_wpr/46364","角球/N/CNA_CMN_19911118_wpr/46364","角球","CNA","Taiwan","quality","射门/V;失/V;次/N;义队/N;对方/N;次/N;前/N;场/N;攻入/V","""<small>对方 前 场 九 次 , 本 方 禁区 防守</small> 严重 <u>失</u><sup>1.816</sup> 误 十七 <u>次</u><sup>2.503</sup> , <u>射门</u><sup>6.632</sup> 六 <u>次</u><sup>2.503</sup> , <span class='target'>角球</span> 零 。 <u>义队</u><sup>6.389</sup> : <u>攻入</u><sup>5.121</sup> <u>对方</u><sup>4.221</sup> <u>前</u><sup>2.303</sup> <u>场</u><sup>2.471</sup> 三十四 <u>次</u><sup>2.503</sup> <small>, 本 方 禁区 防守 失误 七 次 , 射门</small>""",-21.4788331957499,-9.59954437473982,3
"角球/N/CNA_CMN_19960211_wpr/52979","角球/N/CNA_CMN_19960211_wpr/52979","角球","CNA","Taiwan","quality","左边/N;分/N;钟/N;下/N;半/N;场/N;入网/N;下/V;终场/N;一/N;城/N;头顶/N","""<small>台 电 陈俊明 二十 码 自由球 入网 , 打破 僵局</small> , <u>下</u><sup>1.182</sup> <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> 十一 <u>分</u><sup>1.421</sup> <u>钟</u><sup>4.107</sup> 吴国 明 <u>左边</u><sup>5.486</sup> <span class='target'>角球</span> <u>头顶</u><sup>5.563</sup> <u>入网</u><sup>5.503</sup> <u>下</u><sup>3.484</sup> <u>一</u><sup>1.081</sup> <u>城</u><sup>2.768</sup> , <u>终场</u><sup>3.674</sup> 二 零 胜 <small>陆光 , 获得 联队 冠军 。 大同 与 铭传 之</small>""",23.032156479393,31.2638478959884,2
"角球/N/CNA_CMN_20020528_wpr/84964","角球/N/CNA_CMN_20020528_wpr/84964","角球","CNA","Taiwan","quality","踢/V;射门/V;练习/V","""<small>: 「 今天 早上 贝克汉 参加 了 一 场 练习</small> , 他 参与 。 」 「 他 <u>踢</u><sup>4.415</sup> 了 一些 <span class='target'>角球</span> , 并 <u>练习</u><sup>2.753</sup> <u>射门</u><sup>6.632</sup> 和 练跑 。 」 「 因此 <small>, 希望 今天 下午 或 明天 早上 他 参加 。</small>""",-24.8896382237953,-21.8867994160839,NA
"角球/N/XIN_CMN_19950226_wpr/4555","角球/N/XIN_CMN_19950226_wpr/4555","角球","XIN","Mainland","quality","分钟/N;入/V;时/N;纪录/N;开/V;门/N;接应/V;前锋/N;前/N","""<small>香港队 争夺 第三 名 的 比赛 下午 开始 。 主队</small> 两 <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> <u>开</u><sup>1.717</sup> <u>纪录</u><sup>1.394</sup> 。 <u>入</u><sup>1.957</sup> 香港籍 的 山度士开 <span class='target'>角球</span> , <u>前锋</u><sup>4.526</sup> 欧伟伦 <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> <u>接应</u><sup>4.775</sup> , 实际 只 碰 <small>了 一下 , 球 进入 中国队 大 门 。 到</small>""",-3.57953092366242,33.2850994591106,NA
"角球/N/XIN_CMN_20020518_wpr/37819","角球/N/XIN_CMN_20020518_wpr/37819","角球","XIN","Mainland","quality","开出/V;底线/N;后/N;弹出/V;击中/V;球/N;横梁/N;门/N;槌/N;头/N;埋伏/V;前/N","""<small>罚球区 接 队友 妙传 施射 , 意大利 门将 布丰 扑救</small> , <u>球</u><sup>4.985</sup> <u>击中</u><sup>2.838</sup> <u>横梁</u><sup>5.303</sup> <u>后</u><sup>1.317</sup> <u>弹出</u><sup>4.95</sup> <u>底线</u><sup>4.841</sup> 。 扬库洛夫斯基 <u>开出</u><sup>5.376</sup> <span class='target'>角球</span> , <u>埋伏</u><sup>5.04</sup> <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> 的 斯米 切尔 <u>头</u><sup>4.178</sup> <u>槌</u><sup>6.322</sup> 建攻 <small>, 攻入 了 全 场 的 进球 。 下 半</small>""",10.037015253467,37.4976608527225,NA
"角球/N/XIN_CMN_20040325_wpr/89037","角球/N/XIN_CMN_20040325_wpr/89037","角球","XIN","Mainland","quality","20/N;利用/V;分钟/N;命中/V;后/N;下/V;1/N;2/N;一/N;城/N;机会/N","""<small>罚 下 , 送给 对方 一 个 点 球 ,</small> 德 罗巴主罚 <u>命中</u><sup>3.95</sup> 。 <u>20</u><sup>1.42</sup> <u>分钟</u><sup>5.284</sup> <u>后</u><sup>1.317</sup> 。 马赛队 <u>利用</u><sup>3.365</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> <u>下</u><sup>3.484</sup> <u>一</u><sup>1.081</sup> <u>城</u><sup>2.768</sup> , <u>2</u><sup>2.147</sup> : <u>1</u><sup>1.692</sup> 胜出 。 <small>另外 三 场 比赛 中 , 西班牙 马洛 卡队 主场</small>""",25.1391341410931,11.3328425018094,NA
"角球/N/CNA_CMN_20040818_wpr/57213","角球/N/CNA_CMN_20040818_wpr/57213","角球","CNA","Taiwan","quality","时/N;一/N;短/V;中国队/N;次/N;场/N;比赛/N;门/N;打进/V;巧妙/V;前/N;配合/N;球/N","""<small>转身 打门 成功 ﹐ 中国队 取得 领先 。 上 半</small> <u>场</u><sup>2.471</sup> <u>比赛</u><sup>1.944</sup> 结束 <u>时</u><sup>1.893</sup> ﹐ <u>中国队</u><sup>3.712</sup> 通过 <u>一</u><sup>1.081</sup> <u>次</u><sup>2.503</sup> <u>短</u><sup>3.555</sup> <span class='target'>角球</span> 的 <u>配合</u><sup>1.646</sup> ﹐ 傅宝荣 <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> <u>巧妙</u><sup>3.816</sup> <u>球</u><sup>4.985</sup> <u>打进</u><sup>3.138</sup> , <small>二 零 领先 结束 上 半 场 比赛 。 下</small>""",10.9501577303878,-37.6593913502378,NA
"角球/N/CNA_CMN_20021124_wpr/87587","角球/N/CNA_CMN_20021124_wpr/87587","角球","CNA","Taiwan","quality","分钟/N;第五十五/N;下/N;开/V;半/N;场/N;门/N;乱军/V;之中/N;前/N","""<small>景文 抢胜 , 总教练 谢素贞 重披 战袍 , 景文 攻势</small> 增加 , <u>下</u><sup>1.182</sup> <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> <u>第五十五</u><sup>4.808</sup> <u>分钟</u><sup>5.284</sup> , 景文 <u>开</u><sup>1.717</sup> <span class='target'>角球</span> , 身材 高大 的 陈鞠伎 <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> <u>乱军</u><sup>7.265</sup> <u>之中</u><sup>1.216</sup> , <small>扫进 一 球 ; 接着 左 路 前锋 老将 洪丽敏</small>""",12.8426199514221,53.5793227189315,NA
"角球/N/XIN_CMN_20001111_wpr/9434","角球/N/XIN_CMN_20001111_wpr/9434","角球","XIN","Mainland","quality","分钟/N;明显/V;获/V;短/V;优势/N;比赛/N;次数/N;射门/V;大大/V;下/N;半/N;广东队/N;机会/N","""<small>角球 机会 攻破 了 广东队 的 球门 。 上半场 35</small> <u>分钟</u><sup>5.284</sup> <u>比赛</u><sup>1.944</sup> , 吉林队 <u>优势</u><sup>1.564</sup> 十分 <u>明显</u><sup>1.119</sup> , <u>获</u><sup>2.243</sup> <u>短</u><sup>3.555</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> 和 <u>射门</u><sup>6.632</sup> <u>次数</u><sup>4.606</sup> <u>大大</u><sup>1.368</sup> 超过 <u>广东队</u><sup>4.428</sup> 。 <u>下</u><sup>1.182</sup> <u>半</u><sup>2.47</sup> <small>场 , 广东队 加强 了 攻势 , 打 得 十分</small>""",-0.915030174030129,-9.65086116642828,NA
"角球/N/CNA_CMN_20010427_wpr/172622","角球/N/CNA_CMN_20010427_wpr/172622","角球","CNA","Taiwan","quality","利用/V;分钟/N;开/V;半/N;前/N;场/N;队/N;一/N;城/N;下/N;机会/N;领先/V","""<small>中 犯规 , 判罚 十二码球 , 失去 分 。 土国</small> <u>队</u><sup>2.938</sup> 上 <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> 终了 <u>前</u><sup>2.303</sup> 三 <u>分钟</u><sup>5.284</sup> <u>利用</u><sup>3.365</sup> <u>开</u><sup>1.717</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> <u>下</u><sup>1.182</sup> <u>一</u><sup>1.081</sup> <u>城</u><sup>2.768</sup> , 二 零 <u>领先</u><sup>2.272</sup> 。 <u>下</u><sup>1.182</sup> <small>半 场 易边 战 , 土国 队 较 佳 的</small>""",26.8083940622509,5.4818948621577,NA
"角球/N/XIN_CMN_19991022_wpr/12584","角球/N/XIN_CMN_19991022_wpr/12584","角球","XIN","Mainland","quality","对方/N;5/N;4/N;中国队/N;韩国队/N;次/N;前/N","""<small>4 次 , 而 对方 为 6 次 , 中国队</small> 与 <u>对方</u><sup>4.221</sup> 有 差 。 其它 统计 数字 为 : <span class='target'>角球</span> , <u>中国队</u><sup>3.712</sup> <u>5</u><sup>2.023</sup> <u>次</u><sup>2.503</sup> , <u>韩国队</u><sup>3.768</sup> <u>4</u><sup>2.01</sup> <u>次</u><sup>2.503</sup> ; <u>前</u><sup>2.303</sup> <small>场 任意球 , 中国队 6 次 , 韩国队 3 次</small>""",12.4163448228688,-42.3313523246487,NA
"角球/N/CNA_CMN_20020910_wpr/166392","角球/N/CNA_CMN_20020910_wpr/166392","角球","CNA","Taiwan","quality","分钟/N;队友/N;进球/N;第三十三/N;出/V;分钟/N;门/N;中场/N;前/N","""<small>提前 登基 。 台电队 老将 黄哲明 今天 包办 两 个</small> <u>进球</u><sup>4.65</sup> , 表现 十分 <u>出</u><sup>1.157</sup> ; <u>第三十三</u><sup>4.682</sup> <u>分钟</u><sup>5.284</sup> 接获 <u>队友</u><sup>5.247</sup> <span class='target'>角球</span> , <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> 扫进 , 第五 十五 <u>分钟</u><sup>5.284</sup> <u>中场</u><sup>3.722</sup> 单刀 <small>闯进 禁区 , 闪过 宜青队 门将 之后 , 攻进 第二</small>""",-12.8045221398669,35.6201096335512,NA
"角球/N/CNA_CMN_20020531_wpr/170138","角球/N/CNA_CMN_20020531_wpr/170138","角球","CNA","Taiwan","quality","边/N;一/N;次/N;法国队/N;场/N;比赛/N;获得/V;塞内加尔/N;没/V;角球/N;机会/N","""<small>, 整 场 比赛 , 上帝 站 了 塞内加尔 这</small> <u>一</u><sup>1.081</sup> <u>边</u><sup>1.068</sup> 。 这 <u>场</u><sup>2.471</sup> <u>比赛</u><sup>1.944</sup> <u>法国队</u><sup>3.254</sup> <u>获得</u><sup>2.932</sup> 六 <u>次</u><sup>2.503</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> , <u>塞内加尔</u><sup>2.753</sup> <u>没</u><sup>1.088</sup> 有 任何 <u>角球</u><sup>6.972</sup> , 但 席丹 <small>缺阵 , 角球 不但 塞内加尔 造成 威胁 , 反而 紧守</small>""",4.3244468349932,-48.5683317475773,NA
"角球/N/CNA_CMN_19950121_wpr/82396","角球/N/CNA_CMN_19950121_wpr/82396","角球","CNA","Taiwan","quality","利用/V;分钟/N;在下/N;开赛/N;一/N;半/N;次/N;场/N;守门员/N;接/V;一/N;脚/N","""<small>球 , 终场 景文 一 球 险胜 。 乙组 凤西</small> <u>在下</u><sup>2.279</sup> <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> <u>开赛</u><sup>3.494</sup> 四 <u>分钟</u><sup>5.284</sup> , <u>利用</u><sup>3.365</sup> <u>一</u><sup>1.081</sup> <u>次</u><sup>2.503</sup> <span class='target'>角球</span> 吊中 <u>守门员</u><sup>4.634</sup> <u>接</u><sup>3.584</sup> 稳 , 陈新仪 补上 <u>一</u><sup>1.081</sup> <u>脚</u><sup>3.551</sup> , <small>一 比 ○险 胜景 文 。 醒吾 与 长治 之</small>""",19.8347288911544,3.76202776556584,NA
"角球/N/CNA_CMN_20020616_wpr/50221","角球/N/CNA_CMN_20020616_wpr/50221","角球","CNA","Taiwan","quality","分钟/N;半/N;场/N;分钟/N;槌/N;第三十七/N;头/N;前锋/N","""<small>轮 比赛 瑞典 塞内加尔 之 役 今天 下午 日本 大分</small> 登场 , 上 <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> 开踢 十一 <u>分钟</u><sup>5.284</sup> 瑞典 队开 <span class='target'>角球</span> <u>前锋</u><sup>4.526</sup> 拉森 <u>头</u><sup>4.178</sup> <u>槌</u><sup>6.322</sup> 建 功 驰得点 , <u>第三十七</u><sup>4.093</sup> <u>分钟</u><sup>5.284</sup> <small>塞内加尔 前锋 亨利 卡马 拉射 门 破网 扳回一城 , 上</small>""",5.15675040462464,46.6813543412453,NA
"角球/N/XIN_CMN_20000409_wpr/1186","角球/N/XIN_CMN_20000409_wpr/1186","角球","XIN","Mainland","quality","申花/N;4/N;射门/V;只有/V;次/N;队/N;3/N;仅/D","""<small>射门 次数 多达 20 次 , 角球 有 9 个</small> ; 而 <u>申花</u><sup>4.137</sup> <u>队</u><sup>2.938</sup> 的 <u>射门</u><sup>6.632</sup> <u>只有</u><sup>1.395</sup> <u>4</u><sup>2.01</sup> <u>次</u><sup>2.503</sup> , <span class='target'>角球</span> <u>仅</u><sup>1.918</sup> <u>3</u><sup>1.993</sup> 个 。 辽宁 抚顺队 和 天津泰 达队 下午 <small>漫天 大雪 的 恶劣 天气 下 1 : 1 战平</small>""",-7.09599125397741,-26.700412195395,NA
"角球/N/CNA_CMN_19911118_wpr/53099","角球/N/CNA_CMN_19911118_wpr/53099","角球","CNA","Taiwan","quality","射门/V;失/V;次/N;义队/N;对方/N;次/N;前/N;场/N;攻入/V","""<small>对方 前 场 九 次 , 本 方 禁区 防守</small> 严重 <u>失</u><sup>1.816</sup> 误 十七 <u>次</u><sup>2.503</sup> , <u>射门</u><sup>6.632</sup> 六 <u>次</u><sup>2.503</sup> , <span class='target'>角球</span> 零 。 <u>义队</u><sup>6.389</sup> : <u>攻入</u><sup>5.121</sup> <u>对方</u><sup>4.221</sup> <u>前</u><sup>2.303</sup> <u>场</u><sup>2.471</sup> 三十四 <u>次</u><sup>2.503</sup> <small>, 本 方 禁区 防守 失误 七 次 , 射门</small>""",-26.0182047378107,-8.08847609008049,3
"角球/N/XIN_CMN_19960623_wpr/6912","角球/N/XIN_CMN_19960623_wpr/6912","角球","XIN","Mainland","quality","上半时/N;分钟/N;5/N;主队/N;射门/V;次/N;前/N;8/N;5/N;任意球/N;客/N;射门/V;次/N;队/N","""<small>硬朗 的 天津 三星队 面前 明显 。 统计表 明 :</small> <u>上半时</u><sup>4.89</sup> <u>前</u><sup>2.303</sup> 28 <u>分钟</u><sup>5.284</sup> , <u>主队</u><sup>4.965</sup> <u>射门</u><sup>6.632</sup> <u>5</u><sup>2.023</sup> <u>次</u><sup>2.503</sup> 、 <span class='target'>角球</span> <u>5</u><sup>2.023</sup> <u>次</u><sup>2.503</sup> 、 <u>任意球</u><sup>6.848</sup> <u>8</u><sup>2.132</sup> <u>次</u><sup>2.503</sup> ; <u>客</u><sup>1.434</sup> <u>队</u><sup>2.938</sup> <u>射门</u><sup>6.632</sup> <small>2 次 、 角球 0 次 、 任意球 4 次</small>""",-11.4150495883424,-7.23049925618749,NA
"角球/N/CNA_CMN_20020625_wpr/67668","角球/N/CNA_CMN_20020625_wpr/67668","角球","CNA","Taiwan","quality","门/N;前/N;禁区/N;反而/C","""<small>钟剑武 指出 , 南韩队 体力 好 , 防守 够 严</small> , 但 左右 翼 高吊 <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> <u>禁区</u><sup>5.447</sup> , 或是 <span class='target'>角球</span> 、 自由球 等 <u>反而</u><sup>1.409</sup> 成为 南韩 的 弱点 , 所以 <small>南韩 让 德国队 攻门 , 中场 、 前锋 球员 开始</small>""",-11.3174257730516,26.090491561195,NA
