,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
后卫/N/XIN_CMN_19911215_wpr/10679,后卫/N/XIN_CMN_19911215_wpr/10679,后卫,XIN,Mainland,quality,黎兵/N;晃过/V;假动作/N;对方/N;漂亮/V;二过/V;郝海东/N;起脚/V;切入/V;禁区/N;球/N,"""<small>, 第四十八 分钟 郝海东 、 黎兵 右 路 一 个</small> <u>漂亮</u><sup>2.503</sup> 的 <u>二过</u><sup>5.48</sup> 一 , 随后 <u>黎兵</u><sup>4.807</sup> <u>假动作</u><sup>5.598</sup> <u>晃过</u><sup>6.94</sup> <u>对方</u><sup>4.449</sup> <span class='target'>后卫</span> <u>切入</u><sup>3.552</sup> <u>禁区</u><sup>5.39</sup> , <u>郝海东</u><sup>4.237</sup> <u>起脚</u><sup>5.802</sup> 轰门 , 进 一 <u>球</u><sup>4.183</sup> <small>。 6 分钟 后 , 国家 集训队 高 洪波 主发</small>""",3.96049731025604,0.852430449437464,3,in
后卫/N/CNA_CMN_19930715_wpr/33073,后卫/N/CNA_CMN_19930715_wpr/33073,后卫,CNA,Taiwan,quality,守门员/N;大陆队/N;球员/N;失误/N;得分/N,"""<small>几乎 每 个 中华队 的 输 分 球 , 多</small> 多少 少 和 天 雨 球滑 、 造成 <u>守门员</u><sup>5.705</sup> 或 <span class='target'>后卫</span> 救球 <u>失误</u><sup>4.347</sup> 。 今天 <u>大陆队</u><sup>2.548</sup> <u>得分</u><sup>4.486</sup> 的 <u>球员</u><sup>3.382</sup> 是 : <small>孙庆梅 两 球 ( 九 分钟 与 十六 分钟 )</small>""",0.221965712058639,0.788728917079892,NA,NA
防线/N/XIN_CMN_20010511_wpr/53453,防线/N/XIN_CMN_20010511_wpr/53453,防线,XIN,Mainland,quality,撕开/V;前锋/N;中国队/N;,"""<small>。 但 他 强调 , 这 意味 着 印尼队 防守</small> 。 他 期望 <u>前锋</u><sup>3.543</sup> 库尔尼亚 万能 够 <u>撕开</u><sup>7.837</sup> <u>中国队</u><sup>2.97</sup> 的 <span class='target'>防线</span> 。 本尼 说 , 库尔尼亚 万 平常 是 班邦 或 <small>布迪 配合 , 这 次 可能 奋战 。 这 位</small>""",2.58872167405528,2.11674182523447,NA,NA
后卫/N/CNA_CMN_19970814_wpr/71029,后卫/N/CNA_CMN_19970814_wpr/71029,后卫,CNA,Taiwan,quality,罗宾森/N;马刺队/N;当家/N;尼克队/N;大卫/N;中锋/N;射手/N;全能/V;勇士队/N;休士顿/N;金州/N;前锋/N;艾伦/N,"""<small>N BA 球员 来访 高潮 。 耐吉 公司 今天 宣佈</small> , 圣安东尼 <u>马刺队</u><sup>4.559</sup> <u>当家</u><sup>3.888</sup> <u>中锋</u><sup>5.477</sup> <u>大卫</u><sup>2.727</sup> <u>罗宾森</u><sup>3.981</sup> 、 纽约 <u>尼克队</u><sup>4.862</sup> <span class='target'>后卫</span> <u>射手</u><sup>3.618</sup> <u>艾伦</u><sup>3.61</sup> <u>休士顿</u><sup>2.584</sup> 、 <u>金州</u><sup>4.738</sup> <u>勇士队</u><sup>4.443</sup> <u>全能</u><sup>1.112</sup> <u>前锋</u><sup>5.759</sup> 乔史密斯 八月 <small>二十五 至 二十七 日 来 台 访问 , 并 指导</small>""",-4.90682137863652,1.61702010874054,NA,NA
防线/N/CNA_CMN_19950713_wpr/117802,防线/N/CNA_CMN_19950713_wpr/117802,防线,CNA,Taiwan,quality,条/N;守住/V;号/N,"""<small>防止 这 种 情 。 目前 这 是 颇 有</small> 争议 的 作法 , 但是 他们 可以 <u>守住</u><sup>5.867</sup> 这 <u>条</u><sup>1.129</sup> <span class='target'>防线</span> 。 」 这 个 月 十一 <u>号</u><sup>1.033</sup> 斯瑞布 里 尼卡 <small>陷落 之后 几 个 小时 , 美 国 国务卿 克里斯多福</small>""",0.371661317932105,-4.95713061178812,NA,NA
后卫/N/CNA_CMN_20030222_wpr/592,后卫/N/CNA_CMN_20030222_wpr/592,后卫,CNA,Taiwan,quality,兵力/N;,"""<small>名 美军 ， 担任 攻击 与 监管 伊北 油田 任务</small> ， 土耳其 计划 派遣 相同 <u>兵力</u><sup>1.309</sup> 进驻 伊北 ， 担任 <span class='target'>后卫</span> 及 防堵 难民 涌入 土耳其 任务 ， 同时 防止 伊北 <small>库德 当局 乘 战乱 时机 独立 建国 ， 避免 刺激</small>""",2.82652718704034,-5.21136025433741,NA,NA
防线/N/XIN_CMN_20010311_wpr/87432,防线/N/XIN_CMN_20010311_wpr/87432,防线,XIN,Mainland,quality,制约/V;构筑/N;强化/V;犯罪/V;监督/N;犯罪/V,"""<small>宣传 教育 , 构筑 思想 道德 防线 , 使 人</small> 想 <u>犯罪</u><sup>1.171</sup> ; <u>强化</u><sup>1.766</sup> <u>监督</u><sup>1.366</sup> <u>制约</u><sup>2.295</sup> 机制 , <u>构筑</u><sup>5.184</sup> 制度 <span class='target'>防线</span> , 使 人 <u>犯罪</u><sup>1.171</sup> 。 ( 寄语 “ 两 ” <small>) 题 : 互联网 上 需要 正确 的 声音 新华社</small>""",2.94549311635839,-6.72658230905059,NA,NA
后卫/N/XIN_CMN_20020116_wpr/1993,后卫/N/XIN_CMN_20020116_wpr/1993,后卫,XIN,Mainland,quality,票/N;队/N;凯尔/N;埃弗森/N;佳/V;乔丹/N;中锋/N,"""<small>投票 显示 , 东部 联盟 明星 前锋 是 卡特 和</small> <u>凯尔</u><sup>3.765</sup> 特人 <u>队</u><sup>2.841</sup> 的 沃克 ( 47万 <u>票</u><sup>1.296</sup> ) , <span class='target'>后卫</span> 是 <u>乔丹</u><sup>3.259</sup> 和 <u>埃弗森</u><sup>4.733</sup> , 而 最 <u>佳</u><sup>1.186</sup> <u>中锋</u><sup>5.477</sup> 是 <small>费城 的 默托姆博 ( 54万 ) 和 步行 者队 的</small>""",-4.15566880735428,1.70286990988719,NA,NA
防线/N/XIN_CMN_20000429_wpr/60692,防线/N/XIN_CMN_20000429_wpr/60692,防线,XIN,Mainland,quality,;欲/V;借/V,"""<small>, 但 得到 极端 “ 台独 ” 组织 “ 建国党</small> ” 的 声援 , 称 “ 吕秀莲 成为 台独 的 <span class='target'>防线</span> 和 堡 垒 ” , <u>欲</u><sup>1.215</sup> <u>借</u><sup>1.076</sup> 吕秀莲 扛 “ <small>台独 ” 大旗 。 人 们 看到 , “ 台独</small>""",2.4605840741407,-5.83592110905736,NA,NA
后卫/N/CNA_CMN_19950623_wpr/43794,后卫/N/CNA_CMN_19950623_wpr/43794,后卫,CNA,Taiwan,quality,控球/N;最后/N;领先/N;可惜/N;中华队/N;致命/V;乱军/V;传/V;失误/N;李云光/N;球/N,"""<small>分 。 后来 中华队 中锋 朱志清 虽然 建功 , 取得</small> <u>领先</u><sup>1.355</sup> 优势 , <u>可惜</u><sup>3.482</sup> 守成 , <u>最后</u><sup>1.091</sup> 二十七秒 <u>中华队</u><sup>1.308</sup> <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> <u>李云光</u><sup>5.214</sup> <u>传</u><sup>2.556</sup> <u>球</u><sup>4.183</sup> 发生 <u>致命</u><sup>2.151</sup> <u>失误</u><sup>4.347</sup> , 哈萨克队 <u>乱军</u><sup>4.606</sup> 中 <small>攻进 反败为胜 的 一 球 ; 时间 剩 四秒 时</small>""",-1.65141779039326,-0.856307433433452,NA,NA
后卫/N/CNA_CMN_20040130_wpr/76254,后卫/N/CNA_CMN_20040130_wpr/76254,后卫,CNA,Taiwan,quality,球迷/N;先发/N;票/N;获选为/V;西区/N;先发/N;中锋/N;西区/N,"""<small>; 强暴 案 缠身 的 洛杉矶 湖人队 后卫 布莱恩 颇</small> 获 <u>球迷</u><sup>1.638</sup> 青睐 , 一百七十五 万九千七百一十七 <u>票</u><sup>1.296</sup> <u>获选为</u><sup>2.466</sup> <u>西区</u><sup>2.742</sup> <u>先发</u><sup>5.092</sup> <span class='target'>后卫</span> 。 备受 瞩目 的 <u>西区</u><sup>2.742</sup> <u>先发</u><sup>5.092</sup> <u>中锋</u><sup>5.477</sup> 之 争 , <small>休士顿 火箭队 姚明 最后 关头 脱颖 而 出 , 三万余</small>""",-3.81061838684572,1.61309624635731,NA,NA
后卫/N/CNA_CMN_20000601_wpr/67038,后卫/N/CNA_CMN_20000601_wpr/67038,后卫,CNA,Taiwan,quality,控球/N;分/N;获胜/V;熘马/N;替补/N;役/N;差/V;分钟/N;最佳/V;上场/V;攻下/V;贝斯/N;表现/V,"""<small>熘马队 採取 稳扎稳打 策略 巩 固 战果 , 最后 九</small> <u>分</u><sup>2.14</sup> 之 <u>差</u><sup>1.134</sup> <u>获胜</u><sup>1.185</sup> 。 此 <u>役</u><sup>2.399</sup> <u>熘马</u><sup>4.458</sup> <u>替补</u><sup>4.616</sup> <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> <u>贝斯</u><sup>4.29</sup> <u>表现</u><sup>1.529</sup> <u>最佳</u><sup>2.371</sup> , <u>上场</u><sup>3.898</sup> 二十 六 <u>分钟</u><sup>3.904</sup> , <u>攻下</u><sup>4.135</sup> <small>二十四 分 , 不仅 创下 个人 职业 生涯 最 高</small>""",-3.38111800593521,-0.0756649304795,NA,NA
后卫/N/XIN_CMN_20030812_wpr/41112,后卫/N/XIN_CMN_20030812_wpr/41112,后卫,XIN,Mainland,quality,名/N;皇马/N;诺/F;巴尔/N,"""<small>亚洲 之 行 中 球队 的 表现 让 我们 有</small> 理由 相信 , 我们 寻找 一 <u>名</u><sup>1.344</sup> 新 的 中 <span class='target'>后卫</span> 。 ” <u>皇马</u><sup>4.182</sup> 的 赛事 主管 <u>巴尔</u><sup>2.862</sup> 达 <u>诺</u><sup>2.297</sup> 说 <small>: “ 我们 等待 某些 球员 走人 , 以便 签下</small>""",-0.987771928777542,6.62400715233893,NA,NA
后卫/N/XIN_CMN_19970611_wpr/11028,后卫/N/XIN_CMN_19970611_wpr/11028,后卫,XIN,Mainland,quality,单刀直入/V;甩掉/V;左/N;对方/N;路/N;前锋/N;守门员/N;入网/N;晃过/V;防守/N;球/N,"""<small>进攻 积极 。 第五十三 分钟 时 , 中 国 队</small> 的 <u>前锋</u><sup>5.759</sup> 韩龙 <u>左</u><sup>3.898</sup> <u>路</u><sup>1.353</sup> <u>单刀直入</u><sup>5.021</sup> 。 他 <u>甩掉</u><sup>3.809</sup> <u>对方</u><sup>4.449</sup> <span class='target'>后卫</span> 的 <u>防守</u><sup>4.526</sup> , <u>晃过</u><sup>6.94</sup> <u>守门员</u><sup>5.705</sup> , <u>球</u><sup>4.183</sup> 轻佻 <u>入网</u><sup>4.616</sup> , <small>为 中国队 下 一 城 。 17 分钟 后 ,</small>""",3.770146878304,1.06238563289072,3,in
后卫/N/XIN_CMN_20031010_wpr/34133,后卫/N/XIN_CMN_20031010_wpr/34133,后卫,XIN,Mainland,quality,欧锦赛/N;足总/N;场/N;费迪南德/N;召回/V,"""<small>? ! ” 担忧 还有 愤怒 。 日前 英格兰队 一</small> <u>场</u><sup>2.07</sup> <u>欧锦赛</u><sup>2.195</sup> 预赛 前夕 , 挟 起英 <u>足总</u><sup>3.15</sup> , 要求 <span class='target'>后卫</span> <u>费迪南德</u><sup>6.472</sup> <u>召回</u><sup>1.554</sup> , 否则 他们 集体 罢赛 。 <u>费迪南德</u><sup>6.472</sup> 上 <small>月 因 “ 忘记 ” 药检 而 英 足总 排除</small>""",-2.92343089970568,5.47393803342213,NA,NA
后卫/N/XIN_CMN_20020717_wpr/60853,后卫/N/XIN_CMN_20020717_wpr/60853,后卫,XIN,Mainland,quality,足球/N;英格兰/N;赛/V;利兹/N;联队/N;最后/N;费迪南德/N;转会/N;费迪南德/N;队/N,"""<small>教练 一 职 。 ( 完 ) 利兹 联队 后卫</small> <u>费迪南德</u><sup>6.472</sup> 面临 <u>最后</u><sup>1.091</sup> 抉择 <u>英格兰</u><sup>2.833</sup> <u>足球</u><sup>1.303</sup> 超级联 <u>赛</u><sup>1.445</sup> <u>利兹</u><sup>4.861</sup> <u>联队</u><sup>3.82</sup> <span class='target'>后卫</span> <u>费迪南德</u><sup>6.472</sup> 说 , 他 决定 是 留 <u>队</u><sup>2.841</sup> 还是 <u>转会</u><sup>3.425</sup> <small>去 曼彻斯特 联队 , 但是 他 补充 说 本 队</small>""",-2.94011725465276,5.13972634403329,NA,NA
后卫/N/XIN_CMN_20020526_wpr/6991,后卫/N/XIN_CMN_20020526_wpr/6991,后卫,XIN,Mainland,quality,・/F;门将/N;2/N;戈麦斯/N;何塞/N;乌尔塔多/N;3/N;4/N;・/F;德拉/N;后卫/N;克鲁斯/N;伊万/N,"""<small>坎波斯 门将 厄瓜多尔队 主教 练 : 埃尔南 ・ 达里奥 ・</small> <u>戈麦斯</u><sup>4.21</sup> 1 <u>何塞</u><sup>3.669</sup> <u>.</u><sup>3.047</sup> 塞瓦略斯 <u>门将</u><sup>5.457</sup> <u>2</u><sup>1.335</sup> 奥古斯塔 <u>.</u><sup>3.047</sup> 波罗索 <span class='target'>后卫</span> <u>3</u><sup>1.518</sup> <u>伊万</u><sup>3.906</sup> <u>.</u><sup>3.047</sup> <u>乌尔塔多</u><sup>6.538</sup> <u>后卫</u><sup>6.097</sup> <u>4</u><sup>1.743</sup> <u>德拉</u><sup>3.37</sup> <u>克鲁斯</u><sup>3.741</sup> <u>.</u><sup>3.047</sup> 乌利塞斯 <small>后卫 5 阿方索 ・ 奥维 雷贡 中场 6 劳尔 ・</small>""",-0.229089496335294,6.15349194160781,NA,NA
后卫/N/XIN_CMN_19971005_wpr/45881,后卫/N/XIN_CMN_19971005_wpr/45881,后卫,XIN,Mainland,quality,良机/N;分钟/N;第六十八/N;阿联/N;酋队/N;得分/N;判/V;拉/V;罚球区/N;犯规/V;罚点球/N,"""<small>其中 最 惊险 的 一 次 射 中 门柱 ,</small> 痛失 <u>得分</u><sup>4.486</sup> <u>良机</u><sup>2.932</sup> 。 <u>第六十八</u><sup>4.228</sup> <u>分钟</u><sup>3.904</sup> 时 , <u>阿联</u><sup>1.961</sup> <u>酋队</u><sup>3.392</sup> <span class='target'>后卫</span> 在 <u>罚球区</u><sup>5.716</sup> 内 <u>拉</u><sup>1.636</sup> 人 <u>犯规</u><sup>4.962</sup> , <u>判</u><sup>2.356</sup> <u>罚点球</u><sup>5.487</sup> , <small>韩国队 柳相铁 主罚 , 添 分 。 阿联 酋队 全</small>""",1.7616327412906,0.911176990229257,NA,NA
后卫/N/CNA_CMN_20020417_wpr/77696,后卫/N/CNA_CMN_20020417_wpr/77696,后卫,CNA,Taiwan,quality,明星/N;职篮/N;尼克队/N;史普瑞威尔/N;赛/N;迈阿密/N;前/N;队/N;热火/N,"""<small>NBA 史普瑞威尔 球队 处罚 工会 申诉 ( 中央社 记者 李安东</small> 台北 十七日 综合 报导 ) 美国 <u>职篮</u><sup>2.752</sup> 纽约 <u>尼克队</u><sup>4.862</sup> <u>明星</u><sup>3.165</sup> <span class='target'>后卫</span> <u>史普瑞威尔</u><sup>5.638</sup> , 因为 十五 日 <u>迈阿密</u><sup>2.446</sup> <u>热火</u><sup>3.723</sup> <u>队</u><sup>2.841</sup> <u>赛</u><sup>1.671</sup> <u>前</u><sup>1.403</sup> <small>投篮 练习 , 禁赛 同时 罚款 十二万五千 美元 , 史普瑞威尔</small>""",-5.89201171545216,1.60838016864207,1,out
后卫/N/XIN_CMN_19920709_wpr/13251,后卫/N/XIN_CMN_19920709_wpr/13251,后卫,XIN,Mainland,quality,分钟/N;足球队/N;喀麦隆/N;第七十九/N;比赛/N;进行到/V;挡/V;一下/N,"""<small>的 喀麦隆队 。 这 个 进球 是 罚点球 得手 获</small> 。 <u>比赛</u><sup>1.696</sup> <u>进行到</u><sup>4.104</sup> <u>第七十九</u><sup>3.713</sup> <u>分钟</u><sup>3.904</sup> 时 , <u>喀麦隆</u><sup>1.287</sup> <u>足球队</u><sup>2.385</sup> 的 <span class='target'>后卫</span> 为 挽救 一 个 危球 右手 <u>挡</u><sup>3.473</sup> 了 <u>一下</u><sup>1.413</sup> 。 <small>南非队 的 库马洛 操刀 主罚 成功 。 库马洛 的 职业</small>""",1.2522047061562,0.450115503746151,NA,NA
防线/N/CNA_CMN_20020616_wpr/84896,防线/N/CNA_CMN_20020616_wpr/84896,防线,CNA,Taiwan,quality,后卫/N;进球/N;记/N,"""<small>结束 前 八 分钟 , 卡马拉 胸部 控球 , 右</small> 晃 过 瑞典 <u>后卫</u><sup>3.915</sup> 姆札比 , 射穿 了 海德曼 的 <span class='target'>防线</span> , 演出 一 <u>记</u><sup>2.094</sup> 神 奇 的 <u>进球</u><sup>3.012</sup> 。 下 <small>半 场 与 上 半 场 的 状况 类似 ,</small>""",1.55626018145771,2.22487002392877,NA,NA
后卫/N/XIN_CMN_19951001_wpr/4488,后卫/N/XIN_CMN_19951001_wpr/4488,后卫,XIN,Mainland,quality,主力/N;黎兵/N;中场/N;神威/N;场/N;3/N;海牛队/N;凌小君/N;半/N;场/N;球/N,"""<small>, 第三十 七 分钟 才 游绍东挑射 得手 ; 下 半</small> <u>场</u><sup>2.07</sup> 大发 <u>神威</u><sup>3.163</sup> , 改踢 <u>中场</u><sup>5.738</sup> 的 <u>黎兵</u><sup>4.807</sup> 和 <u>主力</u><sup>4.634</sup> <span class='target'>后卫</span> <u>凌小君</u><sup>6.621</sup> 连进 <u>3</u><sup>1.518</sup> <u>球</u><sup>4.183</sup> 。 <u>海牛队</u><sup>3.485</sup> 下 <u>半</u><sup>1.648</sup> <u>场</u><sup>2.07</sup> 体 <small>力 不支 , 只 称臣 。 天津 三星队 和 四川</small>""",0.732278317467788,1.95400028582035,NA,NA
后卫/N/CNA_CMN_19940402_wpr/46674,后卫/N/CNA_CMN_19940402_wpr/46674,后卫,CNA,Taiwan,quality,;周俊三/N;林建平/N;李云光/N,"""<small>、 黄春雄 、 陈建勋 、 邱宗志 ; 前锋 郑志龙 、</small> 东方 介德 、 罗兴樑 、 朱 仁 、 蔡福财 ; <span class='target'>后卫</span> <u>周俊三</u><sup>5.384</sup> 、 <u>林建平</u><sup>5.385</sup> 、 <u>李云光</u><sup>5.214</sup> ; 候补 三 人 是 <small>邱德治 、 赖国弘 、 李云翔 。 男篮 专案 小组 今天</small>""",-4.4698184723751,0.168241965518875,NA,NA
后卫/N/CNA_CMN_20000607_wpr/5159,后卫/N/CNA_CMN_20000607_wpr/5159,后卫,CNA,Taiwan,quality,刺/V;邓肯/N;活塞/N;马/N;底特律/N;中锋/N;得分/N;希尔/N;名/N;尼克/N,"""<small>, 尼克 争取到 今夏 成为 自由球员 的 两 名 巨星</small> , 圣安东尼 <u>马</u><sup>1.647</sup> <u>刺</u><sup>2.227</sup> <u>中锋</u><sup>5.477</sup> <u>邓肯</u><sup>4.125</sup> 与 <u>底特律</u><sup>3.51</sup> <u>活塞</u><sup>3.586</sup> <u>得分</u><sup>4.486</sup> <span class='target'>后卫</span> <u>希尔</u><sup>3.891</sup> 之中 的 一 人 。 <u>尼克</u><sup>3.795</sup> 的 两 <u>名</u><sup>1.344</sup> <small>控球 后卫 , 三十 岁 的 渥德 与 三十三 岁</small>""",-4.71944802755042,1.47137860163294,NA,NA
后卫/N/CNA_CMN_20000317_wpr/11163,后卫/N/CNA_CMN_20000317_wpr/11163,后卫,CNA,Taiwan,quality,控球/N;岁/N;卡特/N;斯蒂/N;克/V;戴维斯/N;岁/N;里/N;中锋/N,"""<small>范例 。 五 名 发球员 中 , 马格雷蒂 与 二十三</small> <u>岁</u><sup>1.025</sup> 的 <u>卡特</u><sup>2.791</sup> 属 新生代 , 三十 <u>岁</u><sup>1.025</sup> 的 <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> <u>克</u><sup>1.987</sup> <u>里</u><sup>1.392</sup> <u>斯蒂</u><sup>4.535</sup> 与 三十 一 <u>岁</u><sup>1.025</sup> 的 <u>中锋</u><sup>5.477</sup> <u>戴维斯</u><sup>3.946</sup> <small>属 中生代 , 搭配 三十六 岁 的 前锋 老将 欧克利</small>""",-2.8787347189405,0.251935390722131,NA,NA
后卫/N/CNA_CMN_19990101_wpr/99163,后卫/N/CNA_CMN_19990101_wpr/99163,后卫,CNA,Taiwan,quality,控球/N;比数/N;最多/V;落后/V;场/N;新人/N;洋将/N;带/V;节/N;李云光/N,"""<small>六十二 落后 幸 福 十六 分 , 这 是 裕隆</small> 全 <u>场</u><sup>2.07</sup> <u>落后</u><sup>1.125</sup> <u>最多</u><sup>1.07</sup> 的 <u>比数</u><sup>2.669</sup> 。 不过 裕隆队 <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> <u>李云光</u><sup>5.214</sup> <u>带</u><sup>2.05</sup> 着 <u>新人</u><sup>1.889</sup> 和 <u>洋将</u><sup>2.813</sup> 稳扎稳打 , 第三 <u>节</u><sup>1.882</sup> <small>起 开始 追回 , 第四 节 一百 九十 二 最多</small>""",-2.89338358413409,-0.773532471627907,NA,NA
防线/N/XIN_CMN_19930421_wpr/51950,防线/N/XIN_CMN_19930421_wpr/51950,防线,XIN,Mainland,quality,防线/N;,"""<small>和 柳州 两 局 每 日 增加 270 辆 车</small> , 其中 南 <u>防线</u><sup>5.924</sup> 增 加 100 辆 , 南 <span class='target'>防线</span> 纳入 路网 计划 统一 调度 , 打通 这 段 “ <small>盲肠 ” , 缓解 东 、 西 、 南三 线</small>""",2.76321293573661,-3.018928147635,NA,NA
后卫/N/XIN_CMN_19980601_wpr/52493,后卫/N/XIN_CMN_19980601_wpr/52493,后卫,XIN,Mainland,quality,分钟/N;开赛/N;突尼斯队/N;攻势/N;分钟/N;14/N;智利队/N;球/N;攻入/V,"""<small>谨慎 , 无 建树 ; 下 半 场 两 队</small> 加强 了 <u>攻势</u><sup>2.842</sup> , <u>开赛</u><sup>2.716</sup> 仅 一 <u>分钟</u><sup>3.904</sup> , <u>突尼斯队</u><sup>3.676</sup> <span class='target'>后卫</span> 特拉贝勒西 <u>攻入</u><sup>4.153</sup> 一 <u>球</u><sup>4.183</sup> ; <u>14</u><sup>1.786</sup> <u>分钟</u><sup>3.904</sup> 后 , <u>智利队</u><sup>3.567</sup> <small>的 萨拉斯 回敬 一 球 ; 7 分钟 后 ,</small>""",0.759119290905868,0.56642088061177,NA,NA
后卫/N/CNA_CMN_20000223_wpr/151320,后卫/N/CNA_CMN_20000223_wpr/151320,后卫,CNA,Taiwan,quality,分/N;罗宾森/N;金块/N;得/V;前锋/N;得分/N;分/N;大将/N;篮板/N;攻下/V;攻进/V,"""<small>的 新低 纪录 。 此 役 太阳 两 位 大</small> <u>前锋</u><sup>5.759</sup> 古格利奥塔 和 <u>罗宾森</u><sup>3.981</sup> <u>得</u><sup>2.079</sup> 十二 <u>分</u><sup>2.14</sup> ; <u>金块</u><sup>3.934</sup> <u>得分</u><sup>4.486</sup> <span class='target'>后卫</span> 普赛 <u>攻下</u><sup>4.135</sup> 十四 <u>分</u><sup>2.14</sup> , <u>篮板</u><sup>4.102</sup> <u>大将</u><sup>3.16</sup> 麦克戴斯 <u>攻进</u><sup>3.75</sup> 十二 <small>分 。 此外 , 明尼苏达 灰狼队 新秀 前锋 西瑟拜克 精采</small>""",-4.69829412932921,0.185435656892661,NA,NA
后卫/N/CNA_CMN_20000425_wpr/72192,后卫/N/CNA_CMN_20000425_wpr/72192,后卫,CNA,Taiwan,quality,前锋/N;黄蜂/N;胜负/N;七六人/N;琼斯/N,"""<small>主场 与 客队 费城 七六人力 拼 加 时 赛 才</small> 分出 <u>胜负</u><sup>1.593</sup> , <u>黄蜂</u><sup>4.408</sup> <u>前锋</u><sup>5.759</sup> 柯曼 主攻 有 术 与 <span class='target'>后卫</span> <u>琼斯</u><sup>2.64</sup> 防卫 得宜 , 使 <u>七六人</u><sup>3.952</sup> 尝到 本 季 两 <small>队 交手 六 度 加 时 赛 以来 首 次</small>""",-4.3571230986716,1.63857700956312,NA,NA
后卫/N/XIN_CMN_19990302_wpr/35664,后卫/N/XIN_CMN_19990302_wpr/35664,后卫,XIN,Mainland,quality,控球/N;身高/N;83/N;米/N;分/N;5/N;・/F;28/N;得/D;场/N,"""<small>个头型 梳理 得 像 西瓜皮 样式 的 埃弗森 , 这</small> 身手 鬼魅 、 <u>身高</u><sup>3.534</sup> 仅 1 <u>米</u><sup>1.275</sup> <u>83</u><sup>1.526</sup> 的 <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> , 平均 每 <u>场</u><sup>2.07</sup> <u>得</u><sup>1.228</sup> <u>28</u><sup>1.545</sup> <u>.</u><sup>3.047</sup> <u>5</u><sup>1.57</sup> <u>分</u><sup>2.14</sup> 、 <small>助攻 6 次 、 5 ・ 8 个 篮板 和</small>""",-2.6783361840615,-0.760731546754612,NA,NA
后卫/N/XIN_CMN_20031209_wpr/59146,后卫/N/XIN_CMN_20031209_wpr/59146,后卫,XIN,Mainland,quality,分/N;钟/N;第三十五/N;领先/V;皇马队/N;判/V;波尔图/N;犯规/V;罚点球/N;加多/V;禁区/N;队/N;萨尔/N,"""<small>, 球 斜 射入 网 , 使得 皇马队 1 :</small> 0 <u>领先</u><sup>1.794</sup> 。 但 <u>第三十五</u><sup>2.815</sup> <u>分</u><sup>2.14</sup> <u>钟</u><sup>2.888</sup> 时 , <u>皇马队</u><sup>3.621</sup> <span class='target'>后卫</span> <u>萨尔</u><sup>4.083</sup> <u>加多</u><sup>4.301</sup> <u>禁区</u><sup>5.39</sup> <u>犯规</u><sup>4.962</sup> , <u>判</u><sup>2.356</sup> <u>罚点球</u><sup>5.487</sup> 。 <u>波尔图</u><sup>3.2</sup> <u>队</u><sup>2.841</sup> <small>的 德 莱主 罚点球 成功 , 分 扳成 1 :</small>""",1.54294994229033,1.50503598825243,NA,NA
后卫/N/XIN_CMN_19950709_wpr/7705,后卫/N/XIN_CMN_19950709_wpr/7705,后卫,XIN,Mainland,quality,利用/V;分钟/N;号/N;・/F;中国队/N;6/N;漏洞/N;记/N;禁区/N;劲射/V,"""<small>抢 凶狠 的 特点 , 发起 猛攻 , 开赛 仅</small> 两 <u>分钟</u><sup>3.904</sup> , <u>6</u><sup>1.426</sup> <u>号</u><sup>2.792</sup> M <u>.</u><sup>3.047</sup> 昌德兰 <u>利用</u><sup>1.481</sup> <u>中国队</u><sup>2.942</sup> <span class='target'>后卫</span> 出现 的 <u>漏洞</u><sup>2.771</sup> , <u>禁区</u><sup>5.39</sup> 内 一 <u>记</u><sup>3.469</sup> <u>劲射</u><sup>5.36</sup> , <small>比分 扳平 。 当 比赛 进行到 第三十三 分钟 时 ,</small>""",3.12960523084412,1.08334731644977,3,in
后卫/N/XIN_CMN_19920630_wpr/31988,后卫/N/XIN_CMN_19920630_wpr/31988,后卫,XIN,Mainland,quality,上海队/N;队/N;比赛/N;球/N;进攻/V;守门员/N;回传/V,"""<small>进攻 不失为 一 种 战术 。 而 中国 集 训</small> <u>队</u><sup>2.841</sup> 和 <u>上海队</u><sup>2.861</sup> <u>比赛</u><sup>1.696</sup> 中 并非如此 。 有 些 <u>球</u><sup>4.183</sup> <span class='target'>后卫</span> 可以 组织 <u>进攻</u><sup>3.434</sup> , 但 <u>回传</u><sup>5.678</sup> 给 <u>守门员</u><sup>5.705</sup> 。 这 <small>个 仅 是 一 种 消极 的 防守 , 容易</small>""",1.41714609288086,0.935511922786891,NA,NA
