,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
开球/V/CNA_CMN_20020329_wpr/131764,开球/V/CNA_CMN_20020329_wpr/131764,开球,CNA,Taiwan,quality,形成/V;局/N;失误/N;陈维知/N;九/N;号/N;关键/V;二/N;进/V;领先/V;球/N,"""<small>争 第二 站 冠军 。 今天 一 开赛 两 人</small> 各 有 一 次 <u>失误</u><sup>3.318</sup> <u>形成</u><sup>1.327</sup> 一 一,第三 <u>局</u><sup>3.649</sup> <u>陈维知</u><sup>6.749</sup> <span class='target'>开球</span> <u>进</u><sup>2.576</sup> <u>九</u><sup>2.129</sup> <u>号</u><sup>2.577</sup> <u>球</u><sup>3.89</sup> 取得 <u>二</u><sup>1.255</sup> 一 <u>领先</u><sup>3.388</sup> , <u>关键</u><sup>2.959</sup> <small>的 第四 局 陈 维知 拼进 高难度 的 一 号</small>""",2.92758285019759,5.7932170305338,NA,NA
开赛/N/CNA_CMN_20020613_wpr/85343,开赛/N/CNA_CMN_20020613_wpr/85343,开赛,CNA,Taiwan,quality,分/N;哥队/N;积分/N;以来/N;优势/N;哥队/N;跃居/V;得分/N,"""<small>晋级 第二 回合赛 。 土耳其 三 零 胜 大陆队 ,</small> <u>积分</u><sup>2.124</sup> 增至 四 <u>分</u><sup>1.282</sup> , 与 <u>哥队</u><sup>3.244</sup> 同 , 但 <span class='target'>开赛</span> <u>以来</u><sup>2.798</sup> <u>得分</u><sup>2.647</sup> 点数 超过 <u>哥队</u><sup>3.244</sup> 的 <u>优势</u><sup>1.097</sup> , <u>跃居</u><sup>1.493</sup> 分组 <small>第二 名 。 首 次 参加 世界盃赛 的 大陆队 ,</small>""",5.6860937645419E-05,4.57466496249743,NA,NA
开赛/N/CNA_CMN_20000611_wpr/85535,开赛/N/CNA_CMN_20000611_wpr/85535,开赛,CNA,Taiwan,quality,公/N;法国/N;女单/N;女将/N;法国/N;锦上添花/V,"""<small>皮尔丝 辛吉丝 赢得 法国 公开赛 女双 冠军 ( 中央社 记者</small> 邹明智 巴黎 十一 日 专电 ) 昨天 获 <u>法国</u><sup>1.035</sup> <u>公</u><sup>3.012</sup> <span class='target'>开赛</span> <u>女单</u><sup>2.341</sup> 后座 的 <u>法国</u><sup>1.035</sup> <u>女将</u><sup>1.989</sup> 皮尔丝 , 今天 <u>锦上添花</u><sup>2.552</sup> , <small>与 世 界 球 后 辛吉丝 搭配 , 双打 决赛</small>""",-4.36691573462167,-1.17402128291377,NA,NA
开赛/N/CNA_CMN_19961130_wpr/71102,开赛/N/CNA_CMN_19961130_wpr/71102,开赛,CNA,Taiwan,quality,负/V;胜/V;暂居/V;第二/N;分钟/N;号/N;球员/N,"""<small>, 比赛 结果 中山 一 ○ 获胜 , 目前 战绩</small> 二 <u>胜</u><sup>1.987</sup> 一 和 一 <u>负</u><sup>1.088</sup> <u>暂居</u><sup>2.179</sup> <u>第二</u><sup>1.546</sup> 位 。 <span class='target'>开赛</span> 六十五 <u>分钟</u><sup>3.648</sup> 时 , 中山 背号 十一 <u>号</u><sup>1.2</sup> <u>球员</u><sup>2.163</sup> 张卉 <small>静 左翼 底线 吊 中 , 七 号 许淑芬 第一时间</small>""",1.32689195191835,5.63994383010749,NA,NA
开赛/N/CNA_CMN_20031205_wpr/66234,开赛/N/CNA_CMN_20031205_wpr/66234,开赛,CNA,Taiwan,quality,败/V;湖人队/N;本/N;小牛队/N;主场/N;先声夺人/V;零/N;第一/N;节/N;领先/N,"""<small>一百一十四 一百零 三 轻取 达拉斯 小牛队 , 同时 破 了</small> <u>小牛队</u><sup>2.267</sup> <u>本</u><sup>1.569</sup> 季 <u>主场</u><sup>2.948</sup> <u>败</u><sup>2.735</sup> 之 身 。 <u>湖人队</u><sup>2.38</sup> 今天 <span class='target'>开赛</span> <u>先声夺人</u><sup>4.785</sup> , <u>第一</u><sup>1.446</sup> <u>节</u><sup>2.001</sup> 八 <u>零</u><sup>2.02</sup> <u>领先</u><sup>2.212</sup> 后 , 十四 <small>二 、 二十五 八 压 得 小牛队 喘 过气 ,</small>""",0.711608071514831,4.71390726219535,NA,NA
开球/V/XIN_CMN_20000819_wpr/2408,开球/V/XIN_CMN_20000819_wpr/2408,开球,XIN,Mainland,quality,分钟/N;攻势/N;球/N;分钟/N;号/N;主队/N;李/N,"""<small>场地 潮湿 , 气候 闷热 。 上海 浦东队 一 开始</small> <u>攻势</u><sup>3.093</sup> 凶猛 , 10 <u>分钟</u><sup>3.707</sup> 内 入 两 <u>球</u><sup>3.89</sup> 。 <span class='target'>开球</span> 到 6 <u>分钟</u><sup>3.707</sup> , <u>主队</u><sup>4.492</sup> 17 <u>号</u><sup>2.577</sup> <u>李</u><sup>2.155</sup> 晓 一 <small>记 长远 球 传到 对方 球门 前 , 9 号</small>""",1.39131879454641,7.19792011511963,NA,NA
开赛/N/XIN_CMN_19980904_wpr/2305,开赛/N/XIN_CMN_19980904_wpr/2305,开赛,XIN,Mainland,quality,田径/N;练/V;乒坛/N;锦标赛/N;全国/N;京/N;练/V;花絮/N;足球队/N;大奖赛/N;乒乓球/N;主教/N,"""<small>上海 举行 全国 青年 足球 联赛 丽江 举行 韩国队 主教</small> <u>练</u><sup>1.283</sup> 认为 韩国 <u>乒坛</u><sup>2.779</sup> 面临 危机 <u>全国</u><sup>1.981</sup> <u>田径</u><sup>2.886</sup> <u>锦标赛</u><sup>3.653</sup> <u>京</u><sup>1.283</sup> <span class='target'>开赛</span> 泰国 <u>足球队</u><sup>2.31</sup> <u>主教</u><sup>1.632</sup> <u>练</u><sup>1.283</sup> 辞职 中国 <u>乒乓球</u><sup>2.998</sup> <u>大奖赛</u><sup>3.576</sup> <u>花絮</u><sup>2.589</sup> 三 <small>则 “ 女 飞人 ” “ 飞 ” 起来 马俊仁</small>""",-1.34099657768434,-4.56489332679197,NA,NA
开球/V/XIN_CMN_19950126_wpr/6673,开球/V/XIN_CMN_19950126_wpr/6673,开球,XIN,Mainland,quality,公开赛/N;网球/N;半/N;决赛/N;种子/N,"""<small>网球 公开赛 进入 半 决赛 新华社 堪培拉 1月 26日电 在</small> 墨尔本 举行 的 澳大利 亚 <u>网球</u><sup>2.89</sup> <u>公开赛</u><sup>3.217</sup> <u>半</u><sup>2.551</sup> <u>决赛</u><sup>1.637</sup> 今天 <span class='target'>开球</span> , <u>种子</u><sup>1.6</sup> 、 西班牙 的 阿 . 桑切斯 和 4 <small>号 种子 、 法国 的 ・ 皮尔斯 击败 对手 ,</small>""",-4.09191934646655,-2.24307005247074,1,out
开赛/N/XIN_CMN_19960515_wpr/1493,开赛/N/XIN_CMN_19960515_wpr/1493,开赛,XIN,Mainland,quality,明天/N;杯/N;羽毛球赛/N;汤尤/N;15日电/N;5月/N;新华社/N;第十九/N;周宗欣/N;届/N,"""<small>・ 艾买提 , 以及 中外 各界 人士 300多 人 出</small> 席 了 成立 大会 。 <u>汤尤</u><sup>4.27</sup> <u>杯</u><sup>2.999</sup> <u>羽毛球赛</u><sup>3.836</sup> <u>明天</u><sup>1.408</sup> 港 <span class='target'>开赛</span> <u>新华社</u><sup>1.249</sup> 香港 <u>5月</u><sup>1.28</sup> <u>15日电</u><sup>1.691</sup> ( 记者 <u>周宗欣</u><sup>4.0</sup> ) <u>第十九</u><sup>2.33</sup> <u>届</u><sup>2.22</sup> <small>汤 姆斯 杯 和 第十六 届 尤伯杯 羽毛球 决赛 阶段</small>""",-0.932494716780754,-5.19764741870258,NA,NA
开赛/N/XIN_CMN_20010701_wpr/23510,开赛/N/XIN_CMN_20010701_wpr/23510,开赛,XIN,Mainland,quality,足球/N;杯/N;联赛/N;可口可乐/N;全国/N;奥林匹克/N;8/N;兰州/N;支/N;场/N;赛区/N,"""<small>拿下 了 赫赫有名 的 大连 实德 二线队 。 2001年 “</small> <u>可口可乐</u><sup>1.54</sup> ” <u>杯</u><sup>2.999</sup> <u>全国</u><sup>1.981</sup> <u>奥林匹克</u><sup>2.185</sup> 青 年 <u>足球</u><sup>2.859</sup> <u>联赛</u><sup>3.478</sup> 全面 <span class='target'>开赛</span> , <u>兰州</u><sup>1.295</sup> <u>赛区</u><sup>4.209</sup> 今天 共战 四 <u>场</u><sup>2.447</sup> , <u>8</u><sup>1.268</sup> <u>支</u><sup>1.667</sup> <small>球队 全部 露面 。 最 大 的 冷门 就是 勉强</small>""",0.427693799597753,-2.52239943578498,NA,NA
开赛/N/XIN_CMN_19920117_wpr/50793,开赛/N/XIN_CMN_19920117_wpr/50793,开赛,XIN,Mainland,quality,3/N;波兰队/N;日本队/N;2/N;险胜/V;以来/N;3/N;赢得/V;场/N;比赛/N,"""<small>15 日 进行 的 另 一 场 比赛 中 ,</small> <u>日本队</u><sup>2.595</sup> <u>3</u><sup>1.263</sup> : <u>2</u><sup>1.347</sup> <u>险胜</u><sup>2.437</sup> <u>波兰队</u><sup>2.674</sup> 。 这 是 <u>日本队</u><sup>2.595</sup> <span class='target'>开赛</span> <u>以来</u><sup>2.798</sup> 进 行 的 <u>3</u><sup>1.263</sup> <u>场</u><sup>2.447</sup> <u>比赛</u><sup>2.626</sup> 中 <u>赢得</u><sup>1.908</sup> 的 <small>首 场 胜利 。 晚报杯 全国 业余 围棋 锦标赛 结束</small>""",-0.170631972436396,2.99008235079831,6,out
开球/N/CNA_CMN_20001214_wpr/171492,开球/N/CNA_CMN_20001214_wpr/171492,开球,CNA,Taiwan,quality,洞/N;号/N;木桿/N,"""<small>并 顺利 , 第二 、 四 、 五 、 七</small> <u>洞</u><sup>4.385</sup> 吞下 柏忌 , 第 八 <u>洞</u><sup>4.385</sup> 拿出 他 的 <span class='target'>开球</span> 宝刀 S-YARD 一 <u>号</u><sup>1.806</sup> <u>木桿</u><sup>8.602</sup> 狠狠 地 开出 一 个 <small>高 远 的 好球 , , 打上 果岭 旗竿 只</small>""",3.24758237375731,6.42513013133769,NA,NA
开赛/N/XIN_CMN_20030329_wpr/37163,开赛/N/XIN_CMN_20030329_wpr/37163,开赛,XIN,Mainland,quality,国家队/N;踢平/V;1/N;上半场/N;分钟/N;裁判/N;本/N;4/N;获得/V,"""<small>的 一 场 国际 足球 友谊 赛 中 , 阿尔及利亚</small> <u>国家队</u><sup>1.509</sup> <u>1</u><sup>1.389</sup> : <u>1</u><sup>1.389</sup> 与 安哥拉 <u>国家队</u><sup>1.509</sup> <u>踢平</u><sup>2.947</sup> 。 <u>上半场</u><sup>3.603</sup> <span class='target'>开赛</span> 才 <u>4</u><sup>1.255</sup> <u>分钟</u><sup>3.648</sup> , 安哥拉队 <u>获得</u><sup>1.109</sup> 了 <u>本</u><sup>1.569</sup> 国 <u>裁判</u><sup>1.758</sup> <small>裁定 的 一 个 有 争议 的 点 球 机会</small>""",0.76869457419541,6.0226790198565,NA,NA
开赛/N/XIN_CMN_19930111_wpr/44621,开赛/N/XIN_CMN_19930111_wpr/44621,开赛,XIN,Mainland,quality,马德里/N;埃斯/N;本次/N;选手/N;挑战者/N;决赛/N,"""<small>刘连祥 ) 国际象棋 男子 世界 冠军 挑战者 决赛 今天 西班牙</small> 首都 <u>马德里</u><sup>1.068</sup> 西北部 的 旅游 小镇 <u>埃斯</u><sup>2.844</sup> 科 里 亚尔 <span class='target'>开赛</span> 。 参加 <u>本次</u><sup>2.403</sup> <u>挑战者</u><sup>2.685</sup> <u>决赛</u><sup>2.274</sup> 的 英国 <u>选手</u><sup>2.049</sup> 奈杰尔 . <small>肖特 和 荷兰 选手 ・ 蒂曼 进行 14 轮 争夺</small>""",-3.05114685958476,-1.11033641427315,NA,NA
开赛/N/XIN_CMN_20031001_wpr/29258,开赛/N/XIN_CMN_20031001_wpr/29258,开赛,XIN,Mainland,quality,自行车/N;枚/N;自行车赛/N;首/N;赛车场/N;比赛/V;金牌/N;男子/N;1/N;计时赛/N,"""<small>, 王 又 国 获得 的 是 城运会 历史 上</small> 的 <u>首</u><sup>1.866</sup> <u>枚</u><sup>2.148</sup> <u>自行车赛</u><sup>3.987</sup> <u>金牌</u><sup>2.487</sup> 。 <u>比赛</u><sup>2.607</sup> 山西 <u>自行车</u><sup>2.419</sup> <u>赛车场</u><sup>3.593</sup> <span class='target'>开赛</span> 。 王 又 国 <u>男子</u><sup>2.226</sup> <u>1</u><sup>1.389</sup> 公里 个人 <u>计时赛</u><sup>2.493</sup> 中 <small>, 1 分 07 秒 598 打破 1 分 07</small>""",-2.54280372148883,-2.8451918553323,NA,NA
开赛/N/XIN_CMN_19991210_wpr/82127,开赛/N/XIN_CMN_19991210_wpr/82127,开赛,XIN,Mainland,quality,摘取/V;俗/V;表现/N;公/N;赛季/N;公开赛/N;桂冠/N;大赛/N,"""<small>巴西 最佳 男 、 女 运动员 。 库尔滕 今年 的</small> <u>赛季</u><sup>3.532</sup> 中 <u>表现</u><sup>1.333</sup> <u>俗</u><sup>1.162</sup> , <u>摘取</u><sup>2.057</sup> 了 蒙特 卡罗 <u>公</u><sup>3.012</sup> <span class='target'>开赛</span> 和 罗马 <u>公开赛</u><sup>3.686</sup> 两 项 <u>大赛</u><sup>2.496</sup> 的 <u>桂冠</u><sup>2.259</sup> , 并 <small>悉尼 网球 公开赛 上 和 队友 合作 勇夺 冠军 。</small>""",-3.98461656962192,-1.9143114613703,1,out
开赛/N/CNA_CMN_20000120_wpr/87142,开赛/N/CNA_CMN_20000120_wpr/87142,开赛,CNA,Taiwan,quality,巡回赛/N;女子/N;亚洲/N;公/N;高尔夫/N;长庚/N,"""<small>表达 诚挚 的 欢迎 。 曾文惠 书面 贺词 全文 为</small> : 欣 闻 二○○○年 <u>亚洲</u><sup>1.468</sup> <u>女子</u><sup>2.531</sup> <u>高尔夫</u><sup>3.329</sup> <u>巡回赛</u><sup>4.119</sup> 中华民国 <u>公</u><sup>3.012</sup> <span class='target'>开赛</span> -- 中环杯 , 订 元月 二十日 二十二 日 <u>长庚</u><sup>1.263</sup> 高尔 <small>夫 俱乐部 举行 。 文惠 参加 本 次 公开赛 的</small>""",0.975519518061971,-4.19205945725289,NA,NA
开球/V/CNA_CMN_19951013_wpr/72482,开球/V/CNA_CMN_19951013_wpr/72482,开球,CNA,Taiwan,quality,十八/N;发球台/N;桿/N,"""<small>世 五週年 。 今天 各 组 成绩 较 优 选手</small> 为 : 青 男组 ( <u>十八</u><sup>1.167</sup> 岁 以上 蓝色 <u>发球台</u><sup>8.677</sup> <span class='target'>开球</span> ) – 高柏松 二一一 <u>桿</u><sup>4.122</sup> 、 苏钦荣 二一九 <u>桿</u><sup>4.122</sup> 、 <small>林 文科 二二○ 桿 、 洪家 煜 二二一 桿 。</small>""",3.87866986024542,5.9463613767894,NA,NA
开赛/N/CNA_CMN_19970719_wpr/53515,开赛/N/CNA_CMN_19970719_wpr/53515,开赛,CNA,Taiwan,quality,打破/N;交手/N;本/N;日本队/N;届/N;队/N;比赛/N;以来/N;纪录/N;单场/N;墨西哥队/N;得分/N,"""<small>日本队 争夺 第七 名 。 墨西哥队 今天 中午 台北市立 棒球场</small> 与 <u>日本队</u><sup>2.595</sup> <u>交手</u><sup>1.872</sup> , 两 <u>队</u><sup>2.32</sup> <u>打破</u><sup>1.091</sup> <u>本</u><sup>1.569</sup> <u>届</u><sup>2.22</sup> <u>比赛</u><sup>2.626</sup> <span class='target'>开赛</span> <u>以来</u><sup>2.798</sup> <u>单场</u><sup>3.267</sup> 最 高 <u>得分</u><sup>2.647</sup> 总和 <u>纪录</u><sup>2.146</sup> , <u>墨西哥队</u><sup>2.765</sup> 十八 <small>十五 击败 日本 , 九 局 比赛 共进 行 三</small>""",0.03262477456557,2.88803556880968,6,out
开赛/N/XIN_CMN_19970601_wpr/52334,开赛/N/XIN_CMN_19970601_wpr/52334,开赛,XIN,Mainland,quality,5月/N;公/N;法国/N;网球/N;郭京花/N;电/N;号/N;5月/N;结束/N;第三/N;比赛/N;轮/N,"""<small>意见 。 法国 网球 公开赛 进入 八分之一 决赛 新华社 巴黎</small> <u>5月</u><sup>1.28</sup> 31日 <u>电</u><sup>1.012</sup> ( 记者 <u>郭京花</u><sup>3.296</sup> ) <u>法国</u><sup>1.035</sup> <u>网球</u><sup>3.746</sup> <u>公</u><sup>3.012</sup> <span class='target'>开赛</span> <u>第三</u><sup>1.494</sup> <u>轮</u><sup>2.281</sup> <u>比赛</u><sup>2.626</sup> <u>5月</u><sup>1.28</sup> 31日 <u>结束</u><sup>1.41</sup> , 包括 二 <u>号</u><sup>1.2</sup> <small>种子 、 美国 选 手 张德培 在内 的 6 名</small>""",-4.06981191579468,-2.71400376522087,NA,NA
开赛/N/CNA_CMN_20010413_wpr/140058,开赛/N/CNA_CMN_20010413_wpr/140058,开赛,CNA,Taiwan,quality,球赛/N;擂台/N;到场/V;啦啦队/N,"""<small>古钱 摆出 许多 武术 动作 , 赛 前 开 大锣</small> , 像 古 时候 <u>擂台</u><sup>3.385</sup> 。 五月天 今天 <u>到场</u><sup>1.268</sup> <u>球赛</u><sup>3.129</sup> <span class='target'>开赛</span> , 吸引 辣妹 <u>啦啦队</u><sup>2.29</sup> 争 上前 索取 签名 , 让 <small>球赛 顺利 晚上 六时 开打 , 办 单位 出动 数十</small>""",2.44406475145654,-1.89499637490007,NA,NA
开球/V/CNA_CMN_19931016_wpr/76454,开球/V/CNA_CMN_19931016_wpr/76454,开球,CNA,Taiwan,quality,职棒/N;陈重光/N;./P;赛/N;统一狮/N;争夺/V;兄弟象/N;./P;打气/V;二/N;林柏榕/N;连战/N,"""<small>农园 。 十六 日 中央社 新闻 图片 第二 批 目录</small> 一 <u>.</u><sup>1.741</sup> <u>陈重光</u><sup>4.885</sup> 为 <u>职棒</u><sup>4.439</sup> <u>统一狮</u><sup>3.592</sup> 与 <u>兄弟象</u><sup>3.574</sup> <u>争夺</u><sup>1.489</sup> <u>赛</u><sup>1.902</sup> <span class='target'>开球</span> 。 <u>二</u><sup>1.255</sup> <u>.</u><sup>1.741</sup> <u>连战</u><sup>1.99</sup> <u>林柏榕</u><sup>3.385</sup> 竞选 总部 他 <u>打气</u><sup>3.037</sup> 。 <small>三 . 连战 「 台湾省 农业 建设 会议 」 中</small>""",4.20494036110374,-2.44457490861531,NA,NA
开球/N/CNA_CMN_20041011_wpr/13069,开球/N/CNA_CMN_20041011_wpr/13069,开球,CNA,Taiwan,quality,第一/N;洞/N;,"""<small>的 奖金 排名 跃居 第十二 名 。 二十九 岁 的</small> 加拉契 延长赛 克服 紧张 的 情绪 , <u>第一</u><sup>1.5</sup> <u>洞</u><sup>4.385</sup> 的 <span class='target'>开球</span> 十分 准确 , 洞口 只有 几 英呎 , 旗桿 到 <small>两 呎 。 随后 加拉契 「 博蒂 」 结束 比赛</small>""",3.75061385732125,5.946391406358,NA,NA
开球/N/CNA_CMN_20010810_wpr/10840,开球/N/CNA_CMN_20010810_wpr/10840,开球,CNA,Taiwan,quality,纪录/N;距离/N;长/V,"""<small>保持人 默瑞 的 台湾 和 亚洲 缘 ( 中央社 记者</small> 潘应辰 华盛顿 特稿 ) 金氏 世界 <u>纪录</u><sup>1.264</sup> 全球 高尔 夫球 <span class='target'>开球</span> 最 <u>长</u><sup>1.438</sup> <u>距离</u><sup>3.378</sup> 的 保持人 , 是 大家 耳熟能详 的 <small>老虎 伍兹 , 是 约翰戴利 , 而是 一 位 加拿大人</small>""",2.85603282451395,7.37613526783602,NA,NA
开赛/N/XIN_CMN_19960728_wpr/37013,开赛/N/XIN_CMN_19960728_wpr/37013,开赛,XIN,Mainland,quality,自行车/N;老将/N;法国/N;半/N;决赛/N;女子/N;个人赛/N;首日/N;得/D;冠军/N;夺/V;法国队/N,"""<small>阵脚 。 但 法国队 最后 7 秒 的 优势 闯入</small> 了 <u>半</u><sup>2.205</sup> <u>决赛</u><sup>2.274</sup> 。 <u>法国</u><sup>1.035</sup> <u>老将</u><sup>1.953</sup> 让 . 隆戈 <u>自行车</u><sup>2.419</sup> <span class='target'>开赛</span> 的 <u>首日</u><sup>3.808</sup> 为 <u>法国队</u><sup>2.623</sup> <u>夺</u><sup>1.843</sup> <u>得</u><sup>1.072</sup> <u>女子</u><sup>2.531</sup> 公路 <u>个人赛</u><sup>2.687</sup> <u>冠军</u><sup>2.231</sup> <small>, 随后 弗洛里昂 ・ 卢梭 为 法国 夺 得 男子</small>""",-2.5693089492483,-1.45501571390343,1,out
开赛/N/XIN_CMN_20030630_wpr/4853,开赛/N/XIN_CMN_20030630_wpr/4853,开赛,XIN,Mainland,quality,练/V;足球队/N;主教/N;赛期/N;日期/N;3月/N,"""<small>何 时 开赛 , 确定 日期 。 但 由于 日本</small> <u>足球队</u><sup>2.31</sup> <u>主教</u><sup>1.632</sup> <u>练</u><sup>1.283</sup> 济科 的 强烈 愿 望 , 决定 <span class='target'>开赛</span> <u>日期</u><sup>1.343</sup> 暂定 明年 <u>3月</u><sup>1.042</sup> 。 小仓 说 , <u>赛期</u><sup>2.738</sup> 的 <small>安排主 要是 考虑到 奥运会 预选 赛 明年 3月 , 因此</small>""",0.269278642467916,-0.993801175544405,NA,NA
开赛/N/XIN_CMN_19991114_wpr/62269,开赛/N/XIN_CMN_19991114_wpr/62269,开赛,XIN,Mainland,quality,自行车/N;拉力赛/N;11月/N;新华社/N;电/N,"""<small>今天 抵达 北京 , 开始 中国 进行 为期 4 天</small> 的 访问 。 迎回 归 北京 至 澳门 <u>自行车</u><sup>2.419</sup> <u>拉力赛</u><sup>3.505</sup> <span class='target'>开赛</span> <u>新华社</u><sup>1.249</sup> 北京 <u>11月</u><sup>1.076</sup> 14日 <u>电</u><sup>1.012</sup> 中国 规模 最 大 、 <small>最 高 、 距离 最 长 的 自行车 比赛 ,</small>""",-0.759265592956297,-6.42882194334584,NA,NA
开赛/N/XIN_CMN_20020630_wpr/3027,开赛/N/XIN_CMN_20020630_wpr/3027,开赛,XIN,Mainland,quality,战/N;游泳/V;告捷/V;世界/N;首/N;组/N;第一/N;联赛/N;男子/N;水球/N;A/F;届/N,"""<small>技术 本身 不断 世界 男子 水球 联赛 西班牙 意大利 首</small> <u>战</u><sup>2.546</sup> <u>告捷</u><sup>3.53</sup> 国际 <u>游泳</u><sup>2.792</sup> 联合会 消息 , 在 29 日 <span class='target'>开赛</span> 的 <u>第一</u><sup>1.446</sup> <u>届</u><sup>2.22</sup> <u>世界</u><sup>1.277</sup> <u>男子</u><sup>2.226</sup> <u>水球</u><sup>2.661</sup> <u>联赛</u><sup>3.478</sup> <u>A</u><sup>2.414</sup> <u>组</u><sup>1.576</sup> <u>首</u><sup>1.866</sup> <small>场 比赛 中 , 西班牙 和 意大利队 战胜 了 希腊</small>""",-0.644284061246499,-2.45708834314122,NA,NA
开赛/N/CNA_CMN_19961024_wpr/49435,开赛/N/CNA_CMN_19961024_wpr/49435,开赛,CNA,Taiwan,quality,扳回/V;首/N;场/N;胜利/V;客场/N;劣势/N;先发投手/N;局/N;勇士队/N;主投/N,"""<small>, 使 今年 的 总冠军 赛 更 具 看头 。</small> 昨天 <u>客场</u><sup>2.34</sup> <u>扳回</u><sup>2.242</sup> <u>首</u><sup>1.866</sup> <u>场</u><sup>2.447</sup> <u>胜利</u><sup>2.588</sup> 的 洋基队 , 一 <span class='target'>开赛</span> 陷入 <u>劣势</u><sup>1.845</sup> , <u>勇士队</u><sup>2.017</sup> <u>先发投手</u><sup>2.638</sup> 丹尼.尼格 <u>主投</u><sup>3.336</sup> 至 五 <u>局</u><sup>1.333</sup> <small>只 让 对手 击出 两 支 安打 , 六 局</small>""",0.947318922787059,4.68141898210409,NA,NA
开赛/N/XIN_CMN_19970421_wpr/13279,开赛/N/XIN_CMN_19970421_wpr/13279,开赛,XIN,Mainland,quality,4/N;赛区/N;八一/N;辽宁/N;天津/N,"""<small>本 月 12 日 分别 湖北省 门市 、 浙江省 宁波市</small> 、 河北省 石家庄市 和 江苏省 南京市 <u>4</u><sup>1.255</sup> 个 <u>赛区</u><sup>4.209</sup> 同时 <span class='target'>开赛</span> 。 <u>辽宁</u><sup>1.23</sup> 、 山东 、 <u>天津</u><sup>1.507</sup> 、 广东 、 <u>八一</u><sup>2.28</sup> <small>、 江 苏 、 北京 和 四川队 分列 各 赛区</small>""",0.7259058469584,-2.44700914923018,NA,NA
开球/V/XIN_CMN_19980124_wpr/2153,开球/V/XIN_CMN_19980124_wpr/2153,开球,XIN,Mainland,quality,场地/N;美国队/N;优势/N;战/V;分钟/N;号/N;后/N;禁区/N,"""<small>补射 , 洞穿 挪威队 大门 , 美国队 此 球 领先</small> 交换 <u>场地</u><sup>2.212</sup> 。 易 地 <u>战</u><sup>2.752</sup> , <u>美国队</u><sup>2.064</sup> <u>优势</u><sup>1.321</sup> , <span class='target'>开球</span> <u>后</u><sup>1.34</sup> 7 <u>分钟</u><sup>3.707</sup> , 9 <u>号</u><sup>2.577</sup> 汉 . 米亚小 <u>禁区</u><sup>3.131</sup> <small>前 转身 射门 , 为 美国队 下 一 城 。</small>""",1.506538772579,6.96372270314546,NA,NA
开球/V/CNA_CMN_19941103_wpr/5081,开球/V/CNA_CMN_19941103_wpr/5081,开球,CNA,Taiwan,quality,职棒/N;登辉/N;一九九四/N;李/N;邀请赛/N;先生/N;中华/N;三日/N;棒球场/N,"""<small>, 台 北 体专 体育馆 。 – 十八时 十五分 ,</small> <u>李</u><sup>2.155</sup> 总统 <u>登辉</u><sup>2.884</sup> <u>先生</u><sup>1.625</sup> 为 <u>一九九四</u><sup>4.226</sup> <u>中华</u><sup>1.936</sup> <u>职棒</u><sup>4.439</sup> 国际 <u>邀请赛</u><sup>4.153</sup> <span class='target'>开球</span> , 台 <u>棒球场</u><sup>4.336</sup> 。 十一月 <u>三日</u><sup>1.687</sup> 国内 活动 预告 ( <small>– 二 ) 完 五 、 生活 – 十一时 ,</small>""",3.37674041772222,-3.60410124718713,NA,NA
开赛/N/XIN_CMN_19950606_wpr/10750,开赛/N/XIN_CMN_19950606_wpr/10750,开赛,XIN,Mainland,quality,足球/N;运动会/N;预赛/N;青岛/N;城/N;大连/N;大连/N;场/N;比赛/N;赛区/N,"""<small>大连 6月 6日电 ( 记者 蔡拥军 ) 全国 第三 届</small> <u>城</u><sup>1.276</sup> 市 <u>运动会</u><sup>2.479</sup> <u>足球</u><sup>2.859</sup> <u>预赛</u><sup>3.224</sup> 今天 <u>大连</u><sup>1.895</sup> 和 <u>青岛</u><sup>1.589</sup> 同时 <span class='target'>开赛</span> 。 <u>大连</u><sup>1.895</sup> <u>赛区</u><sup>4.209</sup> 三 <u>场</u><sup>2.447</sup> <u>比赛</u><sup>2.626</sup> 的 结果 是 : <small>大 连队 2 : 1胜 沈阳队 , 石家庄 队3 :</small>""",0.334875004633086,-2.81641257479347,NA,NA
开球/V/CNA_CMN_20040903_wpr/117911,开球/V/CNA_CMN_20040903_wpr/117911,开球,CNA,Taiwan,quality,开赛/N;后/N;比赛/N;正式/V;青棒赛/N;战火/N;致词/V;游揆/N;点燃/V,"""<small>他 祝福 参 赛 的 各 国 队伍 有 最佳</small> 表现 <u>后</u><sup>1.34</sup> , 宣佈 大会 <u>开赛</u><sup>3.19</sup> , 同时 为 <u>比赛</u><sup>2.663</sup> <span class='target'>开球</span> , 世界 <u>青棒赛</u><sup>5.063</sup> <u>正式</u><sup>1.22</sup> <u>点燃</u><sup>3.516</sup> <u>战火</u><sup>3.694</sup> 。 <u>游揆</u><sup>3.267</sup> <u>致词</u><sup>2.297</sup> 时 <small>表示 , 他 非常 高兴 参与 这 次 盛会 ,</small>""",2.46067799336937,-2.25250187689845,NA,NA
