0.011198294,No.,Variety,Item,Causation,Cr,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,Ce,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.258401394,2713,sg,rang,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,培养,trans,atelic,pstv,social,social,sg,advbl
0.782125667,1008,ml,shi,yes,北京市旅游局,distant,cl,event,3,def,intent,NA,none,NA,none,no,来京游客及北京市民,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,尽享,trans,state,pstv,social,social,mul,advbl
0.473751527,2778,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,NA,none,都,range,no,no,获得,trans,telic,pstv,social,social,sg,advbl
0.531226225,1591,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,有,trans,state,pstv,ment,social,sg,advbl
0.273123236,1623,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,知道,trans,telic,ntrl,ment,social,sg,advbl
0.029758529,1629,tw,rang,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,能夠,ability,NA,none,no,no,品尝,trans,atelic,pstv,phy,phy,mul,advbl
0.125964688,2820,sg,rang,yes,NA,distant,cl,event,1,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,起坛作法,intrans,telic,ntrl,phy,phy,sg,advbl
0.387393429,1073,ml,shi,yes,这一故障,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,随后,time,no,no,处于,trans,state,ntrl,phy,phy,sg,advbl
0.978472281,1677,tw,rang,yes,NA,implicit,na,na,na,na,unintent,能,ability,NA,none,no,NA,np,anim,3,indef,no,theme,NA,none,普遍,range,no,no,具备,trans,state,pstv,ment,social,sg,advbl
0.619983711,651,ml,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,深入,degree,no,no,了解,trans,telic,pstv,ment,social,mul,advbl
0.943070881,1714,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,能,ability,NA,none,no,no,使,trans,telic,pstv,social,social,sg,advbl
0.076184968,2855,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,能,ability,更好的,manner,no,no,认识,trans,telic,pstv,ment,social,sg,advbl
0.2788917,1722,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,event,3,def,no,theme,NA,none,NA,none,no,no,更上層樓,idiom,atelic,pstv,phy,social,sg,advbl
0.713503704,662,ml,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,过,trans,telic,pstv,social,social,sg,advbl
0.162322213,2880,sg,rang,yes,NA,distant,na,na,3,def,unintent,不要,incl,NA,none,yes,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,失望,adj,state,neg,ment,ment,sg,advbl
0.2381548,1031,sg,shi,yes,NA,implicit,vp,event,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,有,trans,telic,pstv,phy,phy,sg,advbl
0.213059568,516,tw,shi,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,patient,NA,none,NA,none,no,no,縮減為,copula,telic,ntrl,phy,social,sg,advbl
0.350058684,568,tw,shi,yes,留台聯總,distant,cl,event,3,def,intent,NA,none,NA,none,no,留台人,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,面对,trans,state,ntrl,phy,social,sg,advbl
0.62412967,2991,sg,rang,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,能够,ability,NA,none,no,no,丰衣足食,idiom,atelic,pstv,phy,social,mul,advbl
0.356128198,1205,ml,shi,yes,欧盟,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,能够,ability,NA,none,no,no,进入,trans,telic,ntrl,phy,social,sg,advbl
0.514448305,1111,sg,shi,yes,他们,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,将来,time,no,no,成为,copula,telic,ntrl,phy,social,sg,advbl
0.854275542,1878,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,納入,trans,telic,ntrl,phy,social,sg,advbl
0.63929581,609,tw,shi,yes,業界,distant,np,anim,3,def,unintent,才可,ability,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,轉型,intrans,telic,pstv,social,social,sg,advbl
0.912823324,1214,ml,shi,yes,NA,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,受到,trans,state,neg,phy,social,sg,advbl
0.673903603,1137,sg,shi,yes,中国,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,大于,adj,state,ntrl,phy,social,sg,advbl
0.730101478,627,tw,shi,yes,華府,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,進入,intrans,telic,ntrl,phy,social,sg,advbl
0.079189485,1939,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,覺得,trans,state,pstv,ment,ment,sg,advbl
0.032462697,1940,tw,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,NA,none,连续,time,no,no,服用,trans,atelic,ntrl,phy,phy,sg,advbl
0.383098139,3087,sg,rang,yes,NA,distant,cl,event,3,def,unintent,NA,none,总,time,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,不安,adj,state,neg,ment,ment,sg,advbl
0.047846879,1951,tw,rang,yes,NA,distant,cl,event,3,indef,intent,能,ability,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,持续,time,no,no,上揚,intrans,atelic,pstv,phy,social,sg,advbl
0.412091101,3113,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,no,befry,NA,none,NA,none,no,yes,充满,trans,state,pstv,phy,phy,sg,advbl
0.240551415,3122,sg,rang,yes,NA,adjacent,pron,anim,2,indef,intent,想,incl,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,都,range,no,no,有,trans,telic,pstv,phy,ment,sg,advbl
0.530898329,1186,sg,shi,yes,他,distant,cl,event,3,def,unintent,NA,none,将,time,no,NA,pron,anim,3,def,no,befry,NA,none,NA,none,no,yes,失去,trans,telic,neg,phy,social,sg,advbl
0.698267917,1967,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,達到,trans,telic,ntrl,social,social,sg,advbl
0.40990469,1973,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,能,ability,NA,none,no,no,認識,trans,telic,pstv,ment,social,sg,advbl
0.497756762,1992,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,yes,agent,能够,ability,安心,manner,no,no,休養,intrans,state,pstv,phy,phy,sg,advbl
0.296637967,1994,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,感到,trans,state,neg,ment,ment,sg,advbl
0.453488349,1999,tw,rang,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,軟化,intrans,telic,ntrl,phy,phy,sg,advbl
0.915996258,2002,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,befry,NA,none,NA,none,no,no,獲得,trans,telic,pstv,phy,ment,sg,advbl
0.481134584,1323,ml,shi,yes,中国专家,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,成为,copula,telic,ntrl,social,social,sg,advbl
0.47885758,2019,tw,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,無法,ability,NA,none,yes,no,使用,intrans,atelic,neg,phy,phy,mul,advbl
0.732388039,2043,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,瞭解,trans,telic,ntrl,social,social,mul,advbl
0.766006931,3205,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,受惠,intrans,atelic,pstv,social,social,sg,advbl
0.472310726,658,tw,shi,yes,工作圈,distant,cl,event,3,def,intent,NA,none,NA,none,no,評鑑結果,np,inanim,3,indef,no,theme,NA,none,更,degree,no,no,客观，公正,adj,state,pstv,social,social,sg,advbl
0.199725812,664,tw,shi,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,更,degree,no,no,好,adj,state,pstv,social,social,mul,advbl
0.720554314,1086,sg,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,泡汤,intrans,telic,neg,phy,social,sg,advbl
0.826247521,3261,sg,rang,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,NA,none,NA,none,no,no,有,trans,telic,pstv,social,social,sg,advbl
0.302276847,1247,sg,shi,yes,NA,adjacent,np,inanim,3,indef,unintent,NA,none,已经,time,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,yes,no,不堪重负,idiom,state,neg,phy,phy,mul,advbl
0.281488902,1364,ml,shi,yes,我们,adjacent,pron,anim,1,def,unintent,不能,ability,NA,none,yes,NA,np,event,3,def,no,patient,NA,none,NA,none,no,no,进展,intrans,atelic,pstv,phy,social,sg,advbl
0.504040137,1102,sg,ling,yes,她,distant,cl,event,3,def,unintent,NA,none,更,degree,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,恼火,intrans,state,neg,ment,ment,sg,advbl
0.824404175,2110,tw,rang,yes,NA,distant,cl,event,3,def,intent,能,ability,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,充分,degree,no,no,瞭解,trans,telic,ntrl,ment,ment,sg,advbl
0.456275004,681,tw,shi,yes,技術團,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,發展茁壯,intrans,atelic,pstv,phy,social,sg,advbl
0.981061428,1280,sg,shi,yes,菲律宾东南亚运动会组委会,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,大幅,degree,no,no,削减,intrans,atelic,ntrl,phy,social,sg,advbl
0.517286993,1396,ml,shi,yes,菲律宾东南亚运动会组委会,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,大幅,degree,no,no,削减,intrans,atelic,ntrl,phy,social,sg,advbl
0.099823317,1458,ml,shi,yes,NA,implicit,cl,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,宾至如归,idiom,state,pstv,phy,ment,sg,advbl
0.507023062,2131,tw,rang,yes,NA,adjacent2,cl,event,na,na,unintent,能,ability,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,傳承,intrans,state,pstv,social,social,sg,advbl
0.462144871,2139,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,順利,manner,no,no,推動,intrans,atelic,pstv,phy,social,sg,advbl
0.360137128,690,tw,shi,yes,行政院,distant,cl,event,3,def,intent,NA,none,NA,none,no,這項制度,np,inanim,3,def,no,patient,能,ability,NA,none,no,no,结合,intrans,telic,ntrl,phy,social,sg,advbl
0.039131284,698,tw,shi,yes,大家,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,更,degree,no,no,有,trans,telic,pstv,social,social,sg,advbl
0.956325416,3442,sg,rang,yes,NA,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,有,trans,telic,pstv,social,social,sg,advbl
0.95305577,3494,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,可以,ability,NA,none,no,no,回扣,trans,telic,ntrl,social,social,sg,advbl
0.196408402,2291,tw,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,正視,trans,state,pstv,social,social,sg,advbl
0.691898578,731,tw,shi,yes,高雄市政府工務局規劃的展覽主題,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,agent,NA,none,NA,none,no,no,推陈出新,idiom,atelic,pstv,social,social,sg,advbl
0.701665251,3523,sg,rang,yes,NA,distant,cl,event,3,def,unintent,NA,none,NA,none,yes,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,失望,adj,state,neg,ment,ment,sg,advbl
0.472202226,3525,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,有,trans,telic,pstv,social,social,sg,advbl
0.928358717,3528,sg,rang,yes,NA,distant,cl,event,3,indef,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,不再,time,yes,no,留白,intrans,state,ntrl,phy,phy,sg,advbl
0.793833268,3553,sg,rang,yes,NA,distant,cl,event,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,agent,NA,none,NA,none,no,no,拔得头筹,idiom,telic,pstv,phy,social,sg,advbl
0.062818463,1543,ml,shi,yes,星系团中的高温气体,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,高温,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,维持,trans,state,ntrl,phy,phy,sg,advbl
0.780305518,1548,ml,shi,yes,NA,adjacent2,cl,inanim,na,na,unintent,能,ability,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,明显,degree,no,no,区分,intrans,telic,ntrl,phy,phy,sg,advbl
0.315085673,878,ml,shi,yes,他,distant,na,na,3,def,intent,NA,none,真正,oth,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,得到,trans,telic,pstv,social,social,sg,compl
0.26265352,1339,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,延续,intrans,state,pstv,social,social,sg,compl
0.226865317,4,sg,shi,yes,他们,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,成为,copula,telic,ntrl,social,social,sg,compl
0.77017912,9,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,播出,intrans,telic,ntrl,social,social,sg,compl
0.474150788,12,tw,shi,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,event,3,indef,no,patient,能,ability,NA,none,no,no,得到,trans,telic,pstv,social,social,sg,compl
0.428157884,26,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,接受,trans,atelic,ntrl,social,social,sg,compl
0.449669765,20,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,誤認,trans,state,neg,ment,social,sg,compl
0.742089411,24,ml,shi,yes,两岸产业整合,distant,vp,event,na,na,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,最大限度地,degree,no,no,实现,intrans,telic,pstv,social,social,sg,compl
0.211730595,25,ml,shi,yes,NA,implicit,na,na,na,na,intent,要,incl,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,有,trans,telic,pstv,phy,phy,mul,compl
0.215268755,17,ml,rang,yes,NA,implicit,vp,event,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,theme,NA,none,早日,time,no,no,走向,trans,atelic,pstv,phy,social,mul,compl
0.582596025,65,sg,rang,yes,NA,distant,pron,anim,1,indef,intent,要,nece,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,了解,trans,telic,pstv,ment,social,sg,compl
0.011728696,91,sg,rang,yes,NA,implicit,na,na,na,na,intent,有必要,nece,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,了解,trans,telic,pstv,ment,social,sg,compl
0.648138308,26,ml,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,了解,trans,telic,ntrl,ment,social,sg,compl
0.063284261,48,ml,shi,yes,NA,implicit,na,na,na,na,intent,要,nece,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,实现,trans,telic,pstv,phy,social,sg,compl
0.332745377,54,tw,rang,yes,NA,distant,na,na,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,走進來,intrans,telic,pstv,phy,social,sg,compl
0.433473497,72,ml,shi,yes,NA,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,event,3,indef,no,patient,NA,none,进一步,degree,no,no,深化,intrans,atelic,pstv,phy,social,mul,compl
0.483996097,109,sg,rang,yes,NA,implicit,na,na,na,na,unintent,不可以,nece,NA,none,yes,NA,np,event,3,indef,no,theme,NA,none,继续,time,no,no,处于,trans,state,neg,phy,social,sg,compl
0.466519869,83,ml,shi,yes,中心,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,共享,trans,state,pstv,phy,social,sg,compl
0.588975672,119,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,享有,trans,state,ntrl,social,social,sg,compl
0.799687107,27,tw,shi,yes,北京的國家領導人,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,patient,NA,none,NA,none,no,no,發展,intrans,atelic,pstv,social,social,mul,compl
0.932271873,212,ml,shi,yes,NA,implicit,vp,event,na,na,intent,NA,none,NA,none,no,NA,pron,anim,3,def,no,befry,NA,none,NA,none,no,no,摆脱,trans,telic,pstv,social,social,sg,compl
0.625229491,150,sg,rang,yes,NA,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,agent,能,ability,NA,none,no,no,作出,trans,atelic,pstv,social,social,sg,compl
0.05187817,105,sg,shi,yes,NA,distant,np,inanim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,patient,能,ability,NA,none,no,no,发展成,trans,telic,pstv,social,social,mul,compl
0.677084587,136,ml,rang,yes,NA,distant,na,na,1,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,意识到,trans,telic,ntrl,ment,social,sg,compl
0.50132544,480,sg,rang,yes,NA,distant,np,anim,3,def,intent,要,incl,NA,none,no,NA,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,知道,trans,telic,pstv,ment,social,sg,compl
0.447556714,123,sg,shi,yes,OEA（oleylethanolamide）脂肪酸,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,停止,trans,telic,ntrl,phy,phy,sg,compl
0.804843021,228,sg,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,听,trans,atelic,ntrl,phy,ment,sg,compl
0.974030058,143,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,平平得,oth,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,失望,adj,state,neg,ment,ment,sg,compl
0.073109021,280,sg,rang,yes,NA,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,恶心,adj,state,neg,phy,ment,sg,compl
0.91014142,303,sg,rang,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,ntrl,ment,ment,sg,compl
0.90347524,495,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,共享,trans,state,pstv,phy,social,sg,compl
0.966350752,508,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,升值,intrans,atelic,ntrl,social,social,sg,compl
0.156013641,145,ml,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,升值,intrans,atelic,ntrl,social,social,sg,compl
0.41377722,507,sg,rang,yes,NA,distant,na,na,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,升值,intrans,atelic,ntrl,social,social,sg,compl
0.218338246,510,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,升值,intrans,atelic,ntrl,social,social,sg,compl
0.88328864,210,tw,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,更好,manner,no,no,過,intrans,atelic,pstv,social,social,sg,compl
0.911765149,351,sg,ling,yes,NA,distant,pron,event,3,def,unintent,NA,none,那么的,degree,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,深思,intrans,atelic,ntrl,ment,ment,sg,compl
0.312694592,280,ml,shi,yes,臭氧层被破坏,distant,vp,event,na,na,unintent,NA,none,NA,none,no,人类皮肤,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,发生,trans,telic,neg,phy,phy,sg,compl
0.190329064,197,tw,rang,yes,兩公司調查出來的結果跟很多公司與媒體民調相差程度,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,驚訝,adj,state,ntrl,ment,ment,sg,compl
0.224361549,149,ml,rang,yes,NA,distant,pron,anim,1,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,亲眼,manner,no,no,看到,trans,telic,pstv,phy,ment,sg,compl
0.203433516,767,sg,rang,yes,NA,distant,na,na,1,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,体验,trans,atelic,ntrl,ment,ment,sg,compl
0.353765459,181,ml,rang,yes,NA,distant,np,anim,3,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,yes,agent,NA,none,NA,none,no,no,充当,trans,state,ntrl,phy,social,sg,compl
0.520008277,191,ml,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,pron,anim,3,indef,no,befry,NA,none,NA,none,no,no,安度,trans,state,pstv,social,social,sg,compl
0.995448965,819,sg,rang,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,pron,anim,3,indef,no,patient,NA,none,尽快,time,no,no,纳入,trans,telic,pstv,phy,social,sg,compl
0.044156609,317,ml,shi,yes,我们,distant,pron,anim,1,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,yes,agent,NA,none,平稳地,manner,no,no,开始,trans,telic,pstv,social,social,sg,compl
0.801809798,255,sg,shi,yes,他,distant,pron,anim,3,def,intent,务必,nece,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,感到,trans,state,pstv,ment,ment,mul,compl
0.735218623,899,sg,rang,yes,培训课程,implicit,na,na,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,yes,expcer,NA,none,NA,none,no,no,认识,trans,telic,ntrl,ment,social,mul,compl
0.261252837,298,tw,rang,yes,NA,distant,na,na,3,def,intent,NA,none,NA,none,no,NA,pron,anim,3,def,yes,agent,NA,none,NA,none,no,no,考上,trans,telic,ntrl,social,social,sg,compl
