"id","x","y","variant","corpus","year","text","text_ppmi","lect","cp","pinyin","variant_py"
"铁路/Na/CNA_CMN_20001214_wpr/9180",-0.0183882652886554,-0.0281853227403589,"铁路","CNA",2000,"上海/Nc/1.619 浦东/Nc/2.195<br>国际/Nc 机场/Nc/1.587 到/VCL<br>上海市/Nc 中心/Nc 的/DE 磁浮/Na/6.598<br>高速/Na/4.603 <b>铁路/Na</b><br>。/PERIODCATEGORY 根据/VJ<br>德国/Na/1.192 之/DE 声/Na<br>的/DE 报导/Na ,/COMMACATEGORY<br>在押/VH 的/DE","上海/Nc/1.619 浦东/Nc/2.195<br>国际/Nc 机场/Nc/1.587 到/VCL<br>上海市/Nc 中心/Nc 的/DE 磁浮/Na/6.598<br>高速/Na/4.603 <b>铁路/Na</b><br>。/PERIODCATEGORY 根据/VJ<br>德国/Na/1.192 之/DE 声/Na<br>的/DE 报导/Na ,/COMMACATEGORY<br>在押/VH 的/DE","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001215_wpr/113492",-0.0204698383028976,-0.021206304254444,"铁路","CNA",2000,"兴建/VC/2.792 连接/Nv/5.230<br>吉尔吉斯/Nb/3.064 、/PAUSECATEGORY<br>乌兹别克/Nc/2.790 的/DE 铁路/Na/4.163<br>,/COMMACATEGORY 与/Caa<br>南疆/Nc/6.072 <b>铁路/Na</b><br>串联/VC/2.510 ,/COMMACATEGORY<br>成为/VG 第/Neu 四/Neu 条/Nf/2.677<br>欧亚大陆/Nc/3.290 通道/Na/3.317<br>。/PERIODCATEGORY 891215/Neu","兴建/VC/2.792 连接/Nv/5.230<br>吉尔吉斯/Nb/3.064 、/PAUSECATEGORY<br>乌兹别克/Nc/2.790 的/DE 铁路/Na/4.163<br>,/COMMACATEGORY 与/Caa<br>南疆/Nc/6.072 <b>铁路/Na</b><br>串联/VC/2.510 ,/COMMACATEGORY<br>成为/VG 第/Neu 四/Neu 条/Nf/2.677<br>欧亚大陆/Nc/3.290 通道/Na/3.317<br>。/PERIODCATEGORY 891215/Neu","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/CNA_CMN_20001125_wpr/91262",0.190547603968283,-0.139449094142281,"轨道","CNA",2000,"或/Caa 七/Neu 级/Nf 。/PERIODCATEGORY<br>因此/Cbb ,/COMMACATEGORY<br>他/Nh 表示/VE ,/COMMACATEGORY<br>绕行/VCL/5.565 <b>轨道/Na</b><br>的/DE 卫星/Na/4.993 可能/Na<br>出现/Nv 「/PARENTHESISCATEGORY<br>一些/Neqa 导/VC 向/VJ 的/DE<br>问题/Na","或/Caa 七/Neu 级/Nf 。/PERIODCATEGORY<br>因此/Cbb ,/COMMACATEGORY<br>他/Nh 表示/VE ,/COMMACATEGORY<br>绕行/VCL/5.565 <b>轨道/Na</b><br>的/DE 卫星/Na/4.993 可能/Na<br>出现/Nv 「/PARENTHESISCATEGORY<br>一些/Neqa 导/VC 向/VJ 的/DE<br>问题/Na","TW","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20030424_wpr/66756",-0.0339541257205493,-0.00523932125762731,"铁路","XIN",2003,",/COMMACATEGORY 立即/A<br>报告/Na 机场/Nc/1.587 指挥处/Nc<br>或/Caa 停机/VH/3.021 楼/Nc<br>急救站/Nc/4.407 。/PERIODCATEGORY<br><b>铁路/Na</b> 部门/Na/2.444<br>要求/Na 火车/Na/2.981 每/Nes<br>天/Nf 进行/VC 消毒/VC ,/COMMACATEGORY<br>列车/Na/3.562 还/D",",/COMMACATEGORY 立即/A<br>报告/Na 机场/Nc/1.587 指挥处/Nc<br>或/Caa 停机/VH/3.021 楼/Nc<br>急救站/Nc/4.407 。/PERIODCATEGORY<br><b>铁路/Na</b> 部门/Na/2.444<br>要求/Na 火车/Na/2.981 每/Nes<br>天/Nf 进行/VC 消毒/VC ,/COMMACATEGORY<br>列车/Na/3.562 还/D","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20001123_wpr/46987",0.101705811134303,-0.0227239564104761,"轨道","XIN",2000,"望远镜/Na/2.611 VLT/FW 识别/VE<br>出/VC 这/Nep 2/Neu 个/Nf<br>在/P 不/D 规则/Na <b>轨道/Na</b><br>上/Ncd/1.815 运行/VA/5.005<br>的/DE 天体/Na/3.480 ,/COMMACATEGORY<br>并/Cbb 将/P 它/Nh/1.041<br>们/Na 分别/D","望远镜/Na/2.611 VLT/FW 识别/VE<br>出/VC 这/Nep 2/Neu 个/Nf<br>在/P 不/D 规则/Na <b>轨道/Na</b><br>上/Ncd/1.815 运行/VA/5.005<br>的/DE 天体/Na/3.480 ,/COMMACATEGORY<br>并/Cbb 将/P 它/Nh/1.041<br>们/Na 分别/D","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁轨/Na/ZBN_CMN_20010128_wpr/2144",0.133188213612303,-0.00493109187383947,"铁轨","ZBN",2001,"时/Ng ，/COMMACATEGORY<br>由于/Cbb 喝/VC 多/VH/1.043<br>了/Di 而/Cbb/1.362 掉下/VA/7.087<br>站台/VA/6.343 的/DE <b>铁轨/Na</b><br>上/Ncd/2.678 ，/COMMACATEGORY<br>导致/VL/2.239 这/Nep 一/Neu<br>事件/Na 的/DE 发生/Nv/2.705<br>。/PERIODCATEGORY 47/Neu","时/Ng ，/COMMACATEGORY<br>由于/Cbb 喝/VC 多/VH/1.043<br>了/Di 而/Cbb/1.362 掉下/VA/7.087<br>站台/VA/6.343 的/DE <b>铁轨/Na</b><br>上/Ncd/2.678 ，/COMMACATEGORY<br>导致/VL/2.239 这/Nep 一/Neu<br>事件/Na 的/DE 发生/Nv/2.705<br>。/PERIODCATEGORY 47/Neu","SG","railway_04048075-n","tiě_ɡuǐ","铁轨tiě_ɡuǐ"
"铁路/Na/CNA_CMN_20010121_wpr/24879",-0.0577810213814217,-0.0210785244287052,"铁路","CNA",2001,",/COMMACATEGORY 或是/Caa<br>负盛名/VH 的/DE 集集/Nc/3.840<br>车站/Nc/3.243 与/Caa 集集线/Nc/5.178<br>,/COMMACATEGORY 借由/P<br><b>铁路/Na</b> 深入/VCL/1.301<br>台湾/Nc/1.118 、/PAUSECATEGORY<br>了解/VK 台湾/Na 、/PAUSECATEGORY<br>亲近/VC/2.400 台湾/Nc/1.118<br>,/COMMACATEGORY 铁路/Na/4.163",",/COMMACATEGORY 或是/Caa<br>负盛名/VH 的/DE 集集/Nc/3.840<br>车站/Nc/3.243 与/Caa 集集线/Nc/5.178<br>,/COMMACATEGORY 借由/P<br><b>铁路/Na</b> 深入/VCL/1.301<br>台湾/Nc/1.118 、/PAUSECATEGORY<br>了解/VK 台湾/Na 、/PAUSECATEGORY<br>亲近/VC/2.400 台湾/Nc/1.118<br>,/COMMACATEGORY 铁路/Na/4.163","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20001115_wpr/71197",0.00737108180230015,0.27074276496948,"铁路","XIN",2000,"自救/VA 的/DE 唯一/Na 出路/Na<br>。/PERIODCATEGORY 拿/VC<br>惯/VC/2.040 了/Di 铁镐/Na/6.605<br>的/DE <b>铁路/Na</b> 工人/Na/2.448<br>,/COMMACATEGORY 第一/Neu<br>次/Nf 扛起/VC 锄头/Na 上山/VA<br>种/Nf 果树/Na ,/COMMACATEGORY","自救/VA 的/DE 唯一/Na 出路/Na<br>。/PERIODCATEGORY 拿/VC<br>惯/VC/2.040 了/Di 铁镐/Na/6.605<br>的/DE <b>铁路/Na</b> 工人/Na/2.448<br>,/COMMACATEGORY 第一/Neu<br>次/Nf 扛起/VC 锄头/Na 上山/VA<br>种/Nf 果树/Na ,/COMMACATEGORY","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/ZBN_CMN_20030508_wpr/48315",0.105602103109955,-0.144490375284604,"轨道","ZBN",2003,"，/COMMACATEGORY 至于/Caa<br>取消/VC 的/DE 班机/Na 数目/Na<br>则/D 保持/Nv 稳定/Nv/1.149<br>。/PERIODCATEGORY <b>轨道/Na</b><br>旁/Ncd/2.337 躲/VC/2.077<br>追捕/VC/2.422 （/PARENTHESISCATEGORY<br>八/Neu 打/Nf/2.815 灵/VH/1.791<br>再/D 也/D 讯/VC","，/COMMACATEGORY 至于/Caa<br>取消/VC 的/DE 班机/Na 数目/Na<br>则/D 保持/Nv 稳定/Nv/1.149<br>。/PERIODCATEGORY <b>轨道/Na</b><br>旁/Ncd/2.337 躲/VC/2.077<br>追捕/VC/2.422 （/PARENTHESISCATEGORY<br>八/Neu 打/Nf/2.815 灵/VH/1.791<br>再/D 也/D 讯/VC","SG","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20030728_wpr/8177",-0.0826595228570956,-0.035396774105816,"铁路","XIN",2003,"噪声点/Na 还/D 设置/VC 了/Di<br>5/Neu 处/Nf 声/Na 屏障/Na/1.941<br>。/PERIODCATEGORY 内昆/Nb/7.362<br><b>铁路/Na</b> 是/SHI 国家/Na<br>Ⅰ/FW 级/Na 电气化/Nv/6.720<br>单线/Na/5.688 铁路/Na/4.163<br>,/COMMACATEGORY 途经/VCL/3.356<br>云南/Nc/1.362","噪声点/Na 还/D 设置/VC 了/Di<br>5/Neu 处/Nf 声/Na 屏障/Na/1.941<br>。/PERIODCATEGORY 内昆/Nb/7.362<br><b>铁路/Na</b> 是/SHI 国家/Na<br>Ⅰ/FW 级/Na 电气化/Nv/6.720<br>单线/Na/5.688 铁路/Na/4.163<br>,/COMMACATEGORY 途经/VCL/3.356<br>云南/Nc/1.362","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/ZBN_CMN_20001206_wpr/4913",0.119440233770394,0.0820168076930124,"铁路","ZBN",2000,"以及/Caa 快速/VH/2.145 填补/VC<br>职位/Na 空缺/Na/1.374 。/PERIODCATEGORY<br>韩朝/Nb/3.686 达/VJ 重建/VC<br>跨界/Nc/4.752 <b>铁路/Na</b><br>避免/Nv 冲突/Nv 协议/Na 汉城/Nc/1.821<br>法新/Nb 电/Na 韩国/Nc 国防部/Nc<br>官员/Na 说/VE","以及/Caa 快速/VH/2.145 填补/VC<br>职位/Na 空缺/Na/1.374 。/PERIODCATEGORY<br>韩朝/Nb/3.686 达/VJ 重建/VC<br>跨界/Nc/4.752 <b>铁路/Na</b><br>避免/Nv 冲突/Nv 协议/Na 汉城/Nc/1.821<br>法新/Nb 电/Na 韩国/Nc 国防部/Nc<br>官员/Na 说/VE","SG","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/ZBN_CMN_20030805_wpr/34186",0.0239859311502946,-0.0230783181032807,"铁路","ZBN",2003,"偏向/VJ 采用/Nv/1.935 日本/Nc<br>的/DE 技术/Na/1.128 建设/VC/2.576<br>1287/Neu/5.352 公里/Nf/2.745<br>的/DE 长/VH/1.111 <b>铁路/Na</b><br>。/PERIODCATEGORY 如果/Cbb<br>采用/Nv/1.935 日本/Nc 的/DE<br>磁悬浮/Na/4.632 技术/Na/1.128<br>，/COMMACATEGORY 从/P 北京/Nc","偏向/VJ 采用/Nv/1.935 日本/Nc<br>的/DE 技术/Na/1.128 建设/VC/2.576<br>1287/Neu/5.352 公里/Nf/2.745<br>的/DE 长/VH/1.111 <b>铁路/Na</b><br>。/PERIODCATEGORY 如果/Cbb<br>采用/Nv/1.935 日本/Nc 的/DE<br>磁悬浮/Na/4.632 技术/Na/1.128<br>，/COMMACATEGORY 从/P 北京/Nc","SG","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁道/Na/XIN_CMN_20001017_wpr/38737",0.0422683543743861,0.145981683809477,"铁道","XIN",2000,"国家/Na 文物局/Nc 批准/VE 的/DE<br>保护/Nv 规划/Na/1.599 。/PERIODCATEGORY<br>东盟/Nc/3.395 第22/Neu/5.727<br>届/Nf/1.341 <b>铁道/Na</b><br>官员/Na/2.235 会议/Na 在/P<br>缅甸/Nc/2.211 开幕/Nv 新华社/Nc<br>仰光/Nb 10月/Nd 17日/Nd/1.524<br>电/Na","国家/Na 文物局/Nc 批准/VE 的/DE<br>保护/Nv 规划/Na/1.599 。/PERIODCATEGORY<br>东盟/Nc/3.395 第22/Neu/5.727<br>届/Nf/1.341 <b>铁道/Na</b><br>官员/Na/2.235 会议/Na 在/P<br>缅甸/Nc/2.211 开幕/Nv 新华社/Nc<br>仰光/Nb 10月/Nd 17日/Nd/1.524<br>电/Na","ML","railway_04048075-n","tiě_dǎo","铁道tiě_dǎo"
"铁路/Na/CNA_CMN_20001210_wpr/52234",-0.163084251509525,-0.209764349547888,"铁路","CNA",2000,"以/P 联系日/Nc/6.381 本/Nes<br>九州/Nc 与/Caa 朝鲜半岛/Nc/1.484<br>,/COMMACATEGORY 并/Cbb<br>衔接/VJ/4.449 京义线/Na/7.089<br><b>铁路/Na</b> ,/COMMACATEGORY<br>另/Des 一/Neu 方/Nf 面/Nf<br>,/COMMACATEGORY 日本/Nc<br>也/D 在/P 构思/Na","以/P 联系日/Nc/6.381 本/Nes<br>九州/Nc 与/Caa 朝鲜半岛/Nc/1.484<br>,/COMMACATEGORY 并/Cbb<br>衔接/VJ/4.449 京义线/Na/7.089<br><b>铁路/Na</b> ,/COMMACATEGORY<br>另/Des 一/Neu 方/Nf 面/Nf<br>,/COMMACATEGORY 日本/Nc<br>也/D 在/P 构思/Na","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20010119_wpr/36730",-0.0391171350249488,-0.00153113278694039,"铁路","XIN",2001,"。/PERIODCATEGORY 广东省/Nc<br>文化厅/Nc 要/D 会同/VC 有关/P<br>部门/Na/2.444 对/P 公路/Na/4.157<br>、/PAUSECATEGORY <b>铁路/Na</b><br>、/PAUSECATEGORY 航空/Na/1.987<br>托运站/Nc/6.605 场/Nc 音像/Na<br>制品/Na 托运/Na 活动/Na 进行/VC<br>一/Neu","。/PERIODCATEGORY 广东省/Nc<br>文化厅/Nc 要/D 会同/VC 有关/P<br>部门/Na/2.444 对/P 公路/Na/4.157<br>、/PAUSECATEGORY <b>铁路/Na</b><br>、/PAUSECATEGORY 航空/Na/1.987<br>托运站/Nc/6.605 场/Nc 音像/Na<br>制品/Na 托运/Na 活动/Na 进行/VC<br>一/Neu","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20001116_wpr/43881",0.129269817180859,-0.0552900618770951,"轨道","XIN",2000,"重量/VH/2.660 6313/Neu<br>公斤/Nf 的/DE 4/Neu 颗/Nf/3.718<br>卫星/Na/4.993 分别/D 送入/VCL/5.659<br>预定/VE/3.996 <b>轨道/Na</b><br>,/COMMACATEGORY 创/VC/1.370<br>下/Nes 欧洲/Nc 阿丽亚娜/Nb/4.552<br>火箭/Na/3.242 发射/VC/4.007<br>重量/VH/2.660 的/DE 最/Dfa","重量/VH/2.660 6313/Neu<br>公斤/Nf 的/DE 4/Neu 颗/Nf/3.718<br>卫星/Na/4.993 分别/D 送入/VCL/5.659<br>预定/VE/3.996 <b>轨道/Na</b><br>,/COMMACATEGORY 创/VC/1.370<br>下/Nes 欧洲/Nc 阿丽亚娜/Nb/4.552<br>火箭/Na/3.242 发射/VC/4.007<br>重量/VH/2.660 的/DE 最/Dfa","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20030715_wpr/12889",-0.0153579756471306,-0.0246993343124533,"铁路","XIN",2003,",/COMMACATEGORY 运行/VA/2.348<br>时/Ng 速/VH/3.119 达/VJ<br>330/Neu 公里/Nf/2.745 。/PERIODCATEGORY<br>法国/Na 高速/Na/4.603 <b>铁路/Na</b><br>有/V_2 两/Neu 大/VH 特点/Na<br>:/COLONCATEGORY 国家/Na<br>铁路/Na/4.163 主干线/Na/4.733<br>跟/P 地区/Nc",",/COMMACATEGORY 运行/VA/2.348<br>时/Ng 速/VH/3.119 达/VJ<br>330/Neu 公里/Nf/2.745 。/PERIODCATEGORY<br>法国/Na 高速/Na/4.603 <b>铁路/Na</b><br>有/V_2 两/Neu 大/VH 特点/Na<br>:/COLONCATEGORY 国家/Na<br>铁路/Na/4.163 主干线/Na/4.733<br>跟/P 地区/Nc","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20030624_wpr/90036",0.122654709120525,-0.0582380693063155,"轨道","XIN",2003,"探测器/Na/4.066 “/PARENTHESISCATEGORY<br>使者/Na ”/PARENTHESISCATEGORY<br>,/COMMACATEGORY 预定/VE/3.996<br>于/P 2009年/Nd/3.189 进入/VCL/2.358<br>水星/Nb/5.116 <b>轨道/Na</b><br>。/PERIODCATEGORY 日本/Nc<br>迄今/Nb/2.078 实施/VC/2.382<br>过/Di 探测/VC/3.815 火星/Na/5.265<br>、/PAUSECATEGORY 金星/Nc<br>的/DE","探测器/Na/4.066 “/PARENTHESISCATEGORY<br>使者/Na ”/PARENTHESISCATEGORY<br>,/COMMACATEGORY 预定/VE/3.996<br>于/P 2009年/Nd/3.189 进入/VCL/2.358<br>水星/Nb/5.116 <b>轨道/Na</b><br>。/PERIODCATEGORY 日本/Nc<br>迄今/Nb/2.078 实施/VC/2.382<br>过/Di 探测/VC/3.815 火星/Na/5.265<br>、/PAUSECATEGORY 金星/Nc<br>的/DE","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"轨道/Na/CNA_CMN_20001019_wpr/73352",0.246543875404214,0.146550396028979,"轨道","CNA",2000,"对策/Na ,/COMMACATEGORY<br>以期/VK 确立/VE 日本/Nc 景气/Na/1.057<br>步上/VCL/5.458 自律性/Na/6.453<br>复甦/VH/4.046 的/DE <b>轨道/Na</b><br>。/PERIODCATEGORY 追/VC<br>加/VC 预算/Na 所/D 需/VK/1.418<br>的/DE 三兆九千亿/Neu 日圆/Nf<br>财源/Na","对策/Na ,/COMMACATEGORY<br>以期/VK 确立/VE 日本/Nc 景气/Na/1.057<br>步上/VCL/5.458 自律性/Na/6.453<br>复甦/VH/4.046 的/DE <b>轨道/Na</b><br>。/PERIODCATEGORY 追/VC<br>加/VC 预算/Na 所/D 需/VK/1.418<br>的/DE 三兆九千亿/Neu 日圆/Nf<br>财源/Na","TW","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20010121_wpr/17566",-0.0442511737367383,0.189828715471929,"铁路","XIN",2001,"”/PARENTHESISCATEGORY<br>的/DE 花篮/Na ,/COMMACATEGORY<br>表达/VC 了/Di 中华/Nc 全国/Nc/1.847<br>总工会/Nc/2.538 对/P <b>铁路/Na</b><br>职工/Na/2.469 的/DE 深深/VH<br>敬意/Na 。/PERIODCATEGORY<br>张俊九/Nb/3.634 握/VC 着/Di<br>售票员/Na/3.537 的/DE","”/PARENTHESISCATEGORY<br>的/DE 花篮/Na ,/COMMACATEGORY<br>表达/VC 了/Di 中华/Nc 全国/Nc/1.847<br>总工会/Nc/2.538 对/P <b>铁路/Na</b><br>职工/Na/2.469 的/DE 深深/VH<br>敬意/Na 。/PERIODCATEGORY<br>张俊九/Nb/3.634 握/VC 着/Di<br>售票员/Na/3.537 的/DE","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/ZBN_CMN_20030611_wpr/41108",0.00556627694451773,-0.00054301839255556,"铁路","ZBN",2003,"该/Nes 预算案/Na 中/Ng ，/COMMACATEGORY<br>硬体/Na 建设/Na/2.537 以/P<br>机场/Nc/1.587 地铁/Na/2.514<br>、/PAUSECATEGORY <b>铁路/Na</b><br>便/D 捷化/VHC/7.298 、/PAUSECATEGORY<br>污水/Na 下水道/Na 及/Caa 无线/A/1.313<br>上网/VA 基础/VH 建设为/VG","该/Nes 预算案/Na 中/Ng ，/COMMACATEGORY<br>硬体/Na 建设/Na/2.537 以/P<br>机场/Nc/1.587 地铁/Na/2.514<br>、/PAUSECATEGORY <b>铁路/Na</b><br>便/D 捷化/VHC/7.298 、/PAUSECATEGORY<br>污水/Na 下水道/Na 及/Caa 无线/A/1.313<br>上网/VA 基础/VH 建设为/VG","SG","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001229_wpr/4698",-0.18784589403316,0.152051360185049,"铁路","CNA",2000,"五/Neu 三三.五/Neu 辨士/Nf<br>。/PERIODCATEGORY 其次/Cbb<br>为/VG Electrocomponents/FW/7.298<br>和/Caa Telewest/FW/4.813<br>。/PERIODCATEGORY <b>铁路/Na</b><br>营运/Nv/2.476 管理/Na 公司/Nc/1.216<br>Railtrack/FW/6.450 也/D<br>继续/VA 下跌/VH ,/COMMACATEGORY<br>再/D 跌十/Nd","五/Neu 三三.五/Neu 辨士/Nf<br>。/PERIODCATEGORY 其次/Cbb<br>为/VG Electrocomponents/FW/7.298<br>和/Caa Telewest/FW/4.813<br>。/PERIODCATEGORY <b>铁路/Na</b><br>营运/Nv/2.476 管理/Na 公司/Nc/1.216<br>Railtrack/FW/6.450 也/D<br>继续/VA 下跌/VH ,/COMMACATEGORY<br>再/D 跌十/Nd","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20010109_wpr/43305",-0.101697938161826,0.0491609980270055,"铁路","XIN",2001,"春运/Na/4.800 攻坚战/Na 新华社/Nc<br>乌鲁木齐/Nc/2.271 1月/Nd 9日电/Na/1.200<br>(/PARENTHESISCATEGORY<br>杨玉新/Nb/7.298 )/PARENTHESISCATEGORY<br>乌鲁木齐/Nc/2.271 <b>铁路/Na</b><br>分局/Nc/4.584 从/P 强化/Nv<br>管理/Na 机制/Na 入手/VA ,/COMMACATEGORY<br>严/VH 把/P 旅客/Na/2.692","春运/Na/4.800 攻坚战/Na 新华社/Nc<br>乌鲁木齐/Nc/2.271 1月/Nd 9日电/Na/1.200<br>(/PARENTHESISCATEGORY<br>杨玉新/Nb/7.298 )/PARENTHESISCATEGORY<br>乌鲁木齐/Nc/2.271 <b>铁路/Na</b><br>分局/Nc/4.584 从/P 强化/Nv<br>管理/Na 机制/Na 入手/VA ,/COMMACATEGORY<br>严/VH 把/P 旅客/Na/2.692","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001101_wpr/34795",-0.111743150701165,-0.0723940315210801,"铁路","CNA",2000,"上/Ncd 风浪/Na 仍/D 大/VH<br>,/COMMACATEGORY 全/Nes<br>天/Nf 停航/VH/2.565 。/PERIODCATEGORY<br>南回/Na/7.010 <b>铁路/Na</b><br>上午/Nd 继续/VA 停驶/VA/4.971<br>四/Neu 班/Nf/1.081 往/P<br>台东/Nc 的/DE 列车/Na/3.562<br>。/PERIODCATEGORY","上/Ncd 风浪/Na 仍/D 大/VH<br>,/COMMACATEGORY 全/Nes<br>天/Nf 停航/VH/2.565 。/PERIODCATEGORY<br>南回/Na/7.010 <b>铁路/Na</b><br>上午/Nd 继续/VA 停驶/VA/4.971<br>四/Neu 班/Nf/1.081 往/P<br>台东/Nc 的/DE 列车/Na/3.562<br>。/PERIODCATEGORY","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001107_wpr/129329",0.169700773908097,-0.155448064541019,"铁路","CNA",2000,"严重/VH ,/COMMACATEGORY<br>只/Da 剩/VJ 都柏林/Nc 与/Caa<br>伯尔发斯/Nb/4.302 特/D 之间/Nd/1.544<br>的/DE <b>铁路/Na</b> 运作/VA<br>正常/VH/1.078 。/PERIODCATEGORY<br>891107/Neu/2.204 基本/A<br>学力/Na 测验/Na 补习班/Nc 有/V_2<br>违规/VA","严重/VH ,/COMMACATEGORY<br>只/Da 剩/VJ 都柏林/Nc 与/Caa<br>伯尔发斯/Nb/4.302 特/D 之间/Nd/1.544<br>的/DE <b>铁路/Na</b> 运作/VA<br>正常/VH/1.078 。/PERIODCATEGORY<br>891107/Neu/2.204 基本/A<br>学力/Na 测验/Na 补习班/Nc 有/V_2<br>违规/VA","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20030804_wpr/16301",-0.013367897630324,-0.134360282512552,"铁路","XIN",2003,"以/P 乞讨/VD 为生/VI 。/PERIODCATEGORY<br>从/P 旧城/Nc 跨过/VCL/2.385<br>横穿/VC/5.401 市区/Nc/1.312<br>的/DE <b>铁路/Na</b> ,/COMMACATEGORY<br>就/D 来到/Nv 新城/Nc/1.711<br>。/PERIODCATEGORY 新城/Nc/1.711<br>建/VC/1.552 于/P 19世纪/Nd/1.975<br>的/DE","以/P 乞讨/VD 为生/VI 。/PERIODCATEGORY<br>从/P 旧城/Nc 跨过/VCL/2.385<br>横穿/VC/5.401 市区/Nc/1.312<br>的/DE <b>铁路/Na</b> ,/COMMACATEGORY<br>就/D 来到/Nv 新城/Nc/1.711<br>。/PERIODCATEGORY 新城/Nc/1.711<br>建/VC/1.552 于/P 19世纪/Nd/1.975<br>的/DE","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20030511_wpr/33037",0.103248402195419,0.10838490435662,"轨道","XIN",2003,"使/VL 护士/Na 管/VE 理/VJ<br>步入/VCL/5.364 规范/Na/3.601<br>化/VG/2.985 、/PAUSECATEGORY<br>法制化/Nv/7.044 管理/Na/1.793<br><b>轨道/Na</b> 。/PERIODCATEGORY<br>中华/Nc 护理学/Na/4.636 会/D<br>理事长/Na 王春生/Nb 告诉/Na 记者/Na<br>,/COMMACATEGORY 现在/Nd","使/VL 护士/Na 管/VE 理/VJ<br>步入/VCL/5.364 规范/Na/3.601<br>化/VG/2.985 、/PAUSECATEGORY<br>法制化/Nv/7.044 管理/Na/1.793<br><b>轨道/Na</b> 。/PERIODCATEGORY<br>中华/Nc 护理学/Na/4.636 会/D<br>理事长/Na 王春生/Nb 告诉/Na 记者/Na<br>,/COMMACATEGORY 现在/Nd","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20030707_wpr/37708",-0.102091269259229,-0.0433902883013214,"铁路","XIN",2003,"基金/Na 应急/VH/1.908 度汛/Na<br>项目/Na 支出/VC 2.7/Neu/1.722<br>亿/Neu 元/Nf 。/PERIODCATEGORY<br>京沪/Nc/5.869 <b>铁路/Na</b><br>限速/VA/4.870 通车/VH/3.992<br>新华社/Nc 北京/Nc 7月/Nd 7日/Nd<br>电/Na (/PARENTHESISCATEGORY<br>记者/Na 李江泓/Nb/4.389","基金/Na 应急/VH/1.908 度汛/Na<br>项目/Na 支出/VC 2.7/Neu/1.722<br>亿/Neu 元/Nf 。/PERIODCATEGORY<br>京沪/Nc/5.869 <b>铁路/Na</b><br>限速/VA/4.870 通车/VH/3.992<br>新华社/Nc 北京/Nc 7月/Nd 7日/Nd<br>电/Na (/PARENTHESISCATEGORY<br>记者/Na 李江泓/Nb/4.389","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
